"Id","IsDeleted","Name","LLC_BI__Spread_Statement_Type__c","LLC_BI__Color__c","LLC_BI__Debit__c","LLC_BI__Global_Analysis_Type__c","LLC_BI__Group_Type__c","LLC_BI__Hide_All_Records__c","LLC_BI__Hide_Column_Totals__c","LLC_BI__Hide_Currency_Symbol__c","LLC_BI__Include_In_Total__c","LLC_BI__Is_Balance_Check__c","LLC_BI__Is_Summary_Group__c","LLC_BI__KPI_Type__c","LLC_BI__Publish_On_Init_Event__c","LLC_BI__Publish_On_Update_Event__c","LLC_BI__Row_Number__c","LLC_BI__Show_Math__c","LLC_BI__Source_Group__c","LLC_BI__Title__c","LLC_BI__Total_Type__c","LLC_BI__lookupKey__c","LLC_BI__Is_Grand_Total__c"
"a51WD00000i45hGYAQ","false","Total Other Assets","a55WD00001ejwbsYAA","","false","None","Financial","false","false","false","true","false","false","","","","20.0","false","","Other Assets","Standard","42352430971848044","false"
"a51WD00000i45oOYAQ","false","Total Changes in Retained Earnings","a55WD00001R5BNTYA3","","false","None","Financial","false","false","false","true","false","false","","","","20.0","false","","Changes in Retained Earnings","Standard","42354076055575980","false"
"a51WD00000i45ihYAA","false","Net Change in Other Funding","a55WD00001ejwc2YAA","","false","None","Financial","false","false","false","true","false","false","","","","191.0","false","","Change in Other Funding","Standard","42354389059386557","false"
"a51WD00000i45heYAA","false","Net Profit/(Loss)","a55WD00001ejwbuYAA","","false","None","Financial","true","false","false","true","false","false","","","","70.0","false","","Net Profit/(Loss)","Standard","42356218960897667","false"
"a51WD00000i45oJYAQ","false","Net Cash from Funding","a55WD00001R5BNjYAN","","false","None","Financial","false","false","false","true","false","false","","","","210.0","false","","Cash from Funding","Standard","42356671628378727","false"
"a51WD00000i45knYAA","false","Total Cost of Sales/Revenue","a55WD00001ejwc6YAA","","false","None","Financial","false","false","false","true","false","false","","","","20.0","false","","Cost of Goods Sold","Standard","42358445422239044","false"
"a51WD00000i45iuYAA","false","Growth (%)","a55WD00001ejwc3YAA","","false","None","Percentage","false","true","false","true","false","false","","","","71.0","false","","Growth (%)","Standard","42359561534622844","false"
"a51WD00000i45llYAA","false","Total Historical DS","a55WD00001ejwcAYAQ","","false","None","Financial","false","false","false","true","false","false","","","","20.0","false","","Historical Debt Service","Standard","42360053455612091","false"
"a51WD00000i45lJYAQ","false","Calc Net Worth","a55WD00001ejwc7YAA","","false","None","Financial","false","false","false","false","false","false","","","","80.0","false","","Calc Net Worth","Standard","42361841936408921","false"
"a51WD00000i45hiYAA","false","Net Income/(Loss)","a55WD00001ejwbvYAA","","false","None","Financial","false","false","false","true","false","false","","","","60.0","false","","Net Income/(Loss)","Standard","42362618543290588","false"
"a51WD00000i45fyYAA","false","Total Net Cash Flow","a55WD00001ejwbhYAA","","false","None","Financial","true","false","false","true","false","false","","","","90.0","false","","Total Net Cash Flow","Standard","42363228934632608","false"
"a51WD00000i45q7YAA","false","Total Changes in Retained Earnings","a55WD00001R5BNgYAN","","false","None","Financial","false","false","false","true","false","false","","","","11.0","false","","Changes in Retained Earnings","Standard","42365275048173023","false"
"a51WD00000i45nvYAA","false","CF Available to Service Debt","a55WD00001R5BMyYAN","","false","Cash Flow","Financial","false","false","false","true","false","false","","","","10.0","false","","Adjusted EBITDA","Standard","42365762787417714","false"
"a51WD00000i45ilYAA","false","Partial Year Adjustment","a55WD00001ejwc3YAA","","false","None","Decimal","false","false","false","true","false","false","","","","1.0","false","","Partial Year Adjustment","Standard","42366273111534391","false"
"a51WD00000i3wfWYAQ","false","Liquidity","a55WD00001ejwbeYAA","","false","None","Financial","false","true","false","true","false","false","","","","20.0","false","","Liquidity","Standard","42366625578601065","false"
"a51WD00000i3wfAYAQ","false","Total Other Income/(Expense)","a55WD00001ejwbcYAA","","false","None","Financial","false","false","false","true","false","false","","","","60.0","false","","Other Income/(Expense)","Standard","42368361269472922","false"
"a51WD00000i45nHYAQ","false","Expenses for Business Use of Personal Residence","a55WD00001R5BN7YAN","","false","None","Financial","false","false","false","true","false","false","","","","60.0","false","","Expenses for Business Use of Personal Residence","Standard","42369077464717658","false"
"a51WD00000i45mtYAA","false","Liquid Assets","a55WD00001R5BNmYAN","","false","None","Financial","false","false","false","true","false","false","","","","10.0","false","","Liquid Assets","Standard","42370189793682164","false"
"a51WD00000i3we9YAA","false","Total Current Assets","a55WD00001ejwbXYAQ","","false","None","Financial","false","false","false","true","false","false","","","","10.0","false","","Current Assets","Standard","42371582921158649","false"
"a51WD00000i45iVYAQ","false","NET CASH AFTER OPERATIONS","a55WD00001ejwc2YAA","","false","None","Financial","true","false","false","true","false","false","","","","71.0","false","","Net Cash After Operations","Standard","42372119204889296","false"
"a51WD00000i45iIYAQ","false","Total Unexplained Balance","a55WD00001ejwbzYAA","","false","None","Financial","false","false","false","true","true","false","","","","230.0","false","","Unexplained Balance","Standard","42373184142073376","false"
"a51WD00000i3wfQYAQ","false","Net Profit/(Loss)","a55WD00001ejwbcYAA","","false","None","Financial","true","false","false","true","false","false","","","","110.0","false","","Net Profit/(Loss)","Standard","42375408838930644","false"
"a51WD00000i45pfYAA","false","CASH FROM TRADING ACTIVITIES","a55WD00001R5BNMYA3","","false","None","Financial","true","false","false","true","false","false","","","","21.0","false","","Cash From Trading Activities","Standard","42377845550699385","false"
"a51WD00000i45mWYAQ","false","Schedule M-2 Group 1","a55WD00001ejwcEYAQ","","false","None","Financial","false","false","false","true","false","false","","","","19.375","false","","Schedule M-2 Group 1","Standard","42378977251225509","false"
"a51WD00000i45fjYAA","false","Total Other Assets","a55WD00001ejwbgYAA","","false","None","Financial","false","false","false","true","false","false","","","","20.0","false","","Other Assets","Standard","42379661442502199","false"
"a51WD00000i45gaYAA","false","Total Cash Paid for Operating Costs","a55WD00001ejwbnYAA","","false","None","Financial","false","false","false","true","false","false","","","","40.0","false","","Cash Paid for Operating Costs","Standard","42379878212508416","false"
"a51WD00000i45mgYAA","false","Other Information","a55WD00001ejwcFYAQ","","false","None","Financial","false","false","false","true","false","false","","","","60.0","false","","Other Information","Standard","42381368507074353","false"
"a51WD00000i45lCYAQ","false","Total Short Term Notes","a55WD00001ejwc7YAA","","false","None","Financial","false","false","false","true","false","false","","","","35.0","false","","Short Term Notes","Standard","42382715510525826","false"
"a51WD00000i45inYAA","false","Annualized Values","a55WD00001ejwc3YAA","","false","None","Financial","false","true","false","true","false","false","","","","11.0","false","","Annualized Values","Standard","42383768722590237","false"
"a51WD00000i45icYAA","false","Change in Investments","a55WD00001ejwc2YAA","","false","None","Financial","false","false","false","true","false","false","","","","131.0","false","","Change in Investments","Standard","42385054585219101","false"
"a51WD00000i45noYAA","false","Total Other Income/(Expense)","a55WD00001R5BMRYA3","","false","None","Financial","false","false","false","true","false","false","","","","60.0","false","","Other Income/(Expense)","Standard","42387872737548555","false"
"a51WD00000i45pNYAQ","false","Other Income and Expense","a55WD00001R5BMpYAN","","false","None","Financial","false","false","false","true","false","false","","","","70.0","false","","Other Income and Expense","Standard","42388356549456001","false"
"a51WD00000i3wetYAA","false","Total Liabilities","a55WD00001ejwbaYAA","","false","Total Liabilities","Financial","true","false","false","true","false","false","","","","60.0","false","","Total Liabilities (SubT)","Standard","42388644283418674","false"
"a51WD00000i45hAYAQ","false","Book Income Taxes","a55WD00001ejwbqYAA","","false","None","Financial","false","false","false","true","false","false","","","","70.0","false","","Book Income Taxes","Standard","42390659454655704","false"
"a51WD00000i45oXYAQ","false","CASH AFTER OPERATIONS","a55WD00001R5BMPYA3","","false","None","Financial","false","false","false","true","false","false","","","","41.0","false","","Cash After Operations","Standard","42390712035254153","false"
"a51WD00000i3weyYAA","false","Annualized Values","a55WD00001ejwbbYAA","","false","None","Financial","false","true","false","true","false","false","","","","30.0","false","","Annualized Values","Standard","42393145545658444","false"
"a51WD00000i45fvYAA","false","Total Deductions","a55WD00001ejwbhYAA","","false","None","Financial","false","false","false","true","false","false","","","","50.0","false","","Deductions","Standard","42394442836436146","false"
"a51WD00000i3wfXYAQ","false","Leverage","a55WD00001ejwbeYAA","","false","None","Financial","false","true","false","true","false","false","","","","30.0","false","","Leverage","Standard","42396810503462408","false"
"a51WD00000i45kfYAA","false","Change in Investments","a55WD00001ejwc5YAA","","false","None","Financial","false","false","false","true","false","false","","","","21.0","false","","Change in Investments","Standard","42398323446490155","false"
"a51WD00000i45fiYAA","false","Liquid Assets","a55WD00001ejwbgYAA","","false","None","Financial","false","false","false","true","false","false","","","","10.0","false","","Liquid Assets","Standard","42398641595792882","false"
"a51WD00000i45mQYAQ","false","Cash After Financing","a55WD00001ejwcDYAQ","","false","None","Financial","false","false","false","true","false","false","","","","220.0","false","","Cash After Financing","Standard","42401425881900272","false"
"a51WD00000i45qcYAA","false","Profitability","a55WD00001R5BO0YAN","","false","None","Financial","false","true","false","true","false","false","","","","130.0","false","","Profitability","Standard","42401708125571164","false"
"a51WD00000i45h1YAA","false","Alternative Minimum Tax Items","a55WD00001ejwbpYAA","","false","None","Financial","false","false","false","true","false","false","","","","50.0","false","","Alternative Minimum Tax Items","Standard","42402235569944038","false"
"a51WD00000i3wf8YAA","false","Total Operating Expenses","a55WD00001ejwbcYAA","","false","None","Financial","false","false","false","true","false","false","","","","40.0","false","","Operating Expenses","Standard","42403983372392937","false"
"a51WD00000i45hPYAQ","false","Total Adjustments to CF","a55WD00001ejwbtYAA","","false","None","Financial","false","false","false","true","false","false","","","","80.0","false","","Adjustments to Cash Flow","Standard","42408638436428732","false"
"a51WD00000i45h3YAA","false","Book Net Sales","a55WD00001ejwbqYAA","","false","None","Financial","false","false","false","true","false","false","","","","20.0","false","","Book Sales","Standard","42408708707945081","false"
"a51WD00000i3weEYAQ","false","Total Current Liabilites","a55WD00001ejwbXYAQ","","false","None","Financial","false","false","false","true","false","false","","","","50.0","false","","Current Liabilities","Standard","42413854479285365","false"
"a51WD00000i45maYAA","false","Schedule K.  Income (Loss)","a55WD00001ejwcFYAQ","","false","None","Financial","false","false","false","true","false","false","","","","20.0","false","","Schedule K.  Income (Loss)","Standard","42416541291454097","false"
"a51WD00000i3weYYAQ","false","Total Receipts Conversion to Accrual","a55WD00001ejwbZYAQ","","false","None","Financial","false","false","false","true","false","false","","","","20.0","false","","Gross Revenue","Standard","42416684946582597","false"
"a51WD00000i45mrYAA","false","Total Rental Real Estate Expenses","a55WD00001ejwcHYAQ","","false","None","Financial","false","false","false","true","false","false","","","","20.0","false","","Rental Real Estate Expenses","Standard","42417142710237395","false"
"a51WD00000i45qKYAQ","false","Change in Net Fixed Assets","a55WD00001R5BNAYA3","","false","None","Financial","false","false","false","true","false","false","","","","11.0","false","","Change in Net Fixed Assets","Standard","42418299129149697","false"
"a51WD00000i45lXYAQ","false","Second Mortgage","a55WD00001ejwc8YAA","","false","None","Financial","false","true","false","false","false","false","","","","73.75","false","","Second Mortgage","Standard","42422352670305769","false"
"a51WD00000i3werYAA","false","Total Current Liabilities","a55WD00001ejwbaYAA","","false","None","Financial","false","false","false","true","false","false","","","","40.0","false","","Current Liabilities","Standard","42424322836887500","false"
"a51WD00000i45h7YAA","false","Book Operating Expenses","a55WD00001ejwbqYAA","","false","None","Financial","false","false","false","true","false","false","","","","40.0","false","","Book Operating Expenses","Standard","42426257655075883","false"
"a51WD00000i45tAYAQ","false","Estimated Value","a55WD00001R5BNnYAN","","false","None","Financial","false","false","false","true","false","false","","","","8000.0","false","","Estimated Value","Standard","42427435209038724","false"
"a51WD00000i45osYAA","false","Liquidity","a55WD00001R5BMjYAN","","false","None","Decimal","false","true","false","true","false","false","","","","21.0","false","","Liquidity","Standard","42428524354303488","false"
"a51WD00000i45pEYAQ","false","Net Change in Other Funding","a55WD00001R5BNeYAN","","false","None","Financial","false","false","false","true","false","false","","","","61.0","false","","Change in Other Funding","Standard","42429357922508616","false"
"a51WD00000i45hLYAQ","false","Total Adjusted Net Worth","a55WD00001ejwbsYAA","","false","Adjusted Total Equity","Financial","false","false","false","true","false","false","","","","70.0","false","","Total Adjusted Net Worth","Standard","42430514366901097","false"
"a51WD00000i45q6YAA","false","Profitability","a55WD00001R5BMtYAN","","false","None","Percentage","false","true","false","true","false","false","","","","51.0","false","","Profitability","Standard","42432944399798669","false"
"a51WD00000i45iJYAQ","false","Beginning Net Worth","a55WD00001ejwc0YAA","","false","None","Financial","false","false","false","true","false","false","","","","10.0","false","","Beginning Net Worth","Standard","42434413864491843","false"
"a51WD00000i45i0YAA","false","Net Cash Income","a55WD00001ejwbzYAA","","false","None","Financial","true","false","false","true","false","false","","","","100.0","false","","Net Cash Income","Standard","42436029869744594","false"
"a51WD00000i45plYAA","false","Cash Paid for Dividends & Interest","a55WD00001R5BNMYA3","","false","None","Financial","false","false","false","true","false","false","","","","81.0","false","","Cash Paid for Dividends & Interest","Standard","42436344462986185","false"
"a51WD00000i45pJYAQ","false","Total Cost of Sales/Revenue","a55WD00001R5BMpYAN","","false","None","Financial","false","false","false","true","false","false","","","","20.0","false","","Cost of Goods Sold","Standard","42437201940093616","false"
"a51WD00000i45o3YAA","false","Total Cash Paid for Operating Costs","a55WD00001R5BNjYAN","","false","None","Financial","false","false","false","true","false","false","","","","40.0","false","","Cash Paid for Operating Costs","Standard","42440176594909858","false"
"a51WD00000i45lDYAQ","false","Total Accounts Payable","a55WD00001ejwc7YAA","","false","None","Financial","false","false","false","true","false","false","","","","37.5","false","","Accounts Payable","Standard","42441672351708602","false"
"a51WD00000i3weNYAQ","false","Total Operating Income","a55WD00001ejwbYYAQ","","false","None","Financial","false","false","false","true","false","false","","","","10.0","false","","Operating Income","Standard","42442396760818429","false"
"a51WD00000i45pGYAQ","false","Change in Cash & Equivalents","a55WD00001R5BNeYAN","","false","None","Financial","false","false","false","true","false","false","","","","81.0","false","","Change in Cash & Equivalents","Standard","42442953604161997","false"
"a51WD00000i45q0YAA","false","Partial Year Adjustment","a55WD00001R5BMtYAN","","false","None","Decimal","false","false","false","false","false","false","","","","1.0","false","","Partial Year Adjustment","Standard","42444454187341364","false"
"a51WD00000i45nyYAA","false","Cash Flow Coverage","a55WD00001R5BMyYAN","","false","None","Financial","false","true","false","true","false","false","","","","40.0","false","","Cash Flow Coverage","Standard","42445066094100377","false"
"a51WD00000i45oHYAQ","false","Financing Surplus/(Reqmnts)","a55WD00001R5BNjYAN","","false","None","Financial","true","false","false","true","false","false","","","","180.0","false","","Financing Surplus/(Reqmnts)","Standard","42446220083487696","false"
"a51WD00000i45fkYAA","false","Total Liabilities","a55WD00001ejwbgYAA","","false","Total Liabilities","Financial","false","false","false","true","false","false","","","","40.0","false","","Liabilities","Standard","42446404927132312","false"
"a51WD00000i45lpYAA","false","Partial Year Adjustment","a55WD00001ejwcBYAQ","","false","None","Decimal","false","false","false","false","false","false","","","","10.0","false","","Partial Year Adjustment","Standard","42446576296392925","false"
"a51WD00000i45pnYAA","false","Cash Effect. Debt Amortization","a55WD00001R5BNMYA3","","false","None","Financial","false","false","false","true","false","false","","","","101.0","false","","Debt Amortization","Standard","42446778936648798","false"
"a51WD00000i45lRYAQ","false","Total Operating Expenses","a55WD00001ejwc8YAA","","false","None","Financial","false","false","false","true","false","false","","","","40.0","false","","Operating Expenses","Standard","42447591244312324","false"
"a51WD00000i45ssYAA","false","Total Vacancy Amount","a55WD00001R5BNYYA3","","false","None","Financial","false","false","false","true","false","false","","","","2000.0","false","","Vacancies","Standard","42449100053137721","false"
"a51WD00000i45frYAA","false","Total Schedule C Cash Flow","a55WD00001ejwbhYAA","","false","None","Financial","false","false","false","true","false","false","","","","20.0","false","","Schedule C Cash Flow","Standard","42452146987822828","false"
"a51WD00000i45lAYAQ","false","Total Non Current Assets","a55WD00001ejwc7YAA","","false","None","Financial","false","false","false","true","false","false","","","","25.0","false","","Total Non Current Assets","Standard","42452581828930555","false"
"a51WD00000i45qZYAQ","false","Total Other Expense","a55WD00001R5BO0YAN","","false","None","Financial","false","false","false","true","false","false","","","","75.0","false","","Other Expense","Standard","42453324977276661","false"
"a51WD00000i45iXYAQ","false","NET CASH INCOME","a55WD00001ejwc2YAA","","false","None","Financial","true","false","false","true","false","false","","","","91.0","false","","NET CASH INCOME","Standard","42454191551849230","false"
"a51WD00000i45i6YAA","false","Cash Paid for Plant & Investments","a55WD00001ejwbzYAA","","false","None","Financial","false","false","false","true","false","false","","","","160.0","false","","Cash Paid for Plant & Investments","Standard","42454210207517006","false"
"a51WD00000i45mPYAQ","false","Net Cash from Funding","a55WD00001ejwcDYAQ","","false","None","Financial","false","false","false","true","false","false","","","","210.0","false","","Cash from Funding","Standard","42454730889128814","false"
"a51WD00000i45l0YAA","false","Profitability","a55WD00001ejwc6YAA","","false","None","Financial","false","true","false","true","false","false","","","","130.0","false","","Profitability","Standard","42455182008445265","false"
"a51WD00000i45ljYAA","false","Unexplained Difference","a55WD00001ejwc9YAA","","false","None","Financial","false","false","false","true","true","false","","","","80.0","false","","Balance Check","Standard","42456062493601300","false"
"a51WD00000i45pKYAQ","false","Gross Profit","a55WD00001R5BMpYAN","","false","None","Financial","true","false","false","true","false","false","","","","30.0","false","","Gross Profit","Standard","42456361211164688","false"
"a51WD00000i45pRYAQ","false","Total Extraordinary Income","a55WD00001R5BMpYAN","","false","None","Financial","false","false","false","true","false","false","","","","110.0","false","","Extraordinary Items","Standard","42457533367606369","false"
"a51WD00000i45ofYAA","false","Change in Investments","a55WD00001R5BMPYA3","","false","None","Financial","false","false","false","true","false","false","","","","131.0","false","","Change in Investments","Standard","42458606975560203","false"
"a51WD00000i45nYYAQ","false","Total Net Worth","a55WD00001R5BN9YAN","","false","Total Equity","Financial","false","false","false","true","false","false","","","","70.0","false","","Net Worth","Standard","42460005026654758","false"
"a51WD00000i45obYAA","false","NET CASH INCOME","a55WD00001R5BMPYA3","","false","None","Financial","true","false","false","true","false","false","","","","91.0","false","","NET CASH INCOME","Standard","42461740325982999","false"
"a51WD00000i45n6YAA","false","Personal Income","a55WD00001R5BN6YAN","","false","None","Financial","false","false","false","true","false","false","","","","10.0","false","","Personal Income","Standard","42461892225347030","false"
"a51WD00000i45hFYAQ","false","Liquid Assets","a55WD00001ejwbsYAA","","false","None","Financial","false","false","false","true","false","false","","","","10.0","false","","Liquid Assets","Standard","42462808232326070","false"
"a51WD00000i45pvYAA","false","Net Change in Borrowing","a55WD00001R5BNMYA3","","false","None","Financial","false","false","false","true","false","false","","","","181.0","false","","Change in Borrowing","Standard","42463350484323152","false"
"a51WD00000i3wf4YAA","false","Gross Profit","a55WD00001ejwbcYAA","","false","None","Financial","true","false","false","true","false","false","","","","30.0","false","","Gross Profit","Standard","42466108817508397","false"
"a51WD00000i45fuYAA","false","Total Adjustments to CF","a55WD00001ejwbhYAA","","false","None","Financial","false","false","false","true","false","false","","","","60.0","false","","Adjustments to Cash Flow","Standard","42466707875836267","false"
"a51WD00000i3wfOYAQ","false","Total Provision for Taxes","a55WD00001ejwbcYAA","","false","None","Financial","false","false","false","true","false","false","","","","80.0","false","","Provision for Taxes","Standard","42466925588446249","false"
"a51WD00000i45mlYAA","false","Book Operating Expenses","a55WD00001ejwcGYAQ","","false","None","Financial","false","false","false","true","false","false","","","","40.0","false","","Book Operating Expenses","Standard","42466938827977678","false"
"a51WD00000i45t9YAA","false","DSCR","a55WD00001R5BNnYAN","","false","None","Decimal","false","false","false","true","false","false","","","","7000.0","false","","Debt Service Coverage Ratio","Standard","42467673687806742","false"
"a51WD00000i45qLYAQ","false","Change in Investments","a55WD00001R5BNAYA3","","false","None","Financial","false","false","false","true","false","false","","","","21.0","false","","Change in Investments","Standard","42468313437987159","false"
"a51WD00000i45ijYAA","false","CASH AFTER FINANCING","a55WD00001ejwc2YAA","","false","None","Financial","true","false","false","true","false","false","","","","211.0","false","","CASH AFTER FINANCING","Standard","42470651688783219","false"
"a51WD00000i45gjYAA","false","Chg. Net Intangibles","a55WD00001ejwbnYAA","","false","None","Financial","false","false","false","true","false","false","","","","150.0","false","","Chg. Net Intangibles","Standard","42472081026950390","false"
"a51WD00000i45phYAA","false","CASH AFTER OPERATIONS","a55WD00001R5BNMYA3","","false","None","Financial","true","false","false","true","false","false","","","","41.0","false","","Cash After Operations","Standard","42473340962193082","false"
"a51WD00000i45irYAA","false","Profitability","a55WD00001ejwc3YAA","","false","None","Percentage","false","true","false","true","false","false","","","","51.0","false","","Profitability","Standard","42475473561936723","false"
"a51WD00000i45mFYAQ","false","Chg. Net Fixed Assets","a55WD00001ejwcDYAQ","","false","None","Financial","false","false","false","true","false","false","","","","130.0","false","","Chg. Net Fixed Assets","Standard","42476052094734461","false"
"a51WD00000i45ocYAA","false","Cash Effect. Debt Amortization","a55WD00001R5BMPYA3","","false","None","Financial","false","false","false","true","false","false","","","","101.0","false","","Debt Amortization","Standard","42478018440413118","false"
"a51WD00000i45iNYAQ","false","Total Unexplained Difference","a55WD00001ejwc0YAA","","false","None","Financial","false","false","false","true","true","false","","","","60.0","false","","Unexplained Difference","Standard","42481117508410131","false"
"a51WD00000i45hMYAQ","false","Personal Income","a55WD00001ejwbtYAA","","false","None","Financial","false","false","false","true","false","false","","","","10.0","false","","Personal Income","Standard","42481719010672313","false"
"a51WD00000i45pMYAQ","false","Net Operating Profit","a55WD00001R5BMpYAN","","false","None","Financial","true","false","false","true","false","false","","","","50.0","false","","Operating Profit","Standard","42482376275613777","false"
"a51WD00000i45szYAA","false","Estimated Value","a55WD00001R5BNYYA3","","false","None","Financial","false","false","false","true","false","false","","","","8000.0","false","","Estimated Value","Standard","42483421693436609","false"
"a51WD00000i3weTYAQ","false","Margin After Term Debt Service","a55WD00001ejwbYYAQ","","false","None","Financial","false","false","false","true","false","false","","","","70.0","false","","Margin After Term DS","Standard","42484335254147499","false"
"a51WD00000i45spYAA","false","Max Annual Payment @ Policy DSCR","a55WD00001R5BNyYAN","","false","None","Financial","false","false","false","true","false","false","","","","11000.0","false","","Max Annual Payment @ Policy DSCR","Standard","42486568398207014","false"
"a51WD00000i45l8YAA","false","Total Gross Intangibles","a55WD00001ejwc7YAA","","false","None","Financial","false","false","false","true","false","false","","","","22.5","false","","Gross Intangibles","Standard","42494332704468564","false"
"a51WD00000i45ghYAA","false","Chg. Investments","a55WD00001ejwbnYAA","","false","None","Financial","false","false","false","true","false","false","","","","140.0","false","","Chg. Investments","Standard","42495306587273503","false"
"a51WD00000i45hpYAA","false","Total Cash Paid to Suppliers","a55WD00001ejwbzYAA","","false","None","Financial","false","false","false","true","false","false","","","","20.0","false","","Cash Paid to Suppliers","Standard","42495937283698894","false"
"a51WD00000i45oIYAQ","false","Net Change in Borrowing","a55WD00001R5BNjYAN","","false","None","Financial","false","false","false","true","false","false","","","","190.0","false","","Change in Borrowing","Standard","42495973719880734","false"
"a51WD00000i3wevYAA","false","Unexplained Difference","a55WD00001ejwbaYAA","","false","None","Financial","false","false","false","true","true","false","","","","80.0","false","","Balance Check","Standard","42496246334764153","false"
"a51WD00000i45m2YAA","false","Total Operating Expenses","a55WD00001ejwcCYAQ","","false","None","Financial","false","false","false","true","false","false","","","","40.0","false","","Operating Expenses","Standard","42496258475808180","false"
"a51WD00000i45nEYAQ","false","Net Sales","a55WD00001R5BN7YAN","","false","None","Financial","false","false","false","true","false","false","","","","10.0","false","","Net Sales","Standard","42497585303173322","false"
"a51WD00000i45mHYAQ","false","Total Cash Paid for Int. & Div.","a55WD00001ejwcDYAQ","","false","None","Financial","false","false","false","true","false","false","","","","90.0","false","","Cash Paid for Int. & Div.","Standard","42498664589954256","false"
"a51WD00000i3weMYAQ","false","Signature","a55WD00001ejwbXYAQ","","false","None","Financial","false","false","false","true","false","false","","","","130.0","false","","Signature","Standard","42498811442341278","false"
"a51WD00000i45huYAA","false","Total Cash Paid for Operating Costs","a55WD00001ejwbzYAA","","false","None","Financial","false","false","false","true","false","false","","","","40.0","false","","Cash Paid for Operating Costs","Standard","42499110645510082","false"
"a51WD00000i45oWYAQ","false","Cash Paid for Operating Costs","a55WD00001R5BMPYA3","","false","None","Financial","false","false","false","true","false","false","","","","31.0","false","","Cash Paid for Operating Costs","Standard","42500854068320667","false"
"a51WD00000i3wfVYAQ","false","Key Farm Measures","a55WD00001ejwbeYAA","","false","None","Financial","false","true","false","true","false","false","","","","10.0","false","","Key Farm Measures","Standard","42503611555674208","false"
"a51WD00000i45o2YAA","false","Taxes Paid","a55WD00001R5BNjYAN","","false","None","Financial","false","false","false","true","false","false","","","","70.0","false","","Taxes","Standard","42504266629348545","false"
"a51WD00000i45hdYAA","false","Expenses for Business Use of Personal Residence","a55WD00001ejwbuYAA","","false","None","Financial","false","false","false","true","false","false","","","","60.0","false","","Expenses for Business Use of Personal Residence","Standard","42504980957206369","false"
"a51WD00000i45ktYAA","false","Profit Before Taxes","a55WD00001ejwc6YAA","","false","None","Financial","true","false","false","true","false","false","","","","80.0","false","","Profit Before Taxes","Standard","42505369558710420","false"
"a51WD00000i45ieYAA","false","Extraordinary and Non-Cash Items","a55WD00001ejwc2YAA","","false","None","Financial","false","false","false","true","false","false","","","","161.0","false","","Extraordinary and Non-Cash Items","Standard","4250628209071577","false"
"a51WD00000i45h4YAA","false","Book Gross Profit","a55WD00001ejwbqYAA","","false","None","Financial","false","false","false","true","false","false","","","","30.0","false","","Book Gross Profit","Standard","42507760843087186","false"
"a51WD00000i45pbYAA","false","Tangible Net Worth","a55WD00001R5BNZYA3","","false","Adjusted Total Equity","Financial","true","false","false","true","false","false","","","","85.0","false","","Tangible Net Worth","Standard","42509239023111509","false"
"a51WD00000i45lmYAA","false","Total Pro Forma DS","a55WD00001ejwcAYAQ","","false","Debt Service","Financial","false","false","false","true","false","false","","","","30.0","false","","Pro Forma Debt Service","Standard","42510102267148505","false"
"a51WD00000i45pYYAQ","false","Total Liabilities","a55WD00001R5BNZYA3","","false","Total Liabilities","Financial","true","false","false","true","false","false","","","","60.0","false","","TOTAL LIABILITIES","Standard","42511875094420169","false"
"a51WD00000i3wf9YAA","false","Net Operating Profit","a55WD00001ejwbcYAA","","false","None","Financial","true","false","false","true","false","false","","","","50.0","false","","Operating Profit","Standard","42512355838392503","false"
"a51WD00000i45kzYAA","false","Total Current Assets","a55WD00001ejwc7YAA","","false","None","Financial","false","false","false","true","false","false","","","","12.5","false","","Total Current Assets","Standard","42512781408110709","false"
"a51WD00000i45oTYAQ","false","Cash Paid to Suppliers","a55WD00001R5BMPYA3","","false","None","Financial","false","false","false","true","false","false","","","","11.0","false","","Cash Paid to Suppliers","Standard","42513113414734184","false"
"a51WD00000i3weVYAQ","false","Net Cash Flow","a55WD00001ejwbYYAQ","","false","None","Financial","false","false","false","true","false","false","","","","105.0","false","","Cash Flow","Standard","42513142909194494","false"
"a51WD00000i45m1YAA","false","Total Other Income/(Expense)","a55WD00001ejwcCYAQ","","false","None","Financial","false","false","false","true","false","false","","","","35.0","false","","Other Income/(Expense)","Standard","42514679750967659","false"
"a51WD00000i3wfCYAQ","false","Total Extraordinary Income","a55WD00001ejwbcYAA","","false","None","Financial","false","false","false","true","false","false","","","","100.0","false","","Extraordinary Items","Standard","42514851355959876","false"
"a51WD00000i45nDYAQ","false","Total Expenses","a55WD00001R5BN7YAN","","false","None","Financial","false","false","false","true","false","false","","","","50.0","false","","Expenses","Standard","42516109143736271","false"
"a51WD00000i45prYAA","false","Change in Investments","a55WD00001R5BNMYA3","","false","None","Financial","false","false","false","true","false","false","","","","131.0","false","","Change in Investments","Standard","42517193330749566","false"
"a51WD00000i45n0YAA","false","Total Schedule E Cash Flow","a55WD00001R5BN6YAN","","false","None","Financial","false","false","false","true","false","false","","","","40.0","false","","Schedule E Cash Flow","Standard","42517687281016753","false"
"a51WD00000i45i5YAA","false","Chg. Net Intangibles","a55WD00001ejwbzYAA","","false","None","Financial","false","false","false","true","false","false","","","","150.0","false","","Chg. Net Intangibles","Standard","42519856005373642","false"
