"Id","OwnerId","IsDeleted","Name","LLC_BI__Allow_Record_Filtering__c","LLC_BI__Balance_Total__c","LLC_BI__Borrower_Type__c","LLC_BI__Bundle__c","LLC_BI__Calc_Common_Sizing_Record__c","LLC_BI__Calc_Common_Sizing_Total_Group__c","LLC_BI__Description__c","LLC_BI__Display_Common_Sizing__c","LLC_BI__Display_Projection_Drivers__c","LLC_BI__Display_Trend__c","LLC_BI__End_Date__c","LLC_BI__Entity_Type__c","LLC_BI__Group_Columns__c","LLC_BI__Interaction__c","LLC_BI__Is_Cash_Flow_Statement__c","LLC_BI__Is_Multi_Currency__c","LLC_BI__Is_Template__c","LLC_BI__Sort_Order__c","LLC_BI__Source_Statement__c","LLC_BI__Spread_Statement_Total_Group__c","LLC_BI__Start_Date__c","LLC_BI__Static_Periods__c","LLC_BI__Total_Hide_Currency_Symbol__c","LLC_BI__Total_Row_Name__c","LLC_BI__Type__c","LLC_BI__lookupKey__c","LLC_BI__End_Date_Quarter__c","LLC_BI__Is_Balance_Sheet__c","LLC_BI__Is_Budget__c","LLC_BI__Is_Global_Analysis__c","LLC_BI__Is_Income_Statement__c","LLC_BI__Is_Personal_Financial_Statement__c","LLC_BI__Is_Ratios__c","LLC_BI__Is_Traditional_Cash_Flow__c","LLC_BI__Is_UCA_Cash_Flow__c","LLC_BI__Start_Date_Quarter__c","LLC_BI__Supports_Common_Sizing__c","LLC_BI__Supports_Trend__c"
"a55WD00001ejwbfYAA","005al00000RVvFOAA1","false","000000607","true","false","","a5VWD000000HvTJ2A0","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","650.0","","","","false","false","","Traditional Cash Flow","42965468873251975","4.0","0.0","0.0","false","0.0","0.0","0.0","1.0","0.0","4.0","false","false"
"a55WD00001ejwc5YAA","005al00000RVvFOAA1","false","000000633","true","false","","a5VWD000000HvTO2A0","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","350.0","","","","false","false","","Summary Indirect CF","42967354268725717","4.0","0.0","0.0","false","0.0","0.0","0.0","0.0","0.0","4.0","false","false"
"a55WD00001R5BNyYAN","005al00000RVvFOAA1","false","000000498","true","false","","a5VWD000000GcZR2A0","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","1.0","","","","true","false","","NOI Statement","42983211510572859","4.0","0.0","0.0","false","0.0","0.0","0.0","0.0","0.0","4.0","false","false"
"a55WD00001R5BNzYAN","005al00000RVcKvAAL","false","000000499","true","false","","a5VWD000000GcZN2A0","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","250.0","","","","false","false","","Reconciliation","42984122034752428","4.0","0.0","0.0","false","0.0","0.0","0.0","0.0","0.0","4.0","false","false"
"a55WD00001R5BO0YAN","005al00000RVvFOAA1","false","000000500","true","false","","a5VWD000000GcZQ2A0","","a51WD00000i45qTYAQ","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","200.0","","","","false","false","","Income Statement","42985906647709044","4.0","0.0","0.0","false","1.0","0.0","0.0","0.0","0.0","4.0","true","true"
"a55WD00001R5BO1YAN","005al00000RVcKvAAL","false","000000501","true","false","","a5VWD000000GcZH2A0","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","500.0","","","","false","true","","Ratios","42996957624905483","4.0","0.0","0.0","false","0.0","0.0","1.0","0.0","0.0","4.0","false","false"
"a55WD00001ButjuYAB","005al00000Q6IbCAAV","false","000000367","true","false","","a5VWD000000EDIS2A4","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","400.0","","","","false","false","","Reconciliation","comm-bl-42055410239951946","4.0","0.0","0.0","false","0.0","0.0","0.0","0.0","0.0","4.0","false","false"
"a55WD00001ButjvYAB","005al00000Q6IbCAAV","false","000000368","true","false","","a5VWD000000EDIS2A4","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","700.0","","","","false","false","","Traditional Cash Flow","comm-bl-42093550581587665","4.0","0.0","0.0","false","0.0","0.0","0.0","1.0","0.0","4.0","false","false"
"a55WD00001ButjcYAB","005al00000Q6IbCAAV","false","000000349","true","false","","a5VWD000000EDIO2A4","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","100.0","","","","false","false","","Personal Financial Statement","comm-bl-42101374224178719","4.0","0.0","0.0","false","0.0","1.0","0.0","0.0","0.0","4.0","false","false"
"a55WD00001ButjMYAR","005al00000Q6IbCAAV","false","000000333","true","false","","a5VWD000000EDIL2A4","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","250.0","","","","false","false","","Reconciliation","comm-bl-42113798844359002","4.0","0.0","0.0","false","0.0","0.0","0.0","0.0","0.0","4.0","false","false"
"a55WD00001ButjlYAB","005al00000Q6IbCAAV","false","000000358","true","false","","a5VWD000000EDIR2A4","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","800.0","","","","false","false","","Summary Direct CF","comm-bl-42142752931755870","4.0","0.0","0.0","false","0.0","0.0","0.0","0.0","0.0","4.0","false","false"
"a55WD00001ButjYYAR","005al00000Q6IbCAAV","false","000000345","true","false","","a5VWD000000EDIN2A4","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","300.0","","","","false","false","","Earned Equity (ENWC)","comm-bl-42147034313563122","4.0","0.0","0.0","false","0.0","0.0","0.0","0.0","0.0","4.0","false","false"
"a55WD00001ButjQYAR","005al00000Q6IbCAAV","false","000000337","true","false","","a5VWD000000EDIM2A4","","a51WD00000ZIrpXYAT","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","100.0","","","","false","false","","Balance Sheet","comm-bl-42150381468065241","4.0","1.0","0.0","false","0.0","0.0","0.0","0.0","0.0","4.0","true","true"
"a55WD00001ButjmYAB","005al00000Q6IbCAAV","false","000000359","true","false","","a5VWD000000EDIR2A4","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","400.0","","","","false","false","","Reconciliation","comm-bl-42154511536623192","4.0","0.0","0.0","false","0.0","0.0","0.0","0.0","0.0","4.0","false","false"
"a55WD00001ButjhYAB","005al00000Q6IbCAAV","false","000000354","true","false","","a5VWD000000EDIO2A4","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","600.0","","","","false","false","","Ratios","comm-bl-4217514165774878","4.0","0.0","0.0","false","0.0","0.0","1.0","0.0","0.0","4.0","false","false"
"a55WD00001ButjnYAB","005al00000Q6IbCAAV","false","000000360","true","false","","a5VWD000000EDIR2A4","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","700.0","","","","false","false","","Traditional Cash Flow","comm-bl-42179337968421259","4.0","0.0","0.0","false","0.0","0.0","0.0","1.0","0.0","4.0","false","false"
"a55WD00001ButjoYAB","005al00000Q6IbCAAV","false","000000361","true","false","","a5VWD000000EDIR2A4","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","450.0","","","","false","false","","8825","comm-bl-42181603333908296","4.0","0.0","0.0","false","0.0","0.0","0.0","0.0","0.0","4.0","false","false"
"a55WD00001ButjZYAR","005al00000Q6IbCAAV","false","000000346","true","false","","a5VWD000000EDIN2A4","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","700.0","","","","false","false","","Ratios","comm-bl-42229345698245444","4.0","0.0","0.0","false","0.0","0.0","1.0","0.0","0.0","4.0","false","false"
"a55WD00001ButjkYAB","005al00000Q6IbCAAV","false","000000357","true","false","","a5VWD000000EDIP2A4","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","300.0","","","","false","false","","Ratios","comm-bl-42235374232131241","4.0","0.0","0.0","false","0.0","0.0","1.0","0.0","0.0","4.0","false","false"
"a55WD00001ButjpYAB","005al00000Q6IbCAAV","false","000000362","true","false","","a5VWD000000EDIR2A4","","a51WD00000ZIrtUYAT","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","300.0","","","","false","false","","Balance Sheet","comm-bl-42260536037480049","4.0","1.0","0.0","false","0.0","0.0","0.0","0.0","0.0","4.0","true","true"
"a55WD00001ButjwYAB","005al00000Q6IbCAAV","false","000000369","true","false","","a5VWD000000EDIS2A4","","a51WD00000ZIrubYAD","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","500.0","","","","false","false","","Book Income Statement","comm-bl-42351043182846684","4.0","0.0","0.0","false","0.0","0.0","0.0","0.0","0.0","4.0","false","false"
"a55WD00001ButjWYAR","005al00000Q6IbCAAV","false","000000343","true","false","","a5VWD000000EDIN2A4","","a51WD00000ZIrsJYAT","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","500.0","","","","false","false","","Cash Income Statement","comm-bl-42376853813753149","4.0","0.0","0.0","false","0.0","0.0","0.0","0.0","0.0","4.0","false","false"
"a55WD00001ButjqYAB","005al00000Q6IbCAAV","false","000000363","true","false","","a5VWD000000EDIR2A4","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","200.0","","","","false","false","","Schedule K","comm-bl-42379110991859776","4.0","0.0","0.0","false","0.0","0.0","0.0","0.0","0.0","4.0","false","false"
"a55WD00001Butk1YAB","005al00000Q6IbCAAV","false","000000374","true","false","","a5VWD000000EDIQ2A4","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","900.0","","","","false","false","","Ratios","comm-bl-42381494895961283","4.0","0.0","0.0","false","0.0","0.0","1.0","0.0","0.0","4.0","false","false"
"a55WD00001ButjeYAB","005al00000Q6IbCAAV","false","000000351","true","false","","a5VWD000000EDIO2A4","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","300.0","","","","false","false","","Schedule C","comm-bl-42402060337367981","4.0","0.0","0.0","false","0.0","0.0","0.0","0.0","0.0","4.0","false","false"
"a55WD00001ButjXYAR","005al00000Q6IbCAAV","false","000000344","true","false","","a5VWD000000EDIN2A4","","a51WD00000ZIrsjYAD","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","600.0","","","","false","false","","Accrual Income Statement","comm-bl-42407546317157013","4.0","0.0","0.0","false","0.0","0.0","0.0","0.0","0.0","4.0","false","false"
"a55WD00001ButjrYAB","005al00000Q6IbCAAV","false","000000364","true","false","","a5VWD000000EDIR2A4","","a51WD00000ZIrtmYAD","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","100.0","","","","false","false","","Income Statement","comm-bl-42469012140792505","4.0","0.0","0.0","false","1.0","0.0","0.0","0.0","0.0","4.0","true","true"
"a55WD00001ButjOYAR","005al00000Q6IbCAAV","false","000000335","true","false","","a5VWD000000EDIL2A4","","a51WD00000ZIrovYAD","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","200.0","","","","false","false","","Income Statement","comm-bl-42489983265745674","4.0","0.0","0.0","false","1.0","0.0","0.0","0.0","0.0","4.0","true","true"
"a55WD00001ButkBYAR","005al00000Q6IbCAAV","false","000000384","true","false","","a5VWD000000EDIT2A4","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","200.0","","","","true","false","","Rent Roll","comm-bl-42499207925720293","4.0","0.0","0.0","false","0.0","0.0","0.0","0.0","0.0","4.0","false","false"
"a55WD00001ButjgYAB","005al00000Q6IbCAAV","false","000000353","true","false","","a5VWD000000EDIO2A4","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","500.0","","","","false","false","","Schedule F","comm-bl-42524281486287497","4.0","0.0","0.0","false","0.0","0.0","0.0","0.0","0.0","4.0","false","false"
"a55WD00001Butk2YAB","005al00000Q6IbCAAV","false","000000375","true","false","","a5VWD000000EDIQ2A4","","a51WD00000ZIrvkYAD","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","500.0","","","","false","false","","Book Income Statement","comm-bl-42553091181789815","4.0","0.0","0.0","false","0.0","0.0","0.0","0.0","0.0","4.0","false","false"
"a55WD00001ButkAYAR","005al00000Q6IbCAAV","false","000000383","true","false","","a5VWD000000EDIT2A4","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","100.0","","","","false","false","","NOI Statement","comm-bl-42559843907603758","4.0","0.0","0.0","false","0.0","0.0","0.0","0.0","0.0","4.0","false","false"
"a55WD00001ButjjYAB","005al00000Q6IbCAAV","false","000000356","true","false","","a5VWD000000EDIP2A4","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","200.0","","","","false","false","","Personal Cash Flow","comm-bl-42573859267414708","4.0","0.0","0.0","false","0.0","0.0","0.0","0.0","0.0","4.0","false","false"
"a55WD00001ButjbYAB","005al00000Q6IbCAAV","false","000000348","true","false","","a5VWD000000EDIN2A4","","a51WD00000ZIrpyYAD","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","200.0","","","","false","false","","Balance Sheet","comm-bl-42609101234840216","4.0","1.0","0.0","false","0.0","0.0","0.0","0.0","0.0","4.0","true","true"
"a55WD00001ButjsYAB","005al00000Q6IbCAAV","false","000000365","true","false","","a5VWD000000EDIR2A4","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","900.0","","","","false","false","","Ratios","comm-bl-42616616604183073","4.0","0.0","0.0","false","0.0","0.0","1.0","0.0","0.0","4.0","false","false"
"a55WD00001ButjdYAB","005al00000Q6IbCAAV","false","000000350","true","false","","a5VWD000000EDIO2A4","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","200.0","","","","false","false","","Personal Cash Flow","comm-bl-42623400872862365","4.0","0.0","0.0","false","0.0","0.0","0.0","0.0","0.0","4.0","false","false"
"a55WD00001ButjxYAB","005al00000Q6IbCAAV","false","000000370","true","false","","a5VWD000000EDIS2A4","","a51WD00000ZIrujYAD","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","100.0","","","","false","false","","Income Statement","comm-bl-42632487246570674","4.0","0.0","0.0","false","1.0","0.0","0.0","0.0","0.0","4.0","true","true"
"a55WD00001Butk3YAB","005al00000Q6IbCAAV","false","000000376","true","false","","a5VWD000000EDIQ2A4","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","800.0","","","","false","false","","Summary Direct CF","comm-bl-42632584709448987","4.0","0.0","0.0","false","0.0","0.0","0.0","0.0","0.0","4.0","false","false"
"a55WD00001ButjyYAB","005al00000Q6IbCAAV","false","000000371","true","false","","a5VWD000000EDIS2A4","","a51WD00000ZIrusYAD","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","300.0","","","","false","false","","Balance Sheet","comm-bl-42638818517793864","4.0","1.0","0.0","false","0.0","0.0","0.0","0.0","0.0","4.0","true","true"
"a55WD00001ButjRYAR","005al00000Q6IbCAAV","false","000000338","true","false","","a5VWD000000EDIM2A4","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","600.0","","","","false","false","","Ratios","comm-bl-42651478004093040","4.0","0.0","0.0","false","0.0","0.0","1.0","0.0","0.0","4.0","false","false"
"a55WD00001ButjzYAB","005al00000Q6IbCAAV","false","000000372","true","false","","a5VWD000000EDIS2A4","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","800.0","","","","false","false","","Summary Direct CF","comm-bl-42676695269805701","4.0","0.0","0.0","false","0.0","0.0","0.0","0.0","0.0","4.0","false","false"
"a55WD00001ButjUYAR","005al00000Q6IbCAAV","false","000000341","true","false","","a5VWD000000EDIM2A4","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","500.0","","","","false","false","","Summary Direct CF","comm-bl-42676892275878384","4.0","0.0","0.0","false","0.0","0.0","0.0","0.0","0.0","4.0","false","false"
"a55WD00001Butk4YAB","005al00000Q6IbCAAV","false","000000377","true","false","","a5VWD000000EDIQ2A4","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","400.0","","","","false","false","","Reconciliation","comm-bl-42694013455617078","4.0","0.0","0.0","false","0.0","0.0","0.0","0.0","0.0","4.0","false","false"
"a55WD00001ButjPYAR","005al00000Q6IbCAAV","false","000000336","true","false","","a5VWD000000EDIL2A4","","a51WD00000ZIrpKYAT","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","100.0","","","","false","false","","Balance Sheet","comm-bl-42724188847983561","4.0","1.0","0.0","false","0.0","0.0","0.0","0.0","0.0","4.0","true","true"
"a55WD00001ButjSYAR","005al00000Q6IbCAAV","false","000000339","true","false","","a5VWD000000EDIM2A4","","a51WD00000ZIrrZYAT","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","200.0","","","","false","false","","Income Statement","comm-bl-42732734297874320","4.0","0.0","0.0","false","1.0","0.0","0.0","0.0","0.0","4.0","true","true"
"a55WD00001Butk5YAB","005al00000Q6IbCAAV","false","000000378","true","false","","a5VWD000000EDIQ2A4","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","700.0","","","","false","false","","Traditional Cash Flow","comm-bl-42733367754885946","4.0","0.0","0.0","false","0.0","0.0","0.0","1.0","0.0","4.0","false","false"
"a55WD00001ButjLYAR","005al00000Q6IbCAAV","false","000000332","true","false","","a5VWD000000EDIL2A4","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","500.0","","","","false","true","","Ratios","comm-bl-42741693802221122","4.0","0.0","0.0","false","0.0","0.0","1.0","0.0","0.0","4.0","false","false"
"a55WD00001ButjTYAR","005al00000Q6IbCAAV","false","000000340","true","false","","a5VWD000000EDIM2A4","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","400.0","","","","false","false","","Traditional Cash Flow","comm-bl-42790631042160911","4.0","0.0","0.0","false","0.0","0.0","0.0","1.0","0.0","4.0","false","false"
"a55WD00001Butk6YAB","005al00000Q6IbCAAV","false","000000379","true","false","","a5VWD000000EDIQ2A4","","a51WD00000ZIrwWYAT","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","100.0","","","","false","false","","Income Statement","comm-bl-42805603907797686","4.0","0.0","0.0","false","1.0","0.0","0.0","0.0","0.0","4.0","true","true"
"a55WD00001ButjNYAR","005al00000Q6IbCAAV","false","000000334","true","false","","a5VWD000000EDIL2A4","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","350.0","","","","false","false","","Summary Indirect CF","comm-bl-42811287608037875","4.0","0.0","0.0","false","0.0","0.0","0.0","0.0","0.0","4.0","false","false"
"a55WD00001Butk7YAB","005al00000Q6IbCAAV","false","000000380","true","false","","a5VWD000000EDIQ2A4","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","200.0","","","","false","false","","Schedule K","comm-bl-42824664668237763","4.0","0.0","0.0","false","0.0","0.0","0.0","0.0","0.0","4.0","false","false"
"a55WD00001Butk8YAB","005al00000Q6IbCAAV","false","000000381","true","false","","a5VWD000000EDIQ2A4","","a51WD00000ZIrwlYAD","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","300.0","","","","false","false","","Balance Sheet","comm-bl-42833764366925673","4.0","1.0","0.0","false","0.0","0.0","0.0","0.0","0.0","4.0","true","true"
"a55WD00001ButjJYAR","005al00000Q6IbCAAV","false","000000330","true","false","","a5VWD000000EDIL2A4","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","300.0","","","","false","false","","Traditional Cash Flow","comm-bl-42834768206120164","4.0","0.0","0.0","false","0.0","0.0","0.0","1.0","0.0","4.0","false","false"
"a55WD00001Butk0YAB","005al00000Q6IbCAAV","false","000000373","true","false","","a5VWD000000EDIS2A4","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","900.0","","","","false","false","","Ratios","comm-bl-42842747417757633","4.0","0.0","0.0","false","0.0","0.0","1.0","0.0","0.0","4.0","false","false"
"a55WD00001ButjiYAB","005al00000Q6IbCAAV","false","000000355","true","false","","a5VWD000000EDIP2A4","","a51WD00000ZIrqlYAD","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","100.0","","","","false","false","","Personal Financial Statement","comm-bl-42873656651176077","4.0","0.0","0.0","false","0.0","1.0","0.0","0.0","0.0","4.0","false","false"
"a55WD00001ButjVYAR","005al00000Q6IbCAAV","false","000000342","true","false","","a5VWD000000EDIM2A4","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","300.0","","","","false","false","","Reconciliation","comm-bl-42881390995656790","4.0","0.0","0.0","false","0.0","0.0","0.0","0.0","0.0","4.0","false","false"
"a55WD00001ButjtYAB","005al00000Q6IbCAAV","false","000000366","true","false","","a5VWD000000EDIR2A4","","a51WD00000ZIru5YAD","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","500.0","","","","false","false","","Book Income Statement","comm-bl-42884058509510285","4.0","0.0","0.0","false","0.0","0.0","0.0","0.0","0.0","4.0","false","false"
"a55WD00001Butk9YAB","005al00000Q6IbCAAV","false","000000382","true","false","","a5VWD000000EDIQ2A4","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","600.0","","","","false","false","","8825","comm-bl-42915249348068346","4.0","0.0","0.0","false","0.0","0.0","0.0","0.0","0.0","4.0","false","false"
"a55WD00001ButjKYAR","005al00000Q6IbCAAV","false","000000331","true","false","","a5VWD000000EDIL2A4","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","400.0","","","","false","false","","Summary Direct CF","comm-bl-42923738948237477","4.0","0.0","0.0","false","0.0","0.0","0.0","0.0","0.0","4.0","false","false"
"a55WD00001ButjaYAB","005al00000Q6IbCAAV","false","000000347","true","false","","a5VWD000000EDIN2A4","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","650.0","","","","false","false","","Traditional Cash Flow","comm-bl-42940335646225919","4.0","0.0","0.0","false","0.0","0.0","0.0","1.0","0.0","4.0","false","false"
"a55WD00001ButjfYAB","005al00000Q6IbCAAV","false","000000352","true","false","","a5VWD000000EDIO2A4","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","400.0","","","","false","false","","Schedule E","comm-bl-42964132930780599","4.0","0.0","0.0","false","0.0","0.0","0.0","0.0","0.0","4.0","false","false"
"a55WD00001R5BO2YAN","005al00000RVcKvAAL","false","000000502","true","false","","a5VWD000000GcZa2AK","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","","","","","false","false","","","test Schedule","4.0","0.0","0.0","false","0.0","0.0","0.0","0.0","0.0","4.0","false","false"
