"Id","OwnerId","IsDeleted","Name","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","LastActivityDate","LastViewedDate","LastReferencedDate","LLC_BI__Budget_Template_Id__c","LLC_BI__Budget_Template__c","LLC_BI__Description__c","LLC_BI__Is_Initially_Editable__c","LLC_BI__Is_Template__c","LLC_BI__Pending_Amount__c","LLC_BI__Total_Allocated__c","LLC_BI__Total_Budget_Amount__c","LLC_BI__Total_Disbursed_Amount__c","LLC_BI__Total_Hard_Costs__c","LLC_BI__Total_Other_Costs__c","LLC_BI__Total_Soft_Costs__c","LLC_BI__lookupKey__c","LLC_BI__Percent_Allocated__c","LLC_BI__Percent_Disbursed__c","LLC_BI__Percent_Hard_Costs__c","LLC_BI__Percent_Other_Costs__c","LLC_BI__Percent_Remaining_Disbursement__c","LLC_BI__Percent_Remaining__c","LLC_BI__Percent_Soft_Costs__c","LLC_BI__Remaining_Disbursement__c","LLC_BI__Total_Remaining__c","AutorabitExtId__c"
"a1WWE0000059H0R2AU","005al00000RVcKvAAL","false","AA budget 1","2026-07-24T13:09:27.000Z","005al00000RVcKvAAL","2026-07-24T13:09:27.000Z","005al00000RVcKvAAL","2026-07-24T13:09:27.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42161503296596780","","","","","","","","0.0","0.0",""
"a1WWE0000059GjF2AU","005al00000RVcKvAAL","false","Residential Construction Budget Template","2026-07-24T13:09:26.000Z","005al00000RVcKvAAL","2026-07-24T13:09:26.000Z","005al00000RVcKvAAL","2026-07-24T13:09:26.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42161821722488245","","","","","","","","0.0","0.0",""
"a1WWE0000059GkN2AU","005al00000RVcKvAAL","false","a1WWD000002Vb0c","2026-07-24T13:09:24.000Z","005al00000RVcKvAAL","2026-07-24T13:09:24.000Z","005al00000RVcKvAAL","2026-07-24T13:09:24.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42161994300617251","","","","","","","","0.0","0.0",""
"a1WWE0000059GWm2AM","005al00000RVcKvAAL","false","RS budget 98","2026-07-24T13:09:25.000Z","005al00000RVcKvAAL","2026-07-24T13:09:25.000Z","005al00000RVcKvAAL","2026-07-24T13:09:25.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42162410455868268","","","","","","","","0.0","0.0",""
"a1WWE0000059GbU2AU","005al00000RVcKvAAL","false","CLA Complex Budget 1 Template","2026-07-24T13:09:25.000Z","005al00000RVcKvAAL","2026-07-24T13:09:25.000Z","005al00000RVcKvAAL","2026-07-24T13:09:25.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42162585388483377","","","","","","","","0.0","0.0",""
"a1WWE0000059GAa2AM","005al00000RVcKvAAL","false","annual budget","2026-07-24T13:09:25.000Z","005al00000RVcKvAAL","2026-07-24T13:09:25.000Z","005al00000RVcKvAAL","2026-07-24T13:09:25.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42162691915076933","","","","","","","","0.0","0.0",""
"a1WWE0000059GbN2AU","005al00000RVcKvAAL","false","CLA Complex Budget 1 Template","2026-07-24T13:09:25.000Z","005al00000RVcKvAAL","2026-07-24T13:09:25.000Z","005al00000RVcKvAAL","2026-07-24T13:09:25.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42162838249231244","","","","","","","","0.0","0.0",""
"a1WWE0000059GeG2AU","005al00000RVcKvAAL","false","CLA Complex Budget 1 Template","2026-07-24T13:09:24.000Z","005al00000RVcKvAAL","2026-07-24T13:09:24.000Z","005al00000RVcKvAAL","2026-07-24T13:09:24.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42163338670541454","","","","","","","","0.0","0.0",""
"a1WWE0000059GvT2AU","005al00000RVcKvAAL","false","Branch 2-Updated 2","2026-07-24T13:09:26.000Z","005al00000RVcKvAAL","2026-07-24T13:09:26.000Z","005al00000RVcKvAAL","2026-07-24T13:09:26.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42163622082871660","","","","","","","","0.0","0.0",""
"a1WWE0000059Gbd2AE","005al00000RVcKvAAL","false","CLA Simple Budget 2 Template","2026-07-24T13:09:25.000Z","005al00000RVcKvAAL","2026-07-24T13:09:25.000Z","005al00000RVcKvAAL","2026-07-24T13:09:25.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42163728601552108","","","","","","","","0.0","0.0",""
"a1WWE0000059GcM2AU","005al00000RVcKvAAL","false","CLA Complex Budget 1 Template","2026-07-24T13:09:26.000Z","005al00000RVcKvAAL","2026-07-24T13:09:26.000Z","005al00000RVcKvAAL","2026-07-24T13:09:26.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42163801491776102","","","","","","","","0.0","0.0",""
"a1WWE0000059GGc2AM","005al00000RVcKvAAL","false","CLA Complex Budget 1 Template","2026-07-24T13:09:25.000Z","005al00000RVcKvAAL","2026-07-24T13:09:25.000Z","005al00000RVcKvAAL","2026-07-24T13:09:25.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42163801517784439","","","","","","","","0.0","0.0",""
"a1WWE0000059GQ02AM","005al00000RVcKvAAL","false","a1WWD000002VhE4","2026-07-24T13:09:25.000Z","005al00000RVcKvAAL","2026-07-24T13:09:25.000Z","005al00000RVcKvAAL","2026-07-24T13:09:25.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42163854584805892","","","","","","","","0.0","0.0",""
"a1WWE0000059GWT2A2","005al00000RVcKvAAL","false","a1WWD000002VhE5","2026-07-24T13:09:25.000Z","005al00000RVcKvAAL","2026-07-24T13:09:25.000Z","005al00000RVcKvAAL","2026-07-24T13:09:25.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42163971098906781","","","","","","","","0.0","0.0",""
"a1WWE0000059GDU2A2","005al00000RVcKvAAL","false","TrainingBudget","2026-07-24T13:09:23.000Z","005al00000RVcKvAAL","2026-07-24T13:09:23.000Z","005al00000RVcKvAAL","2026-07-24T13:09:23.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42164224589017946","","","","","","","","0.0","0.0",""
"a1WWE0000059Go02AE","005al00000RVcKvAAL","false","a1WWD000002VOzO","2026-07-24T13:09:26.000Z","005al00000RVcKvAAL","2026-07-24T13:09:26.000Z","005al00000RVcKvAAL","2026-07-24T13:09:26.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42164242597566515","","","","","","","","0.0","0.0",""
"a1WWE0000059Gpg2AE","005al00000RVcKvAAL","false","Budget for the Construction of a Warehouse","2026-07-24T13:09:26.000Z","005al00000RVcKvAAL","2026-07-24T13:09:26.000Z","005al00000RVcKvAAL","2026-07-24T13:09:26.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42164758940669109","","","","","","","","0.0","0.0",""
"a1WWE0000059GZz2AM","005al00000RVcKvAAL","false","a1WWD000002VhFl","2026-07-24T13:09:24.000Z","005al00000RVcKvAAL","2026-07-24T13:09:24.000Z","005al00000RVcKvAAL","2026-07-24T13:09:24.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42165335343556205","","","","","","","","0.0","0.0",""
"a1WWE0000059GR82AM","005al00000RVcKvAAL","false","Willowbrook Affordable Housing Budget","2026-07-24T13:09:23.000Z","005al00000RVcKvAAL","2026-07-24T13:09:23.000Z","005al00000RVcKvAAL","2026-07-24T13:09:23.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42166137928827853","","","","","","","","0.0","0.0",""
"a1WWE0000059Gdn2AE","005al00000RVcKvAAL","false","Branch 2-Updated 2","2026-07-24T13:09:24.000Z","005al00000RVcKvAAL","2026-07-24T13:09:24.000Z","005al00000RVcKvAAL","2026-07-24T13:09:24.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42166412386077811","","","","","","","","0.0","0.0",""
"a1WWE0000059GSG2A2","005al00000RVcKvAAL","false","Harbor View Condominiums Budget","2026-07-24T13:09:23.000Z","005al00000RVcKvAAL","2026-07-24T13:09:23.000Z","005al00000RVcKvAAL","2026-07-24T13:09:23.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42166789882884529","","","","","","","","0.0","0.0",""
"a1WWE0000059GMT2A2","005al00000RVcKvAAL","false","RS budget 1","2026-07-24T13:09:25.000Z","005al00000RVcKvAAL","2026-07-24T13:09:25.000Z","005al00000RVcKvAAL","2026-07-24T13:09:25.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42167013327480665","","","","","","","","0.0","0.0",""
"a1WWE0000059GST2A2","005al00000RVcKvAAL","false","Industrial Warehouse Budget Template","2026-07-24T13:09:23.000Z","005al00000RVcKvAAL","2026-07-24T13:09:23.000Z","005al00000RVcKvAAL","2026-07-24T13:09:23.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42167387573398744","","","","","","","","0.0","0.0",""
"a1WWE0000059GtA2AU","005al00000RVcKvAAL","false","a1WWD000002Vaz0","2026-07-24T13:09:26.000Z","005al00000RVcKvAAL","2026-07-24T13:09:26.000Z","005al00000RVcKvAAL","2026-07-24T13:09:26.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42167632029408202","","","","","","","","0.0","0.0",""
"a1WWE0000059Gzm2AE","005al00000RVcKvAAL","false","Test User Budget","2026-07-24T13:09:26.000Z","005al00000RVcKvAAL","2026-07-24T13:09:26.000Z","005al00000RVcKvAAL","2026-07-24T13:09:26.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42167889736455919","","","","","","","","0.0","0.0",""
"a1WWE0000059GFD2A2","005al00000RVcKvAAL","false","RS budget 1","2026-07-24T13:09:25.000Z","005al00000RVcKvAAL","2026-07-24T13:09:25.000Z","005al00000RVcKvAAL","2026-07-24T13:09:25.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42167994215373191","","","","","","","","0.0","0.0",""
"a1WWE0000059GN52AM","005al00000RVcKvAAL","false","CLA Complex Budget 1 Template","2026-07-24T13:09:25.000Z","005al00000RVcKvAAL","2026-07-24T13:09:25.000Z","005al00000RVcKvAAL","2026-07-24T13:09:25.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42168159102523782","","","","","","","","0.0","0.0",""
"a1WWE0000059GIB2A2","005al00000RVcKvAAL","false","a1WWD000002VOzP","2026-07-24T13:09:23.000Z","005al00000RVcKvAAL","2026-07-24T13:09:23.000Z","005al00000RVcKvAAL","2026-07-24T13:09:23.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42168169520887803","","","","","","","","0.0","0.0",""
"a1WWE0000059Gwe2AE","005al00000RVcKvAAL","false","CLA Simple Budget 2 Template","2026-07-24T13:09:26.000Z","005al00000RVcKvAAL","2026-07-24T13:09:26.000Z","005al00000RVcKvAAL","2026-07-24T13:09:26.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42168585975369557","","","","","","","","0.0","0.0",""
"a1WWE0000059GfB2AU","005al00000RVcKvAAL","false","Construction of Warehouse","2026-07-24T13:09:24.000Z","005al00000RVcKvAAL","2026-07-24T13:09:24.000Z","005al00000RVcKvAAL","2026-07-24T13:09:24.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42168826351058278","","","","","","","","0.0","0.0",""
"a1WWE0000059GlX2AU","005al00000RVcKvAAL","false","CLA Simple Budget 2 Template","2026-07-24T13:09:24.000Z","005al00000RVcKvAAL","2026-07-24T13:09:24.000Z","005al00000RVcKvAAL","2026-07-24T13:09:24.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42168871104173140","","","","","","","","0.0","0.0",""
"a1WWE0000059GQ82AM","005al00000RVcKvAAL","false","CLA Complex Budget 1 Template","2026-07-24T13:09:25.000Z","005al00000RVcKvAAL","2026-07-24T13:09:25.000Z","005al00000RVcKvAAL","2026-07-24T13:09:25.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42168990849702548","","","","","","","","0.0","0.0",""
"a1WWE0000059G0O2AU","005al00000RVcKvAAL","false","a1WWD000002VhFi","2026-07-24T13:09:24.000Z","005al00000RVcKvAAL","2026-07-24T13:09:24.000Z","005al00000RVcKvAAL","2026-07-24T13:09:24.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42169639206870800","","","","","","","","0.0","0.0",""
"a1WWE0000059G532AE","005al00000RVcKvAAL","false","Branch 2-Updated 2","2026-07-24T13:09:24.000Z","005al00000RVcKvAAL","2026-07-24T13:09:24.000Z","005al00000RVcKvAAL","2026-07-24T13:09:24.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42169690795268341","","","","","","","","0.0","0.0",""
"a1WWE0000059Gjq2AE","005al00000RVcKvAAL","false","New Budgets","2026-07-24T13:09:26.000Z","005al00000RVcKvAAL","2026-07-24T13:09:26.000Z","005al00000RVcKvAAL","2026-07-24T13:09:26.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42170533337333917","","","","","","","","0.0","0.0",""
"a1WWE0000059Goo2AE","005al00000RVcKvAAL","false","a1WWD000002VbDW","2026-07-24T13:09:26.000Z","005al00000RVcKvAAL","2026-07-24T13:09:26.000Z","005al00000RVcKvAAL","2026-07-24T13:09:26.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42170780908236985","","","","","","","","0.0","0.0",""
"a1WWE0000059G1o2AE","005al00000RVcKvAAL","false","Commercial Construction Budget Template","2026-07-24T13:09:24.000Z","005al00000RVcKvAAL","2026-07-24T13:09:24.000Z","005al00000RVcKvAAL","2026-07-24T13:09:24.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42170784470569220","","","","","","","","0.0","0.0",""
"a1WWE0000059GBd2AM","005al00000RVcKvAAL","false","a1WWD000002Vaz1","2026-07-24T13:09:25.000Z","005al00000RVcKvAAL","2026-07-24T13:09:25.000Z","005al00000RVcKvAAL","2026-07-24T13:09:25.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42171390928772294","","","","","","","","0.0","0.0",""
"a1WWE0000059H2Q2AU","005al00000RVcKvAAL","false","a1WWD000002VbAU","2026-07-24T13:09:27.000Z","005al00000RVcKvAAL","2026-07-24T13:09:27.000Z","005al00000RVcKvAAL","2026-07-24T13:09:27.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42171631237887150","","","","","","","","0.0","0.0",""
"a1WWE0000059GcB2AU","005al00000RVcKvAAL","false","CLA Simple Budget 2 Template","2026-07-24T13:09:26.000Z","005al00000RVcKvAAL","2026-07-24T13:09:26.000Z","005al00000RVcKvAAL","2026-07-24T13:09:26.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42171668648916246","","","","","","","","0.0","0.0",""
"a1WWE0000059GOb2AM","005al00000RVcKvAAL","false","LLC BI  Budget 002-317174","2026-07-24T13:09:25.000Z","005al00000RVcKvAAL","2026-07-24T13:09:25.000Z","005al00000RVcKvAAL","2026-07-24T13:09:25.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42171801789326218","","","","","","","","0.0","0.0",""
"a1WWE0000059GsR2AU","005al00000RVcKvAAL","false","LLC BI  Budget 002-317174","2026-07-24T13:09:26.000Z","005al00000RVcKvAAL","2026-07-24T13:09:26.000Z","005al00000RVcKvAAL","2026-07-24T13:09:26.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42172095211420698","","","","","","","","0.0","0.0",""
"a1WWE0000059GFH2A2","005al00000RVcKvAAL","false","RS budget 5","2026-07-24T13:09:25.000Z","005al00000RVcKvAAL","2026-07-24T13:09:25.000Z","005al00000RVcKvAAL","2026-07-24T13:09:25.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4217218514931134","","","","","","","","0.0","0.0",""
"a1WWE0000059Gp32AE","005al00000RVcKvAAL","false","CLA Simple Budget 2 Template Update","2026-07-24T13:09:26.000Z","005al00000RVcKvAAL","2026-07-24T13:09:26.000Z","005al00000RVcKvAAL","2026-07-24T13:09:26.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42172249793442096","","","","","","","","0.0","0.0",""
"a1WWE0000059Gkz2AE","005al00000RVcKvAAL","false","overall budget","2026-07-24T13:09:24.000Z","005al00000RVcKvAAL","2026-07-24T13:09:24.000Z","005al00000RVcKvAAL","2026-07-24T13:09:24.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42172417653197928","","","","","","","","0.0","0.0",""
"a1WWE0000059GR22AM","005al00000RVcKvAAL","false","Solar Farm Infrastructure Budget","2026-07-24T13:09:23.000Z","005al00000RVcKvAAL","2026-07-24T13:09:23.000Z","005al00000RVcKvAAL","2026-07-24T13:09:23.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42172447416325572","","","","","","","","0.0","0.0",""
"a1WWE0000059Gfc2AE","005al00000RVcKvAAL","false","RS budget 98","2026-07-24T13:09:24.000Z","005al00000RVcKvAAL","2026-07-24T13:09:24.000Z","005al00000RVcKvAAL","2026-07-24T13:09:24.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42172617600635510","","","","","","","","0.0","0.0",""
"a1WWE0000059GHA2A2","005al00000RVcKvAAL","false","CLA Simple Budget 1 Template1","2026-07-24T13:09:25.000Z","005al00000RVcKvAAL","2026-07-24T13:09:25.000Z","005al00000RVcKvAAL","2026-07-24T13:09:25.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42172662047246311","","","","","","","","0.0","0.0",""
"a1WWE0000059GE92AM","005al00000RVcKvAAL","false","a1WWD000002VhFl","2026-07-24T13:09:25.000Z","005al00000RVcKvAAL","2026-07-24T13:09:25.000Z","005al00000RVcKvAAL","2026-07-24T13:09:25.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42172849664360924","","","","","","","","0.0","0.0",""
"a1WWE0000059GwE2AU","005al00000RVcKvAAL","false","CLA Simple Budget 2 Template","2026-07-24T13:09:26.000Z","005al00000RVcKvAAL","2026-07-24T13:09:26.000Z","005al00000RVcKvAAL","2026-07-24T13:09:26.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42173188445837122","","","","","","","","0.0","0.0",""
"a1WWE0000059GpB2AU","005al00000RVcKvAAL","false","CLA Simple Budget 2 Template","2026-07-24T13:09:26.000Z","005al00000RVcKvAAL","2026-07-24T13:09:26.000Z","005al00000RVcKvAAL","2026-07-24T13:09:26.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42173399341592420","","","","","","","","0.0","0.0",""
"a1WWE0000059H1g2AE","005al00000RVcKvAAL","false","a1WWD000002VOhh","2026-07-24T13:09:27.000Z","005al00000RVcKvAAL","2026-07-24T13:09:27.000Z","005al00000RVcKvAAL","2026-07-24T13:09:27.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42173418759843425","","","","","","","","0.0","0.0",""
"a1WWE0000059GUZ2A2","005al00000RVcKvAAL","false","Product budget","2026-07-24T13:09:25.000Z","005al00000RVcKvAAL","2026-07-24T13:09:25.000Z","005al00000RVcKvAAL","2026-07-24T13:09:25.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42173458923832769","","","","","","","","0.0","0.0",""
"a1WWE0000059GS22AM","005al00000RVcKvAAL","false","Multifamily Apartment Complex","2026-07-24T13:09:23.000Z","005al00000RVcKvAAL","2026-07-24T13:09:23.000Z","005al00000RVcKvAAL","2026-07-24T13:09:23.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42173595166344139","","","","","","","","0.0","0.0",""
"a1WWE0000059G4s2AE","005al00000RVcKvAAL","false","Budgets-04","2026-07-24T13:09:24.000Z","005al00000RVcKvAAL","2026-07-24T13:09:24.000Z","005al00000RVcKvAAL","2026-07-24T13:09:24.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","421740197773412","","","","","","","","0.0","0.0",""
"a1WWE0000059GAd2AM","005al00000RVcKvAAL","false","overall budget","2026-07-24T13:09:25.000Z","005al00000RVcKvAAL","2026-07-24T13:09:25.000Z","005al00000RVcKvAAL","2026-07-24T13:09:25.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42174539516945963","","","","","","","","0.0","0.0",""
"a1WWE0000059Gee2AE","005al00000RVcKvAAL","false","CLA Simple Budget 1 Template Update","2026-07-24T13:09:24.000Z","005al00000RVcKvAAL","2026-07-24T13:09:24.000Z","005al00000RVcKvAAL","2026-07-24T13:09:24.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42174593155962815","","","","","","","","0.0","0.0",""
"a1WWE0000059Gen2AE","005al00000RVcKvAAL","false","a1WWD000002Vb0Y","2026-07-24T13:09:24.000Z","005al00000RVcKvAAL","2026-07-24T13:09:24.000Z","005al00000RVcKvAAL","2026-07-24T13:09:24.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42175495417433287","","","","","","","","0.0","0.0",""
"a1WWE0000059G6U2AU","005al00000RVcKvAAL","false","Swimming Pool Construction Budget Template","2026-07-24T13:09:24.000Z","005al00000RVcKvAAL","2026-07-24T13:09:24.000Z","005al00000RVcKvAAL","2026-07-24T13:09:24.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42176500279263455","","","","","","","","0.0","0.0",""
"a1WWE0000059GhL2AU","005al00000RVcKvAAL","false","a1WWD000002VbAN","2026-07-24T13:09:26.000Z","005al00000RVcKvAAL","2026-07-24T13:09:26.000Z","005al00000RVcKvAAL","2026-07-24T13:09:26.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42176708450891662","","","","","","","","0.0","0.0",""
"a1WWE0000059GRR2A2","005al00000RVcKvAAL","false","Oakwood Plaza Renovation Budget","2026-07-24T13:09:23.000Z","005al00000RVcKvAAL","2026-07-24T13:09:23.000Z","005al00000RVcKvAAL","2026-07-24T13:09:23.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42176943554502739","","","","","","","","0.0","0.0",""
"a1WWE0000059G562AE","005al00000RVcKvAAL","false","a1WWD000002VhE8","2026-07-24T13:09:24.000Z","005al00000RVcKvAAL","2026-07-24T13:09:24.000Z","005al00000RVcKvAAL","2026-07-24T13:09:24.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42176954878847061","","","","","","","","0.0","0.0",""
"a1WWE0000059GGf2AM","005al00000RVcKvAAL","false","CLA Simple Budget 1 Template","2026-07-24T13:09:25.000Z","005al00000RVcKvAAL","2026-07-24T13:09:25.000Z","005al00000RVcKvAAL","2026-07-24T13:09:25.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42177084135433882","","","","","","","","0.0","0.0",""
"a1WWE0000059GZK2A2","005al00000RVcKvAAL","false","a1WWD000002VbAM","2026-07-24T13:09:24.000Z","005al00000RVcKvAAL","2026-07-24T13:09:24.000Z","005al00000RVcKvAAL","2026-07-24T13:09:24.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42177411019196593","","","","","","","","0.0","0.0",""
"a1WWE0000059H1H2AU","005al00000RVcKvAAL","false","CLA Complex Budget 1 Template10","2026-07-24T13:09:27.000Z","005al00000RVcKvAAL","2026-07-24T13:09:27.000Z","005al00000RVcKvAAL","2026-07-24T13:09:27.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42177647826692855","","","","","","","","0.0","0.0",""
"a1WWE0000059G1L2AU","005al00000RVcKvAAL","false","CLA Simple Budget 2 Template","2026-07-24T13:09:24.000Z","005al00000RVcKvAAL","2026-07-24T13:09:24.000Z","005al00000RVcKvAAL","2026-07-24T13:09:24.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42177655955199175","","","","","","","","0.0","0.0",""
"a1WWE0000059G0z2AE","005al00000RVcKvAAL","false","9969JPD894656593","2026-07-24T13:09:24.000Z","005al00000RVcKvAAL","2026-07-24T13:09:24.000Z","005al00000RVcKvAAL","2026-07-24T13:09:24.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42177856018282063","","","","","","","","0.0","0.0",""
"a1WWE0000059H0d2AE","005al00000RVcKvAAL","false","CLA Simple Budget 1 Template","2026-07-24T13:09:27.000Z","005al00000RVcKvAAL","2026-07-24T13:09:27.000Z","005al00000RVcKvAAL","2026-07-24T13:09:27.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42177918683679768","","","","","","","","0.0","0.0",""
"a1WWE0000059G752AE","005al00000RVcKvAAL","false","Hello","2026-07-24T13:09:24.000Z","005al00000RVcKvAAL","2026-07-24T13:09:24.000Z","005al00000RVcKvAAL","2026-07-24T13:09:24.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42177955692837959","","","","","","","","0.0","0.0",""
"a1WWE0000059GDF2A2","005al00000RVcKvAAL","false","CLA Complex Budget 1 Template","2026-07-24T13:09:23.000Z","005al00000RVcKvAAL","2026-07-24T13:09:23.000Z","005al00000RVcKvAAL","2026-07-24T13:09:23.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42178111853709851","","","","","","","","0.0","0.0",""
"a1WWE0000059GuW2AU","005al00000RVcKvAAL","false","Budgets-06","2026-07-24T13:09:26.000Z","005al00000RVcKvAAL","2026-07-24T13:09:26.000Z","005al00000RVcKvAAL","2026-07-24T13:09:26.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42178176015117840","","","","","","","","0.0","0.0",""
"a1WWE0000059G9o2AE","005al00000RVcKvAAL","false","CLA Complex Budget 1 Template","2026-07-24T13:09:25.000Z","005al00000RVcKvAAL","2026-07-24T13:09:25.000Z","005al00000RVcKvAAL","2026-07-24T13:09:25.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42178801537069557","","","","","","","","0.0","0.0",""
"a1WWE0000059GQA2A2","005al00000RVcKvAAL","false","CLA Simple Budget 1 Template","2026-07-24T13:09:25.000Z","005al00000RVcKvAAL","2026-07-24T13:09:25.000Z","005al00000RVcKvAAL","2026-07-24T13:09:25.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42178898098097347","","","","","","","","0.0","0.0",""
"a1WWE0000059H1B2AU","005al00000RVcKvAAL","false","CLA Complex Budget 1 Template4","2026-07-24T13:09:27.000Z","005al00000RVcKvAAL","2026-07-24T13:09:27.000Z","005al00000RVcKvAAL","2026-07-24T13:09:27.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42179219094333697","","","","","","","","0.0","0.0",""
