"Id","OwnerId","IsDeleted","Name","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","LastActivityDate","LastViewedDate","LastReferencedDate","LLC_BI__Budget_Template_Id__c","LLC_BI__Budget_Template__c","LLC_BI__Description__c","LLC_BI__Is_Initially_Editable__c","LLC_BI__Is_Template__c","LLC_BI__Pending_Amount__c","LLC_BI__Total_Allocated__c","LLC_BI__Total_Budget_Amount__c","LLC_BI__Total_Disbursed_Amount__c","LLC_BI__Total_Hard_Costs__c","LLC_BI__Total_Other_Costs__c","LLC_BI__Total_Soft_Costs__c","LLC_BI__lookupKey__c","LLC_BI__Percent_Allocated__c","LLC_BI__Percent_Disbursed__c","LLC_BI__Percent_Hard_Costs__c","LLC_BI__Percent_Other_Costs__c","LLC_BI__Percent_Remaining_Disbursement__c","LLC_BI__Percent_Remaining__c","LLC_BI__Percent_Soft_Costs__c","LLC_BI__Remaining_Disbursement__c","LLC_BI__Total_Remaining__c","AutorabitExtId__c"
"a1WWD000002k9uJ2AQ","005al00000RVcKvAAL","false","LLC BI  Budget Record 004","2026-07-24T13:09:23.000Z","005al00000RVcKvAAL","2026-07-24T13:09:23.000Z","005al00000RVcKvAAL","2026-07-24T13:09:23.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42131584066131110","","","","","","","","0.0","0.0",""
"a1WWD000002jT0U2AU","005al00000RVcKvAAL","false","Residential Construction Budget Template","2026-07-23T08:30:02.000Z","005al00000RVcKvAAL","2026-07-24T10:21:06.000Z","005al00000RVcKvAAL","2026-07-24T10:21:06.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42131674870778221","","","","","","","","0.0","0.0",""
"a1WWD000002jTUy2AM","005al00000RVcKvAAL","false","CLA Complex Budget 1 Template","2026-07-23T10:30:07.000Z","005al00000RVcKvAAL","2026-07-24T10:21:06.000Z","005al00000RVcKvAAL","2026-07-24T10:21:06.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42131708070497817","","","","","","","","0.0","0.0",""
"a1WWD000002kApa2AE","005al00000RVcKvAAL","false","CLA Complex Budget 1 Template","2026-07-24T13:09:26.000Z","005al00000RVcKvAAL","2026-07-24T13:09:26.000Z","005al00000RVcKvAAL","2026-07-24T13:09:26.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42131760768891311","","","","","","","","0.0","0.0",""
"a1WWD000002k3XV2AY","005al00000RVcKvAAL","false","CLA Complex Budget 1 Template","2026-07-24T12:56:52.000Z","005al00000RVcKvAAL","2026-07-24T12:56:52.000Z","005al00000RVcKvAAL","2026-07-24T12:56:52.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42131832897744364","","","","","","","","0.0","0.0",""
"a1WWD000002jzyx2AA","005al00000RVcKvAAL","false","CLA Complex Budget 1 Template","2026-07-24T11:30:18.000Z","005al00000RVcKvAAL","2026-07-24T11:30:18.000Z","005al00000RVcKvAAL","2026-07-24T11:30:18.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42131860070213545","","","","","","","","0.0","0.0",""
"a1WWD000002kACw2AM","005al00000RVcKvAAL","false","a1WWD000002VhE4","2026-07-24T13:09:24.000Z","005al00000RVcKvAAL","2026-07-24T13:09:24.000Z","005al00000RVcKvAAL","2026-07-24T13:09:24.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42131925077043722","","","","","","","","0.0","0.0",""
"a1WWD000002k3Ow2AI","005al00000RVcKvAAL","false","NcinoRecord-01","2026-07-24T12:56:52.000Z","005al00000RVcKvAAL","2026-07-24T12:56:52.000Z","005al00000RVcKvAAL","2026-07-24T12:56:52.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42131992506219994","","","","","","","","0.0","0.0",""
"a1WWD000002jvsS2AQ","005al00000RVcKvAAL","false","nov24","2026-07-24T04:30:07.000Z","005al00000RVcKvAAL","2026-07-24T04:30:07.000Z","005al00000RVcKvAAL","2026-07-24T04:30:07.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42132173529852064","","","","","","","","0.0","0.0",""
"a1WWD000002jsGj2AI","005al00000RVcKvAAL","false","Porters Neck","2026-07-23T22:30:08.000Z","005al00000RVcKvAAL","2026-07-23T22:30:08.000Z","005al00000RVcKvAAL","2026-07-23T22:30:08.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42132482402368826","","","","","","","","0.0","0.0",""
"a1WWD000002kA6T2AU","005al00000RVcKvAAL","false","CLA Complex Budget 1 Template","2026-07-24T13:09:24.000Z","005al00000RVcKvAAL","2026-07-24T13:09:24.000Z","005al00000RVcKvAAL","2026-07-24T13:09:24.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42132515145788253","","","","","","","","0.0","0.0",""
"a1WWD000002juwf2AA","005al00000RVcKvAAL","false","RS budget 4","2026-07-24T02:30:17.000Z","005al00000RVcKvAAL","2026-07-24T02:30:17.000Z","005al00000RVcKvAAL","2026-07-24T02:30:17.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42132553515169999","","","","","","","","0.0","0.0",""
"a1WWD000002kAB92AM","005al00000RVcKvAAL","false","Security budget","2026-07-24T13:09:24.000Z","005al00000RVcKvAAL","2026-07-24T13:09:24.000Z","005al00000RVcKvAAL","2026-07-24T13:09:24.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42132585758120096","","","","","","","","0.0","0.0",""
"a1WWD000002k3tr2AA","005al00000RVcKvAAL","false","a1WWD000002VhE7","2026-07-24T12:56:53.000Z","005al00000RVcKvAAL","2026-07-24T12:56:53.000Z","005al00000RVcKvAAL","2026-07-24T12:56:53.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42132592434875181","","","","","","","","0.0","0.0",""
"a1WWD000002k4Bx2AI","005al00000RVcKvAAL","false","CLA Complex Budget 1 Template","2026-07-24T12:56:54.000Z","005al00000RVcKvAAL","2026-07-24T12:56:54.000Z","005al00000RVcKvAAL","2026-07-24T12:56:54.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42132609425242748","","","","","","","","0.0","0.0",""
"a1WWD000002k3tx2AA","005al00000RVcKvAAL","false","a1WWD000002VhFf","2026-07-24T12:56:53.000Z","005al00000RVcKvAAL","2026-07-24T12:56:53.000Z","005al00000RVcKvAAL","2026-07-24T12:56:53.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42132613800926596","","","","","","","","0.0","0.0",""
"a1WWD000002kAIR2A2","005al00000RVcKvAAL","false","Maple Construction Loan Budget","2026-07-24T13:09:25.000Z","005al00000RVcKvAAL","2026-07-24T13:09:25.000Z","005al00000RVcKvAAL","2026-07-24T13:09:25.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42132647126709789","","","","","","","","0.0","0.0",""
"a1WWD000002k43w2AA","005al00000RVcKvAAL","false","Intake budget","2026-07-24T12:56:54.000Z","005al00000RVcKvAAL","2026-07-24T12:56:54.000Z","005al00000RVcKvAAL","2026-07-24T12:56:54.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42132653004116099","","","","","","","","0.0","0.0",""
"a1WWD000002jutN2AQ","005al00000RVcKvAAL","false","CLA Simple Budget 1 Template","2026-07-24T02:30:15.000Z","005al00000RVcKvAAL","2026-07-24T02:30:15.000Z","005al00000RVcKvAAL","2026-07-24T02:30:15.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42132866802965729","","","","","","","","0.0","0.0",""
"a1WWD000002k3Xm2AI","005al00000RVcKvAAL","false","Programming Budget","2026-07-24T12:56:52.000Z","005al00000RVcKvAAL","2026-07-24T12:56:52.000Z","005al00000RVcKvAAL","2026-07-24T12:56:52.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42132868042551864","","","","","","","","0.0","0.0",""
"a1WWD000002jxHQ2AY","005al00000RVcKvAAL","false","a1WWD000002VhFf","2026-07-24T07:30:09.000Z","005al00000RVcKvAAL","2026-07-24T07:30:09.000Z","005al00000RVcKvAAL","2026-07-24T07:30:09.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42132981060839566","","","","","","","","0.0","0.0",""
"a1WWD000002k3rZ2AQ","005al00000RVcKvAAL","false","AA budget 3","2026-07-24T12:56:53.000Z","005al00000RVcKvAAL","2026-07-24T12:56:53.000Z","005al00000RVcKvAAL","2026-07-24T12:56:53.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42133456145298366","","","","","","","","0.0","0.0",""
"a1WWD000002kAqT2AU","005al00000RVcKvAAL","false","Exc F Source - from CINUIExcVCFetchExNameEB","2026-07-24T13:09:27.000Z","005al00000RVcKvAAL","2026-07-24T13:09:27.000Z","005al00000RVcKvAAL","2026-07-24T13:09:27.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42133819618844719","","","","","","","","0.0","0.0",""
"a1WWD000002jzyf2AA","005al00000RVcKvAAL","false","a1WWD000002VbAQ","2026-07-24T11:30:18.000Z","005al00000RVcKvAAL","2026-07-24T11:30:18.000Z","005al00000RVcKvAAL","2026-07-24T11:30:18.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42133831041109470","","","","","","","","0.0","0.0",""
"a1WWD000002k49v2AA","005al00000RVcKvAAL","false","CLA Simple Budget 1 Template Update","2026-07-24T12:56:54.000Z","005al00000RVcKvAAL","2026-07-24T12:56:54.000Z","005al00000RVcKvAAL","2026-07-24T12:56:54.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42133860970433602","","","","","","","","0.0","0.0",""
"a1WWD000002k3Hz2AI","005al00000RVcKvAAL","false","Courtyard Hotel - Airport District","2026-07-24T12:56:51.000Z","005al00000RVcKvAAL","2026-07-24T12:56:51.000Z","005al00000RVcKvAAL","2026-07-24T12:56:51.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42133862089482361","","","","","","","","0.0","0.0",""
"a1WWD000002kANe2AM","005al00000RVcKvAAL","false","CLA Complex Budget 1 Template","2026-07-24T13:09:25.000Z","005al00000RVcKvAAL","2026-07-24T13:09:25.000Z","005al00000RVcKvAAL","2026-07-24T13:09:25.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42133947220055925","","","","","","","","0.0","0.0",""
"a1WWD000002VxVj2AK","005al00000RVcKvAAL","false","RS budget 87","2026-06-25T10:11:10.000Z","005al00000RVcKvAAL","2026-07-24T11:07:35.000Z","005al00000RVcKvAAL","2026-07-24T11:07:35.000Z","","","","","","","true","false","0.0","7634.0","43.0","63.0","0.0","0.0","0.0","42133970703519148","17753.4884","146.5116","0.0","0.0","-46.5116","-17653.4884","0.0","-20.0","-7591.0",""
"a1WWD000002jnAS2AY","005al00000RVcKvAAL","false","Budget for the Construction of a Walgreens","2026-07-23T16:55:57.000Z","005al00000RVcKvAAL","2026-07-23T16:55:57.000Z","005al00000RVcKvAAL","2026-07-23T16:55:57.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42133971820803970","","","","","","","","0.0","0.0",""
"a1WWD000002k3r82AA","005al00000RVcKvAAL","false","CLA Simple Budget 1 Template","2026-07-24T12:56:53.000Z","005al00000RVcKvAAL","2026-07-24T12:56:53.000Z","005al00000RVcKvAAL","2026-07-24T12:56:53.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42134204068632161","","","","","","","","0.0","0.0",""
"a1WWD000002k46j2AA","005al00000RVcKvAAL","false","Branch 2-Updated 2","2026-07-24T12:56:54.000Z","005al00000RVcKvAAL","2026-07-24T12:56:54.000Z","005al00000RVcKvAAL","2026-07-24T12:56:54.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42134235866834787","","","","","","","","0.0","0.0",""
"a1WWD000002jbND2AY","005al00000RVcKvAAL","false","test1","2026-07-23T14:30:42.000Z","005al00000RVcKvAAL","2026-07-23T14:30:42.000Z","005al00000RVcKvAAL","2026-07-23T14:30:42.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42134247692868817","","","","","","","","0.0","0.0",""
"a1WWD000002jwTS2AY","005al00000RVcKvAAL","false","a1WWD000002VhFh","2026-07-24T05:30:05.000Z","005al00000RVcKvAAL","2026-07-24T05:30:05.000Z","005al00000RVcKvAAL","2026-07-24T05:30:05.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42134261764625415","","","","","","","","0.0","0.0",""
"a1WWD000002k3j22AA","005al00000RVcKvAAL","false","RS budget 2","2026-07-24T12:56:53.000Z","005al00000RVcKvAAL","2026-07-24T12:56:53.000Z","005al00000RVcKvAAL","2026-07-24T12:56:53.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42134271424568311","","","","","","","","0.0","0.0",""
"a1WWD000002kA8J2AU","005al00000RVcKvAAL","false","a1WWD000002Vb0X","2026-07-24T13:09:24.000Z","005al00000RVcKvAAL","2026-07-24T13:09:24.000Z","005al00000RVcKvAAL","2026-07-24T13:09:24.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42134307100237057","","","","","","","","0.0","0.0",""
"a1WWD000002kAQf2AM","005al00000RVcKvAAL","false","Branch 2-Updated 2","2026-07-24T13:09:25.000Z","005al00000RVcKvAAL","2026-07-24T13:09:25.000Z","005al00000RVcKvAAL","2026-07-24T13:09:25.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42134513785264214","","","","","","","","0.0","0.0",""
"a1WWD000002kAdx2AE","005al00000RVcKvAAL","false","Contract budget","2026-07-24T13:09:26.000Z","005al00000RVcKvAAL","2026-07-24T13:09:26.000Z","005al00000RVcKvAAL","2026-07-24T13:09:26.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42134612755959071","","","","","","","","0.0","0.0",""
"a1WWD000002k3Za2AI","005al00000RVcKvAAL","false","CLA Complex Budget 1 Template","2026-07-24T12:56:52.000Z","005al00000RVcKvAAL","2026-07-24T12:56:52.000Z","005al00000RVcKvAAL","2026-07-24T12:56:52.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42134636527436693","","","","","","","","0.0","0.0",""
"a1WWD000002jsK32AI","005al00000RVcKvAAL","false","CLA Complex Budget 1 Template","2026-07-23T22:30:10.000Z","005al00000RVcKvAAL","2026-07-23T22:30:10.000Z","005al00000RVcKvAAL","2026-07-23T22:30:10.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42135107562233609","","","","","","","","0.0","0.0",""
"a1WWD000002kAoh2AE","005al00000RVcKvAAL","false","Budgets-05","2026-07-24T13:09:26.000Z","005al00000RVcKvAAL","2026-07-24T13:09:26.000Z","005al00000RVcKvAAL","2026-07-24T13:09:26.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42135199948766311","","","","","","","","0.0","0.0",""
"a1WWD000002jyr82AA","005al00000RVcKvAAL","false","a1WWD000002Vb0b","2026-07-24T09:30:19.000Z","005al00000RVcKvAAL","2026-07-24T09:30:19.000Z","005al00000RVcKvAAL","2026-07-24T09:30:19.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42135204167472702","","","","","","","","0.0","0.0",""
"a1WWD000002kA2F2AU","005al00000RVcKvAAL","false","a1WWD000002VhFh","2026-07-24T13:09:24.000Z","005al00000RVcKvAAL","2026-07-24T13:09:24.000Z","005al00000RVcKvAAL","2026-07-24T13:09:24.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42135245294828878","","","","","","","","0.0","0.0",""
"a1WWD000002jyol2AA","005al00000RVcKvAAL","false","CLA Complex Budget 1 Template - Update01","2026-07-24T09:30:19.000Z","005al00000RVcKvAAL","2026-07-24T09:30:19.000Z","005al00000RVcKvAAL","2026-07-24T09:30:19.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42135326363518014","","","","","","","","0.0","0.0",""
"a1WWD000002jTX32AM","005al00000RVcKvAAL","false","a1WWD000002Vaz0","2026-07-23T10:30:07.000Z","005al00000RVcKvAAL","2026-07-24T10:21:06.000Z","005al00000RVcKvAAL","2026-07-24T10:21:06.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42135347973106021","","","","","","","","0.0","0.0",""
"a1WWD000002k3TL2AY","005al00000RVcKvAAL","false","AA budget 1","2026-07-24T12:56:52.000Z","005al00000RVcKvAAL","2026-07-24T12:56:52.000Z","005al00000RVcKvAAL","2026-07-24T12:56:52.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42135490657029878","","","","","","","","0.0","0.0",""
"a1WWD000002k3lU2AQ","005al00000RVcKvAAL","false","a1WWD000002VOhf","2026-07-24T12:56:53.000Z","005al00000RVcKvAAL","2026-07-24T12:56:53.000Z","005al00000RVcKvAAL","2026-07-24T12:56:53.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42135856661860730","","","","","","","","0.0","0.0",""
"a1WWD000002jwX22AI","005al00000RVcKvAAL","false","a1WWD000002VOhe","2026-07-24T05:30:12.000Z","005al00000RVcKvAAL","2026-07-24T05:30:12.000Z","005al00000RVcKvAAL","2026-07-24T05:30:12.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42135996974126350","","","","","","","","0.0","0.0",""
"a1WWD000002jrgx2AA","005al00000RVcKvAAL","false","CLA Complex Budget 1 Template","2026-07-23T20:30:08.000Z","005al00000RVcKvAAL","2026-07-23T20:30:08.000Z","005al00000RVcKvAAL","2026-07-23T20:30:08.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42136330253042052","","","","","","","","0.0","0.0",""
"a1WWD000002k3o02AA","005al00000RVcKvAAL","false","Swimming Pool Construction Budget Template","2026-07-24T12:56:53.000Z","005al00000RVcKvAAL","2026-07-24T12:56:53.000Z","005al00000RVcKvAAL","2026-07-24T12:56:53.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42136351448862415","","","","","","","","0.0","0.0",""
"a1WWD000002k9rR2AQ","005al00000RVcKvAAL","false","RS budget 98","2026-07-24T13:09:23.000Z","005al00000RVcKvAAL","2026-07-24T13:09:23.000Z","005al00000RVcKvAAL","2026-07-24T13:09:23.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42136385210801598","","","","","","","","0.0","0.0",""
"a1WWD000002kASL2A2","005al00000RVcKvAAL","false","CLA Complex Budget 1 Template4","2026-07-24T13:09:25.000Z","005al00000RVcKvAAL","2026-07-24T13:09:25.000Z","005al00000RVcKvAAL","2026-07-24T13:09:25.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42136479394779906","","","","","","","","0.0","0.0",""
"a1WWD000002k3Oo2AI","005al00000RVcKvAAL","false","CLA Complex Budget 1 Template - Update01","2026-07-24T12:56:52.000Z","005al00000RVcKvAAL","2026-07-24T12:56:52.000Z","005al00000RVcKvAAL","2026-07-24T12:56:52.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42136543737626776","","","","","","","","0.0","0.0",""
"a1WWD000002kALP2A2","005al00000RVcKvAAL","false","Budget-2","2026-07-24T13:09:25.000Z","005al00000RVcKvAAL","2026-07-24T13:09:25.000Z","005al00000RVcKvAAL","2026-07-24T13:09:25.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42136638487872324","","","","","","","","0.0","0.0",""
"a1WWD000002k3sG2AQ","005al00000RVcKvAAL","false","CLA Complex Budget 1 Template3","2026-07-24T12:56:53.000Z","005al00000RVcKvAAL","2026-07-24T12:56:53.000Z","005al00000RVcKvAAL","2026-07-24T12:56:53.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42136649492270249","","","","","","","","0.0","0.0",""
"a1WWD000002kAM42AM","005al00000RVcKvAAL","false","a1WWD000002VhFm","2026-07-24T13:09:25.000Z","005al00000RVcKvAAL","2026-07-24T13:09:25.000Z","005al00000RVcKvAAL","2026-07-24T13:09:25.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42136805834180884","","","","","","","","0.0","0.0",""
"a1WWD000002kAqC2AU","005al00000RVcKvAAL","false","Programming Budget","2026-07-24T13:09:27.000Z","005al00000RVcKvAAL","2026-07-24T13:09:27.000Z","005al00000RVcKvAAL","2026-07-24T13:09:27.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42136950317213732","","","","","","","","0.0","0.0",""
"a1WWD000002k3h82AA","005al00000RVcKvAAL","false","a1WWD000002Vb0Y","2026-07-24T12:56:53.000Z","005al00000RVcKvAAL","2026-07-24T12:56:53.000Z","005al00000RVcKvAAL","2026-07-24T12:56:53.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42137233915926585","","","","","","","","0.0","0.0",""
"a1WWD000002jT122AE","005al00000RVcKvAAL","false","CLA Simple Budget 2 Template","2026-07-23T08:30:02.000Z","005al00000RVcKvAAL","2026-07-24T10:21:06.000Z","005al00000RVcKvAAL","2026-07-24T10:21:06.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42137317518212565","","","","","","","","0.0","0.0",""
"a1WWD000002jY3X2AU","005al00000RVcKvAAL","false","CLA Simple Budget 2 Template","2026-07-23T12:30:06.000Z","005al00000RVcKvAAL","2026-07-24T10:21:06.000Z","005al00000RVcKvAAL","2026-07-24T10:21:06.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42137418076387753","","","","","","","","0.0","0.0",""
"a1WWD000002k3KA2AY","005al00000RVcKvAAL","false","Commercial Construction Budget Template","2026-07-24T12:56:51.000Z","005al00000RVcKvAAL","2026-07-24T12:56:51.000Z","005al00000RVcKvAAL","2026-07-24T12:56:51.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42137438619827608","","","","","","","","0.0","0.0",""
"a1WWD000002kAhP2AU","005al00000RVcKvAAL","false","Security budget","2026-07-24T13:09:26.000Z","005al00000RVcKvAAL","2026-07-24T13:09:26.000Z","005al00000RVcKvAAL","2026-07-24T13:09:26.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42137445349761178","","","","","","","","0.0","0.0",""
"a1WWD000002k3K12AI","005al00000RVcKvAAL","false","Harbor View Mixed-Use Budget","2026-07-24T12:56:51.000Z","005al00000RVcKvAAL","2026-07-24T12:56:51.000Z","005al00000RVcKvAAL","2026-07-24T12:56:51.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42137543480421724","","","","","","","","0.0","0.0",""
"a1WWD000002jT2J2AU","005al00000RVcKvAAL","false","CLA Complex Budget 1 Template","2026-07-23T08:30:02.000Z","005al00000RVcKvAAL","2026-07-24T10:21:06.000Z","005al00000RVcKvAAL","2026-07-24T10:21:06.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42137562393477716","","","","","","","","0.0","0.0",""
"a1WWD000002juup2AA","005al00000RVcKvAAL","false","LLC BI  Budget 009-ce2be7","2026-07-24T02:30:15.000Z","005al00000RVcKvAAL","2026-07-24T02:30:15.000Z","005al00000RVcKvAAL","2026-07-24T02:30:15.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42137606016981099","","","","","","","","0.0","0.0",""
"a1WWD000002k3Nm2AI","005al00000RVcKvAAL","false","a1WWD000002VhFk","2026-07-24T12:56:52.000Z","005al00000RVcKvAAL","2026-07-24T12:56:52.000Z","005al00000RVcKvAAL","2026-07-24T12:56:52.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42137625937800687","","","","","","","","0.0","0.0",""
"a1WWD000002kAJ72AM","005al00000RVcKvAAL","false","Product budget","2026-07-24T13:09:25.000Z","005al00000RVcKvAAL","2026-07-24T13:09:25.000Z","005al00000RVcKvAAL","2026-07-24T13:09:25.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42137700532524024","","","","","","","","0.0","0.0",""
"a1WWD000002kARC2A2","005al00000RVcKvAAL","false","CLA Simple Budget 1 Template","2026-07-24T13:09:25.000Z","005al00000RVcKvAAL","2026-07-24T13:09:25.000Z","005al00000RVcKvAAL","2026-07-24T13:09:25.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42137742324694340","","","","","","","","0.0","0.0",""
"a1WWD000002jbNC2AY","005al00000RVcKvAAL","false","semi annual budget","2026-07-23T14:30:42.000Z","005al00000RVcKvAAL","2026-07-23T14:30:42.000Z","005al00000RVcKvAAL","2026-07-23T14:30:42.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42137835174130561","","","","","","","","0.0","0.0",""
"a1WWD000002k3kT2AQ","005al00000RVcKvAAL","false","CLA Simple Budget 1 Template","2026-07-24T12:56:53.000Z","005al00000RVcKvAAL","2026-07-24T12:56:53.000Z","005al00000RVcKvAAL","2026-07-24T12:56:53.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42137998595078673","","","","","","","","0.0","0.0",""
"a1WWD000002jwXW2AY","005al00000RVcKvAAL","false","a1WWD000002Vb0X","2026-07-24T05:30:12.000Z","005al00000RVcKvAAL","2026-07-24T05:30:12.000Z","005al00000RVcKvAAL","2026-07-24T05:30:12.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42138052451352467","","","","","","","","0.0","0.0",""
"a1WWD000002k48c2AA","005al00000RVcKvAAL","false","CLA Complex Budget 1 Template","2026-07-24T12:56:54.000Z","005al00000RVcKvAAL","2026-07-24T12:56:54.000Z","005al00000RVcKvAAL","2026-07-24T12:56:54.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42138108230933887","","","","","","","","0.0","0.0",""
"a1WWD000002k3f92AA","005al00000RVcKvAAL","false","Maple Construction Loan Budget","2026-07-24T12:56:52.000Z","005al00000RVcKvAAL","2026-07-24T12:56:52.000Z","005al00000RVcKvAAL","2026-07-24T12:56:52.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42138179811187827","","","","","","","","0.0","0.0",""
"a1WWD000002k3nA2AQ","005al00000RVcKvAAL","false","Budgets-02","2026-07-24T12:56:53.000Z","005al00000RVcKvAAL","2026-07-24T12:56:53.000Z","005al00000RVcKvAAL","2026-07-24T12:56:53.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42138189554443979","","","","","","","","0.0","0.0",""
