"Id","OwnerId","IsDeleted","Name","LLC_BI__Budget_Template_Id__c","LLC_BI__Budget_Template__c","LLC_BI__Description__c","LLC_BI__Is_Initially_Editable__c","LLC_BI__Is_Template__c","LLC_BI__Pending_Amount__c","LLC_BI__Total_Allocated__c","LLC_BI__Total_Budget_Amount__c","LLC_BI__Total_Disbursed_Amount__c","LLC_BI__Total_Hard_Costs__c","LLC_BI__Total_Other_Costs__c","LLC_BI__Total_Soft_Costs__c","LLC_BI__lookupKey__c","LLC_BI__Percent_Allocated__c","LLC_BI__Percent_Disbursed__c","LLC_BI__Percent_Hard_Costs__c","LLC_BI__Percent_Other_Costs__c","LLC_BI__Percent_Remaining_Disbursement__c","LLC_BI__Percent_Remaining__c","LLC_BI__Percent_Soft_Costs__c","LLC_BI__Remaining_Disbursement__c","LLC_BI__Total_Remaining__c","AutorabitExtId__c","YM_ExternalIDSource__c"
"a1WWD0000032Q4S2AU","005al00000RVvFOAA1","false","a1WWD000002VOhd","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42442618381978779","","","","","","","","0.0","0.0","",""
"a1WWD0000032Q4R2AU","005al00000RVvFOAA1","false","LLC BI  Budget 010-b54e75","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42444848455085707","","","","","","","","0.0","0.0","",""
"a1WWD0000034F9E2AU","005al00000RVcKvAAL","false","a1WWD000002Vaz2","","","","false","true","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4244714908868016","","","","","","","","0.0","0.0","",""
"a1WWD0000034FHQ2A2","005al00000RVcKvAAL","false","a1WWD000002Vb0Z","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42448568787606416","","","","","","","","0.0","0.0","",""
"a1WWD0000034FF82AM","005al00000RVcKvAAL","false","Budget for the Construction of a Walgreens","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42452649776328621","","","","","","","","0.0","0.0","",""
"a1WWD00000351ug2AA","005al00000RVvFOAA1","false","LLC BI  Budget 005-854d6d","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42453529843714857","","","","","","","","0.0","0.0","",""
"a1WWD0000034FJj2AM","005al00000RVcKvAAL","false","CLA Complex Budget 1 Template7","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42453713443101376","","","","","","","","0.0","0.0","",""
"a1WWD0000034FHx2AM","005al00000RVcKvAAL","false","a1WWD000002VhE2","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42454346080293863","","","","","","","","0.0","0.0","",""
"a1WWD0000034FFm2AM","005al00000RVcKvAAL","false","CLA Complex Budget 1 Template","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42454989401675661","","","","","","","","0.0","0.0","",""
"a1WWD0000034FLH2A2","005al00000RVcKvAAL","false","a1WWD000002VhE8","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42457970945278390","","","","","","","","0.0","0.0","",""
"a1WWD0000034FA72AM","005al00000RVcKvAAL","false","a1WWD000002VhFl","","a1WWD0000034F9x2AE","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42458141159765271","","","","","","","","0.0","0.0","",""
"a1WWD0000034FGy2AM","005al00000RVcKvAAL","false","a1WWD000002VOzN","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42458600858553201","","","","","","","","0.0","0.0","",""
"a1WWD0000032Q5N2AU","005al00000RVvFOAA1","false","a1WWD000002VbDX","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42458735375495561","","","","","","","","0.0","0.0","",""
"a1WWD0000032Q5U2AU","005al00000RVvFOAA1","false","CLA Complex Budget 1 Template","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42458958618188043","","","","","","","","0.0","0.0","",""
"a1WWD0000034FGY2A2","005al00000RVcKvAAL","false","CLA Complex Budget 1 Template10","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42459525710602863","","","","","","","","0.0","0.0","",""
"a1WWD0000034FHl2AM","005al00000RVcKvAAL","false","a1WWD000002VbDU","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42461443222534909","","","","","","","","0.0","0.0","",""
"a1WWD0000034FLX2A2","005al00000RVcKvAAL","false","RS budget 98","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42462724500512256","","","","","","","","0.0","0.0","",""
"a1WWD0000034FHJ2A2","005al00000RVcKvAAL","false","a1WWD000002Vaz0","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42465308860215171","","","","","","","","0.0","0.0","",""
"a1WWD0000034FL22AM","005al00000RVcKvAAL","false","a1WWD000002VbDX","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42465562181249673","","","","","","","","0.0","0.0","",""
"a1WWD0000034FLT2A2","005al00000RVcKvAAL","false","a1WWD000002VhFm","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42473041742499086","","","","","","","","0.0","0.0","",""
"a1WWD0000034FIX2A2","005al00000RVcKvAAL","false","CLA Simple Budget 1 Template","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42474387398734113","","","","","","","","0.0","0.0","",""
"a1WWD0000034FH12AM","005al00000RVcKvAAL","false","a1WWD000002VOzQ","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42477125150521789","","","","","","","","0.0","0.0","",""
"a1WWD0000034FJ32AM","005al00000RVcKvAAL","false","CLA Complex Budget 1 Template","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42477758238143037","","","","","","","","0.0","0.0","",""
"a1WWD0000034FGf2AM","005al00000RVcKvAAL","false","LLC BI  Budget 007-1ebe92","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42478028486967662","","","","","","","","0.0","0.0","",""
"a1WWD0000034FH92AM","005al00000RVcKvAAL","false","a1WWD000002VP10","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42478200345898451","","","","","","","","0.0","0.0","",""
"a1WWD0000034FFe2AM","005al00000RVcKvAAL","false","CLA Simple Budget 2 Template","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42480158010910268","","","","","","","","0.0","0.0","",""
"a1WWD0000034F8o2AE","005al00000RVcKvAAL","false","a1WWD000002VOhf","","a1WWD0000034F8U2AU","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42480348567430575","","","","","","","","0.0","0.0","",""
"a1WWD0000034FFf2AM","005al00000RVcKvAAL","false","CLA Complex Budget 1 Template","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42483919135004161","","","","","","","","0.0","0.0","",""
"a1WWD0000034FA12AM","005al00000RVcKvAAL","false","a1WWD000002VhFf","","a1WWD0000034F9r2AE","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42486210644941915","","","","","","","","0.0","0.0","",""
"a1WWD0000034FIH2A2","005al00000RVcKvAAL","false","Test User Budget","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42487997995595142","","","","","","","","0.0","0.0","",""
"a1WWD0000034FKj2AM","005al00000RVcKvAAL","false","a1WWD000002Vb0e","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42488917279334179","","","","","","","","0.0","0.0","",""
"a1WWD0000034FE62AM","005al00000RVcKvAAL","false","a1WWD000002VhFf","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42491763412772806","","","","","","","","0.0","0.0","",""
"a1WWD0000032Q522AE","005al00000RVvFOAA1","false","a1WWD000002Vb0c","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42493774048574045","","","","","","","","0.0","0.0","",""
"a1WWD0000034FJv2AM","005al00000RVcKvAAL","false","LLC BI  Budget 009-ce2be7","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42494008307167622","","","","","","","","0.0","0.0","",""
"a1WWD0000034FAK2A2","005al00000RVcKvAAL","false","commit 1","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42494417578743115","","","","","","","","0.0","0.0","",""
"a1WWD0000034FLI2A2","005al00000RVcKvAAL","false","a1WWD000002VhE9","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42494780291159899","","","","","","","","0.0","0.0","",""
"a1WWD0000034F962AE","005al00000RVcKvAAL","false","CLA Complex Budget 1 Template","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42494850104407022","","","","","","","","0.0","0.0","",""
"a1WWD0000034FIK2A2","005al00000RVcKvAAL","false","CLA Simple Budget 2 Template","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42495989141237513","","","","","","","","0.0","0.0","",""
"a1WWD0000034FHB2A2","005al00000RVcKvAAL","false","CLA Simple Budget 2 Template Update","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42498672880326696","","","","","","","","0.0","0.0","",""
"a1WWD0000034FEe2AM","005al00000RVcKvAAL","false","Budgets-07","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42498963142227248","","","","","","","","0.0","0.0","",""
"a1WWD0000034FIF2A2","005al00000RVcKvAAL","false","CLA Simple Budget 1 Template","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42499503997465792","","","","","","","","0.0","0.0","",""
"a1WWD0000034F7d2AE","005al00000RVcKvAAL","false","AA budget 3","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42499909363725076","","","","","","","","0.0","0.0","",""
"a1WWD0000034FAi2AM","005al00000RVcKvAAL","false","Exc F Source - from CINUIExcVCFetchExNameEB","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42501671034456329","","","","","","","","0.0","0.0","",""
"a1WWD0000034FFt2AM","005al00000RVcKvAAL","false","CLA Simple Budget 1 Template","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42501979179216903","","","","","","","","0.0","0.0","",""
"a1WWD0000034FIz2AM","005al00000RVcKvAAL","false","AA budget 4","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42503065416917156","","","","","","","","0.0","0.0","",""
"a1WWD0000034FAc2AM","005al00000RVcKvAAL","false","Porters Neck","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42503790403038936","","","","","","","","0.0","0.0","",""
"a1WWD0000034FLY2A2","005al00000RVcKvAAL","false","RS budget 79","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42504314462908924","","","","","","","","0.0","0.0","",""
"a1WWD0000034FJI2A2","005al00000RVcKvAAL","false","New Budgets 01","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42504710961062035","","","","","","","","0.0","0.0","",""
"a1WWD0000034F8D2AU","005al00000RVcKvAAL","false","overall budget","","","","true","false","0.0","4638.0","87463.0","87643.0","0.0","0.0","0.0","42507880177204313","5.3028","100.2058","0.0","0.0","-0.2058","94.6972","0.0","-180.0","82825.0","",""
"a1WWD0000032Q0H2AU","005al00000RVvFOAA1","false","LLC BI  Budget 002-0912e8","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42507938544247302","","","","","","","","0.0","0.0","",""
"a1WWD0000034FAI2A2","005al00000RVcKvAAL","false","Budget-3","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42509552184016810","","","","","","","","0.0","0.0","",""
"a1WWD0000034FIl2AM","005al00000RVcKvAAL","false","CLA Simple Budget 2 Template","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42509791343384107","","","","","","","","0.0","0.0","",""
"a1WWD0000034F9H2AU","005al00000RVcKvAAL","false","a1WWD000002Vb0X","","a1WWD0000034F972AE","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42510562019889270","","","","","","","","0.0","0.0","",""
"a1WWD0000034FKi2AM","005al00000RVcKvAAL","false","a1WWD000002Vb0d","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42511633654968125","","","","","","","","0.0","0.0","",""
"a1WWD0000032Q5V2AU","005al00000RVvFOAA1","false","a1WWD000002VhE1","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42511654106698825","","","","","","","","0.0","0.0","",""
"a1WWD0000034FJh2AM","005al00000RVcKvAAL","false","CLA Simple Budget 1 Template5","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42513659441685219","","","","","","","","0.0","0.0","",""
"a1WWD0000034F7c2AE","005al00000RVcKvAAL","false","AA budget 2","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42513768554706735","","","","","","","","0.0","0.0","",""
"a1WWD0000034F9B2AU","005al00000RVcKvAAL","false","a1WWD000002Vayz","","","","false","true","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42514287812110728","","","","","","","","0.0","0.0","",""
"a1WWD0000034FEZ2A2","005al00000RVcKvAAL","false","Budgets-02","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42515259449582608","","","","","","","","0.0","0.0","",""
"a1WWD0000032Q3t2AE","005al00000RVvFOAA1","false","overall budget","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42515583889434572","","","","","","","","0.0","0.0","",""
"a1WWD0000034F6t2AE","005al00000RVcKvAAL","false","CLA Simple Budget 2 Template","","","","true","true","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42516101622084174","","","","","","","","0.0","0.0","",""
"a1WWD0000034FKu2AM","005al00000RVcKvAAL","false","a1WWD000002VbAT","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42517558989893838","","","","","","","","0.0","0.0","",""
"a1WWD0000034F8x2AE","005al00000RVcKvAAL","false","a1WWD000002VOzT","UT16525915","","","false","true","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42518019588928430","","","","","","","","0.0","0.0","",""
"a1WWD0000034FF12AM","005al00000RVcKvAAL","false","CLA Simple Budget 1 Template","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42518654732421894","","","","","","","","0.0","0.0","",""
"a1WWD0000034FFX2A2","005al00000RVcKvAAL","false","CLA Simple Budget 2 Template","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42519024708822874","","","","","","","","0.0","0.0","",""
"a1WWD0000034F8L2AU","005al00000RVcKvAAL","false","CLA Complex Budget 1 Template4","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42521218731927283","","","","","","","","0.0","0.0","",""
"a1WWD0000034FHf2AM","005al00000RVcKvAAL","false","a1WWD000002VbAS","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42522411389013842","","","","","","","","0.0","0.0","",""
"a1WWD0000034F6u2AE","005al00000RVcKvAAL","false","CLA Complex Budget 1 Template","","","","true","true","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42522583177688671","","","","","","","","0.0","0.0","",""
"a1WWD0000034F9T2AU","005al00000RVcKvAAL","false","a1WWD000002VbAN","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42522777691188572","","","","","","","","0.0","0.0","",""
"a1WWD0000034FGK2A2","005al00000RVcKvAAL","false","overall budget","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42523090545564720","","","","","","","","0.0","0.0","",""
"a1WWD0000034FIt2AM","005al00000RVcKvAAL","false","CLA Complex Budget 1 Template","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42523566400270413","","","","","","","","0.0","0.0","",""
"a1WWD0000034FGO2A2","005al00000RVcKvAAL","false","Exc F Source - from CINUIExcVCFetchExNameEB","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42524687624100966","","","","","","","","0.0","0.0","",""
"a1WWD0000034FJx2AM","005al00000RVcKvAAL","false","LLC BI  Budget 001-3b8992","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42524726167199063","","","","","","","","0.0","0.0","",""
"a1WWD0000034FEz2AM","005al00000RVcKvAAL","false","CLA Simple Budget 1 Template","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42526280447628343","","","","","","","","0.0","0.0","",""
"a1WWD0000034FGZ2A2","005al00000RVcKvAAL","false","LLC BI  Budget 001-686539","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42528186734059456","","","","","","","","0.0","0.0","",""
"a1WWD0000034FJV2A2","005al00000RVcKvAAL","false","annual budget","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42528259567117199","","","","","","","","0.0","0.0","",""
"a1WWD0000034F5B2AU","005al00000RVcKvAAL","false","Maple Construction Loan Budget","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42528433717061935","","","","","","","","0.0","0.0","",""
"a1WWD0000034F852AE","005al00000RVcKvAAL","false","Security budget","","","","true","false","0.0","6364.0","7633.0","3644.0","0.0","0.0","0.0","42529092827833181","83.3748","47.7401","0.0","0.0","52.2599","16.6252","0.0","3989.0","1269.0","",""
"a1WWD0000034FLR2A2","005al00000RVcKvAAL","false","a1WWD000002VhFk","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42530270742485879","","","","","","","","0.0","0.0","",""
"a1WWD0000034FIG2A2","005al00000RVcKvAAL","false","CLA Complex Budget 1 Template","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42532057726041841","","","","","","","","0.0","0.0","",""
"a1WWD0000034F8r2AE","005al00000RVcKvAAL","false","a1WWD000002VOzN","BN22010752","","","false","true","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42536974759837089","","","","","","","","0.0","0.0","",""
"a1WWD0000034FH82AM","005al00000RVcKvAAL","false","a1WWD000002VP0z","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42538106090770693","","","","","","","","0.0","0.0","",""
"a1WWD0000034FGt2AM","005al00000RVcKvAAL","false","a1WWD000002VOhd","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42538736142147513","","","","","","","","0.0","0.0","",""
"a1WWD0000034FKx2AM","005al00000RVcKvAAL","false","a1WWD000002VbDS","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42539207745509434","","","","","","","","0.0","0.0","",""
"a1WWD0000034FGV2A2","005al00000RVcKvAAL","false","CLA Complex Budget 1 Template7","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42539380754672314","","","","","","","","0.0","0.0","",""
"a1WWD0000034FM82AM","005al00000RVcKvAAL","false","CLA Simple Budget 1 Template","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42540041600219706","","","","","","","","0.0","0.0","",""
"a1WWD0000034FIq2AM","005al00000RVcKvAAL","false","CLA Complex Budget 1 Template","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42540786841166843","","","","","","","","0.0","0.0","",""
"a1WWD0000034F9S2AU","005al00000RVcKvAAL","false","a1WWD000002VbAM","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42541305121546706","","","","","","","","0.0","0.0","",""
"a1WWD0000034FGa2AM","005al00000RVcKvAAL","false","LLC BI  Budget 002-317174","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42541892517437958","","","","","","","","0.0","0.0","",""
"a1WWD0000034F6v2AE","005al00000RVcKvAAL","false","CLA Complex Budget 1 Template","","","","true","true","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42542914142876583","","","","","","","","0.0","0.0","",""
"a1WWD0000034F9r2AE","005al00000RVcKvAAL","false","a1WWD000002VhE3","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42543241534994780","","","","","","","","0.0","0.0","",""
"a1WWD0000034FLp2AM","005al00000RVcKvAAL","false","Budgets-02","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42543575080744141","","","","","","","","0.0","0.0","",""
"a1WWD0000034FGI2A2","005al00000RVcKvAAL","false","new annual budget","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42543730421794105","","","","","","","","0.0","0.0","",""
"a1WWD0000034FK42AM","005al00000RVcKvAAL","false","LLC BI  Budget 008-248f83","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42544345081079929","","","","","","","","0.0","0.0","",""
"a1WWD0000034FKa2AM","005al00000RVcKvAAL","false","a1WWD000002Vaz3","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42544546479464662","","","","","","","","0.0","0.0","",""
"a1WWD0000034FFH2A2","005al00000RVcKvAAL","false","CLA Complex Budget 1 Template","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42549145750316489","","","","","","","","0.0","0.0","",""
"a1WWD0000032Q5R2AU","005al00000RVvFOAA1","false","CLA Complex Budget 1 Template","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42549243114699110","","","","","","","","0.0","0.0","",""
"a1WWD0000034F8Y2AU","005al00000RVcKvAAL","false","LLC BI  Budget 007-1ebe92","IY48509876","","Document collection and verification workflow settings","true","true","654.82","830.31","115.55","887.41","746.71","857.27","598.77","42550194338467800","718.572","767.9879","646.2224","741.9039","-1234.6863","-618.572","518.1913","-1426.68","-714.76","",""
"a1WWD0000032Q5C2AU","005al00000RVvFOAA1","false","a1WWD000002VbAQ","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42552154015084132","","","","","","","","0.0","0.0","",""
"a1WWD0000034FHv2AM","005al00000RVcKvAAL","false","CLA Complex Budget 1 Template","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42553169162831664","","","","","","","","0.0","0.0","",""
"a1WWD0000032Q4d2AE","005al00000RVvFOAA1","false","a1WWD000002VOzT","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42556036302622260","","","","","","","","0.0","0.0","",""
"a1WWD0000034FEg2AM","005al00000RVcKvAAL","false","9969JPD894656593","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42556760829288134","","","","","","","","0.0","0.0","",""
"a1WWD00000351ud2AA","005al00000RVvFOAA1","false","LLC BI  Budget 002-0912e8","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4255682981070583","","","","","","","","0.0","0.0","",""
"a1WWD0000032Q4l2AE","005al00000RVvFOAA1","false","CLA Complex Budget 1 Template Update","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42556975830186576","","","","","","","","0.0","0.0","",""
"a1WWD0000032Q552AE","005al00000RVvFOAA1","false","a1WWD000002Vb0f","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42557842130844932","","","","","","","","0.0","0.0","",""
"a1WWD0000034FGx2AM","005al00000RVcKvAAL","false","a1WWD000002VOhh","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42559772203739260","","","","","","","","0.0","0.0","",""
"a1WWD0000032Q4t2AE","005al00000RVvFOAA1","false","a1WWD000002Vaz1","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42559849252362578","","","","","","","","0.0","0.0","",""
"a1WWD0000032Q0F2AU","005al00000RVvFOAA1","false","LLC BI  Budget 010-6b5a1e","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42559910169085536","","","","","","","","0.0","0.0","",""
"a1WWD0000034FJq2AM","005al00000RVcKvAAL","false","LLC BI  Budget 004-37032e","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42562219555679052","","","","","","","","0.0","0.0","",""
"a1WWD0000034FGX2A2","005al00000RVcKvAAL","false","New Budgets 019","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42563474240488126","","","","","","","","0.0","0.0","",""
"a1WWD0000034F8J2AU","005al00000RVcKvAAL","false","CLA Simple Budget 2 Template2","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42564744269480605","","","","","","","","0.0","0.0","",""
"a1WWD0000034FLt2AM","005al00000RVcKvAAL","false","Budgets-06","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42564825205107315","","","","","","","","0.0","0.0","",""
"a1WWD0000034FGL2A2","005al00000RVcKvAAL","false","semi annual budget","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42565770683287354","","","","","","","","0.0","0.0","",""
"a1WWD0000034F972AE","005al00000RVcKvAAL","false","a1WWD000002Vayv","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42566358459435729","","","","","","","","0.0","0.0","",""
"a1WWD0000034FKW2A2","005al00000RVcKvAAL","false","a1WWD000002Vayz","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42568221035054363","","","","","","","","0.0","0.0","",""
"a1WWD0000034FL82AM","005al00000RVcKvAAL","false","CLA Simple Budget 2 Template","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42569098428777957","","","","","","","","0.0","0.0","",""
"a1WWD0000034FMf2AM","005al00000RVcKvAAL","false","Swimming Pool Construction Budget Template","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42569419721139747","","","","","","","","0.0","0.0","",""
"a1WWD0000034FA22AM","005al00000RVcKvAAL","false","a1WWD000002VhFg","","a1WWD0000034F9s2AE","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42570120052227501","","","","","","","","0.0","0.0","",""
"a1WWD0000032Q4U2AU","005al00000RVvFOAA1","false","a1WWD000002VOhf","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42570123991388443","","","","","","","","0.0","0.0","",""
"a1WWD0000034FE42AM","005al00000RVcKvAAL","false","a1WWD000002VhFd","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42572369054733050","","","","","","","","0.0","0.0","",""
"a1WWD0000034FGU2A2","005al00000RVcKvAAL","false","CLA Simple Budget 2 Template6","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42572771247125792","","","","","","","","0.0","0.0","",""
"a1WWD0000034FHw2AM","005al00000RVcKvAAL","false","a1WWD000002VhE1","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42576222239092679","","","","","","","","0.0","0.0","",""
"a1WWD00000351uk2AA","005al00000RVvFOAA1","false","LLC BI  Budget 009-9c3f69","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42576569679813727","","","","","","","","0.0","0.0","",""
"a1WWD0000034FFp2AM","005al00000RVcKvAAL","false","CLA Complex Budget 1 Template","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42576643904607779","","","","","","","","0.0","0.0","",""
"a1WWD0000034FLg2AM","005al00000RVcKvAAL","false","commit2","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42579140148095935","","","","","","","","0.0","0.0","",""
"a1WWD0000034F802AE","005al00000RVcKvAAL","false","Programming Budget","","","Budget for programming tools and classes_Metzger","true","false","3000.0","8000.0","10000.0","5000.0","0.0","0.0","0.0","42580408335031508","80.0","50.0","0.0","0.0","20.0","20.0","0.0","2000.0","2000.0","",""
"a1WWD0000034FJk2AM","005al00000RVcKvAAL","false","New Budgets8","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42580950990304352","","","","","","","","0.0","0.0","",""
"a1WWD0000034FEl2AM","005al00000RVcKvAAL","false","Porters Neck","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42580970686056955","","","","","","","","0.0","0.0","",""
