"Id","IsDeleted","Name","LLC_BI__Budget__c","LLC_BI__Amount_Budgeted__c","LLC_BI__Category__c","LLC_BI__Description__c","LLC_BI__Notes__c","LLC_BI__Order__c","LLC_BI__Pending_Amount__c","LLC_BI__Percent_Budgeted__c","LLC_BI__Template_Percent_of_Budget__c","LLC_BI__Total_Disbursed_Amount__c","LLC_BI__lookupKey__c","LLC_BI__Percent_Disbursed__c","LLC_BI__Percent_Remaining_Disbursement__c","LLC_BI__Percent_of_Budget__c","LLC_BI__Remaining_Disbursement__c"
"a1UWD000006OWqx2AG","false","CLA-BD-0005944","a1WWD0000034F6z2AE","0.0","","Temp sidewalk","","15.0","","","","","42639835980245422","0.0","0.0","0.0","0.0"
"a1UWD000006OWqy2AG","false","CLA-BD-0005945","a1WWD0000034F6s2AE","0.0","","Unit Masonry","","7.0","","","","","42642645678479732","0.0","0.0","","0.0"
"a1UWD000006OWqz2AG","false","CLA-BD-0005946","a1WWD0000034F6t2AE","0.0","","Ceiling","","6.0","","","","","4264280103920152","0.0","0.0","","0.0"
"a1UWD000006OWr02AG","false","CLA-BD-0005947","a1WWD0000034F712AE","0.0","","Fire Hydrant","","40.0","","","","","42642947939474463","0.0","0.0","","0.0"
"a1UWD000006OXOj2AO","false","CLA-BD-0008038","a1WWD0000034F982AE","","Soft cost","","","","","","","","42646147367040377","0.0","","","0.0"
"a1UWD000006OWr12AG","false","CLA-BD-0005948","a1WWD0000034F6z2AE","0.0","","New sidewalk","","12.0","","","","","42647448333286074","0.0","0.0","0.0","0.0"
"a1UWD000006OXOz2AO","false","CLA-BD-0008054","a1WWD0000034F9Y2AU","","Financing cost","","","","0.0","","","0.0","42648535862896252","0.0","","","0.0"
"a1UWD000006OWr22AG","false","CLA-BD-0005949","a1WWD0000034F6t2AE","0.0","","General Conditions","","22.0","","","","","42650402289214235","0.0","0.0","","0.0"
"a1UWD000006OWr32AG","false","CLA-BD-0005950","a1WWD0000034F6t2AE","0.0","","Plumbing","","3.0","","","","","42651272663354785","0.0","0.0","","0.0"
"a1UWD000006OWr42AG","false","CLA-BD-0005951","a1WWD0000034F6v2AE","0.0","","Corporate Decor Package Installation","","93.0","","","","","42651329872621154","0.0","0.0","","0.0"
"a1UWD000006OWr52AG","false","CLA-BD-0005952","a1WWD0000034F6q2AE","0.0","","Cabinets / Millwork","","88.0","","","","","42652344007621176","0.0","0.0","0.0","0.0"
"a1UWD000006OWr62AG","false","CLA-BD-0005953","a1WWD0000034F6t2AE","0.0","","Flooring","","5.0","","","","","42654211310096662","0.0","0.0","","0.0"
"a1UWD000006OWr72AG","false","CLA-BD-0005954","a1WWD0000034F6z2AE","0.0","","Offsite Demolition","","10.0","","","","","42655123407481451","0.0","0.0","0.0","0.0"
"a1UWD000006OWr82AG","false","CLA-BD-0005955","a1WWD0000034F712AE","0.0","","Power Management System","","83.0","","","","","42655163138213961","0.0","0.0","","0.0"
"a1UWD000006OWr92AG","false","CLA-BD-0005956","a1WWD0000034F6q2AE","0.0","","Preasure Washing","","43.0","","","","","42657440002679518","0.0","0.0","0.0","0.0"
"a1UWD000006OWrA2AW","false","CLA-BD-0005957","a1WWD0000034F712AE","0.0","","Plumbing sit work","","32.0","","","","","42658194635651154","0.0","0.0","","0.0"
"a1UWD000006OWrB2AW","false","CLA-BD-0005958","a1WWD0000034F6v2AE","0.0","","Finish Lumber & Doors","","54.0","","","","","42659162641070782","0.0","0.0","","0.0"
"a1UWD000006OWrC2AW","false","CLA-BD-0005959","a1WWD0000034F6r2AE","0.0","","Misc.","","92.0","","","","","42659302964830145","0.0","0.0","0.0","0.0"
"a1UWD000006OWrD2AW","false","CLA-BD-0005960","a1WWD0000034F6v2AE","0.0","","Flooring (Rubber Floor/Silica/ Res-Tek)","","90.0","","","","","42660170386449149","0.0","0.0","","0.0"
"a1UWD000006OWrE2AW","false","CLA-BD-0005961","a1WWD0000034F6u2AE","0.0","","New approaches","","13.0","","","","","42663101474468650","0.0","0.0","","0.0"
"a1UWD000006OWrF2AW","false","CLA-BD-0005962","a1WWD0000034F712AE","0.0","","Toilet Partitions","","89.0","","","","","42665672530231973","0.0","0.0","","0.0"
"a1UWD000006OWrG2AW","false","CLA-BD-0005963","a1WWD0000034F6v2AE","0.0","","New sidewalk","","12.0","","","","","42669069926170208","0.0","0.0","","0.0"
"a1UWD000006OWrH2AW","false","CLA-BD-0005964","a1WWD0000034F6q2AE","0.0","","TABC - Air Balance (Required)","","75.0","","","","","42671249476185544","0.0","0.0","0.0","0.0"
"a1UWD000006OWrI2AW","false","CLA-BD-0005965","a1WWD0000034F6v2AE","0.0","","Masonry/Building","","52.0","","","","","42671515751372726","0.0","0.0","","0.0"
"a1UWD000006OWrJ2AW","false","CLA-BD-0005966","a1WWD0000034F6r2AE","0.0","","Bollard w/ Covers","","37.0","","","","","42671781518424246","0.0","0.0","0.0","0.0"
"a1UWD000006OWrK2AW","false","CLA-BD-0005967","a1WWD0000034F6z2AE","0.0","","Street paving and markings","","14.0","","","","","42675445061721387","0.0","0.0","0.0","0.0"
"a1UWD000006OWrL2AW","false","CLA-BD-0005968","a1WWD0000034F6p2AE","0.0","","Structural Steel","","8.0","","","","","42675575780116620","0.0","0.0","","0.0"
"a1UWD000006OWrM2AW","false","CLA-BD-0005969","a1WWD0000034F6s2AE","0.0","","Doors/Frames/Hardware","","14.0","","","","","42677220132964765","0.0","0.0","","0.0"
"a1UWD000006OWrN2AW","false","CLA-BD-0005970","a1WWD0000034F6v2AE","0.0","","Off site fire hydrant","","8.0","","","","","42677223692590863","0.0","0.0","","0.0"
"a1UWD000006OWrO2AW","false","CLA-BD-0005971","a1WWD0000034F6u2AE","0.0","","Landscaping w/ Irrigation (Required)","","36.0","","","","","42677542980799964","0.0","0.0","","0.0"
"a1UWD000006OWrP2AW","false","CLA-BD-0005972","a1WWD0000034F6s2AE","0.0","","Cast in Place Concrete","","5.0","","","","","42677823870627021","0.0","0.0","","0.0"
"a1UWD000006OWrQ2AW","false","CLA-BD-0005973","a1WWD0000034F6q2AE","0.0","","Telephone Underground","","33.0","","","","","42678173592293945","0.0","0.0","0.0","0.0"
"a1UWD000006OWrR2AW","false","CLA-BD-0005974","a1WWD0000034F6u2AE","0.0","","Finish Carpentry Labor","","60.0","","","","","42681694426914343","0.0","0.0","","0.0"
"a1UWD000006OWrS2AW","false","CLA-BD-0005975","a1WWD0000034F6z2AE","0.0","","Concrete Foundation( Include building slab)","","51.0","","","","","42684110528665480","0.0","0.0","0.0","0.0"
"a1UWD000006OWrT2AW","false","CLA-BD-0005976","a1WWD0000034F712AE","0.0","","Concrete paving","","34.0","","","","","42686005043026254","0.0","0.0","","0.0"
"a1UWD000006OWrU2AW","false","CLA-BD-0005977","a1WWD0000034F6s2AE","0.0","","Linear Metal Ceilings","","19.0","","","","","42686726561016197","0.0","0.0","","0.0"
"a1UWD000006OWrV2AW","false","CLA-BD-0005978","a1WWD0000034F6v2AE","0.0","","Concrete light bases","","28.0","","","","","42687116135468528","0.0","0.0","","0.0"
"a1UWD000006OWrW2AW","false","CLA-BD-0005979","a1WWD0000034F6w2AE","0.0","","Structural Steel","","8.0","","","","","42689059522858611","0.0","0.0","","0.0"
"a1UWD000006OXOl2AO","false","CLA-BD-0008040","a1WWD0000034F9A2AU","","Interest reserve","","","","","","","","42689834132468183","0.0","","","0.0"
"a1UWD000006OWrX2AW","false","CLA-BD-0005980","a1WWD0000034F6r2AE","0.0","","Painting","","68.0","","","","","42692485968980203","0.0","0.0","0.0","0.0"
"a1UWD000006OWrY2AW","false","CLA-BD-0005981","a1WWD0000034F6u2AE","0.0","","Metal Fab","","78.0","","","","","42697897025318898","0.0","0.0","","0.0"
"a1UWD000006OWrZ2AW","false","CLA-BD-0005982","a1WWD0000034F6u2AE","0.0","","New Curb & Gutter","","11.0","","","","","42698753606073882","0.0","0.0","","0.0"
"a1UWD000006OWra2AG","false","CLA-BD-0005983","a1WWD0000034F6v2AE","0.0","","Electrical Material","","82.0","","","","","42700033471296741","0.0","0.0","","0.0"
"a1UWD000006OXOc2AO","false","CLA-BD-0008031","a1WWD0000034F8T2AU","","Hard cost","","","","","","","","42700081110449712","0.0","","0.0","0.0"
"a1UWD000006OWrb2AG","false","CLA-BD-0005984","a1WWD0000034F712AE","0.0","","Electrical Labor","","81.0","","","","","42702395256446626","0.0","0.0","","0.0"
"a1UWD000006OWrc2AG","false","CLA-BD-0005985","a1WWD0000034F6s2AE","0.0","","Allowance - Mis Paving Earthwork","","32.0","","","","","42705633390981490","0.0","0.0","","0.0"
"a1UWD000006OWrd2AG","false","CLA-BD-0005986","a1WWD0000034F6u2AE","0.0","","Fire Sprinkler (if required)","","77.0","","","","","42707143803860408","0.0","0.0","","0.0"
"a1UWD000006OWre2AG","false","CLA-BD-0005987","a1WWD0000034F6v2AE","0.0","","Gas to Property Line","","1.0","","","","","42707518422274797","0.0","0.0","","0.0"
"a1UWD000006OWrf2AG","false","CLA-BD-0005988","a1WWD0000034F6w2AE","0.0","","Allowance - Drywall Support/Finishing","","34.0","","","","","42708419265474916","0.0","0.0","","0.0"
"a1UWD000006OWrg2AG","false","CLA-BD-0005989","a1WWD0000034F6v2AE","0.0","","Survey","","18.0","","","","","42709059929897159","0.0","0.0","","0.0"
"a1UWD000006OWrh2AG","false","CLA-BD-0005990","a1WWD0000034F712AE","0.0","","Site Lighting Material","","30.0","","","","","42709951400384944","0.0","0.0","","0.0"
"a1UWD000006OWri2AG","false","CLA-BD-0005991","a1WWD0000034F6z2AE","0.0","","Survey","","18.0","","","","","42715063826203440","0.0","0.0","0.0","0.0"
"a1UWD000006OWrj2AG","false","CLA-BD-0005992","a1WWD0000034F6q2AE","0.0","","Monument sign base construction Lang to verify if applicable","","31.0","","","","","42716542934575386","0.0","0.0","0.0","0.0"
"a1UWD000006OWrk2AG","false","CLA-BD-0005993","a1WWD0000034F6z2AE","0.0","","F.R.P. and marlite","","86.0","","","","","42719108399509862","0.0","0.0","0.0","0.0"
"a1UWD000006OWrl2AG","false","CLA-BD-0005994","a1WWD0000034F712AE","0.0","","New approaches","","13.0","","","","","42721280454363625","0.0","0.0","","0.0"
"a1UWD000006OWrm2AG","false","CLA-BD-0005995","a1WWD0000034F6z2AE","0.0","","Fire Extinguishers","","87.0","","","","","42721649497475817","0.0","0.0","0.0","0.0"
"a1UWD000006OXT42AO","false","CLA-BD-0008307","a1WWD0000034F9y2AE","","Land cost","","","","","","","","42721806866682542","0.0","","","0.0"
"a1UWD000006OWrn2AG","false","CLA-BD-0005996","a1WWD0000034F6q2AE","0.0","","Plumbing sit work","","32.0","","","","","42722379615252063","0.0","0.0","0.0","0.0"
"a1UWD000006OWro2AG","false","CLA-BD-0005997","a1WWD0000034F6u2AE","0.0","","Wood Doors","","56.0","","","","","42722466258805063","0.0","0.0","","0.0"
"a1UWD000006OWrp2AG","false","CLA-BD-0005998","a1WWD0000034F6r2AE","0.0","","Power Management System","","83.0","","","","","42722512141694029","0.0","0.0","0.0","0.0"
"a1UWD000006OWrq2AG","false","CLA-BD-0005999","a1WWD0000034F6v2AE","0.0","","Drywall & Metal Studs","","66.0","","","","","42724202134594379","0.0","0.0","","0.0"
"a1UWD000006OWrr2AG","false","CLA-BD-0006000","a1WWD0000034F6x2AE","0.0","","Millwork","","14.0","","","","","42725874827067433","0.0","0.0","","0.0"
"a1UWD000006OWrs2AG","false","CLA-BD-0006001","a1WWD0000034F6u2AE","0.0","","Lighting Fixtures","","85.0","","","","","42726104476460515","0.0","0.0","","0.0"
"a1UWD000006OWrt2AG","false","CLA-BD-0006002","a1WWD0000034F6p2AE","0.0","","Change Orders","","36.0","","","","","42727665587049337","0.0","0.0","","0.0"
"a1UWD000006OWru2AG","false","CLA-BD-0006003","a1WWD0000034F6r2AE","0.0","","Storm Drain","","26.0","","","","","42728038952622267","0.0","0.0","0.0","0.0"
"a1UWD000006OXP12AO","false","CLA-BD-0008056","a1WWD0000034F9a2AE","","Land cost","","","","","","","","42728214020118832","0.0","","","0.0"
"a1UWD000006OWrv2AG","false","CLA-BD-0006004","a1WWD0000034F6s2AE","0.0","","S & C Bond","","30.0","","","","","42729225202556486","0.0","0.0","","0.0"
"a1UWD000006OWrw2AG","false","CLA-BD-0006005","a1WWD0000034F6p2AE","0.0","","Tilt-Up Precast Concrete","","6.0","","","","","42729334508640524","0.0","0.0","","0.0"
"a1UWD000006OWrx2AG","false","CLA-BD-0006006","a1WWD0000034F6r2AE","0.0","","Finish Carpentry Labor","","60.0","","","","","42729470484298065","0.0","0.0","0.0","0.0"
"a1UWD000006OWry2AG","false","CLA-BD-0006007","a1WWD0000034F6u2AE","0.0","","Off site fire hydrant","","8.0","","","","","42731565287870165","0.0","0.0","","0.0"
"a1UWD000006OWrz2AG","false","CLA-BD-0006008","a1WWD0000034F6z2AE","0.0","","Sheet Metal","","63.0","","","","","42732147636264141","0.0","0.0","0.0","0.0"
"a1UWD000006OWs02AG","false","CLA-BD-0006009","a1WWD0000034F6q2AE","0.0","","Toilet Partitions","","89.0","","","","","42732258317857977","0.0","0.0","0.0","0.0"
"a1UWD000006OWs12AG","false","CLA-BD-0006010","a1WWD0000034F6v2AE","0.0","","Site Demolition","","22.0","","","","","42732607136102219","0.0","0.0","","0.0"
"a1UWD000006OWs22AG","false","CLA-BD-0006011","a1WWD0000034F712AE","0.0","","Structural Steel","","53.0","","","","","42733062906856681","0.0","0.0","","0.0"
"a1UWD000006OXSw2AO","false","CLA-BD-0008299","a1WWD0000034F9q2AE","","Financing cost","","","","0.0","","","0.0","42733123986461371","0.0","","","0.0"
"a1UWD000006OWs32AG","false","CLA-BD-0006012","a1WWD0000034F6w2AE","0.0","","Electrical","","28.0","","","","","42733379171416023","0.0","0.0","","0.0"
"a1UWD000006OWs42AG","false","CLA-BD-0006013","a1WWD0000034F6p2AE","0.0","","Hydraulic Elevators","","24.0","","","","","42733752472748276","0.0","0.0","","0.0"
"a1UWD000006OWs52AG","false","CLA-BD-0006014","a1WWD0000034F6x2AE","0.0","","Mechanical","","2.0","","","","","42734403473313298","0.0","0.0","","0.0"
"a1UWD000006OWs62AG","false","CLA-BD-0006015","a1WWD0000034F6v2AE","0.0","","Asphalt paving & striping","","35.0","","","","","42736903595874178","0.0","0.0","","0.0"
"a1UWD000006OWs72AG","false","CLA-BD-0006016","a1WWD0000034F6u2AE","0.0","","Signage","","46.0","","","","","42737840698928271","0.0","0.0","","0.0"
"a1UWD000006OWs82AG","false","CLA-BD-0006017","a1WWD0000034F6p2AE","0.0","","Resilient and Carpet Flooring","","20.0","","","","","42741352116750018","0.0","0.0","","0.0"
"a1UWD000006OWs92AG","false","CLA-BD-0006018","a1WWD0000034F6t2AE","0.0","","Roofing","","19.0","","","","","42741399979275724","0.0","0.0","","0.0"
"a1UWD000006OWsA2AW","false","CLA-BD-0006019","a1WWD0000034F6s2AE","0.0","","Fire Protection","","26.0","","","","","42743155056530558","0.0","0.0","","0.0"
"a1UWD000006OWsB2AW","false","CLA-BD-0006020","a1WWD0000034F6q2AE","0.0","","Roofing","","59.0","","","","","42743432408773329","0.0","0.0","0.0","0.0"
"a1UWD000006OWsC2AW","false","CLA-BD-0006021","a1WWD0000034F6r2AE","0.0","","Corporate Decor Package Installation","","93.0","","","","","42744142891282844","0.0","0.0","0.0","0.0"
"a1UWD000006OWsD2AW","false","CLA-BD-0006022","a1WWD0000034F712AE","0.0","","Building Demolition","","48.0","","","","","42749072416130748","0.0","0.0","","0.0"
"a1UWD000006OWsE2AW","false","CLA-BD-0006023","a1WWD0000034F6x2AE","0.0","","Flooring","","5.0","","","","","42752838485734970","0.0","0.0","","0.0"
"a1UWD000006OWsF2AW","false","CLA-BD-0006024","a1WWD0000034F6v2AE","0.0","","Soils","","20.0","","","","","42753274723971832","0.0","0.0","","0.0"
"a1UWD000006OWsG2AW","false","CLA-BD-0006025","a1WWD0000034F6v2AE","0.0","","Roofing","","59.0","","","","","42754790924118209","0.0","0.0","","0.0"
"a1UWD000006OWsH2AW","false","CLA-BD-0006026","a1WWD0000034F712AE","0.0","","Monument sign base construction Lang to verify if applicable","","31.0","","","","","42757056433505261","0.0","0.0","","0.0"
"a1UWD000006OWsI2AW","false","CLA-BD-0006027","a1WWD0000034F6r2AE","0.0","","Ceramic tile","","69.0","","","","","42757651975673884","0.0","0.0","0.0","0.0"
"a1UWD000006OWsJ2AW","false","CLA-BD-0006028","a1WWD0000034F6x2AE","0.0","","Lights - LED","","20.0","","","","","42758134652290606","0.0","0.0","","0.0"
"a1UWD000006OWsK2AW","false","CLA-BD-0006029","a1WWD0000034F6q2AE","0.0","","Street paving and markings","","14.0","","","","","42759388635163463","0.0","0.0","0.0","0.0"
"a1UWD000006OWsL2AW","false","CLA-BD-0006030","a1WWD0000034F6w2AE","0.0","","Termite Control","","2.0","","","","","42762314988923784","0.0","0.0","","0.0"
"a1UWD000006OWsM2AW","false","CLA-BD-0006031","a1WWD0000034F6v2AE","0.0","","Wheel stops","","42.0","","","","","42764906906290882","0.0","0.0","","0.0"
"a1UWD000006OWsN2AW","false","CLA-BD-0006032","a1WWD0000034F6q2AE","0.0","","Gas to Property Line","","1.0","","","","","4276607457744751","0.0","0.0","0.0","0.0"
"a1UWD000006OWsO2AW","false","CLA-BD-0006033","a1WWD0000034F6w2AE","0.0","","Hydraulic Elevators","","24.0","","","","","42766501100072533","0.0","0.0","","0.0"
"a1UWD000006OWsP2AW","false","CLA-BD-0006034","a1WWD0000034F6v2AE","0.0","","Electrical Labor","","81.0","","","","","42767437914318135","0.0","0.0","","0.0"
"a1UWD000006OWsQ2AW","false","CLA-BD-0006035","a1WWD0000034F6o2AE","0.0","","Drywall and Framing","","7.0","","","","","42769972314701735","0.0","0.0","","0.0"
"a1UWD000006OWsR2AW","false","CLA-BD-0006036","a1WWD0000034F6v2AE","0.0","","Toilet accessories","","72.0","","","","","42771093967820751","0.0","0.0","","0.0"
"a1UWD000006OWsS2AW","false","CLA-BD-0006037","a1WWD0000034F6q2AE","0.0","","Rough Carpentry Material","","62.0","","","","","42772683834811407","0.0","0.0","0.0","0.0"
"a1UWD000006OWsT2AW","false","CLA-BD-0006038","a1WWD0000034F6z2AE","0.0","","Storm Drain","","16.0","","","","","42774505006903390","0.0","0.0","0.0","0.0"
"a1UWD000006OWsU2AW","false","CLA-BD-0006039","a1WWD0000034F6p2AE","0.0","","Finish Carpentry/Millwork","","10.0","","","","","42775966349135705","0.0","0.0","","0.0"
"a1UWD000006OWsV2AW","false","CLA-BD-0006040","a1WWD0000034F6v2AE","0.0","","Lighting Fixtures","","85.0","","","","","42776943175110013","0.0","0.0","","0.0"
"a1UWD000006OWsW2AW","false","CLA-BD-0006041","a1WWD0000034F6t2AE","0.0","","Millwork","","14.0","","","","","42778679136802861","0.0","0.0","","0.0"
"a1UWD000006OWsX2AW","false","CLA-BD-0006042","a1WWD0000034F6v2AE","0.0","","Trash Enclosure","","24.0","","","","","42778992974504931","0.0","0.0","","0.0"
"a1UWD000006OWsY2AW","false","CLA-BD-0006043","a1WWD0000034F6q2AE","0.0","","Wheel stops","","42.0","","","","","42780088951648808","0.0","0.0","0.0","0.0"
"a1UWD000006OWsZ2AW","false","CLA-BD-0006044","a1WWD0000034F6u2AE","0.0","","Roofing","","59.0","","","","","42780332314646748","0.0","0.0","","0.0"
"a1UWD000006OWsa2AG","false","CLA-BD-0006045","a1WWD0000034F6v2AE","0.0","","Storm Drain","","16.0","","","","","42781211073631547","0.0","0.0","","0.0"
"a1UWD000006OWsb2AG","false","CLA-BD-0006046","a1WWD0000034F6t2AE","0.0","","Roof Structure (Trusses, Sheeting, Labor)","","18.0","","","","","42781412214506777","0.0","0.0","","0.0"
"a1UWD000006OXOv2AO","false","CLA-BD-0008050","a1WWD0000034F9U2AU","","Financing cost","","","","0.0","","","0.0","42782351299847677","0.0","","","0.0"
"a1UWD000006OWsc2AG","false","CLA-BD-0006047","a1WWD0000034F6v2AE","0.0","","Bollard w/ Covers","","37.0","","","","","42783385511531621","0.0","0.0","","0.0"
"a1UWD000006OWsd2AG","false","CLA-BD-0006048","a1WWD0000034F6u2AE","0.0","","Sewer to Property Line","","3.0","","","","","42784070898939231","0.0","0.0","","0.0"
"a1UWD000006OWse2AG","false","CLA-BD-0006049","a1WWD0000034F6z2AE","0.0","","Finish Lumber & Doors","","54.0","","","","","42785619981104765","0.0","0.0","0.0","0.0"
"a1UWD000006OWsf2AG","false","CLA-BD-0006050","a1WWD0000034F6q2AE","0.0","","Glass & Glazing","","65.0","","","","","42787490982664551","0.0","0.0","0.0","0.0"
"a1UWD000006OWsg2AG","false","CLA-BD-0006051","a1WWD0000034F6r2AE","0.0","","TABC - Air Balance (Required)","","75.0","","","","","42787641965614783","0.0","0.0","0.0","0.0"
"a1UWD000006OWsh2AG","false","CLA-BD-0006052","a1WWD0000034F6u2AE","0.0","","Finish Hardware","","57.0","","","","","42788207194541192","0.0","0.0","","0.0"
"a1UWD000006OWsi2AG","false","CLA-BD-0006053","a1WWD0000034F6r2AE","0.0","","Site Lighting Material","","30.0","","","","","42789051825133893","0.0","0.0","0.0","0.0"
"a1UWD000006OWsj2AG","false","CLA-BD-0006054","a1WWD0000034F6z2AE","0.0","","Roofing","","59.0","","","","","42791341669079564","0.0","0.0","0.0","0.0"
"a1UWD000006OWsk2AG","false","CLA-BD-0006055","a1WWD0000034F6q2AE","0.0","","Flooring (Rubber Floor/Silica/ Res-Tek)","","90.0","","","","","42791378700554865","0.0","0.0","0.0","0.0"
"a1UWD000006OXOm2AO","false","CLA-BD-0008041","a1WWD0000034F9B2AU","","Land cost","","","","","","","","42792232443244691","0.0","","","0.0"
"a1UWD000006OWsl2AG","false","CLA-BD-0006056","a1WWD0000034F6w2AE","0.0","","Plumbing","","25.0","","","","","42796703918212883","0.0","0.0","","0.0"
"a1UWD000006OWsm2AG","false","CLA-BD-0006057","a1WWD0000034F6s2AE","0.0","","Joint Sealers","","13.0","","","","","42797212598992768","0.0","0.0","","0.0"
"a1UWD000006OXOa2AO","false","CLA-BD-0008029","a1WWD0000034F7K2AU","","","","New Notes","","","","","","42797649368744528","0.0","","0.0","0.0"
"a1UWD000006OWsn2AG","false","CLA-BD-0006058","a1WWD0000034F6o2AE","0.0","","Electrical and Low Voltage","","1.0","","","","","42799571814555585","0.0","0.0","","0.0"
"a1UWD000006OWso2AG","false","CLA-BD-0006059","a1WWD0000034F6v2AE","0.0","","Telephone Pole","","7.0","","","","","42801010824580966","0.0","0.0","","0.0"
"a1UWD000006OWsp2AG","false","CLA-BD-0006060","a1WWD0000034F6q2AE","0.0","","Site Lighting Material","","30.0","","","","","42802000087533360","0.0","0.0","0.0","0.0"
"a1UWD000006OWsq2AG","false","CLA-BD-0006061","a1WWD0000034F6r2AE","0.0","","Retaining wall","","23.0","","","","","42802392921793737","0.0","0.0","0.0","0.0"
"a1UWD000006OWsr2AG","false","CLA-BD-0006062","a1WWD0000034F6r2AE","0.0","","Roofing","","59.0","","","","","42803006745164954","0.0","0.0","0.0","0.0"
"a1UWD000006OWss2AG","false","CLA-BD-0006063","a1WWD0000034F6v2AE","0.0","","EIFS / Lath & Plaster","","70.0","","","","","42804676531331444","0.0","0.0","","0.0"
"a1UWD000006OWst2AG","false","CLA-BD-0006064","a1WWD0000034F6v2AE","0.0","","Barricades/Signs","","45.0","","","","","42805556065127208","0.0","0.0","","0.0"
"a1UWD000006OWsu2AG","false","CLA-BD-0006065","a1WWD0000034F6p2AE","0.0","","Painting","","21.0","","","","","42808138737356772","0.0","0.0","","0.0"
"a1UWD000006OWsv2AG","false","CLA-BD-0006066","a1WWD0000034F6q2AE","0.0","","Telephone Pole","","7.0","","","","","42809354779007396","0.0","0.0","0.0","0.0"
"a1UWD000006OWsw2AG","false","CLA-BD-0006067","a1WWD0000034F6s2AE","0.0","","Plumbing","","25.0","","","","","42810621345356571","0.0","0.0","","0.0"
"a1UWD000006OWsx2AG","false","CLA-BD-0006068","a1WWD0000034F6t2AE","0.0","","Exterior Glass (7xS450)","","21.0","","","","","42815176559404614","0.0","0.0","","0.0"
"a1UWD000006OWsy2AG","false","CLA-BD-0006069","a1WWD0000034F6r2AE","0.0","","Fire Sprinkler Service","","38.0","","","","","42818949991682427","0.0","0.0","0.0","0.0"
"a1UWD000006OWsz2AG","false","CLA-BD-0006070","a1WWD0000034F6x2AE","0.0","","O&P","","23.0","","","","","42820203655610916","0.0","0.0","","0.0"
"a1UWD000006OWt02AG","false","CLA-BD-0006071","a1WWD0000034F712AE","0.0","","Misc.","","47.0","","","","","42821999617406260","0.0","0.0","","0.0"
"a1UWD000006OWt12AG","false","CLA-BD-0006072","a1WWD0000034F6s2AE","0.0","","Ceramic Tile","","17.0","","","","","42825733734298631","0.0","0.0","","0.0"
"a1UWD000006OXT22AO","false","CLA-BD-0008305","a1WWD0000034F9w2AE","","Land cost","","","","0.0","","","0.0","42828603596544087","0.0","","","0.0"
"a1UWD000006OWt22AG","false","CLA-BD-0006073","a1WWD0000034F6v2AE","0.0","","Power pole - new or relocate","","5.0","","","","","42829438806044480","0.0","0.0","","0.0"
"a1UWD000006OWt32AG","false","CLA-BD-0006074","a1WWD0000034F6u2AE","0.0","","Electrical Material","","82.0","","","","","42834287266161828","0.0","0.0","","0.0"
"a1UWD000006OWt42AG","false","CLA-BD-0006075","a1WWD0000034F712AE","0.0","","Finish Hardware","","57.0","","","","","42834506551513468","0.0","0.0","","0.0"
"a1UWD000006OWt52AG","false","CLA-BD-0006076","a1WWD0000034F6u2AE","0.0","","Fire Extinguishers","","87.0","","","","","42838614460141474","0.0","0.0","","0.0"
"a1UWD000006OWt62AG","false","CLA-BD-0006077","a1WWD0000034F6z2AE","0.0","","GC Installed Items","","73.0","","","","","42838635208126009","0.0","0.0","0.0","0.0"
"a1UWD000006OWt72AG","false","CLA-BD-0006078","a1WWD0000034F6v2AE","0.0","","New electric service","","4.0","","","","","42839289810169292","0.0","0.0","","0.0"
"a1UWD000006OXT62AO","false","CLA-BD-0008309","a1WWD0000034F8A2AU","","","","bl2","","","","","","42840032596203593","0.0","","","0.0"
"a1UWD000006OWt82AG","false","CLA-BD-0006079","a1WWD0000034F6v2AE","0.0","","Landscaping w/ Irrigation (Required)","","36.0","","","","","42842343247362751","0.0","0.0","","0.0"
"a1UWD000006OWt92AG","false","CLA-BD-0006080","a1WWD0000034F6u2AE","0.0","","Asphalt paving & striping","","35.0","","","","","42843577718641013","0.0","0.0","","0.0"
"a1UWD000006OWtA2AW","false","CLA-BD-0006081","a1WWD0000034F6q2AE","0.0","","Landscaping w/ Irrigation (Required)","","36.0","","","","","42844446313726716","0.0","0.0","0.0","0.0"
"a1UWD000006OWtB2AW","false","CLA-BD-0006082","a1WWD0000034F6o2AE","0.0","","Demo","","9.0","","","","","42847424440947982","0.0","0.0","","0.0"
"a1UWD000006OWtC2AW","false","CLA-BD-0006083","a1WWD0000034F712AE","0.0","","Telephone Pole","","7.0","","","","","42848084934869739","0.0","0.0","","0.0"
"a1UWD000006OWtD2AW","false","CLA-BD-0006084","a1WWD0000034F6s2AE","0.0","","HVAC","","27.0","","","","","42849550197732655","0.0","0.0","","0.0"
"a1UWD000006OWtE2AW","false","CLA-BD-0006085","a1WWD0000034F6r2AE","0.0","","Cedar brackets","","79.0","","","","","42851962192590824","0.0","0.0","0.0","0.0"
"a1UWD000006OWtF2AW","false","CLA-BD-0006086","a1WWD0000034F6u2AE","0.0","","GC Installed Items","","73.0","","","","","42852881568259633","0.0","0.0","","0.0"
"a1UWD000006OWtG2AW","false","CLA-BD-0006087","a1WWD0000034F6u2AE","0.0","","Building Concrete Material","","49.0","","","","","42853610998723363","0.0","0.0","","0.0"
