"Id","IsDeleted","Name","LLC_BI__Spread_Statement_Type__c","LLC_BI__Color__c","LLC_BI__Debit__c","LLC_BI__Global_Analysis_Type__c","LLC_BI__Group_Type__c","LLC_BI__Hide_All_Records__c","LLC_BI__Hide_Column_Totals__c","LLC_BI__Hide_Currency_Symbol__c","LLC_BI__Include_In_Total__c","LLC_BI__Is_Balance_Check__c","LLC_BI__Is_Summary_Group__c","LLC_BI__KPI_Type__c","LLC_BI__Publish_On_Init_Event__c","LLC_BI__Publish_On_Update_Event__c","LLC_BI__Row_Number__c","LLC_BI__Show_Math__c","LLC_BI__Source_Group__c","LLC_BI__Title__c","LLC_BI__Total_Type__c","LLC_BI__lookupKey__c","LLC_BI__Is_Grand_Total__c"
"a51WE00001GcKSFYA3","false","Prior Period Values","a55WE00001vjgeUYAQ","","false","None","Financial","false","true","false","true","false","false","","","","6.0","false","","Prior Period Values","Standard","42234252987373706","false"
"a51WE00001GcKSGYA3","false","Net Change in Other Funding","a55WE00001vjgf7YAA","","false","None","Financial","false","false","false","true","false","false","","","","191.0","false","","Change in Other Funding","Standard","42234464494614769","false"
"a51WE00001GcKSHYA3","false","Total Personal Assets","a55WE000025VlypYAC","","false","None","Financial","false","false","false","true","false","false","","","","45.0","false","","Personal Assets","Standard","42234978068278039","false"
"a51WE00001GcKSIYA3","false","Total Cost of Sales/Revenue","a55WE00001vjgflYAA","","false","None","Financial","false","false","false","true","false","false","","","","20.0","false","","Cost of Goods Sold","Standard","42239081380320385","false"
"a51WE00001GcKSJYA3","false","Schedule M-1 Group 1","a55WE000025Vlz6YAC","","false","None","Financial","false","false","false","true","false","false","","","","15.0","false","","Schedule M-1 Group 1","Standard","42239159756795713","false"
"a51WE00001GcKSKYA3","false","Beginning Net Worth","a55WE00001vjgfdYAA","","false","None","Financial","false","false","false","true","false","false","","","","1.0","false","","Beginning Net Worth","Standard","42239603915309751","false"
"a51WE00001GcKSLYA3","false","Chg. Net Intangibles","a55WE00001vjgfUYAQ","","false","None","Financial","false","false","false","true","false","false","","","","150.0","false","","Chg. Net Intangibles","Standard","42241988624576652","false"
"a51WE00001GcKSMYA3","false","Net Cash from Funding","a55WE000025VlyiYAC","","false","None","Financial","false","false","false","true","false","false","","","","210.0","false","","Cash from Funding","Standard","42244305405005309","false"
"a51WE00001GcKSNYA3","false","Net Profit","a55WE00001vjgeaYAA","","false","None","Financial","true","false","false","true","false","false","","","","120.0","false","","Net Profit","Standard","42245232065954477","false"
"a51WE00001GcKSOYA3","false","Profitability","a55WE00001vjgfZYAQ","","false","None","Financial","false","true","false","true","false","false","","","","60.0","false","","Profitability","Standard","42251349938815550","false"
"a51WE00001GcKSPYA3","false","Total Adjusted Net Worth","a55WE00001vjgfXYAQ","","false","Adjusted Total Equity","Financial","false","false","false","true","false","false","","","","70.0","false","","Total Adjusted Net Worth","Standard","42253821709162236","false"
"a51WE00001GcKSQYA3","false","Ordinary Business Income","a55WE000025VlycYAC","","false","None","Financial","true","false","false","true","false","false","","","","50.0","false","","Ordinary Business Income","Standard","42255433577048715","false"
"a51WE00001GcKSRYA3","false","Total Other Income/(Expense)","a55WE000025VlyaYAC","","false","None","Financial","false","false","false","true","false","false","","","","60.0","false","","Other Income/(Expense)","Standard","42256704173366948","false"
"a51WE00001GcKSSYA3","false","Liquidity","a55WE000025VlyeYAC","","false","None","Financial","false","true","false","true","false","false","","","","40.0","false","","Liquidity","Standard","42257334090751498","false"
"a51WE00001GcKSTYA3","false","Total Adjusted Net Worth","a55WE000025VlylYAC","","false","None","Financial","false","false","false","true","false","false","","","","70.0","false","","Total Adjusted Net Worth","Standard","42258180553678872","false"
"a51WE00001GcKSUYA3","false","Book Net Income","a55WE000025VlysYAC","","false","None","Financial","false","false","false","true","false","false","","","","80.0","false","","Book Net Income","Standard","42258481671491052","false"
"a51WE00001GcKSVYA3","false","Total Changes in Retained Earnings","a55WE000025VlytYAC","","false","None","Financial","false","false","false","true","false","false","","","","11.0","false","","Changes in Retained Earnings","Standard","42260216377582692","false"
"a51WE00001GcKSWYA3","false","Net Worth Recon - Market Basis","a55WE000025VlzDYAS","","false","None","Financial","false","true","false","true","false","false","","","","20.0","false","","Net Worth Recon - Market Basis","Standard","42262263379536747","false"
"a51WE00001GcKSXYA3","false","International Transactions","a55WE000025Vlz4YAC","","false","None","Financial","false","false","false","true","false","false","","","","45.0","false","","International Transactions","Standard","42262380881153402","false"
"a51WE00001GcKSYYA3","false","Change in Net Fixed Assets","a55WE00001vjgf7YAA","","false","None","Financial","false","false","false","true","false","false","","","","121.0","false","","Change in Net Fixed Assets","Standard","42263359045454347","false"
"a51WE00001GcKSZYA3","false","Net Intangible Assets","a55WE00001vjgedYAA","","false","None","Financial","false","false","false","true","false","false","","","","23.75","false","","Net Intangible Assets","Standard","42265359463090680","false"
"a51WE00001GcKSaYAN","false","Net Operating Income","a55WE00001vjgfjYAA","","false","None","Financial","false","false","false","true","false","false","","","","5000.0","false","","Net Operating Income","Standard","42265741352297027","false"
"a51WE00001GcKSbYAN","false","Total Income","a55WE000025VlybYAC","","false","None","Financial","false","false","false","true","false","false","","","","10.0","false","","Income","Standard","42268072196809842","false"
"a51WE00001GcKScYAN","false","Net Change in Other Funding","a55WE000025VlyaYAC","","false","None","Financial","false","false","false","true","false","false","","","","200.0","false","","Change in Other Funding","Standard","42268332035292803","false"
"a51WE00001GcKSdYAN","false","Total Current Liabilities","a55WE000025VlyzYAC","","false","None","Financial","false","false","false","true","false","false","","","","40.0","false","","Current Liabilities","Standard","42269785326397492","false"
"a51WE00001GcKSeYAN","false","Total Assets","a55WE000025VlyZYAS","","false","Total Assets","Financial","false","false","false","true","false","false","","","","30.0","false","","Total Assets (Subt)","Standard","42274138277455437","false"
"a51WE00001GcKSfYAN","false","DSCR","a55WE00001vjgfjYAA","","false","None","Decimal","false","false","false","true","false","false","","","","7000.0","false","","Debt Service Coverage Ratio","Standard","42274397095221608","false"
"a51WE00001GcKSgYAN","false","Cash Paid for Dividends & Interest","a55WE000025VlzBYAS","","false","None","Financial","false","false","false","true","false","false","","","","81.0","false","","Cash Paid for Dividends & Interest","Standard","42276500835934789","false"
"a51WE00001GcKShYAN","false","Taxes Paid","a55WE000025VlymYAC","","false","None","Financial","false","false","false","true","false","false","","","","70.0","false","","Taxes","Standard","42278381843875114","false"
"a51WE00001GcKSiYAN","false","Net Sales/Revenue","a55WE000025VlyuYAC","","false","None","Financial","false","false","false","true","false","false","","","","10.0","false","","Sales","Standard","42278658905891705","false"
"a51WE00001GcKSjYAN","false","Leverage","a55WE000025VlyeYAC","","false","None","Financial","false","true","false","true","false","false","","","","50.0","false","","Leverage","Standard","42279210994590581","false"
"a51WE00001GcKSkYAN","false","Historical Debt Service","a55WE00001vjgeYYAQ","","false","None","Financial","false","false","false","true","false","false","","","","21.0","false","","Historical Debt Service","Standard","42280074444771266","false"
"a51WE00001GcKSlYAN","false","Excess  Cash Flow","a55WE00001vjgfjYAA","","false","None","Financial","false","false","false","true","false","false","","","","6000.0","false","","Excess  Cash Flow","Standard","42281423176329253","false"
"a51WE00001GcKSmYAN","false","Net Profit/(Loss)","a55WE000025VlyuYAC","","false","None","Financial","false","false","false","true","false","false","","","","110.0","false","","Net Profit/(Loss)","Standard","42282092757482247","false"
"a51WE00001GcKSnYAN","false","Potential Gross Income - Residential","a55WE000025VlyxYAC","","false","None","Financial","false","false","false","true","false","false","","","","12.5","false","","PGI - Residential","Standard","42284427097684325","false"
"a51WE00001GcKSoYAN","false","Cash After Debt Amort.","a55WE00001vjgfUYAQ","","false","None","Financial","true","false","false","true","false","false","","","","120.0","false","","Cash After Debt Amort.","Standard","42285121486722510","false"
"a51WE00001GcKSpYAN","false","Credits","a55WE000025VlyqYAC","","false","None","Financial","false","false","false","true","false","false","","","","40.0","false","","Credits","Standard","42285415854696916","false"
"a51WE00001GcKSqYAN","false","PGI","a55WE00001vjgfjYAA","","false","None","Financial","false","false","false","true","false","false","","LLC_BI.Spreads.PGI_Record_Total.Init","LLC_BI.Spreads.PGI_Record_Total.Update","1000.0","false","","Potential Gross Income","Standard","42285652196512029","false"
"a51WE00001GcKSrYAN","false","Total Current Liabilities","a55WE000025VlyrYAC","","false","None","Financial","true","false","false","true","false","false","","","","45.0","false","","Total Current Liabilities","Standard","42287373976575017","false"
"a51WE00001GcKSsYAN","false","Gross Profit","a55WE00001vjC1oYAE","","false","None","Financial","true","false","false","true","false","false","","","","30.0","false","","Gross Profit","Standard","42288270618652886","false"
"a51WE00001GcKStYAN","false","Total Historical DS","a55WE000025Vlz9YAC","","false","None","Financial","false","false","false","true","false","false","","","","20.0","false","","Historical Debt Service","Standard","42291061986760924","false"
"a51WE00001GcKSuYAN","false","Total Changes in Equity Accounts","a55WE00001vjgfdYAA","","false","None","Financial","false","false","false","true","false","false","","","","21.0","false","","Change in Equity Accounts","Standard","42291098688061842","false"
"a51WE00001GcKSvYAN","false","Loan to Value","a55WE00001vjgfJYAQ","","false","None","Percentage","false","false","false","true","false","false","","","","9000.0","false","","Loan to Value","Standard","42292039907545251","false"
"a51WE00001GcKSwYAN","false","Income/(Loss) from Partnerships and S Corporations","a55WE00001vjgeoYAA","","false","None","Financial","false","false","false","true","false","false","","","","30.0","false","","Income/(Loss) from Partnerships and S Corporations","Standard","42292879209146900","false"
"a51WE00001GcKSxYAN","false","Credits","a55WE000025Vlz4YAC","","false","None","Financial","false","false","false","true","false","false","","","","40.0","false","","Credits","Standard","42294380149785912","false"
"a51WE00001GcKSyYAN","false","Leverage","a55WE00001vjgfZYAQ","","false","None","Financial","false","true","false","true","false","false","","","","50.0","false","","Leverage","Standard","42297465320463234","false"
"a51WE00001GcKSzYAN","false","Total Non Current Assets","a55WE00001vjgedYAA","","false","None","Financial","false","false","false","true","false","false","","","","25.0","false","","Total Non Current Assets","Standard","42297513783930220","false"
"a51WE00001GcKT0YAN","false","Annualized Values","a55WE000025VlyeYAC","","false","None","Financial","false","true","false","false","false","false","","","","30.0","false","","Annualized Values","Standard","42299537458948097","false"
"a51WE00001GcKT1YAN","false","Gross Hotel Revenue","a55WE00001vjgfMYAQ","","false","None","Financial","false","false","false","true","false","false","","LLC_BI.Spreads.PGI_Record_Total.Init","LLC_BI.Spreads.PGI_Record_Total.Update","1000.0","false","","Gross Hotel Revenue","Standard","42299626274530881","false"
"a51WE00001GcKT2YAN","false","Gross Profit","a55WE00001vjgesYAA","","false","None","Financial","true","false","false","true","false","false","","","","30.0","false","","Gross Profit","Standard","42301255722911048","false"
"a51WE00001GcKT3YAN","false","Net Cash After Operations","a55WE00001vjgfUYAQ","","false","None","Financial","true","false","false","true","false","false","","","","80.0","false","","Net Cash After Operations","Standard","42301327772724534","false"
"a51WE00001GcKT4YAN","false","Financing Surplus/(Reqmnts)","a55WE000025VlymYAC","","false","None","Financial","true","false","false","true","false","false","","","","180.0","false","","Financing Surplus/(Reqmnts)","Standard","42301353176927811","false"
"a51WE00001GcKT5YAN","false","Total Provision for Taxes","a55WE00001vjC1oYAE","","false","None","Financial","false","false","false","true","false","false","","","","80.0","false","","Provision for Taxes","Standard","42302433377734560","false"
"a51WE00001GcKT6YAN","false","Total Stated Net Worth (subT)","a55WE000025VlylYAC","","false","None","Financial","false","false","false","true","false","false","","","","50.0","false","","Stated Net Worth (Subtotal)","Standard","42302903132106228","false"
"a51WE00001GcKT7YAN","false","Total Cost of Sales/Revenue","a55WE000025VlyuYAC","","false","None","Financial","false","false","false","true","false","false","","","","20.0","false","","Cost of Goods Sold","Standard","42303055315612377","false"
"a51WE00001GcKT8YAN","false","Total Adjustments to Net Worth","a55WE000025Vlz7YAC","","false","None","Financial","true","false","false","true","false","false","","","","40.0","false","","Adjustments to Net Worth","Standard","42303439910198751","false"
"a51WE00001GcKT9YAN","false","Total Current Assets","a55WE000025VlyZYAS","","false","None","Financial","false","false","false","true","false","false","","","","10.0","false","","Current Assets","Standard","42306059462875739","false"
"a51WE00001GcKTAYA3","false","Profitability","a55WE000025VlzEYAS","","false","None","Financial","false","true","false","true","false","false","","","","120.0","false","","Profitability","Standard","42307626910507414","false"
"a51WE00001GcKTBYA3","false","Coverage","a55WE000025VlyyYAC","","false","None","Financial","false","true","false","true","false","false","","","","80.0","false","","Coverage","Standard","42309158262595092","false"
"a51WE00001GcKTCYA3","false","Total Pro Forma DS","a55WE000025VlynYAC","","false","Debt Service","Financial","false","false","false","true","false","false","","","","30.0","false","","Pro Forma Debt Service","Standard","42310172632109118","false"
"a51WE00001GcKTDYA3","false","CASH AFTER FINANCING","a55WE00001vjgf7YAA","","false","None","Financial","true","false","false","true","false","false","","","","211.0","false","","CASH AFTER FINANCING","Standard","42311939656236750","false"
"a51WE00001GcKTEYA3","false","Rental Real Estate Income","a55WE000025VlyXYAS","","false","None","Financial","false","false","false","true","false","false","","","","10.0","false","","Rental Real Estate Income","Standard","42312307134086459","false"
"a51WE00001GcKTFYA3","false","Ratios","a55WE000025VlyhYAC","","false","None","Financial","false","true","false","true","false","false","","","","10.0","false","","Ratios","Standard","42312325950295448","false"
"a51WE00001GcKTGYA3","false","Activity","a55WE000025VlygYAC","","false","None","Decimal","false","true","false","true","false","false","","","","61.0","false","","Activity","Standard","42313045148285136","false"
"a51WE00001GcKTHYA3","false","Total Operating Expenses","a55WE00001vjC1oYAE","","false","None","Financial","false","false","false","true","false","false","","","","40.0","false","","Operating Expenses","Standard","42313294009996784","false"
"a51WE00001GcKTIYA3","false","Book Gross Profit","a55WE000025VlysYAC","","false","None","Financial","false","false","false","true","false","false","","","","30.0","false","","Book Gross Profit","Standard","42314586288398436","false"
"a51WE00001GcKTJYA3","false","Net Cash After Operations","a55WE000025VlyaYAC","","false","None","Financial","false","false","false","true","false","false","","","","80.0","false","","Net Cash After Operations","Standard","42315314697209517","false"
"a51WE00001GcKTKYA3","false","Net/Sales/Revenue","a55WE00001vjgflYAA","","false","None","Financial","false","false","false","true","false","false","","","","10.0","false","","Sales","Standard","42316180295220746","false"
"a51WE00001GcKTLYA3","false","Accrual Conversion Cash Flow","a55WE000025VlyfYAC","","false","None","Financial","false","true","false","true","false","false","","","","98.75","false","","Accrual Conversion Cash Flow","Standard","42316398131634641","false"
"a51WE00001GcKTMYA3","false","Total Schedule F Cash Flow","a55WE00001vjgerYAA","","false","None","Financial","false","false","false","true","false","false","","","","50.0","false","","Schedule F Cash Flow","Standard","42316766168619406","false"
"a51WE00001GcKTNYA3","false","Cash Paid for Plant & Investments","a55WE000025VlyaYAC","","false","None","Financial","false","false","false","true","false","false","","","","160.0","false","","Cash Paid for Plant & Investments","Standard","4231953307448265","false"
"a51WE00001GcKTOYA3","false","Income/(Loss) from REMICS","a55WE00001vjgeoYAA","","false","None","Financial","false","false","false","true","false","false","","","","50.0","false","","Income/(Loss) from Real Estate Mortgage Investment Conduits","Standard","42320300623470277","false"
"a51WE00001GcKTPYA3","false","Total Net Cash Flow","a55WE00001vjgerYAA","","false","None","Financial","true","false","false","true","false","false","","","","110.0","false","","Total Net Cash Flow","Standard","42322021304014096","false"
"a51WE00001GcKTQYA3","false","Income/(Loss) from Estates and Trusts","a55WE00001vjgeoYAA","","false","None","Financial","false","false","false","true","false","false","","","","40.0","false","","Income/(Loss) from Estates and Trusts","Standard","42323453728076945","false"
"a51WE00001GcKTRYA3","false","Total Unexplained Balance","a55WE00001vjgf7YAA","","false","None","Financial","false","false","false","true","true","false","","","","221.0","false","","Unexplained Balance","Standard","42328844982440499","false"
"a51WE00001GcKTSYA3","false","Total Changes in Retained Earnings","a55WE000025Vlz7YAC","","false","None","Financial","false","false","false","true","false","false","","","","20.0","false","","Changes in Retained Earnings","Standard","42331069409758944","false"
"a51WE00001GcKTTYA3","false","Total Current Liabilities","a55WE000025Vlz2YAC","","false","None","Financial","false","false","false","true","false","false","","","","40.0","false","","Current Liabilities","Standard","42331623280642745","false"
"a51WE00001GcKTUYA3","false","Schedule M-2 Group 2","a55WE000025Vlz6YAC","","false","None","Financial","false","false","false","true","false","false","","","","19.6875","false","","Schedule M-2 Group 2","Standard","42335724546985754","false"
"a51WE00001GcKTVYA3","false","Annualized Values","a55WE00001vjgeeYAA","","false","None","Financial","false","true","false","false","false","false","","","","11.0","false","","Annualized Values","Standard","42336765895079376","false"
"a51WE00001GcKTWYA3","false","Net Sales/Revenue","a55WE00001vjC1oYAE","","false","None","Financial","false","false","false","true","false","false","","","","10.0","false","","Sales","Standard","42340161746109423","false"
"a51WE00001GcKTXYA3","false","Total Expenses","a55WE000025VlywYAC","","false","None","Financial","false","false","false","true","false","false","","","","50.0","false","","Expenses","Standard","42340535750883420","false"
"a51WE00001GcKTYYA3","false","Net Income/(Loss)","a55WE00001vjgeoYAA","","false","None","Financial","false","false","false","true","false","false","","","","60.0","false","","Net Income/(Loss)","Standard","42342049667746166","false"
"a51WE00001GcKTZYA3","false","Liquidity","a55WE000025VlyyYAC","","false","None","Financial","false","true","false","true","false","false","","","","40.0","false","","Liquidity","Standard","42342495047230815","false"
"a51WE00001GcKTaYAN","false","Chg. Investments","a55WE00001vjgfUYAQ","","false","None","Financial","false","false","false","true","false","false","","","","140.0","false","","Chg. Investments","Standard","42343766121195428","false"
"a51WE00001GcKTbYAN","false","Total Schedule C Cash Flow","a55WE000025Vlz3YAC","","false","None","Financial","false","false","false","true","false","false","","","","20.0","false","","Schedule C Cash Flow","Standard","42346847077252925","false"
"a51WE00001GcKTcYAN","false","Profitability","a55WE000025VlyeYAC","","false","None","Financial","false","true","false","true","false","false","","","","60.0","false","","Profitability","Standard","42349794192395938","false"
"a51WE00001GcKTdYAN","false","Total Change in Net Worth","a55WE00001vjgfEYAQ","","false","None","Financial","false","false","false","true","false","false","","","","50.0","false","","Change in Net Worth","Standard","42351029220016611","false"
"a51WE00001GcKTeYAN","false","Deductions","a55WE000025Vlz4YAC","","false","None","Financial","false","false","false","true","false","false","","","","30.0","false","","Deductions","Standard","42352110684906917","false"
"a51WE00001GcKTfYAN","false","Total Other Assets","a55WE000025VlyoYAC","","false","None","Financial","false","false","false","true","false","false","","","","20.0","false","","Other Assets","Standard","42352430971848044","false"
"a51WE00001GcKTgYAN","false","Total Changes in Retained Earnings","a55WE00001vjgfEYAQ","","false","None","Financial","false","false","false","true","false","false","","","","20.0","false","","Changes in Retained Earnings","Standard","42354076055575980","false"
"a51WE00001GcKThYAN","false","Net Change in Other Funding","a55WE000025VlzBYAS","","false","None","Financial","false","false","false","true","false","false","","","","191.0","false","","Change in Other Funding","Standard","42354389059386557","false"
"a51WE00001GcKTiYAN","false","Net Profit/(Loss)","a55WE000025VlywYAC","","false","None","Financial","true","false","false","true","false","false","","","","70.0","false","","Net Profit/(Loss)","Standard","42356218960897667","false"
"a51WE00001GcKTjYAN","false","Net Cash from Funding","a55WE00001vjgfUYAQ","","false","None","Financial","false","false","false","true","false","false","","","","210.0","false","","Cash from Funding","Standard","42356671628378727","false"
"a51WE00001GcKTkYAN","false","Total Cost of Sales/Revenue","a55WE000025VlykYAC","","false","None","Financial","false","false","false","true","false","false","","","","20.0","false","","Cost of Goods Sold","Standard","42358445422239044","false"
"a51WE00001GcKTlYAN","false","Growth (%)","a55WE000025VlygYAC","","false","None","Percentage","false","true","false","true","false","false","","","","71.0","false","","Growth (%)","Standard","42359561534622844","false"
"a51WE00001GcKTmYAN","false","Total Historical DS","a55WE000025Vlz8YAC","","false","None","Financial","false","false","false","true","false","false","","","","20.0","false","","Historical Debt Service","Standard","42360053455612091","false"
"a51WE00001GcKTnYAN","false","Calc Net Worth","a55WE000025VlyrYAC","","false","None","Financial","false","false","false","false","false","false","","","","80.0","false","","Calc Net Worth","Standard","42361841936408921","false"
"a51WE00001GcKToYAN","false","Net Income/(Loss)","a55WE000025VlybYAC","","false","None","Financial","false","false","false","true","false","false","","","","60.0","false","","Net Income/(Loss)","Standard","42362618543290588","false"
"a51WE00001GcKTpYAN","false","Total Net Cash Flow","a55WE000025VlzAYAS","","false","None","Financial","true","false","false","true","false","false","","","","90.0","false","","Total Net Cash Flow","Standard","42363228934632608","false"
"a51WE00001GcKTqYAN","false","Total Changes in Retained Earnings","a55WE00001vjgfRYAQ","","false","None","Financial","false","false","false","true","false","false","","","","11.0","false","","Changes in Retained Earnings","Standard","42365275048173023","false"
"a51WE00001GcKTrYAN","false","CF Available to Service Debt","a55WE00001vjgejYAA","","false","Cash Flow","Financial","false","false","false","true","false","false","","","","10.0","false","","Adjusted EBITDA","Standard","42365762787417714","false"
"a51WE00001GcKTsYAN","false","Partial Year Adjustment","a55WE000025VlygYAC","","false","None","Decimal","false","false","false","true","false","false","","","","1.0","false","","Partial Year Adjustment","Standard","42366273111534391","false"
"a51WE00001GcKTtYAN","false","Liquidity","a55WE000025VlyWYAS","","false","None","Financial","false","true","false","true","false","false","","","","20.0","false","","Liquidity","Standard","42366625578601065","false"
"a51WE00001GcKTuYAN","false","Total Other Income/(Expense)","a55WE000025VlzEYAS","","false","None","Financial","false","false","false","true","false","false","","","","60.0","false","","Other Income/(Expense)","Standard","42368361269472922","false"
"a51WE00001GcKTvYAN","false","Expenses for Business Use of Personal Residence","a55WE00001vjgesYAA","","false","None","Financial","false","false","false","true","false","false","","","","60.0","false","","Expenses for Business Use of Personal Residence","Standard","42369077464717658","false"
"a51WE00001GcKTwYAN","false","Liquid Assets","a55WE00001vjgfXYAQ","","false","None","Financial","false","false","false","true","false","false","","","","10.0","false","","Liquid Assets","Standard","42370189793682164","false"
"a51WE00001GcKTxYAN","false","Total Current Assets","a55WE000025VlypYAC","","false","None","Financial","false","false","false","true","false","false","","","","10.0","false","","Current Assets","Standard","42371582921158649","false"
"a51WE00001GcKTyYAN","false","NET CASH AFTER OPERATIONS","a55WE000025VlzBYAS","","false","None","Financial","true","false","false","true","false","false","","","","71.0","false","","Net Cash After Operations","Standard","42372119204889296","false"
"a51WE00001GcKTzYAN","false","Total Unexplained Balance","a55WE000025VlymYAC","","false","None","Financial","false","false","false","true","true","false","","","","230.0","false","","Unexplained Balance","Standard","42373184142073376","false"
"a51WE00001GcKU0YAN","false","Net Profit/(Loss)","a55WE000025VlzEYAS","","false","None","Financial","true","false","false","true","false","false","","","","110.0","false","","Net Profit/(Loss)","Standard","42375408838930644","false"
"a51WE00001GcKU1YAN","false","CASH FROM TRADING ACTIVITIES","a55WE00001vjgf7YAA","","false","None","Financial","true","false","false","true","false","false","","","","21.0","false","","Cash From Trading Activities","Standard","42377845550699385","false"
"a51WE00001GcKU2YAN","false","Schedule M-2 Group 1","a55WE000025Vlz1YAC","","false","None","Financial","false","false","false","true","false","false","","","","19.375","false","","Schedule M-2 Group 1","Standard","42378977251225509","false"
"a51WE00001GcKU3YAN","false","Total Other Assets","a55WE000025VlylYAC","","false","None","Financial","false","false","false","true","false","false","","","","20.0","false","","Other Assets","Standard","42379661442502199","false"
"a51WE00001GcKU4YAN","false","Total Cash Paid for Operating Costs","a55WE000025VlyiYAC","","false","None","Financial","false","false","false","true","false","false","","","","40.0","false","","Cash Paid for Operating Costs","Standard","42379878212508416","false"
"a51WE00001GcKU5YAN","false","Other Information","a55WE000025Vlz4YAC","","false","None","Financial","false","false","false","true","false","false","","","","60.0","false","","Other Information","Standard","42381368507074353","false"
"a51WE00001GcKU6YAN","false","Total Short Term Notes","a55WE000025VlyrYAC","","false","None","Financial","false","false","false","true","false","false","","","","35.0","false","","Short Term Notes","Standard","42382715510525826","false"
"a51WE00001GcKU7YAN","false","Annualized Values","a55WE000025VlygYAC","","false","None","Financial","false","true","false","true","false","false","","","","11.0","false","","Annualized Values","Standard","42383768722590237","false"
"a51WE00001GcKU8YAN","false","Change in Investments","a55WE000025VlzBYAS","","false","None","Financial","false","false","false","true","false","false","","","","131.0","false","","Change in Investments","Standard","42385054585219101","false"
"a51WE00001GcKU9YAN","false","Total Other Income/(Expense)","a55WE00001vjC1oYAE","","false","None","Financial","false","false","false","true","false","false","","","","60.0","false","","Other Income/(Expense)","Standard","42387872737548555","false"
"a51WE00001GcKUAYA3","false","Other Income and Expense","a55WE00001vjgeaYAA","","false","None","Financial","false","false","false","true","false","false","","","","70.0","false","","Other Income and Expense","Standard","42388356549456001","false"
"a51WE00001GcKUBYA3","false","Total Liabilities","a55WE000025VlyZYAS","","false","Total Liabilities","Financial","true","false","false","true","false","false","","","","60.0","false","","Total Liabilities (SubT)","Standard","42388644283418674","false"
"a51WE00001GcKUCYA3","false","Book Income Taxes","a55WE000025Vlz0YAC","","false","None","Financial","false","false","false","true","false","false","","","","70.0","false","","Book Income Taxes","Standard","42390659454655704","false"
"a51WE00001GcKUDYA3","false","CASH AFTER OPERATIONS","a55WE00001vjC1mYAE","","false","None","Financial","false","false","false","true","false","false","","","","41.0","false","","Cash After Operations","Standard","42390712035254153","false"
"a51WE00001GcKUEYA3","false","Annualized Values","a55WE000025VlyyYAC","","false","None","Financial","false","true","false","true","false","false","","","","30.0","false","","Annualized Values","Standard","42393145545658444","false"
"a51WE00001GcKUFYA3","false","Total Deductions","a55WE000025VlzAYAS","","false","None","Financial","false","false","false","true","false","false","","","","50.0","false","","Deductions","Standard","42394442836436146","false"
"a51WE00001GcKUGYA3","false","Leverage","a55WE000025VlyWYAS","","false","None","Financial","false","true","false","true","false","false","","","","30.0","false","","Leverage","Standard","42396810503462408","false"
"a51WE00001GcKUHYA3","false","Change in Investments","a55WE000025VlzGYAS","","false","None","Financial","false","false","false","true","false","false","","","","21.0","false","","Change in Investments","Standard","42398323446490155","false"
"a51WE00001GcKUIYA3","false","Liquid Assets","a55WE000025VlylYAC","","false","None","Financial","false","false","false","true","false","false","","","","10.0","false","","Liquid Assets","Standard","42398641595792882","false"
"a51WE00001GcKUJYA3","false","Cash After Financing","a55WE000025VlyaYAC","","false","None","Financial","false","false","false","true","false","false","","","","220.0","false","","Cash After Financing","Standard","42401425881900272","false"
"a51WE00001GcKUKYA3","false","Profitability","a55WE00001vjgflYAA","","false","None","Financial","false","true","false","true","false","false","","","","130.0","false","","Profitability","Standard","42401708125571164","false"
"a51WE00001GcKULYA3","false","Alternative Minimum Tax Items","a55WE000025VlyqYAC","","false","None","Financial","false","false","false","true","false","false","","","","50.0","false","","Alternative Minimum Tax Items","Standard","42402235569944038","false"
"a51WE00001GcKUMYA3","false","Total Operating Expenses","a55WE000025VlzEYAS","","false","None","Financial","false","false","false","true","false","false","","","","40.0","false","","Operating Expenses","Standard","42403983372392937","false"
"a51WE00001GcKUNYA3","false","Total Adjustments to CF","a55WE000025Vlz3YAC","","false","None","Financial","false","false","false","true","false","false","","","","80.0","false","","Adjustments to Cash Flow","Standard","42408638436428732","false"
"a51WE00001GcKUOYA3","false","Book Net Sales","a55WE000025Vlz0YAC","","false","None","Financial","false","false","false","true","false","false","","","","20.0","false","","Book Sales","Standard","42408708707945081","false"
"a51WE00001GcKUPYA3","false","Total Current Liabilites","a55WE000025VlypYAC","","false","None","Financial","false","false","false","true","false","false","","","","50.0","false","","Current Liabilities","Standard","42413854479285365","false"
"a51WE00001GcKUQYA3","false","Schedule K.  Income (Loss)","a55WE000025Vlz4YAC","","false","None","Financial","false","false","false","true","false","false","","","","20.0","false","","Schedule K.  Income (Loss)","Standard","42416541291454097","false"
"a51WE00001GcKURYA3","false","Total Receipts Conversion to Accrual","a55WE000025VlyfYAC","","false","None","Financial","false","false","false","true","false","false","","","","20.0","false","","Gross Revenue","Standard","42416684946582597","false"
"a51WE00001GcKUSYA3","false","Total Rental Real Estate Expenses","a55WE000025VlyXYAS","","false","None","Financial","false","false","false","true","false","false","","","","20.0","false","","Rental Real Estate Expenses","Standard","42417142710237395","false"
