"Id","IsDeleted","Name","LLC_BI__Budget__c","LLC_BI__Amount_Budgeted__c","LLC_BI__Category__c","LLC_BI__Description__c","LLC_BI__Notes__c","LLC_BI__Order__c","LLC_BI__Pending_Amount__c","LLC_BI__Percent_Budgeted__c","LLC_BI__Template_Percent_of_Budget__c","LLC_BI__Total_Disbursed_Amount__c","LLC_BI__lookupKey__c","LLC_BI__Percent_Disbursed__c","LLC_BI__Percent_Remaining_Disbursement__c","LLC_BI__Percent_of_Budget__c","LLC_BI__Remaining_Disbursement__c"
"a1UWE000009dtfu2AA","false","CLA-BD-0002410","a1WWE000004zw3O2AQ","0.0","","Plumbing","","76.0","","","","","a234S0000008hFdQAI","0.0","0.0","0.0","0.0"
"a1UWE000009dtfv2AA","false","CLA-BD-0002411","a1WWE000004zw3O2AQ","0.0","","Fire Sprinkler (if required)","","77.0","","","","","a234S0000008hFeQAI","0.0","0.0","0.0","0.0"
"a1UWE000009dtfw2AA","false","CLA-BD-0002412","a1WWE000004zw3O2AQ","0.0","","Metal Fab","","78.0","","","","","a234S0000008hFfQAI","0.0","0.0","0.0","0.0"
"a1UWE000009dtfx2AA","false","CLA-BD-0002413","a1WWE000004zw3O2AQ","0.0","","Cedar brackets","","79.0","","","","","a234S0000008hFgQAI","0.0","0.0","0.0","0.0"
"a1UWE000009dtfy2AA","false","CLA-BD-0002414","a1WWE000004zw3O2AQ","0.0","","Termite Treat","","80.0","","","","","a234S0000008hFhQAI","0.0","0.0","0.0","0.0"
"a1UWE000009dtfz2AA","false","CLA-BD-0002415","a1WWE000004zw3O2AQ","0.0","","Electrical Labor","","81.0","","","","","a234S0000008hFiQAI","0.0","0.0","0.0","0.0"
"a1UWE000009dtg02AA","false","CLA-BD-0002416","a1WWE000004zw3O2AQ","0.0","","Electrical Material","","82.0","","","","","a234S0000008hFjQAI","0.0","0.0","0.0","0.0"
"a1UWE000009dtg12AA","false","CLA-BD-0002417","a1WWE000004zw3O2AQ","0.0","","Power Management System","","83.0","","","","","a234S0000008hFkQAI","0.0","0.0","0.0","0.0"
"a1UWE000009dtg22AA","false","CLA-BD-0002418","a1WWE000004zw3O2AQ","0.0","","F.R.P. and marlite","","86.0","","","","","a234S0000008hFlQAI","0.0","0.0","0.0","0.0"
"a1UWE000009dtg32AA","false","CLA-BD-0002419","a1WWE000004zw3O2AQ","0.0","","Gas to Property Line","","1.0","","","","","a234S0000008hFmQAI","0.0","0.0","0.0","0.0"
"a1UWE000009dtg42AA","false","CLA-BD-0002420","a1WWE000004zw3O2AQ","0.0","","Water to Property line","","2.0","","","","","a234S0000008hFnQAI","0.0","0.0","0.0","0.0"
"a1UWE000009dtg52AA","false","CLA-BD-0002421","a1WWE000004zw3O2AQ","0.0","","Sewer to Property Line","","3.0","","","","","a234S0000008hFoQAI","0.0","0.0","0.0","0.0"
"a1UWE000009dtg62AA","false","CLA-BD-0002422","a1WWE000004zw3O2AQ","0.0","","New electric service","","4.0","","","","","a234S0000008hFpQAI","0.0","0.0","0.0","0.0"
"a1UWE000009dtg72AA","false","CLA-BD-0002423","a1WWE000004zw3O2AQ","0.0","","Power pole - new or relocate","","5.0","","","","","a234S0000008hFqQAI","0.0","0.0","0.0","0.0"
"a1UWE000009dtg82AA","false","CLA-BD-0002424","a1WWE000004zw3O2AQ","0.0","","Street light - new or relocate","","6.0","","","","","a234S0000008hFrQAI","0.0","0.0","0.0","0.0"
"a1UWE000009dtg92AA","false","CLA-BD-0002425","a1WWE000004zw3O2AQ","0.0","","Telephone Pole","","7.0","","","","","a234S0000008hFsQAI","0.0","0.0","0.0","0.0"
"a1UWE000009dtgA2AQ","false","CLA-BD-0002426","a1WWE000004zw3O2AQ","0.0","","Off site fire hydrant","","8.0","","","","","a234S0000008hFtQAI","0.0","0.0","0.0","0.0"
"a1UWE000009dtgB2AQ","false","CLA-BD-0002427","a1WWE000004zw3O2AQ","0.0","","Traffic signals - new or relocate","","9.0","","","","","a234S0000008hFuQAI","0.0","0.0","0.0","0.0"
"a1UWE000009dtgC2AQ","false","CLA-BD-0002428","a1WWE000004zw3O2AQ","0.0","","Offsite Demolition","","10.0","","","","","a234S0000008hFvQAI","0.0","0.0","0.0","0.0"
"a1UWE000009dtgD2AQ","false","CLA-BD-0002429","a1WWE000004zw3O2AQ","0.0","","New Curb & Gutter","","11.0","","","","","a234S0000008hFwQAI","0.0","0.0","0.0","0.0"
"a1UWE000009dtgE2AQ","false","CLA-BD-0002430","a1WWE000004zw3O2AQ","0.0","","New sidewalk","","12.0","","","","","a234S0000008hFxQAI","0.0","0.0","0.0","0.0"
"a1UWE000009dtgF2AQ","false","CLA-BD-0002431","a1WWE000004zw3O2AQ","0.0","","New approaches","","13.0","","","","","a234S0000008hFyQAI","0.0","0.0","0.0","0.0"
"a1UWE000009dtgG2AQ","false","CLA-BD-0002432","a1WWE000004zw3O2AQ","0.0","","Street paving and markings","","14.0","","","","","a234S0000008hFzQAI","0.0","0.0","0.0","0.0"
"a1UWE000009dtgH2AQ","false","CLA-BD-0002433","a1WWE000004zw3O2AQ","0.0","","Temp sidewalk","","15.0","","","","","a234S0000008hG0QAI","0.0","0.0","0.0","0.0"
"a1UWE000009dtgI2AQ","false","CLA-BD-0002434","a1WWE000004zw3O2AQ","0.0","","Storm Drain","","16.0","","","","","a234S0000008hG1QAI","0.0","0.0","0.0","0.0"
"a1UWE000009dtgJ2AQ","false","CLA-BD-0002435","a1WWE000004zw3O2AQ","0.0","","Relocate Transformer","","17.0","","","","","a234S0000008hG2QAI","0.0","0.0","0.0","0.0"
"a1UWE000009dtgK2AQ","false","CLA-BD-0002436","a1WWE000004zw3O2AQ","0.0","","Survey","","18.0","","","","","a234S0000008hG3QAI","0.0","0.0","0.0","0.0"
"a1UWE000009dtgL2AQ","false","CLA-BD-0002437","a1WWE000004zw3O2AQ","0.0","","Soils","","20.0","","","","","a234S0000008hG4QAI","0.0","0.0","0.0","0.0"
"a1UWE000009dtgM2AQ","false","CLA-BD-0002438","a1WWE000004zw3O2AQ","0.0","","Landscaping w/ Irrigation (Required)","","36.0","","","","","a234S0000008hG5QAI","0.0","0.0","0.0","0.0"
"a1UWE000009dtgN2AQ","false","CLA-BD-0002439","a1WWE000004zw3O2AQ","0.0","","Bollard w/ Covers","","37.0","","","","","a234S0000008hG6QAI","0.0","0.0","0.0","0.0"
"a1UWE000009dtgO2AQ","false","CLA-BD-0002440","a1WWE000004zw3O2AQ","0.0","","Fire Sprinkler Service","","38.0","","","","","a234S0000008hG7QAI","0.0","0.0","0.0","0.0"
"a1UWE000009dtgP2AQ","false","CLA-BD-0002441","a1WWE000004zw3O2AQ","0.0","","Erosion & Dust Control","","39.0","","","","","a234S0000008hG8QAI","0.0","0.0","0.0","0.0"
"a1UWE000009dtgQ2AQ","false","CLA-BD-0002442","a1WWE000004zw3O2AQ","0.0","","Fire Hydrant","","40.0","","","","","a234S0000008hG9QAI","0.0","0.0","0.0","0.0"
"a1UWE000009dtgR2AQ","false","CLA-BD-0002443","a1WWE000004zw3O2AQ","0.0","","Dumpster Approach","","41.0","","","","","a234S0000008hGAQAY","0.0","0.0","0.0","0.0"
"a1UWE000009dtgS2AQ","false","CLA-BD-0002444","a1WWE000004zw3O2AQ","0.0","","Wheel stops","","42.0","","","","","a234S0000008hGBQAY","0.0","0.0","0.0","0.0"
"a1UWE000009dtgT2AQ","false","CLA-BD-0002445","a1WWE000004zw3O2AQ","0.0","","Preasure Washing","","43.0","","","","","a234S0000008hGCQAY","0.0","0.0","0.0","0.0"
"a1UWE000009dtgU2AQ","false","CLA-BD-0002446","a1WWE000004zw3O2AQ","0.0","","Service Yard Conc/CMU","","44.0","","","","","a234S0000008hGDQAY","0.0","0.0","0.0","0.0"
"a1UWE000009dtgV2AQ","false","CLA-BD-0002447","a1WWE000004zw3O2AQ","0.0","","Barricades/Signs","","45.0","","","","","a234S0000008hGEQAY","0.0","0.0","0.0","0.0"
"a1UWE000009dtgW2AQ","false","CLA-BD-0002448","a1WWE000004zw3O2AQ","0.0","","Signage","","46.0","","","","","a234S0000008hGFQAY","0.0","0.0","0.0","0.0"
"a1UWE000009dtgX2AQ","false","CLA-BD-0002449","a1WWE000004zw3O2AQ","0.0","","Misc.","","47.0","","","","","a234S0000008hGGQAY","0.0","0.0","0.0","0.0"
"a1UWE000009dtgY2AQ","false","CLA-BD-0002450","a1WWE000004zw3O2AQ","0.0","","Building Demolition","","48.0","","","","","a234S0000008hGHQAY","0.0","0.0","0.0","0.0"
"a1UWE000009dtgZ2AQ","false","CLA-BD-0002451","a1WWE000004zw3O2AQ","0.0","","Building Concrete Material","","49.0","","","","","a234S0000008hGIQAY","0.0","0.0","0.0","0.0"
"a1UWE000009dtga2AA","false","CLA-BD-0002452","a1WWE000004zw3O2AQ","0.0","","Building Concrete Labor","","50.0","","","","","a234S0000008hGJQAY","0.0","0.0","0.0","0.0"
"a1UWE000009dtgb2AA","false","CLA-BD-0002453","a1WWE000004zw3O2AQ","0.0","","Concrete Foundation( Include building slab)","","51.0","","","","","a234S0000008hGKQAY","0.0","0.0","0.0","0.0"
"a1UWE000009dtgc2AA","false","CLA-BD-0002454","a1WWE000004zw3O2AQ","0.0","","Masonry/Building","","52.0","","","","","a234S0000008hGLQAY","0.0","0.0","0.0","0.0"
"a1UWE000009dtgd2AA","false","CLA-BD-0002455","a1WWE000004zw3O2AQ","0.0","","Structural Steel","","53.0","","","","","a234S0000008hGMQAY","0.0","0.0","0.0","0.0"
"a1UWE000009dtge2AA","false","CLA-BD-0002456","a1WWE000004zw3O2AQ","0.0","","Finish Lumber & Doors","","54.0","","","","","a234S0000008hGNQAY","0.0","0.0","0.0","0.0"
"a1UWE000009dtgf2AA","false","CLA-BD-0002457","a1WWE000004zw3O2AQ","0.0","","Metal Doors & Frames","","55.0","","","","","a234S0000008hGOQAY","0.0","0.0","0.0","0.0"
"a1UWE000009dtgg2AA","false","CLA-BD-0002458","a1WWE000004zw3O2AQ","0.0","","Wood Doors","","56.0","","","","","a234S0000008hGPQAY","0.0","0.0","0.0","0.0"
"a1UWE000009dtgh2AA","false","CLA-BD-0002459","a1WWE000004zw3O2AQ","0.0","","Finish Hardware","","57.0","","","","","a234S0000008hGQQAY","0.0","0.0","0.0","0.0"
"a1UWE000009dtgi2AA","false","CLA-BD-0002460","a1WWE000004zw3O2AQ","0.0","","Framing Labor","","58.0","","","","","a234S0000008hGRQAY","0.0","0.0","0.0","0.0"
"a1UWE000009dtgj2AA","false","CLA-BD-0002461","a1WWE000004zw3O2AQ","0.0","","Misc.","","92.0","","","","","a234S0000008hGSQAY","0.0","0.0","0.0","0.0"
"a1UWE000009dtgk2AA","false","CLA-BD-0002462","a1WWE000004zw3O2AQ","0.0","","Grade fill / cut","","21.0","","","","","a234S0000008hGTQAY","0.0","0.0","0.0","0.0"
"a1UWE000009dtgl2AA","false","CLA-BD-0002463","a1WWE000004zw3O2AQ","0.0","","Site Demolition","","22.0","","","","","a234S0000008hGUQAY","0.0","0.0","0.0","0.0"
"a1UWE000009dtgm2AA","false","CLA-BD-0002464","a1WWE000004zw3O2AQ","0.0","","Retaining wall","","23.0","","","","","a234S0000008hGVQAY","0.0","0.0","0.0","0.0"
"a1UWE000009dtgn2AA","false","CLA-BD-0002465","a1WWE000004zw3O2AQ","0.0","","Trash Enclosure","","24.0","","","","","a234S0000008hGWQAY","0.0","0.0","0.0","0.0"
"a1UWE000009dtgo2AA","false","CLA-BD-0002466","a1WWE000004zw3O2AQ","0.0","","Concrete slabs/curbs (do not include in building slab)","","25.0","","","","","a234S0000008hGXQAY","0.0","0.0","0.0","0.0"
"a1UWE000009dtgp2AA","false","CLA-BD-0002467","a1WWE000004zw3O2AQ","0.0","","Storm Drain","","26.0","","","","","a234S0000008hGYQAY","0.0","0.0","0.0","0.0"
"a1UWE000009dtgq2AA","false","CLA-BD-0002468","a1WWE000004zw3O2AQ","0.0","","Concrete Sidewalks","","27.0","","","","","a234S0000008hGZQAY","0.0","0.0","0.0","0.0"
"a1UWE000009dtgr2AA","false","CLA-BD-0002469","a1WWE000004zw3O2AQ","0.0","","Concrete light bases","","28.0","","","","","a234S0000008hGaQAI","0.0","0.0","0.0","0.0"
"a1UWE000009dtgs2AA","false","CLA-BD-0002470","a1WWE000004zw3O2AQ","0.0","","Electrical site work/labor","","29.0","","","","","a234S0000008hGbQAI","0.0","0.0","0.0","0.0"
"a1UWE000009dtgt2AA","false","CLA-BD-0002471","a1WWE000004zw3O2AQ","0.0","","Site Lighting Material","","30.0","","","","","a234S0000008hGcQAI","0.0","0.0","0.0","0.0"
"a1UWE000009dtgu2AA","false","CLA-BD-0002472","a1WWE000004zw3O2AQ","0.0","","Monument sign base construction Lang to verify if applicable","","31.0","","","","","a234S0000008hGdQAI","0.0","0.0","0.0","0.0"
"a1UWE000009dtgv2AA","false","CLA-BD-0002473","a1WWE000004zw3O2AQ","0.0","","Plumbing sit work","","32.0","","","","","a234S0000008hGeQAI","0.0","0.0","0.0","0.0"
"a1UWE000009dtgw2AA","false","CLA-BD-0002474","a1WWE000004zw3O2AQ","0.0","","Telephone Underground","","33.0","","","","","a234S0000008hGfQAI","0.0","0.0","0.0","0.0"
"a1UWE000009dtgx2AA","false","CLA-BD-0002475","a1WWE000004zw3O2AQ","0.0","","Concrete paving","","34.0","","","","","a234S0000008hGgQAI","0.0","0.0","0.0","0.0"
"a1UWE000009dtgy2AA","false","CLA-BD-0002476","a1WWE000004zw3O2AQ","0.0","","Asphalt paving & striping","","35.0","","","","","a234S0000008hGhQAI","0.0","0.0","0.0","0.0"
"a1UWE000009dtgz2AA","false","CLA-BD-0002477","a1WWE000004zHTI2A2","0.0","","Landscaping","","3.0","","","","","a234S0000008hGiQAI","0.0","0.0","","0.0"
"a1UWE000009dth02AA","false","CLA-BD-0002478","a1WWE000004zHTI2A2","0.0","","Bituminous Damproofing","","11.0","","","","","a234S0000008hGjQAI","0.0","0.0","","0.0"
"a1UWE000009dth12AA","false","CLA-BD-0002479","a1WWE000004zHTI2A2","0.0","","Linear Metal Ceilings","","19.0","","","","","a234S0000008hGkQAI","0.0","0.0","","0.0"
"a1UWE000009dth22AA","false","CLA-BD-0002480","a1WWE000004zHTI2A2","0.0","","Hydraulic Elevators","","24.0","","","","","a234S0000008hGlQAI","0.0","0.0","","0.0"
"a1UWE000009dth32AA","false","CLA-BD-0002481","a1WWE000004zHTI2A2","0.0","","Glass/Glazing","","15.0","","","","","a234S0000008hGmQAI","0.0","0.0","","0.0"
"a1UWE000009dth42AA","false","CLA-BD-0002482","a1WWE000004zHTI2A2","0.0","","General Conditions","","29.0","","","","","a234S0000008hGnQAI","0.0","0.0","","0.0"
"a1UWE000009dth52AA","false","CLA-BD-0002483","a1WWE000004zHTI2A2","0.0","","S & C Bond","","30.0","","","","","a234S0000008hGoQAI","0.0","0.0","","0.0"
"a1UWE000009dth62AA","false","CLA-BD-0002484","a1WWE000004zHTI2A2","0.0","","Rough Carpentry","","9.0","","","","","a234S0000008hGpQAI","0.0","0.0","","0.0"
"a1UWE000009dth72AA","false","CLA-BD-0002485","a1WWE000004zHTI2A2","0.0","","Finish Carpentry/Millwork","","10.0","","","","","a234S0000008hGqQAI","0.0","0.0","","0.0"
"a1UWE000009dth82AA","false","CLA-BD-0002486","a1WWE000004zHTI2A2","0.0","","HVAC","","27.0","","","","","a234S0000008hGrQAI","0.0","0.0","","0.0"
"a1UWE000009dth92AA","false","CLA-BD-0002487","a1WWE000004zHTI2A2","0.0","","Acoustical Ceilings","","18.0","","","","","a234S0000008hGsQAI","0.0","0.0","","0.0"
"a1UWE000009dthA2AQ","false","CLA-BD-0002488","a1WWE000004zHTI2A2","0.0","","Structural Steel","","8.0","","","","","a234S0000008hGtQAI","0.0","0.0","","0.0"
"a1UWE000009dthB2AQ","false","CLA-BD-0002489","a1WWE000004zHTI2A2","0.0","","Plumbing","","25.0","","","","","a234S0000008hGuQAI","0.0","0.0","","0.0"
"a1UWE000009dthC2AQ","false","CLA-BD-0002490","a1WWE000004zHTI2A2","0.0","","Fabric Awnings","","23.0","","","","","a234S0000008hGvQAI","0.0","0.0","","0.0"
"a1UWE000009dthD2AQ","false","CLA-BD-0002491","a1WWE000004zHTI2A2","0.0","","Doors/Frames/Hardware","","14.0","","","","","a234S0000008hGwQAI","0.0","0.0","","0.0"
"a1UWE000009dthE2AQ","false","CLA-BD-0002492","a1WWE000004zHTI2A2","0.0","","Unit Masonry","","7.0","","","","","a234S0000008hGxQAI","0.0","0.0","","0.0"
"a1UWE000009dthF2AQ","false","CLA-BD-0002493","a1WWE000004zHTI2A2","0.0","","Termite Control","","2.0","","","","","a234S0000008hGyQAI","0.0","0.0","","0.0"
"a1UWE000009dthG2AQ","false","CLA-BD-0002494","a1WWE000004zHTI2A2","0.0","","Fire Protection","","26.0","","","","","a234S0000008hGzQAI","0.0","0.0","","0.0"
"a1UWE000009dthH2AQ","false","CLA-BD-0002495","a1WWE000004zHTI2A2","0.0","","Joint Sealers","","13.0","","","","","a234S0000008hH0QAI","0.0","0.0","","0.0"
"a1UWE000009dthI2AQ","false","CLA-BD-0002496","a1WWE000004zHTI2A2","0.0","","Resilient and Carpet Flooring","","20.0","","","","","a234S0000008hH1QAI","0.0","0.0","","0.0"
"a1UWE000009dthJ2AQ","false","CLA-BD-0002497","a1WWE000004zHTI2A2","0.0","","Building Excavator","","4.0","","","","","a234S0000008hH2QAI","0.0","0.0","","0.0"
"a1UWE000009dthK2AQ","false","CLA-BD-0002498","a1WWE000004zHTI2A2","0.0","","Painting","","21.0","","","","","a234S0000008hH3QAI","0.0","0.0","","0.0"
"a1UWE000009dthL2AQ","false","CLA-BD-0002499","a1WWE000004zHTI2A2","0.0","","Sitework","","1.0","","","","","a234S0000008hH4QAI","0.0","0.0","","0.0"
"a1UWE000009dthM2AQ","false","CLA-BD-0002500","a1WWE000004zHTI2A2","0.0","","Misc. Specialities","","22.0","","","","","a234S0000008hH5QAI","0.0","0.0","","0.0"
"a1UWE000009dthN2AQ","false","CLA-BD-0002501","a1WWE000004zHTI2A2","0.0","","Electrical","","28.0","","","","","a234S0000008hH6QAI","0.0","0.0","","0.0"
"a1UWE000009dthO2AQ","false","CLA-BD-0002502","a1WWE000004zHTI2A2","0.0","","Ceramic Tile","","17.0","","","","","a234S0000008hH7QAI","0.0","0.0","","0.0"
"a1UWE000009dthP2AQ","false","CLA-BD-0002503","a1WWE000004zHTI2A2","0.0","","Cast in Place Concrete","","5.0","","","","","a234S0000008hH8QAI","0.0","0.0","","0.0"
"a1UWE000009dthQ2AQ","false","CLA-BD-0002504","a1WWE000004zHTI2A2","0.0","","Roofing &Sheetmetal Flashing","","12.0","","","","","a234S0000008hH9QAI","0.0","0.0","","0.0"
"a1UWE000009dthR2AQ","false","CLA-BD-0002505","a1WWE000004zHTI2A2","0.0","","Studs/Drywall/EIFS","","16.0","","","","","a234S0000008hHAQAY","0.0","0.0","","0.0"
"a1UWE000009dthS2AQ","false","CLA-BD-0002506","a1WWE000004zHTI2A2","0.0","","Tilt-Up Precast Concrete","","6.0","","","","","a234S0000008hHBQAY","0.0","0.0","","0.0"
"a1UWE000009dthT2AQ","false","CLA-BD-0002507","a1WWE000004zHTI2A2","0.0","","Change Orders","","36.0","","","","","a234S0000008hHCQAY","0.0","0.0","","0.0"
"a1UWE000009dthU2AQ","false","CLA-BD-0002508","a1WWE000004zHTI2A2","0.0","","Allowance - Precast Concrete Pane","","35.0","","","","","a234S0000008hHDQAY","0.0","0.0","","0.0"
"a1UWE000009dthV2AQ","false","CLA-BD-0002509","a1WWE000004zHTI2A2","0.0","","Allowance - Drywall Support/Finishing","","34.0","","","","","a234S0000008hHEQAY","0.0","0.0","","0.0"
"a1UWE000009dthW2AQ","false","CLA-BD-0002510","a1WWE000004zHTI2A2","0.0","","Fee","","31.0","","","","","a234S0000008hHFQAY","0.0","0.0","","0.0"
"a1UWE000009dthX2AQ","false","CLA-BD-0002511","a1WWE000004zHTI2A2","0.0","","Allowance - Add'l Steel Support","","33.0","","","","","a234S0000008hHGQAY","0.0","0.0","","0.0"
"a1UWE000009dthY2AQ","false","CLA-BD-0002512","a1WWE000004zHTI2A2","0.0","","Allowance - Mis Paving Earthwork","","32.0","","","","","a234S0000008hHHQAY","0.0","0.0","","0.0"
"a1UWE000009dthZ2AQ","false","CLA-BD-0002513","a1WWE000004zHTT2A2","0.0","","Exterior Glass (7xS450)","","21.0","","","","","a234S0000008hHIQAY","0.0","0.0","","0.0"
"a1UWE000009dtha2AA","false","CLA-BD-0002514","a1WWE000004zHTT2A2","0.0","","General Conditions","","22.0","","","","","a234S0000008hHJQAY","0.0","0.0","","0.0"
"a1UWE000009dthb2AA","false","CLA-BD-0002515","a1WWE000004zHTT2A2","0.0","","O&P","","23.0","","","","","a234S0000008hHKQAY","0.0","0.0","","0.0"
"a1UWE000009dthc2AA","false","CLA-BD-0002516","a1WWE000004zHTT2A2","0.0","","Insurance","","24.0","","","","","a234S0000008hHLQAY","0.0","0.0","","0.0"
"a1UWE000009dthd2AA","false","CLA-BD-0002517","a1WWE000004zHTT2A2","0.0","","Millwork","","14.0","","","","","a234S0000008hHMQAY","0.0","0.0","","0.0"
"a1UWE000009dthe2AA","false","CLA-BD-0002518","a1WWE000004zHTT2A2","0.0","","Structural ( Entry Feature)","","15.0","","","","","a234S0000008hHNQAY","0.0","0.0","","0.0"
"a1UWE000009dthf2AA","false","CLA-BD-0002519","a1WWE000004zHTT2A2","0.0","","Concrete Fill In Plumbing Trenches","","16.0","","","","","a234S0000008hHOQAY","0.0","0.0","","0.0"
"a1UWE000009dthg2AA","false","CLA-BD-0002520","a1WWE000004zHTT2A2","0.0","","Site Stripping (ADA)","","17.0","","","","","a234S0000008hHPQAY","0.0","0.0","","0.0"
"a1UWE000009dthh2AA","false","CLA-BD-0002521","a1WWE000004zHTT2A2","0.0","","Roof Structure (Trusses, Sheeting, Labor)","","18.0","","","","","a234S0000008hHQQAY","0.0","0.0","","0.0"
"a1UWE000009dthi2AA","false","CLA-BD-0002522","a1WWE000004zHTT2A2","0.0","","Roofing","","19.0","","","","","a234S0000008hHRQAY","0.0","0.0","","0.0"
"a1UWE000009dthj2AA","false","CLA-BD-0002523","a1WWE000004zHTT2A2","0.0","","Lights - LED","","20.0","","","","","a234S0000008hHSQAY","0.0","0.0","","0.0"
"a1UWE000009dthk2AA","false","CLA-BD-0002524","a1WWE000004zHTT2A2","0.0","","Electrical and Low Voltage","","1.0","","","","","a234S0000008hHTQAY","0.0","0.0","","0.0"
"a1UWE000009dthl2AA","false","CLA-BD-0002525","a1WWE000004zHTT2A2","0.0","","Mechanical","","2.0","","","","","a234S0000008hHUQAY","0.0","0.0","","0.0"
"a1UWE000009dthm2AA","false","CLA-BD-0002526","a1WWE000004zHTT2A2","0.0","","Plumbing","","3.0","","","","","a234S0000008hHVQAY","0.0","0.0","","0.0"
"a1UWE000009dthn2AA","false","CLA-BD-0002527","a1WWE000004zHTT2A2","0.0","","Painting (Interior and Exterior)","","4.0","","","","","a234S0000008hHWQAY","0.0","0.0","","0.0"
"a1UWE000009dtho2AA","false","CLA-BD-0002528","a1WWE000004zHTT2A2","0.0","","Flooring","","5.0","","","","","a234S0000008hHXQAY","0.0","0.0","","0.0"
"a1UWE000009dthp2AA","false","CLA-BD-0002529","a1WWE000004zHTT2A2","0.0","","Ceiling","","6.0","","","","","a234S0000008hHYQAY","0.0","0.0","","0.0"
"a1UWE000009dthq2AA","false","CLA-BD-0002530","a1WWE000004zHTT2A2","0.0","","Drywall and Framing","","7.0","","","","","a234S0000008hHZQAY","0.0","0.0","","0.0"
"a1UWE000009dthr2AA","false","CLA-BD-0002531","a1WWE000004zHTT2A2","0.0","","Doors & Hardware (SC w/ Metal Frame)","","8.0","","","","","a234S0000008hHaQAI","0.0","0.0","","0.0"
"a1UWE000009dths2AA","false","CLA-BD-0002532","a1WWE000004zHTT2A2","0.0","","Demo","","9.0","","","","","a234S0000008hHbQAI","0.0","0.0","","0.0"
"a1UWE000009dtht2AA","false","CLA-BD-0002533","a1WWE000004zHTT2A2","0.0","","CMU - Stucco","","11.0","","","","","a234S0000008hHcQAI","0.0","0.0","","0.0"
"a1UWE000009dthu2AA","false","CLA-BD-0002534","a1WWE000004zHT82AM","0.0","","Cabinets / Millwork","","88.0","","","","","a234S0000008hHdQAI","0.0","0.0","","0.0"
"a1UWE000009dthv2AA","false","CLA-BD-0002535","a1WWE000004zHT82AM","0.0","","Flooring (Rubber Floor/Silica/ Res-Tek)","","90.0","","","","","a234S0000008hHeQAI","0.0","0.0","","0.0"
"a1UWE000009dthw2AA","false","CLA-BD-0002536","a1WWE000004zHT82AM","0.0","","Lighting Fixtures","","85.0","","","","","a234S0000008hHfQAI","0.0","0.0","","0.0"
"a1UWE000009dthx2AA","false","CLA-BD-0002537","a1WWE000004zHT82AM","0.0","","Corporate Decor Package Installation","","93.0","","","","","a234S0000008hHgQAI","0.0","0.0","","0.0"
"a1UWE000009dthy2AA","false","CLA-BD-0002538","a1WWE000004zHT82AM","0.0","","100 ft secondary service","","84.0","","","","","a234S0000008hHhQAI","0.0","0.0","","0.0"
"a1UWE000009dthz2AA","false","CLA-BD-0002539","a1WWE000004zHT82AM","0.0","","Fire Extinguishers","","87.0","","","","","a234S0000008hHiQAI","0.0","0.0","","0.0"
"a1UWE000009dti02AA","false","CLA-BD-0002540","a1WWE000004zHT82AM","0.0","","Caulking","","91.0","","","","","a234S0000008hHjQAI","0.0","0.0","","0.0"
"a1UWE000009dti12AA","false","CLA-BD-0002541","a1WWE000004zHT82AM","0.0","","Toilet Partitions","","89.0","","","","","a234S0000008hHkQAI","0.0","0.0","","0.0"
"a1UWE000009dti22AA","false","CLA-BD-0002542","a1WWE000004zHT82AM","0.0","","Roofing","","59.0","","","","","a234S0000008hHlQAI","0.0","0.0","","0.0"
"a1UWE000009dti32AA","false","CLA-BD-0002543","a1WWE000004zHT82AM","0.0","","Finish Carpentry Labor","","60.0","","","","","a234S0000008hHmQAI","0.0","0.0","","0.0"
"a1UWE000009dti42AA","false","CLA-BD-0002544","a1WWE000004zHT82AM","0.0","","Rough Carpentry Labor","","61.0","","","","","a234S0000008hHnQAI","0.0","0.0","","0.0"
"a1UWE000009dti52AA","false","CLA-BD-0002545","a1WWE000004zHT82AM","0.0","","Rough Carpentry Material","","62.0","","","","","a234S0000008hHoQAI","0.0","0.0","","0.0"
"a1UWE000009dti62AA","false","CLA-BD-0002546","a1WWE000004zHT82AM","0.0","","Sheet Metal","","63.0","","","","","a234S0000008hHpQAI","0.0","0.0","","0.0"
"a1UWE000009dti72AA","false","CLA-BD-0002547","a1WWE000004zHT82AM","0.0","","Insulation","","64.0","","","","","a234S0000008hHqQAI","0.0","0.0","","0.0"
"a1UWE000009dti82AA","false","CLA-BD-0002548","a1WWE000004zHT82AM","0.0","","Glass & Glazing","","65.0","","","","","a234S0000008hHrQAI","0.0","0.0","","0.0"
"a1UWE000009dti92AA","false","CLA-BD-0002549","a1WWE000004zHT82AM","0.0","","Drywall & Metal Studs","","66.0","","","","","a234S0000008hHsQAI","0.0","0.0","","0.0"
"a1UWE000009dtiA2AQ","false","CLA-BD-0002550","a1WWE000004zHT82AM","0.0","","Acoustic Tile","","67.0","","","","","a234S0000008hHtQAI","0.0","0.0","","0.0"
"a1UWE000009dtiB2AQ","false","CLA-BD-0002551","a1WWE000004zHT82AM","0.0","","Painting","","68.0","","","","","a234S0000008hHuQAI","0.0","0.0","","0.0"
"a1UWE000009dtiC2AQ","false","CLA-BD-0002552","a1WWE000004zHT82AM","0.0","","Ceramic tile","","69.0","","","","","a234S0000008hHvQAI","0.0","0.0","","0.0"
