"Id","OwnerId","IsDeleted","Name","LLC_BI__Budget_Template_Id__c","LLC_BI__Budget_Template__c","LLC_BI__Description__c","LLC_BI__Is_Initially_Editable__c","LLC_BI__Is_Template__c","LLC_BI__Pending_Amount__c","LLC_BI__Total_Allocated__c","LLC_BI__Total_Budget_Amount__c","LLC_BI__Total_Disbursed_Amount__c","LLC_BI__Total_Hard_Costs__c","LLC_BI__Total_Other_Costs__c","LLC_BI__Total_Soft_Costs__c","LLC_BI__lookupKey__c","LLC_BI__Percent_Allocated__c","LLC_BI__Percent_Disbursed__c","LLC_BI__Percent_Hard_Costs__c","LLC_BI__Percent_Other_Costs__c","LLC_BI__Percent_Remaining_Disbursement__c","LLC_BI__Percent_Remaining__c","LLC_BI__Percent_Soft_Costs__c","LLC_BI__Remaining_Disbursement__c","LLC_BI__Total_Remaining__c"
"a1WWD000002k4ou2AA","005al00000RVcKvAAL","false","TrainingBudget","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42078678933904023","","","","","","","","0.0","0.0"
"a1WWD000002k69F2AQ","005al00000RVcKvAAL","false","CLA Simple Budget 2 Template","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42078989546548103","","","","","","","","0.0","0.0"
"a1WWD000002k4XH2AY","005al00000RVcKvAAL","false","9969JPD894656593","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42079729216272460","","","","","","","","0.0","0.0"
"a1WWD000002k4Yj2AI","005al00000RVcKvAAL","false","Residential Construction Budget Template","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42080080619972691","","","","","","","","0.0","0.0"
"a1WWD000002k4UR2AY","005al00000RVcKvAAL","false","CLA Simple Budget 2 Template","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42080100707907112","","","","","","","","0.0","0.0"
"a1WWD000002k5Pk2AI","005al00000RVcKvAAL","false","a1WWD000002VhE9","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42080139593638245","","","","","","","","0.0","0.0"
"a1WWD000002k4eW2AQ","005al00000RVcKvAAL","false","a1WWD000002VhE2","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42080152945118471","","","","","","","","0.0","0.0"
"a1WWD000002k5hz2AA","005al00000RVcKvAAL","false","CLA Complex Budget 1 Template","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42080329431681486","","","","","","","","0.0","0.0"
"a1WWD000002k4iC2AQ","005al00000RVcKvAAL","false","LLC BI  Budget 005-854d6d","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42080375048475331","","","","","","","","0.0","0.0"
"a1WWD000002k5qc2AA","005al00000RVcKvAAL","false","CLA Simple Budget 1 Template","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42081160812729769","","","","","","","","0.0","0.0"
"a1WWD000002k6072AA","005al00000RVcKvAAL","false","a1WWD000002VhFg","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42081232525802927","","","","","","","","0.0","0.0"
"a1WWD000002k4ei2AA","005al00000RVcKvAAL","false","a1WWD000002VhFg","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42081501566542025","","","","","","","","0.0","0.0"
"a1WWD000002k4ub2AA","005al00000RVcKvAAL","false","a1WWD000002VOzV","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42081640636920549","","","","","","","","0.0","0.0"
"a1WWD000002WF1K2AW","005al00000RVcKvAAL","false","Contract budget","","","","true","false","0.0","7444.0","43684.0","67464.0","0.0","0.0","0.0","42081875638704092","17.0406","154.4364","0.0","0.0","-54.4364","82.9594","0.0","-23780.0","36240.0"
"a1WWD000002k4V62AI","005al00000RVcKvAAL","false","LLC BI  Budget 003-95ae78","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42081877607312122","","","","","","","","0.0","0.0"
"a1WWD000002k4k72AA","005al00000RVcKvAAL","false","9969JPD894656593","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42081944022527603","","","","","","","","0.0","0.0"
"a1WWD000002k4d42AA","005al00000RVcKvAAL","false","CLA Complex Budget 1 Template7","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42081952057228492","","","","","","","","0.0","0.0"
"a1WWD000002k4cC2AQ","005al00000RVcKvAAL","false","CLA Simple Budget 1 Template","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42082170267035318","","","","","","","","0.0","0.0"
"a1WWD000002k5Ya2AI","005al00000RVcKvAAL","false","CLA Simple Budget 2 Template Update","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42082199277377530","","","","","","","","0.0","0.0"
"a1WWD000002k63L2AQ","005al00000RVcKvAAL","false","New Budgets 019","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42082207212998034","","","","","","","","0.0","0.0"
"a1WWD000002k6GB2AY","005al00000RVcKvAAL","false","CLA Simple Budget 2 Template Update","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42082379716389821","","","","","","","","0.0","0.0"
"a1WWD000002k4YX2AY","005al00000RVcKvAAL","false","CLA Simple Budget 2 Template","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42082442279124753","","","","","","","","0.0","0.0"
"a1WWD000002k4rK2AQ","005al00000RVcKvAAL","false","Budgets-06","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42082682078785329","","","","","","","","0.0","0.0"
"a1WWD000002WF2g2AG","005al00000RVcKvAAL","false","a1WWD000002Vb0e","","a1WWD000002WF2W2AW","","false","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42082837881536120","","","","","","","","0.0","0.0"
"a1WWD000002k4Nd2AI","005al00000RVcKvAAL","false","Stark Construction Loan Budget","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42082959986223354","","","","","","","","0.0","0.0"
"a1WWD000002k5Kf2AI","005al00000RVcKvAAL","false","a1WWD000002VOzQ","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42083047318046422","","","","","","","","0.0","0.0"
"a1WWD000002k4n42AA","005al00000RVcKvAAL","false","a1WWD000002VbAQ","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42083125177697088","","","","","","","","0.0","0.0"
"a1WWD000002k5rq2AA","005al00000RVcKvAAL","false","a1WWD000002VP0z","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42083251021060103","","","","","","","","0.0","0.0"
"a1WWD000002k6Fb2AI","005al00000RVcKvAAL","false","Downtown Retail TI Budget","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42083520432374683","","","","","","","","0.0","0.0"
"a1WWD000002WF3b2AG","005al00000RVcKvAAL","false","Budget-4","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42083606090626195","","","","","","","","0.0","0.0"
"a1WWD000002k5Nm2AI","005al00000RVcKvAAL","false","Product budget","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42083775084709683","","","","","","","","0.0","0.0"
"a1WWD000002k4Op2AI","005al00000RVcKvAAL","false","Intake budget","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42084358529558916","","","","","","","","0.0","0.0"
"a1WWD000002k4zw2AA","005al00000RVcKvAAL","false","CLA Simple Budget 1 Template","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42084360982467044","","","","","","","","0.0","0.0"
"a1WWD000002k5fC2AQ","005al00000RVcKvAAL","false","LLC BI  Budget 002-317174","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42084650230257153","","","","","","","","0.0","0.0"
"a1WWD000002k6B72AI","005al00000RVcKvAAL","false","LLC BI  Budget 006-cece0a","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42084687479472396","","","","","","","","0.0","0.0"
"a1WWD000002k56J2AQ","005al00000RVcKvAAL","false","LLC BI  Budget 010-6b5a1e","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42084862613084667","","","","","","","","0.0","0.0"
"a1WWD000002k4a62AA","005al00000RVcKvAAL","false","LLC BI  Budget 003-c93a45","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42084867979715999","","","","","","","","0.0","0.0"
"a1WWD000002k5Yw2AI","005al00000RVcKvAAL","false","CLA Complex Budget 1 Template","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42084906658077172","","","","","","","","0.0","0.0"
"a1WWD000002k4kd2AA","005al00000RVcKvAAL","false","CLA Simple Budget 2 Template","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42084982967626525","","","","","","","","0.0","0.0"
"a1WWD000002k5bA2AQ","005al00000RVcKvAAL","false","a1WWD000002Vb0X","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42085057408130212","","","","","","","","0.0","0.0"
"a1WWD000002k62C2AQ","005al00000RVcKvAAL","false","Residential Construction Budget Template","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42085119244991455","","","","","","","","0.0","0.0"
"a1WWD000002k5fb2AA","005al00000RVcKvAAL","false","a1WWD000002VOzO","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42085203081487093","","","","","","","","0.0","0.0"
"a1WWD000002k5TH2AY","005al00000RVcKvAAL","false","a1WWD000002VbAM","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42085242172997299","","","","","","","","0.0","0.0"
"a1WWD000002WF3N2AW","005al00000RVcKvAAL","false","a1WWD000002VhFj","","a1WWD000002WF3D2AW","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42085349333259218","","","","","","","","0.0","0.0"
"a1WWD000002k5K82AI","005al00000RVcKvAAL","false","CLA Simple Budget 2 Template6","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42085364025705723","","","","","","","","0.0","0.0"
"a1WWD000002k5FL2AY","005al00000RVcKvAAL","false","CLA Simple Budget 1 Template","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42085454010940914","","","","","","","","0.0","0.0"
"a1WWD000002k5F22AI","005al00000RVcKvAAL","false","Budgets-05","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42085555617750394","","","","","","","","0.0","0.0"
"a1WWD000002k5rX2AQ","005al00000RVcKvAAL","false","LLC BI  Budget 007-ed7281","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42085576447460427","","","","","","","","0.0","0.0"
"a1WWD000002k4MF2AY","005al00000RVcKvAAL","false","CLA Complex Budget 1 Template4","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42085614655699523","","","","","","","","0.0","0.0"
"a1WWD000002k61u2AA","005al00000RVcKvAAL","false","CLA Simple Budget 2 Template","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42085684708962621","","","","","","","","0.0","0.0"
"a1WWD000002k5aA2AQ","005al00000RVcKvAAL","false","Exc F Source - from CINUIExcVCFetchExNameEB","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42086126802168460","","","","","","","","0.0","0.0"
"a1WWD000002k5Ml2AI","005al00000RVcKvAAL","false","CLA Complex Budget 1 Template - Update01","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42086130466756437","","","","","","","","0.0","0.0"
"a1WWD000002k4JH2AY","005al00000RVcKvAAL","false","LLC BI  Budget 010-b54e75","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42086143729335368","","","","","","","","0.0","0.0"
"a1WWD000002k5ME2AY","005al00000RVcKvAAL","false","Budgets-01","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42086152945664490","","","","","","","","0.0","0.0"
"a1WWD000002k4m02AA","005al00000RVcKvAAL","false","LLC BI  Budget 001-686539","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42086272212255982","","","","","","","","0.0","0.0"
"a1WWD000002k5ml2AA","005al00000RVcKvAAL","false","a1WWD000002VOhd","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42086312127975131","","","","","","","","0.0","0.0"
"a1WWD000002k5ju2AA","005al00000RVcKvAAL","false","a1WWD000002Vayx","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42086365940852095","","","","","","","","0.0","0.0"
"a1WWD000002k5Pt2AI","005al00000RVcKvAAL","false","a1WWD000002VhFk","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42086367957659323","","","","","","","","0.0","0.0"
"a1WWD000002k5Ag2AI","005al00000RVcKvAAL","false","a1WWD000002VOzS","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42086553841259356","","","","","","","","0.0","0.0"
"a1WWD000002k5ib2AA","005al00000RVcKvAAL","false","CLA Simple Budget 2 Template","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42086963656138054","","","","","","","","0.0","0.0"
"a1WWD000002k59T2AQ","005al00000RVcKvAAL","false","CLA Complex Budget 1 Template","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42087004069568406","","","","","","","","0.0","0.0"
"a1WWD000002k5Qq2AI","005al00000RVcKvAAL","false","Budget for the Construction of a Walgreens","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42087059814520771","","","","","","","","0.0","0.0"
"a1WWD000002k5g22AA","005al00000RVcKvAAL","false","a1WWD000002Vb0Z","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42087201571585843","","","","","","","","0.0","0.0"
"a1WWD000002k4om2AA","005al00000RVcKvAAL","false","Programming Budget","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42087275214084491","","","","","","","","0.0","0.0"
"a1WWD000002k5Mq2AI","005al00000RVcKvAAL","false","CLA Complex Budget 1 Template","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42087347640102997","","","","","","","","0.0","0.0"
"a1WWD000002k4MY2AY","005al00000RVcKvAAL","false","a1WWD000002VhEA","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42087570385664466","","","","","","","","0.0","0.0"
"a1WWD000002WF2x2AG","005al00000RVcKvAAL","false","a1WWD000002VbDV","","a1WWD000002WF2n2AG","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42087584025622953","","","","","","","","0.0","0.0"
"a1WWD000002k5UV2AY","005al00000RVcKvAAL","false","Porters Neck","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42087810027489968","","","","","","","","0.0","0.0"
"a1WWD000002k5Xl2AI","005al00000RVcKvAAL","false","CLA Complex Budget 1 Template","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42087899309270617","","","","","","","","0.0","0.0"
"a1WWD000002k4K02AI","005al00000RVcKvAAL","false","a1WWD000002VbAO","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42088127301449503","","","","","","","","0.0","0.0"
"a1WWD000002k4WA2AY","005al00000RVcKvAAL","false","a1WWD000002VbAS","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42088594209827297","","","","","","","","0.0","0.0"
"a1WWD000002k6AA2AY","005al00000RVcKvAAL","false","Contract budget","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42088603634233831","","","","","","","","0.0","0.0"
"a1WWD000002k69V2AQ","005al00000RVcKvAAL","false","CLA Complex Budget 1 Template","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42088624610316330","","","","","","","","0.0","0.0"
"a1WWD000002k4iN2AQ","005al00000RVcKvAAL","false","a1WWD000002VOzN","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42088648602122238","","","","","","","","0.0","0.0"
"a1WWD000002k5aH2AQ","005al00000RVcKvAAL","false","CLA Complex Budget 1 Template7","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42088757923919483","","","","","","","","0.0","0.0"
"a1WWD000002k6252AA","005al00000RVcKvAAL","false","CLA Complex Budget 1 Template","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42088867095955927","","","","","","","","0.0","0.0"
"a1WWD000002k6Ci2AI","005al00000RVcKvAAL","false","Budgets-04","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42088895031825182","","","","","","","","0.0","0.0"
"a1WWD000002k6Fn2AI","005al00000RVcKvAAL","false","Parkview Senior Living Facility","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42089232274069354","","","","","","","","0.0","0.0"
"a1WWD000002k4nT2AQ","005al00000RVcKvAAL","false","CLA Simple Budget 2 Template Update","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42089414651942156","","","","","","","","0.0","0.0"
"a1WWD000002k4oV2AQ","005al00000RVcKvAAL","false","CLA Complex Budget 1 Template","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42089468376620815","","","","","","","","0.0","0.0"
"a1WWD000002k59a2AA","005al00000RVcKvAAL","false","CLA Simple Budget 2 Template","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42089873234394052","","","","","","","","0.0","0.0"
"a1WWD000002k4xU2AQ","005al00000RVcKvAAL","false","CLA Simple Budget 2 Template","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42089900342316996","","","","","","","","0.0","0.0"
"a1WWD000002k4Uu2AI","005al00000RVcKvAAL","false","CLA Simple Budget 1 Template1","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42089932386751424","","","","","","","","0.0","0.0"
"a1WWD000002k4Tp2AI","005al00000RVcKvAAL","false","CLA Simple Budget 2 Template","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42089996584785413","","","","","","","","0.0","0.0"
"a1WWD000002k4Rh2AI","005al00000RVcKvAAL","false","a1WWD000002Vayv","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42090142262279932","","","","","","","","0.0","0.0"
"a1WWD000002k4Jx2AI","005al00000RVcKvAAL","false","a1WWD000002VbAL","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42090371362704754","","","","","","","","0.0","0.0"
"a1WWD000002k54r2AA","005al00000RVcKvAAL","false","CLA Simple Budget 2 Template","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42090521996729839","","","","","","","","0.0","0.0"
"a1WWD000002k4oS2AQ","005al00000RVcKvAAL","false","CLA Complex Budget 1 Template","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42090692582740691","","","","","","","","0.0","0.0"
"a1WWD000002k4LH2AY","005al00000RVcKvAAL","false","Porters Neck","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42090776531295864","","","","","","","","0.0","0.0"
"a1WWD000002k4wY2AQ","005al00000RVcKvAAL","false","CLA Simple Budget 1 Template","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42090794781230627","","","","","","","","0.0","0.0"
"a1WWD000002k5A52AI","005al00000RVcKvAAL","false","CLA Complex Budget 1 Template4","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42091047676978618","","","","","","","","0.0","0.0"
"a1WWD000002k4rp2AA","005al00000RVcKvAAL","false","new 102","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42091278489079527","","","","","","","","0.0","0.0"
"a1WWD000002k4ha2AA","005al00000RVcKvAAL","false","Sales budget","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42091570126006506","","","","","","","","0.0","0.0"
"a1WWD000002k5sp2AA","005al00000RVcKvAAL","false","a1WWD000002VhFe","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42091903350389381","","","","","","","","0.0","0.0"
"a1WWD000002k5NB2AY","005al00000RVcKvAAL","false","CLA Complex Budget 1 Template","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42091976550371207","","","","","","","","0.0","0.0"
"a1WWD000002k5qd2AA","005al00000RVcKvAAL","false","CLA Simple Budget 2 Template","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42092096385402630","","","","","","","","0.0","0.0"
"a1WWD000002k4mk2AA","005al00000RVcKvAAL","false","a1WWD000002Vaz0","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42092138279869999","","","","","","","","0.0","0.0"
"a1WWD000002k5mW2AQ","005al00000RVcKvAAL","false","LLC BI  Budget 006-cece0a","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42092681733763426","","","","","","","","0.0","0.0"
"a1WWD000002k5pi2AA","005al00000RVcKvAAL","false","CLA Simple Budget 2 Template","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42093135608215502","","","","","","","","0.0","0.0"
"a1WWD000002k4u92AA","005al00000RVcKvAAL","false","LLC BI  Budget 006-cece0a","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42093153991060676","","","","","","","","0.0","0.0"
"a1WWD000002k4xb2AA","005al00000RVcKvAAL","false","New Budgets 01","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42093279315662589","","","","","","","","0.0","0.0"
"a1WWD000002k5Px2AI","005al00000RVcKvAAL","false","RS budget 65","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42093395298357397","","","","","","","","0.0","0.0"
"a1WWD000002k4XR2AY","005al00000RVcKvAAL","false","a1WWD000002VhFf","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42093437984137303","","","","","","","","0.0","0.0"
"a1WWD000002k5GO2AY","005al00000RVcKvAAL","false","Contract budget","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42093475282653502","","","","","","","","0.0","0.0"
"a1WWD000002k4S62AI","005al00000RVcKvAAL","false","a1WWD000002VbAQ","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42093547543832349","","","","","","","","0.0","0.0"
"a1WWD000002k5sl2AA","005al00000RVcKvAAL","false","a1WWD000002VhE8","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42093602718386380","","","","","","","","0.0","0.0"
"a1WWD000002k4bM2AQ","005al00000RVcKvAAL","false","CLA Simple Budget 1 Template Update","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42093948745761614","","","","","","","","0.0","0.0"
"a1WWD000002k5y42AA","005al00000RVcKvAAL","false","Product budget","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42094029447416073","","","","","","","","0.0","0.0"
"a1WWD000002k4Xj2AI","005al00000RVcKvAAL","false","Budget-4","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42094162026080690","","","","","","","","0.0","0.0"
"a1WWD000002WF2z2AG","005al00000RVcKvAAL","false","a1WWD000002VbDX","","a1WWD000002WF2p2AG","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42094280605347725","","","","","","","","0.0","0.0"
"a1WWD000002k5AY2AY","005al00000RVcKvAAL","false","a1WWD000002VOhf","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42094345369969201","","","","","","","","0.0","0.0"
"a1WWD000002k54n2AA","005al00000RVcKvAAL","false","CLA Simple Budget 2 Template","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42094619348227546","","","","","","","","0.0","0.0"
"a1WWD000002k5802AA","005al00000RVcKvAAL","false","Budget-3","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42094709151766396","","","","","","","","0.0","0.0"
"a1WWD000002k4nG2AQ","005al00000RVcKvAAL","false","a1WWD000002VbDY","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42095108186724771","","","","","","","","0.0","0.0"
"a1WWD000002k4MM2AY","005al00000RVcKvAAL","false","LLC BI  Budget 002-317174","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42095186275153427","","","","","","","","0.0","0.0"
"a1WWD000002k6EW2AY","005al00000RVcKvAAL","false","Commercial Construction Budget Template","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42095295549489362","","","","","","","","0.0","0.0"
"a1WWD000002k59u2AA","005al00000RVcKvAAL","false","annual budget","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42095425669351582","","","","","","","","0.0","0.0"
"a1WWD000002k5VG2AY","005al00000RVcKvAAL","false","Branch 2-Updated 2","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42095487616944694","","","","","","","","0.0","0.0"
"a1WWD000002k4no2AA","005al00000RVcKvAAL","false","Swimming Pool Construction Budget Template","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42095542703197902","","","","","","","","0.0","0.0"
"a1WWD000002k4Yd2AI","005al00000RVcKvAAL","false","CLA Complex Budget 1 Template","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42095581976343215","","","","","","","","0.0","0.0"
"a1WWD000002k5VJ2AY","005al00000RVcKvAAL","false","Porters Neck","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42095684937605236","","","","","","","","0.0","0.0"
"a1WWD000002k4Z52AI","005al00000RVcKvAAL","false","AA budget 3","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42095750001083169","","","","","","","","0.0","0.0"
"a1WWD000002k6FU2AY","005al00000RVcKvAAL","false","Retail Strip Mall Buildout","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42095788703340420","","","","","","","","0.0","0.0"
"a1WWD000002k5u02AA","005al00000RVcKvAAL","false","CLA Simple Budget 2 Template","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42095883196988826","","","","","","","","0.0","0.0"
"a1WWD000002k5ul2AA","005al00000RVcKvAAL","false","Intake budget","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42096167375540978","","","","","","","","0.0","0.0"
"a1WWD000002k4e92AA","005al00000RVcKvAAL","false","a1WWD000002VbAN","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42096493783832905","","","","","","","","0.0","0.0"
"a1WWD000002k4kj2AA","005al00000RVcKvAAL","false","CLA Complex Budget 1 Template","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42096512502402746","","","","","","","","0.0","0.0"
"a1WWD000002k5kl2AA","005al00000RVcKvAAL","false","CLA Complex Budget 1 Template","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42096681997556508","","","","","","","","0.0","0.0"
"a1WWD000002k4VX2AY","005al00000RVcKvAAL","false","a1WWD000002VOzR","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42097066451798983","","","","","","","","0.0","0.0"
"a1WWD000002k5sQ2AQ","005al00000RVcKvAAL","false","a1WWD000002VbDR","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42097261474016326","","","","","","","","0.0","0.0"
"a1WWD000002k5u72AA","005al00000RVcKvAAL","false","Stark Construction Loan Budget","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42097288115806181","","","","","","","","0.0","0.0"
"a1WWD000002k63G2AQ","005al00000RVcKvAAL","false","CLA Complex Budget 1 Template4","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42097522529976560","","","","","","","","0.0","0.0"
