"Id","OwnerId","IsDeleted","Name","nFORMS__Description__c","nFORMS__Enable_FLS__c","nFORMS__Enforce_Masking__c","nFORMS__Filter__c","nFORMS__Form_Purpose__c","nFORMS__Is_Active__c","nFORMS__Output_Type__c","nFORMS__Page_Dimension_Unit__c","nFORMS__Page_Width__c","nFORMS__Primary_Object__c","nFORMS__Save_To_Docman__c","nFORMS__Template_Input_Type__c","nFORMS__lookupKey__c","nFORMS__Document_Output_Type__c"
"a5rWD000000C8tpYAC","005al00000RVcKvAAL","false","newData Added for Fee Template -1","","true","true","","General","false","","Inches","","Account","false","Word","42482854589402857","Word"
"a5rWD000000C8tqYAC","005al00000RVcKvAAL","false","LT023 Cert of Covenant Compliance","","true","true","","General","false","Word","Inches","","LLC_BI__Loan__c","false","Word","42489746529217129","Word"
"a5rWD000000C8trYAC","005al00000RVcKvAAL","false","LT017 Letter of Non Crystalisation","","true","true","","General","false","Word","Inches","","LLC_BI__Loan__c","false","Word","42495846955860457","Word"
"a5rWD000000C8tsYAC","005al00000RVcKvAAL","false","newData Added for Fee Template - 2","","true","true","","General","false","","Inches","","LLC_BI__Treasury_Service__c","false","HTML","42496339935561344","PDF"
"a5rWD000000C8ttYAC","005al00000RVcKvAAL","false","newData Added for Fee Template - 2","","true","true","","General","false","","Inches","","LLC_BI__Treasury_Service__c","false","HTML","42499001784455243","PDF"
"a5rWD000000C8tuYAC","005al00000RVcKvAAL","false","newData Added for Fee Template - 2","","true","true","","General","false","","Inches","","LLC_BI__Treasury_Service__c","false","HTML","42499705792907061","PDF"
"a5rWD000000C8tvYAC","005al00000RVcKvAAL","false","newData Added for Fee Template - 2","","true","true","","General","false","","Inches","","LLC_BI__Treasury_Service__c","false","HTML","42505301679036687","PDF"
"a5rWD000000C8twYAC","005al00000RVcKvAAL","false","FM056 Prec Legal Charge B2L","","true","true","","General","false","Word","Inches","","LLC_BI__Loan__c","false","Word","42508424923831415","Word"
"a5rWD000000C8rdYAC","005al00000RVcKvAAL","false","FM036 Borrowers Application Form","","true","true","","General","false","Word","Inches","","LLC_BI__Loan__c","false","Word","42512632526657158","Word"
"a5rWD000000C8txYAC","005al00000RVcKvAAL","false","FM068 Sole Director Resolution","","true","true","","General","false","Word","Inches","","LLC_BI__Loan__c","false","Word","42517083755987363","Word"
"a5rWD000000C8tyYAC","005al00000RVcKvAAL","false","newData Added for Fee Template - 2","","true","true","","General","false","","Inches","","LLC_BI__Treasury_Service__c","false","HTML","42519191995555028","PDF"
"a5rWD000000C8tzYAC","005al00000RVcKvAAL","false","newData Added for Fee Template - 2","","true","true","","General","false","","Inches","","LLC_BI__Treasury_Service__c","false","HTML","42520254424175130","PDF"
"a5rWD000000C8u0YAC","005al00000RVcKvAAL","false","newData Added for Fee Template -1","","true","true","","General","false","","Inches","","Account","false","Word","42520563138866991","Word"
"a5rWD000000C8u1YAC","005al00000RVcKvAAL","false","QA_Platinum_Plan","QA_Platinum_Plan","true","true","","General","true","PDF","Inches","","LLC_BI__Deposit__c","true","HTML","42523371758461804","PDF"
"a5rWD000000C8u2YAC","005al00000RVcKvAAL","false","FM069 B2L Loan Document","","true","true","","General","false","Word","Inches","","LLC_BI__Loan__c","false","Word","42528093168152052","Word"
"a5rWD000000C8u3YAC","005al00000RVcKvAAL","false","newData Added for Fee Template - 2","","true","true","","General","false","","Inches","","LLC_BI__Treasury_Service__c","false","HTML","42529325491195898","PDF"
"a5rWD000000C8u4YAC","005al00000RVcKvAAL","false","FM066 Report on Title","","true","true","","General","false","Word","Inches","","LLC_BI__Loan__c","false","Word","42550750111686789","Word"
"a5rWD000000C8u5YAC","005al00000RVcKvAAL","false","LT005 Decline Letter","","true","true","","General","false","Word","Inches","","LLC_BI__Loan__c","false","Word","42569009729648879","Word"
"a5rWD000000C8u6YAC","005al00000RVcKvAAL","false","FM058 Prec Personal Guarantee","","true","true","","General","false","Word","Inches","","LLC_BI__Loan__c","false","Word","42589989960229561","Word"
"a5rWD000000C8u7YAC","005al00000RVcKvAAL","false","newData Added for Fee Template - 2","","true","true","","General","false","","Inches","","LLC_BI__Treasury_Service__c","false","HTML","42590651150431931","PDF"
"a5rWD000000C8w9YAC","005al00000RVcKvAAL","false","Test-Form-Template-0217","Test-Form-Template-0217","true","true","","General","true","html","Inches","","Credit Memo","false","HTML","42597856920563564","HTML"
"a5rWD000000C8u8YAC","005al00000RVcKvAAL","false","newData Added for Fee Template - 2","","true","true","","General","false","","Inches","","LLC_BI__Treasury_Service__c","false","HTML","42600744416221244","PDF"
"a5rWD000000C8u9YAC","005al00000RVcKvAAL","false","newData Added for Fee Template -1","","true","true","","General","false","","Inches","","Account","false","Word","42639638689274992","Word"
"a5rWD000000C8uAYAS","005al00000RVcKvAAL","false","newData Added for Fee Template -1","","true","true","","General","false","","Inches","","Account","false","Word","42647420735903299","Word"
"a5rWD000000C8uBYAS","005al00000RVcKvAAL","false","FM067 Board Resolution","","true","true","","General","false","Word","Inches","","LLC_BI__Loan__c","false","Word","42656086107590941","Word"
"a5rWD000000C8uCYAS","005al00000RVcKvAAL","false","IN009 Watchlist 2a Action Plan","","true","true","","General","false","Word","Inches","","Account","false","Word","42661154748624296","Word"
"a5rWD000000C8uDYAS","005al00000RVcKvAAL","false","newData Added for Fee Template -1","","true","true","","General","false","","Inches","","Account","false","Word","42666674609906711","Word"
"a5rWD000000C8wGYAS","005al00000Q6IbCAAV","false","Beneficial Ownership","","true","true","{{IF=""A""}}{{COND=""A""FIELD=""LLC_BI__Loan__c.LLC_BI__Account__r.Type""NOT=""Individual""}}{{ENDIF}}","General","true","Word","Inches","","LLC_BI__Loan__c","false","Word","42676895586993173","Word"
"a5rWD000000C8uEYAS","005al00000RVcKvAAL","false","newData Added for Fee Template -1","","true","true","","General","false","","Inches","","Account","false","Word","42683498406498423","Word"
"a5rWD000000C8uFYAS","005al00000RVcKvAAL","false","newData Added for Fee Template -1","","true","true","","General","false","","Inches","","Account","false","Word","42686975318374620","Word"
"a5rWD000000C8uGYAS","005al00000RVcKvAAL","false","newData Added for Fee Template - 2","","true","true","","General","false","","Inches","","LLC_BI__Treasury_Service__c","false","HTML","42688585687192319","PDF"
"a5rWD000000C8uHYAS","005al00000RVcKvAAL","false","FM073 Loan Terms","","true","true","","General","false","Word","Inches","","LLC_BI__Loan__c","false","Word","42688922101438027","Word"
"a5rWD000000C8wAYAS","005al00000RVcKvAAL","false","Test Form Template","","true","true","","General","true","Temp","Inches","","Obj","false","Word","42697729493964772","PDF"
"a5rWD000000C8uIYAS","005al00000RVcKvAAL","false","newData Added for Fee Template - 2","","true","true","","General","false","","Inches","","LLC_BI__Treasury_Service__c","false","HTML","42705021422282251","PDF"
"a5rWD000000C8uJYAS","005al00000RVcKvAAL","false","newData Added for Fee Template - 2","","true","true","","General","false","","Inches","","LLC_BI__Treasury_Service__c","false","HTML","42713233946392110","PDF"
"a5rWD000000C8uKYAS","005al00000RVcKvAAL","false","newData Added for Fee Template -1","","true","true","","General","false","","Inches","","Account","false","Word","42718296566022471","Word"
"a5rWD000000C8wBYAS","005al00000RVcKvAAL","false","New Doc Rec","","true","true","","General","false","Word","Inches","","LLC_BI__Loan__c","false","Word","42718390428484522","Word"
"a5rWD000000C8uLYAS","005al00000RVcKvAAL","false","newData Added for Fee Template -1","","true","true","","General","false","","Inches","","Account","false","Word","42719090075374135","Word"
"a5rWD000000C8wLYAS","005al00000RVcKvAAL","false","Boarding Data Sheet","Loan Boarding Data Sheet","true","true","","General","true","Word","Inches","","LLC_BI__Loan__c","false","Word","42720351860149510","Word"
"a5rWD000000C8uMYAS","005al00000RVcKvAAL","false","newData Added for Fee Template -1","","true","true","","General","false","","Inches","","Account","false","Word","42729419967494398","Word"
"a5rWD000000C8wJYAS","005al00000RVcKvAAL","false","Standard Commercial Short Form","Use this credit template for standard commercial loans.","true","true","","Credit Memo","true","HTML","Inches","","LLC_BI__Product_Package__c","false","HTML","42739175983591357","HTML"
"a5rWD000000C8uNYAS","005al00000RVcKvAAL","false","FM064 Directors Certificate","","true","true","","General","false","Word","Inches","","LLC_BI__Loan__c","false","Word","42739179341774532","Word"
"a5rWD000000C8uOYAS","005al00000RVcKvAAL","false","FM059 Prec Sub Deed Multiple Loans","","true","true","","General","false","Word","Inches","","LLC_BI__Loan__c","false","Word","42743388778983018","Word"
"a5rWD000000C8uPYAS","005al00000RVcKvAAL","false","Williams","","true","true","","General","false","","Inches","","Account_Security","false","Word","42744599073187020","Words"
"a5rWD000000C8uQYAS","005al00000RVcKvAAL","false","newData Added for Fee Template -1","","true","true","","General","false","","Inches","","Account","false","Word","42747224206627082","Word"
"a5rWD000000C8uRYAS","005al00000RVcKvAAL","false","LT013 Valuation Instruction","","true","true","","General","false","Word","Inches","","LLC_BI__Loan__c","false","Word","42749439188203254","Word"
"a5rWD000000C8uSYAS","005al00000RVcKvAAL","false","newData Added for Fee Template - 2","","true","true","","General","false","","Inches","","LLC_BI__Treasury_Service__c","false","HTML","42752346008744725","PDF"
"a5rWD000000C8wCYAS","005al00000RVcKvAAL","false","Test-FormsTemplate","Test for nCino","true","true","","General","true","pdf","Inches","","nFORCE__Group__c","false","Word","42753393510574758","PDF"
"a5rWD000000C8uTYAS","005al00000RVcKvAAL","false","newData Added for Fee Template - 2","","true","true","","General","false","","Inches","","LLC_BI__Treasury_Service__c","false","HTML","42755324254290338","PDF"
"a5rWD000000C8uUYAS","005al00000RVcKvAAL","false","Consumer Adverse Action- Co-Borrowers","","true","true","","General","true","Word","Inches","","LLC_BI__Loan__c","false","Word","42765844656996028","PDF"
"a5rWD000000C8uVYAS","005al00000RVcKvAAL","false","newData Added for Fee Template - 2","","true","true","","General","false","","Inches","","LLC_BI__Treasury_Service__c","false","HTML","42766683487094494","PDF"
"a5rWD000000C8uWYAS","005al00000RVcKvAAL","false","newData Added for Fee Template -1","","true","true","","General","false","","Inches","","Account","false","Word","42770222600560503","Word"
"a5rWD000000C8uXYAS","005al00000RVcKvAAL","false","newData Added for Fee Template -1","","true","true","","General","false","","Inches","","Account","false","Word","42775563965014235","Word"
"a5rWD000000C8uYYAS","005al00000RVcKvAAL","false","newData Added for Fee Template -1","","true","true","","General","false","","Inches","","Account","false","Word","42776710443578221","Word"
"a5rWD000000C8uZYAS","005al00000RVcKvAAL","false","FM053 Prec Deed of Priority: Legal Mortgage","","true","true","","General","false","Word","Inches","","LLC_BI__Loan__c","false","Word","42780394263470950","Word"
"a5rWD000000C8uaYAC","005al00000RVcKvAAL","false","newData Added for Fee Template -1","","true","true","","General","false","","Inches","","Account","false","Word","42781337298015145","Word"
"a5rWD000000C8ubYAC","005al00000RVcKvAAL","false","Small Business Credit Memo","Credit Memo for all Small Business loans","true","true","","Credit Memo","true","HTML","Inches","","LLC_BI__Loan__c","true","HTML","42782395031682678","HTML"
"a5rWD000000C8reYAC","005al00000RVcKvAAL","false","MSA SCH A Change Service Form","","true","true","","General","false","Word","Inches","","LLC_BI__Treasury_Service__c","false","Word","42784911129475881","Word"
"a5rWD000000C8ucYAC","005al00000RVcKvAAL","false","newData Added for Fee Template -1","","true","true","","General","false","","Inches","","Account","false","Word","42786559811169500","Word"
"a5rWD000000C8udYAC","005al00000RVcKvAAL","false","newData Added for Fee Template -1","","true","true","","General","false","","Inches","","Account","false","Word","42792679674956710","Word"
"a5rWD000000C8ueYAC","005al00000RVcKvAAL","false","FM049 Prec Intercreditor Deed","","true","true","","General","false","Word","Inches","","LLC_BI__Loan__c","false","Word","42794611406026551","Word"
"a5rWD000000C8ufYAC","005al00000RVcKvAAL","false","newData Added for Fee Template - 2","","true","true","","General","false","","Inches","","LLC_BI__Treasury_Service__c","false","HTML","42797465637806721","PDF"
"a5rWD000000C8ugYAC","005al00000RVcKvAAL","false","newData Added for Fee Template - 2","","true","true","","General","false","","Inches","","LLC_BI__Treasury_Service__c","false","HTML","42801569345642506","PDF"
"a5rWD000000C8wDYAS","005al00000RVcKvAAL","false","NewFormTemp-1023","Test Word Document Type","true","true","","General","true","Word","Inches","","Credit Memo","true","Word","42803150083971388","Word"
"a5rWD000000C8uhYAC","005al00000RVcKvAAL","false","newData Added for Fee Template - 2","","true","true","","General","false","","Inches","","LLC_BI__Treasury_Service__c","false","HTML","42815140349724218","PDF"
"a5rWD000000C8uiYAC","005al00000RVcKvAAL","false","newData Added for Fee Template -1","","true","true","","General","false","","Inches","","Account","false","Word","4282239835854169","Word"
"a5rWD000000C8ujYAC","005al00000RVcKvAAL","false","LT016 Fin Covenant Breach - BANK WAIVER","","true","true","","General","false","Word","Inches","","LLC_BI__Loan__c","false","Word","42826236230424836","Word"
"a5rWD000000C8ukYAC","005al00000RVcKvAAL","false","newData Added for Fee Template - 2","","true","true","","General","false","","Inches","","LLC_BI__Treasury_Service__c","false","HTML","42833702357404981","PDF"
"a5rWD000000C8ulYAC","005al00000RVcKvAAL","false","Executive Pricing Summary","","true","true","","General","false","Word","Inches","","LLC_BI__Scenario__c","false","Word","42833743782922224","Word"
"a5rWD000000C8umYAC","005al00000RVcKvAAL","false","newData Added for Fee Template -1","","true","true","","General","false","","Inches","","Account","false","Word","42836992482810393","Word"
"a5rWD000000C8unYAC","005al00000RVcKvAAL","false","newData Added for Fee Template -1","","true","true","","General","false","","Inches","","Account","false","Word","42840011381153742","Word"
"a5rWD000000C8uoYAC","005al00000RVcKvAAL","false","FM060 Prec Sub Deed Single Loan","","true","true","","General","false","Word","Inches","","LLC_BI__Loan__c","false","Word","42857667448911251","Word"
"a5rWD000000C8upYAC","005al00000RVcKvAAL","false","FM044 Business Profile","","true","true","","General","false","Word","Inches","","Account","false","Word","42859665221572707","Word"
"a5rWD000000C8uqYAC","005al00000RVcKvAAL","false","Consumer - Counter Offer- Amount/Term","","true","true","","General","true","Word","Inches","","LLC_BI__Loan__c","true","Word","42872282314590968","PDF"
"a5rWD000000C8urYAC","005al00000RVcKvAAL","false","FM011 Drawdown Instructions","","true","true","","General","false","Word","Inches","","LLC_BI__Loan__c","false","Word","42876360670694595","Word"
"a5rWD000000C8usYAC","005al00000RVcKvAAL","false","newData Added for Fee Template - 2","","true","true","","General","false","","Inches","","LLC_BI__Treasury_Service__c","false","HTML","42884235966763107","PDF"
"a5rWD000000C8utYAC","005al00000RVcKvAAL","false","newData Added for Fee Template - 2","","true","true","","General","false","","Inches","","LLC_BI__Treasury_Service__c","false","HTML","42896128511848576","PDF"
"a5rWD000000C8uuYAC","005al00000RVcKvAAL","false","newData Added for Fee Template -1","","true","true","","General","false","","Inches","","Account","false","Word","42897626544140930","Word"
"a5rWD000000C8uvYAC","005al00000RVcKvAAL","false","newData Added for Fee Template - 2","","true","true","","General","false","","Inches","","LLC_BI__Treasury_Service__c","false","HTML","42899850695901360","PDF"
"a5rWD000000C8uwYAC","005al00000RVcKvAAL","false","LT007 Fixed Rate Letter","","true","true","","General","false","Word","Inches","","LLC_BI__Loan__c","false","Word","42906042755499468","Word"
"a5rWD000000C8uxYAC","005al00000RVcKvAAL","false","newData Added for Fee Template -1","","true","true","","General","false","","Inches","","Account","false","Word","42919401140357783","Word"
"a5rWD000000C8uyYAC","005al00000RVcKvAAL","false","newData Added for Fee Template -1","","true","true","","General","false","","Inches","","Account","false","Word","42931877594241519","Word"
"a5rWD000000C8uzYAC","005al00000RVcKvAAL","false","newData Added for Fee Template - 2","","true","true","","General","false","","Inches","","LLC_BI__Treasury_Service__c","false","HTML","42932392930504146","PDF"
"a5rWD000000C8v0YAC","005al00000RVcKvAAL","false","newData Added for Fee Template -1","","true","true","","General","false","","Inches","","Account","false","Word","42937141512701291","Word"
"a5rWD000000C8wSYAS","005al00000RVcKvAAL","false","Review Credit Memo","Review Credit Memo","true","true","","Credit Memo","true","HTML","Inches","","LLC_BI__Review__c","false","HTML","42939755381098155","HTML"
"a5rWD000000C8v1YAC","005al00000RVcKvAAL","false","FM054 Prec Deed of Priority Mortgage Debenture","","true","true","","General","false","Word","Inches","","LLC_BI__Loan__c","false","Word","42941539308165819","Word"
"a5rWD000000C8v2YAC","005al00000RVcKvAAL","false","newData Added for Fee Template - 2","","true","true","","General","false","","Inches","","LLC_BI__Treasury_Service__c","false","HTML","42943349214354889","PDF"
"a5rWD000000C8v3YAC","005al00000RVcKvAAL","false","FM062 Business Monitoring Checklist","","true","true","","General","false","Word","Inches","","LLC_BI__Loan__c","false","Word","42944460708163324","Word"
"a5rWD000000C8v4YAC","005al00000RVcKvAAL","false","Adverse Action Letter-01","Loan Description-01","true","true","","General","true","HTML","Inches","","LLC_BI__Loan__c","true","HTML","42945817499168956","HTML"
"a5rWD000000C8v5YAC","005al00000RVcKvAAL","false","FM050 Prec Corporate Guarantee","","true","true","","General","false","Word","Inches","","LLC_BI__Loan__c","false","Word","42947779617735569","Word"
"a5rWD000000C8v6YAC","005al00000RVcKvAAL","false","newData Added for Fee Template - 2","","true","true","","General","false","","Inches","","LLC_BI__Treasury_Service__c","false","HTML","42957591322306856","PDF"
"a5rWD000000C8v7YAC","005al00000RVcKvAAL","false","newData Added for Fee Template -1","","true","true","","General","false","","Inches","","Account","false","Word","42959761280088420","Word"
"a5rWD000000C8v8YAC","005al00000RVcKvAAL","false","Consumer Adverse Action- Borrower","","true","true","","General","true","Word","Inches","","LLC_BI__Loan__c","false","Word","42962943840510108","PDF"
"a5rWD000000C8wPYAS","005al00000RVcKvAAL","false","Commerial Credit Memo","Use this template to generate a Credit Memo for commercial deal presentations and credit committee review","true","true","","Credit Memo","true","HTML","Inches","","LLC_BI__Product_Package__c","false","HTML","42966989010402205","HTML"
"a5rWD000000C8v9YAC","005al00000RVcKvAAL","false","FM057 Prec Legal Charge","","true","true","","General","false","Word","Inches","","LLC_BI__Loan__c","false","Word","42967669743457356","Word"
"a5rWD000000C8vAYAS","005al00000RVcKvAAL","false","FM030 How We Work with you","","true","true","","General","false","Word","Inches","","LLC_BI__Loan__c","false","Word","42968709495035317","Word"
"a5rWD000000C8wTYAS","005al00000RVcKvAAL","false","Commitment Letter / Term Sheet","Generic Term Sheet","true","true","","General","true","PDF","Inches","","LLC_BI__Loan__c","false","Word","42972107535279122","PDF"
"a5rWD000000C8vBYAS","005al00000RVcKvAAL","false","Test TISA Silver Checking","","true","true","{{IF=""A""}} {{COND=""A"" FIELD=""LLC_BI__Deposit__c.LLC_BI__Product__c"" IS=""Silver Checking""}} {{ENDIF}}","General","true","Word","Inches","","LLC_BI__Deposit__c","false","Word","42974249022515160","PDF"
"a5rWD000000C8vCYAS","005al00000RVcKvAAL","false","newData Added for Fee Template - 2","","true","true","","General","false","","Inches","","LLC_BI__Treasury_Service__c","false","HTML","42978236178149775","PDF"
"a5rWD000000C8vDYAS","005al00000RVcKvAAL","false","newData Added for Fee Template - 2","","true","true","","General","false","","Inches","","LLC_BI__Treasury_Service__c","false","HTML","42978835586809112","PDF"
"a5rWD000000C8vEYAS","005al00000RVcKvAAL","false","newData Added for Fee Template -1","","true","true","","General","false","","Inches","","Account","false","Word","42979508681157988","Word"
"a5rWD000000C8vFYAS","005al00000RVcKvAAL","false","newData Added for Fee Template -1","","true","true","","General","false","","Inches","","Account","false","Word","42980543091346688","Word"
"a5rWD000000EobFYAS","005al00000RVvFOAA1","false","YM_Test","","","","","","","true","true","","General","false","HTML","Inches","","LLC_BI__Deposit__c","false","HTML","42171232094674109","HTML"
"a5rWD000000C8vGYAS","005al00000RVcKvAAL","false","Authorization to Pull Credit","Use this form to collect a customer signature to pull credit score","false","false","","General","true","Word","Inches","","Account","false","Word","a1s5f000000mhpvAAA","Word"
"a5rWD000000C8vHYAS","005al00000RVcKvAAL","false","Document Checklist","","false","true","","Credit Memo","false","Word","Inches","","LLC_BI__Loan__c","false","Word","a1s5f000000mhq1AAA","Word"
"a5rWD000000C8vIYAS","005al00000RVcKvAAL","false","Adverse Action Letter","nCino Gold Standard Adverse Action Letter.","false","false","","General","true","Word","Inches","","LLC_BI__Loan__c","false","Word","a1s5f000000mhq2AAA","Word"
"a5rWD000000C8vJYAS","005al00000RVcKvAAL","false","Fees Checklist for Closing","Fee Summary Document to help the bank closers prepare GL tickets.","false","false","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__Product_Line__c"" NOT=""Card""}}{{ENDIF}}","Credit Memo","false","Word","Inches","","LLC_BI__Loan__c","false","Word","a1s5f000000mhq3AAA","Word"
"a5rWD000000C8vKYAS","005al00000RVcKvAAL","false","General Ledger Tickets","General Ledger Ticket that can used to process the Banks loan fees.","false","false","","Credit Memo","false","Word","Inches","","LLC_BI__Loan__c","false","Word","a1s5f000000mhq4AAA","Word"
"a5rWD000000C8rfYAC","005al00000RVcKvAAL","false","MSA SCH A Change Service Form","Use this form to remove Treasury Services","false","false","","General","true","Word","Inches","","LLC_BI__Treasury_Service__c","false","Word","a1s5f000000mhq5AAA","Word"
"a5rWD000000C8vLYAS","005al00000RVcKvAAL","false","Covenant Letter","Form letter used to notify my relationship accounts of when covenants are coming due","false","false","","General","true","Word","Inches","","Account","false","Word","a1s5f000000mhq6AAA","Word"
"a5rWD000000C8vMYAS","005al00000RVcKvAAL","false","Master Services Agreement","Master Services Agreement for nCino Financial Treasury Services","false","false","","General","true","Word","Inches","","LLC_BI__Treasury_Service__c","false","Word","a1s5f000000mhq7AAA","Word"
"a5rWD000000C8vNYAS","005al00000RVcKvAAL","false","Executive Pricing Summary","Treasury Service- Executive Pricing Summary for nCino Financial Treasury Services","false","false","","General","true","Word","Inches","","LLC_BI__Scenario__c","false","Word","a1s5f000000mhq8AAA","Word"
"a5rWD000000C8vOYAS","005al00000RVcKvAAL","false","Proposal Letter","nCino Gold Standard Proposal Letter.","false","false","","General","true","Word","Inches","","LLC_BI__Loan__c","false","Word","a1s5f000000mhqAAAQ","Word"
"a5rWD000000C8vPYAS","005al00000RVcKvAAL","false","Authorization to Pull Credit","Use this form to collect a customer signature to pull credit score","false","false","","General","true","Word","Inches","","Account","false","Word","a1s5f000000tCO4AAM","PDF"
"a5rWD000000C8vQYAS","005al00000RVcKvAAL","false","Document Checklist","","false","true","","General","true","Word","Inches","","LLC_BI__Loan__c","false","Word","a1s5f000000tCO5AAM","PDF"
"a5rWD000000C8vRYAS","005al00000RVcKvAAL","false","Adverse Action Letter","nCino Gold Standard Adverse Action Letter.","false","false","","General","false","Word","Inches","","LLC_BI__Loan__c","false","Word","a1s5f000000tCO6AAM","PDF"
"a5rWD000000C8vSYAS","005al00000RVcKvAAL","false","Fees Checklist for Closing","Fee Summary Document to help the bank closers prepare GL tickets.","false","false","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__Product_Line__c"" NOT=""Card""}}{{ENDIF}}","General","true","Word","Inches","","LLC_BI__Loan__c","false","Word","a1s5f000000tCO7AAM","PDF"
"a5rWD000000C8vTYAS","005al00000RVcKvAAL","false","General Ledger Tickets","General Ledger Ticket that can used to process the Banks loan fees.","false","false","","General","true","Word","Inches","","LLC_BI__Loan__c","false","Word","a1s5f000000tCO8AAM","PDF"
"a5rWD000000C8rgYAC","005al00000RVcKvAAL","false","MSA SCH A Change Service Form","Use this form to remove Treasury Services","false","false","","General","true","Word","Inches","","LLC_BI__Treasury_Service__c","false","Word","a1s5f000000tCO9AAM","PDF"
"a5rWD000000C8vUYAS","005al00000RVcKvAAL","false","Covenant Letter","Form letter used to notify my relationship accounts of when covenants are coming due","false","false","","General","true","Word","Inches","","Account","false","Word","a1s5f000000tCOAAA2","PDF"
"a5rWD000000C8vVYAS","005al00000RVcKvAAL","false","Master Services Agreement","Master Services Agreement for nCino Financial Treasury Services","false","false","","General","true","Word","Inches","","LLC_BI__Treasury_Service__c","false","Word","a1s5f000000tCOBAA2","PDF"
"a5rWD000000C8vWYAS","005al00000RVcKvAAL","false","Executive Pricing Summary","Treasury Service- Executive Pricing Summary for nCino Financial Treasury Services","false","false","","General","true","Word","Inches","","LLC_BI__Scenario__c","false","Word","a1s5f000000tCOCAA2","PDF"
"a5rWD000000C8vXYAS","005al00000RVcKvAAL","false","Proposal Letter","nCino Gold Standard Proposal Letter.","false","false","","General","true","Word","Inches","","LLC_BI__Loan__c","false","Word","a1s5f000000tCOHAA2","PDF"
"a5rWD000000C8vYYAS","005al00000RVcKvAAL","false","Authorization to Pull Credit","Use this form to collect a customer signature to pull credit score","false","false","","General","true","Word","Inches","","Account","false","Word","a1s8c000007f8y5AAA","Word"
"a5rWD000000C8vZYAS","005al00000RVcKvAAL","false","Document Checklist","","false","true","","Credit Memo","false","Word","Inches","","LLC_BI__Loan__c","false","Word","a1s8c000007f8yBAAQ","Word"
"a5rWD000000C8vaYAC","005al00000RVcKvAAL","false","Adverse Action Letter","nCino Gold Standard Adverse Action Letter.","false","false","No filter Updated","Credit Memo","true","HTML","Inches","","LLC_BI__Loan__c","true","HTML","a1s8c000007f8yCAAQ","HTML"
"a5rWD000000C8vbYAC","005al00000RVcKvAAL","false","Fees Checklist for Closing","Fee Summary Document to help the bank closers prepare GL tickets.","false","false","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__Product_Line__c"" NOT=""Card""}}{{ENDIF}}","Credit Memo","false","PDF","Inches","","LLC_BI__Loan__c","false","Word","a1s8c000007f8yDAAQ","PDF"
"a5rWD000000C8vcYAC","005al00000RVcKvAAL","false","General Ledger Tickets","General Ledger Ticket that can used to process the Banks loan fees.","false","false","","Credit Memo","false","PDF","Inches","","LLC_BI__Loan__c","false","Word","a1s8c000007f8yEAAQ","PDF"
"a5rWD000000C8rhYAC","005al00000RVcKvAAL","false","MSA SCH A Change Service Form","Use this form to remove Treasury Services","false","false","","General","true","Word","Inches","","LLC_BI__Treasury_Service__c","false","Word","a1s8c000007f8yFAAQ","Word"
"a5rWD000000C8vdYAC","005al00000RVcKvAAL","false","Covenant Letter","Form letter used to notify my relationship accounts of when covenants are coming due","false","false","","General","true","Word","Inches","","Account","false","Word","a1s8c000007f8yGAAQ","Word"
"a5rWD000000C8veYAC","005al00000RVcKvAAL","false","Master Services Agreement","Master Services Agreement for nCino Financial Treasury Services","false","false","","General","true","Word","Inches","","LLC_BI__Treasury_Service__c","false","Word","a1s8c000007f8yHAAQ","Word"
"a5rWD000000C8vfYAC","005al00000RVcKvAAL","false","Executive Pricing Summary","Treasury Service- Executive Pricing Summary for nCino Financial Treasury Services","false","false","","General","true","Word","Inches","","LLC_BI__Scenario__c","false","Word","a1s8c000007f8yIAAQ","Word"
"a5rWD000000C8vgYAC","005al00000RVcKvAAL","false","Proposal Letter","nCino Gold Standard Proposal Letter.","false","false","","General","true","Word","Inches","","LLC_BI__Loan__c","false","Word","a1s8c000007f8yKAAQ","Word"
"a5rWD000000C8vhYAC","005al00000RVcKvAAL","false","Authorization to Pull Credit","Use this form to collect a customer signature to pull credit score","false","false","","General","true","Word","Inches","","Account","false","Word","a1sHo00000cSqp5IAC","Word"
"a5rWD000000C8viYAC","005al00000RVcKvAAL","false","Document Checklist","","false","true","","Credit Memo","false","Word","Inches","","LLC_BI__Loan__c","false","Word","a1sHo00000cSqpBIAS","Word"
"a5rWD000000C8vjYAC","005al00000RVcKvAAL","false","Adverse Action Letter","nCino Gold Standard Adverse Action Letter.","false","false","","General","true","Word","Inches","","LLC_BI__Loan__c","false","Word","a1sHo00000cSqpCIAS","Word"
"a5rWD000000C8vkYAC","005al00000RVcKvAAL","false","Fees Checklist for Closing","Fee Summary Document to help the bank closers prepare GL tickets.","false","false","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__Product_Line__c"" NOT=""Card""}}{{ENDIF}}","Credit Memo","false","Word","Inches","","LLC_BI__Loan__c","false","Word","a1sHo00000cSqpDIAS","Word"
