"Id","OwnerId","IsDeleted","Name","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","LastViewedDate","LastReferencedDate","LLC_BI__Branch_Id__c","LLC_BI__City__c","LLC_BI__County__c","LLC_BI__Enabled_Experiences__c","LLC_BI__Institution__c","LLC_BI__Location__Latitude__s","LLC_BI__Location__Longitude__s","LLC_BI__Location__c","LLC_BI__Mortgage_License_State__c","LLC_BI__Mortgage_License__c","LLC_BI__NMLS__c","LLC_BI__State__c","LLC_BI__Street__c","LLC_BI__Zip_Code__c","LLC_BI__lookupKey__c","AutorabitExtId__c","cm_Default_Online_Branch__c","cm_Duplicate_Online_Branches__c"
"a1TWD0000020A2o2AE","005al00000RVcKvAAL","false","DT-5180-Record03-BackSlash","2026-06-24T12:33:23.000Z","005al00000RVcKvAAL","2026-07-21T06:08:31.000Z","005al00000RVvFOAA1","2026-07-21T06:08:31.000Z","","","","","","","","","","","","","","","","","           981723123 ","","",""
"a1TWD0000020A2g2AE","005al00000RVcKvAAL","false","Singlequote-DT5180","2026-06-24T12:33:23.000Z","005al00000RVcKvAAL","2026-07-21T06:08:31.000Z","005al00000RVvFOAA1","2026-07-21T06:08:31.000Z","","","","","","","","","","","","","","","","","           Test123 ","","",""
"a1TWD00000209vh2AA","005al00000RVcKvAAL","false","DT-5180-Record03-BackSlash","2026-06-24T12:33:23.000Z","005al00000RVcKvAAL","2026-07-21T06:08:31.000Z","005al00000RVvFOAA1","2026-07-21T06:08:31.000Z","","","","","","","","","","","","","","","","","          981723123 ","","",""
"a1TWD00000209vi2AA","005al00000RVcKvAAL","false","Singlequote-DT5180","2026-06-24T12:33:23.000Z","005al00000RVcKvAAL","2026-07-21T06:08:31.000Z","005al00000RVvFOAA1","2026-07-21T06:08:31.000Z","","","","","","","","","","","","","","","","","          Test123 ","","",""
"a1TWD00000209ve2AA","005al00000RVcKvAAL","false","DT-5180-Record03-BackSlash","2026-06-24T12:33:23.000Z","005al00000RVcKvAAL","2026-07-21T06:08:31.000Z","005al00000RVvFOAA1","2026-07-21T06:08:31.000Z","","","","","","","","","","","","","","","","","         981723123 ","","",""
"a1TWD00000209vf2AA","005al00000RVcKvAAL","false","Singlequote-DT5180","2026-06-24T12:33:23.000Z","005al00000RVcKvAAL","2026-07-21T06:08:31.000Z","005al00000RVvFOAA1","2026-07-21T06:08:31.000Z","","","","","","","","","","","","","","","","","         Test123 ","","",""
"a1TWD00000209vc2AA","005al00000RVcKvAAL","false","DT-5180-Record03-BackSlash","2026-06-24T12:33:23.000Z","005al00000RVcKvAAL","2026-07-21T06:08:31.000Z","005al00000RVvFOAA1","2026-07-21T06:08:31.000Z","","","","","","","","","","","","","","","","","        981723123 ","","",""
"a1TWD00000209vd2AA","005al00000RVcKvAAL","false","Singlequote-DT5180","2026-06-24T12:33:23.000Z","005al00000RVcKvAAL","2026-07-21T06:08:31.000Z","005al00000RVvFOAA1","2026-07-21T06:08:31.000Z","","","","","","","","","","","","","","","","","        Test123 ","","",""
"a1TWD0000020A212AE","005al00000RVcKvAAL","false","DT-5180-Record03-BackSlash","2026-06-24T12:33:23.000Z","005al00000RVcKvAAL","2026-07-21T06:08:31.000Z","005al00000RVvFOAA1","2026-07-21T06:08:31.000Z","","","","","","","","","","","","","","","","","       981723123 ","","",""
"a1TWD0000020A2C2AU","005al00000RVcKvAAL","false","Singlequote-DT5180","2026-06-24T12:33:23.000Z","005al00000RVcKvAAL","2026-07-21T06:08:31.000Z","005al00000RVvFOAA1","2026-07-21T06:08:31.000Z","","","","","","","","","","","","","","","","","       Test123 ","","",""
"a1TWD0000020AOe2AM","005al00000RVcKvAAL","false","DT-5180-Record03-BackSlash","2026-06-24T12:33:25.000Z","005al00000RVcKvAAL","2026-07-21T06:08:31.000Z","005al00000RVvFOAA1","2026-07-21T06:08:31.000Z","","","","","","","","","","","","","","","","","      981723123 ","","",""
"a1TWD0000020AOf2AM","005al00000RVcKvAAL","false","Singlequote-DT5180","2026-06-24T12:33:25.000Z","005al00000RVcKvAAL","2026-07-21T06:08:31.000Z","005al00000RVvFOAA1","2026-07-21T06:08:31.000Z","","","","","","","","","","","","","","","","","      Test123 ","","",""
"a1TWD00000209vX2AQ","005al00000RVcKvAAL","false","DT-5180-Record03-BackSlash","2026-06-24T12:33:23.000Z","005al00000RVcKvAAL","2026-07-07T07:12:56.000Z","005al00000RVcKvAAL","2026-07-07T07:12:56.000Z","","","","","","","","","","","","","","","","","     981723123 ","","",""
"a1TWD0000021XQb2AM","005al00000RVcKvAAL","false","Singlequote-DT5180","2026-07-07T07:12:56.000Z","005al00000RVcKvAAL","2026-07-07T07:12:56.000Z","005al00000RVcKvAAL","2026-07-07T07:12:56.000Z","","","","","","","","","","","","","","","","","     Test123 ","","",""
"a1TWD0000020A1z2AE","005al00000RVcKvAAL","false","DT-5180-Record01-DoubleQuote","2026-06-24T12:33:23.000Z","005al00000RVcKvAAL","2026-07-21T06:08:31.000Z","005al00000RVvFOAA1","2026-07-21T06:08:31.000Z","","","","","","","","","","","","","","IL","","","""813154123""","","",""
"a1TWD0000020A2A2AU","005al00000RVcKvAAL","false","doublequote-DT5180","2026-06-24T12:33:23.000Z","005al00000RVcKvAAL","2026-07-21T06:08:31.000Z","005al00000RVvFOAA1","2026-07-21T06:08:31.000Z","","","","","","","","","","","","","","","","","""Test123""","","",""
"a1TWD0000020A222AE","005al00000RVcKvAAL","false","DT-5180-Record02-SingleQuote","2026-06-24T12:33:23.000Z","005al00000RVcKvAAL","2026-07-21T06:08:31.000Z","005al00000RVvFOAA1","2026-07-21T06:08:31.000Z","","","","","","","","","","","","","","IL","","","'8612354123'","","",""
"a1TWD0000020A222AE","005al00000RVcKvAAL","false","DT-5180-Record02-SingleQuote","2026-06-24T12:33:23.000Z","005al00000RVcKvAAL","2026-07-07T07:12:56.000Z","005al00000RVcKvAAL","2026-07-07T07:12:56.000Z","","","","","","","","","","","","","","IL","","","'8612354123'","","",""
"a1TWD0000020A2B2AU","005al00000RVcKvAAL","false","Singlequote-DT5180","2026-06-24T12:33:23.000Z","005al00000RVcKvAAL","2026-07-21T06:08:31.000Z","005al00000RVvFOAA1","2026-07-21T06:08:31.000Z","","","","","","","","","","","","","","","","","'Test123'","","",""
"a1TWD0000020A2B2AU","005al00000RVcKvAAL","false","Singlequote-DT5180","2026-06-24T12:33:23.000Z","005al00000RVcKvAAL","2026-07-07T07:12:56.000Z","005al00000RVcKvAAL","2026-07-07T07:12:56.000Z","","","","","","","","","","","","","","","","","'Test123'","","",""
"a1TWD00000209vj2AA","005al00000RVcKvAAL","false","DT-5180-Record01-DoubleQuote","2026-06-24T12:33:23.000Z","005al00000RVcKvAAL","2026-07-21T06:08:31.000Z","005al00000RVvFOAA1","2026-07-21T06:08:31.000Z","","","","","","","","","","","","","","IL","","","/""813154123/""","","",""
"a1TWD0000020A2J2AU","005al00000RVcKvAAL","false","doublequote-DT5180","2026-06-24T12:33:23.000Z","005al00000RVcKvAAL","2026-07-21T06:08:31.000Z","005al00000RVvFOAA1","2026-07-21T06:08:31.000Z","","","","","","","","","","","","","","","","","/""Test123/""","","",""
"a1TWD0000020ABZ2A2","005al00000RVcKvAAL","false","DT-5180-Record01-DoubleQuote","2026-06-24T12:33:24.000Z","005al00000RVcKvAAL","2026-07-21T06:08:32.000Z","005al00000RVvFOAA1","2026-07-21T06:08:32.000Z","","","","","","","","","","","","","","IL","","","//""813154123//""","","",""
"a1TWD00000209vk2AA","005al00000RVcKvAAL","false","doublequote-DT5180","2026-06-24T12:33:23.000Z","005al00000RVcKvAAL","2026-07-21T06:08:31.000Z","005al00000RVvFOAA1","2026-07-21T06:08:31.000Z","","","","","","","","","","","","","","","","","//""Test123//""","","",""
"a1TWD0000020ABa2AM","005al00000RVcKvAAL","false","DT-5180-Record01-DoubleQuote","2026-06-24T12:33:24.000Z","005al00000RVcKvAAL","2026-07-21T06:08:32.000Z","005al00000RVvFOAA1","2026-07-21T06:08:32.000Z","","","","","","","","","","","","","","IL","","","///""813154123///""","","",""
"a1TWD0000020AL52AM","005al00000RVcKvAAL","false","doublequote-DT5180","2026-06-24T12:33:24.000Z","005al00000RVcKvAAL","2026-07-21T06:08:32.000Z","005al00000RVvFOAA1","2026-07-21T06:08:32.000Z","","","","","","","","","","","","","","","","","///""Test123///""","","",""
"a1TWD0000020ABd2AM","005al00000RVcKvAAL","false","DT-5180-Record01-DoubleQuote","2026-06-24T12:33:24.000Z","005al00000RVcKvAAL","2026-07-21T06:08:32.000Z","005al00000RVvFOAA1","2026-07-21T06:08:32.000Z","","","","","","","","","","","","","","IL","","","////""813154123////""","","",""
"a1TWD0000020AL62AM","005al00000RVcKvAAL","false","doublequote-DT5180","2026-06-24T12:33:24.000Z","005al00000RVcKvAAL","2026-07-21T06:08:32.000Z","005al00000RVvFOAA1","2026-07-21T06:08:32.000Z","","","","","","","","","","","","","","","","","////""Test123////""","","",""
"a1TWD0000020AM62AM","005al00000RVcKvAAL","false","DT-5180-Record01-DoubleQuote","2026-06-24T12:33:24.000Z","005al00000RVcKvAAL","2026-07-21T06:08:32.000Z","005al00000RVvFOAA1","2026-07-21T06:08:32.000Z","","","","","","","","","","","","","","IL","","","/////""813154123/////""","","",""
"a1TWD0000020ALA2A2","005al00000RVcKvAAL","false","doublequote-DT5180","2026-06-24T12:33:24.000Z","005al00000RVcKvAAL","2026-07-21T06:08:32.000Z","005al00000RVvFOAA1","2026-07-21T06:08:32.000Z","","","","","","","","","","","","","","","","","/////""Test123/////""","","",""
"a1TWD0000020AMC2A2","005al00000RVcKvAAL","false","DT-5180-Record01-DoubleQuote","2026-06-24T12:33:24.000Z","005al00000RVcKvAAL","2026-07-21T06:08:32.000Z","005al00000RVvFOAA1","2026-07-21T06:08:32.000Z","","","","","","","","","","","","","","IL","","","//////""813154123//////""","","",""
"a1TWD0000020AM72AM","005al00000RVcKvAAL","false","doublequote-DT5180","2026-06-24T12:33:24.000Z","005al00000RVcKvAAL","2026-07-21T06:08:32.000Z","005al00000RVvFOAA1","2026-07-21T06:08:32.000Z","","","","","","","","","","","","","","","","","//////""Test123//////""","","",""
"a1TWD0000020ANc2AM","005al00000RVcKvAAL","false","DT-5180-Record01-DoubleQuote","2026-06-24T12:33:24.000Z","005al00000RVcKvAAL","2026-07-21T06:08:32.000Z","005al00000RVvFOAA1","2026-07-21T06:08:32.000Z","","","","","","","","","","","","","","IL","","","///////""813154123///////""","","",""
"a1TWD0000020AMD2A2","005al00000RVcKvAAL","false","doublequote-DT5180","2026-06-24T12:33:24.000Z","005al00000RVcKvAAL","2026-07-21T06:08:32.000Z","005al00000RVvFOAA1","2026-07-21T06:08:32.000Z","","","","","","","","","","","","","","","","","///////""Test123///////""","","",""
"a1TWD0000020ANd2AM","005al00000RVcKvAAL","false","doublequote-DT5180","2026-06-24T12:33:24.000Z","005al00000RVcKvAAL","2026-07-21T06:08:32.000Z","005al00000RVvFOAA1","2026-07-21T06:08:32.000Z","","","","","","","","","","","","","","","","","////////""Test123////////""","","",""
"a1TWD0000020A202AE","005al00000RVcKvAAL","false","DT-5180-Record04-ForwardSlash","2026-06-24T12:33:23.000Z","005al00000RVcKvAAL","2026-07-21T06:08:31.000Z","005al00000RVvFOAA1","2026-07-21T06:08:31.000Z","","","","","","","","","","","","","","","","","/123765123/","","",""
"a1TWD0000020A292AE","005al00000RVcKvAAL","false","Forwarequote-DT5180","2026-06-24T12:33:23.000Z","005al00000RVcKvAAL","2026-07-21T06:08:31.000Z","005al00000RVvFOAA1","2026-07-21T06:08:31.000Z","","","","","","","","","","","","","","","","","/Test123/","","",""
"a1TWD00000209w22AA","005al00000RVcKvAAL","false","Wilmington","2026-06-24T12:33:23.000Z","005al00000RVcKvAAL","2026-07-21T06:08:31.000Z","005al00000RVvFOAA1","2026-07-21T06:08:31.000Z","","","","","","","","","","","","","","","","","1.23122E+13","","",""
"a1TWD0000020A092AE","005al00000RVcKvAAL","false","Wilmington","2026-06-24T12:33:23.000Z","005al00000RVcKvAAL","2026-07-21T06:08:31.000Z","005al00000RVvFOAA1","2026-07-21T06:08:31.000Z","","","","","","","","","","","","","","","","","1.23E+13","","",""
"a1TWD00000209v92AA","005al00000RVcKvAAL","false","Wilmington","2026-06-24T12:33:23.000Z","005al00000RVcKvAAL","2026-07-21T06:08:31.000Z","005al00000RVvFOAA1","2026-07-21T06:08:31.000Z","","","","","","","","","","","","","","","","","12312231987262","","",""
"a1TWD00000209wj2AA","005al00000RVcKvAAL","false","testbranch","2026-06-24T12:33:23.000Z","005al00000RVcKvAAL","2026-07-21T06:08:31.000Z","005al00000RVvFOAA1","2026-07-21T06:08:31.000Z","","","","","","","","","","","","","","","","","1234567","","",""
"a1TWD00000209zC2AQ","005al00000RVcKvAAL","false","Naples","2026-06-24T12:33:23.000Z","005al00000RVcKvAAL","2026-07-21T06:08:31.000Z","005al00000RVvFOAA1","2026-07-21T06:08:31.000Z","","","","","","","","","","","","","","","","","4.20065E+16","","",""
"a1TWD00000209zs2AA","005al00000RVcKvAAL","false","Wilmington","2026-06-24T12:33:23.000Z","005al00000RVcKvAAL","2026-07-21T06:08:31.000Z","005al00000RVvFOAA1","2026-07-21T06:08:31.000Z","","","","","","","","","","","","","","","","","4.20087E+16","","",""
"a1TWD00000209zo2AA","005al00000RVcKvAAL","false","Ap","2026-06-24T12:33:23.000Z","005al00000RVcKvAAL","2026-07-21T06:08:31.000Z","005al00000RVvFOAA1","2026-07-21T06:08:31.000Z","","","","ap01","","","","","","","","","","","","","4.20316E+16","","",""
"a1TWD00000209zQ2AQ","005al00000RVcKvAAL","false","London City","2026-06-24T12:33:23.000Z","005al00000RVcKvAAL","2026-07-21T06:08:31.000Z","005al00000RVvFOAA1","2026-07-21T06:08:31.000Z","","","00-00-00","London","","","","","","","","","","","","","4.20327E+16","","",""
"a1TWD0000020A002AE","005al00000RVcKvAAL","false","Lyon","2026-06-24T12:33:23.000Z","005al00000RVcKvAAL","2026-07-21T06:08:31.000Z","005al00000RVvFOAA1","2026-07-21T06:08:31.000Z","","","1","","","","","","","","","","","","","","4.2035E+16","","",""
"a1TWD00000209wH2AQ","005al00000RVcKvAAL","false","Naples","2026-06-24T12:33:23.000Z","005al00000RVcKvAAL","2026-07-21T06:08:31.000Z","005al00000RVvFOAA1","2026-07-21T06:08:31.000Z","","","","","","","","","","","","","","","","","4.20415E+16","","",""
"a1TWD00000209zV2AQ","005al00000RVcKvAAL","false","Paris","2026-06-24T12:33:23.000Z","005al00000RVcKvAAL","2026-07-21T06:08:31.000Z","005al00000RVvFOAA1","2026-07-21T06:08:31.000Z","","","2","Paris","","","","","","","","","","","","","4.20419E+16","","",""
"a1TWD00000209wB2AQ","005al00000RVcKvAAL","false","Madrid","2026-06-24T12:33:23.000Z","005al00000RVcKvAAL","2026-07-21T06:08:31.000Z","005al00000RVvFOAA1","2026-07-21T06:08:31.000Z","","","","","","","","","","","","","","","","","4.20603E+16","","",""
"a1TWD00000209yf2AA","005al00000RVcKvAAL","false","AR-Branch-Test","2026-06-24T12:33:23.000Z","005al00000RVcKvAAL","2026-07-21T06:08:31.000Z","005al00000RVvFOAA1","2026-07-21T06:08:31.000Z","","","","","","","","","","","","","","","","","4.20619E+16","","",""
"a1TWD00000209zd2AA","005al00000RVcKvAAL","false","Naples","2026-06-24T12:33:23.000Z","005al00000RVcKvAAL","2026-07-21T06:08:31.000Z","005al00000RVvFOAA1","2026-07-21T06:08:31.000Z","","","","Naples","","","","","","","","","","","","","4.2065E+16","","",""
"a1TWD00000209za2AA","005al00000RVcKvAAL","false","Valencia","2026-06-24T12:33:23.000Z","005al00000RVcKvAAL","2026-07-21T06:08:31.000Z","005al00000RVvFOAA1","2026-07-21T06:08:31.000Z","","","","Valencia","","","","","","","","","","","","","4.20661E+16","","",""
"a1TWD00000209yM2AQ","005al00000RVcKvAAL","false","Mumbai","2026-06-24T12:33:23.000Z","005al00000RVcKvAAL","2026-07-21T06:08:31.000Z","005al00000RVvFOAA1","2026-07-21T06:08:31.000Z","","","502","Mumbai","","","","","","","","","","MT","Andheri East","","4.20672E+16","","",""
"a1TWD00000209yU2AQ","005al00000RVcKvAAL","false","Mayfaire","2026-06-24T12:33:23.000Z","005al00000RVcKvAAL","2026-07-21T06:08:31.000Z","005al00000RVvFOAA1","2026-07-21T06:08:31.000Z","","","13647","Wilmington","","","","","","","","","","","","","4.20715E+16","","",""
"a1TWD00000209vz2AA","005al00000RVcKvAAL","false","Naples","2026-06-24T12:33:23.000Z","005al00000RVcKvAAL","2026-07-21T06:08:31.000Z","005al00000RVvFOAA1","2026-07-21T06:08:31.000Z","","","","","","","","","","","","","","","","","4.20E+16","","",""
"a1TWD00000209zh2AA","005al00000RVcKvAAL","false","SriBranchesTest1","2026-06-24T12:33:23.000Z","005al00000RVcKvAAL","2026-07-21T06:08:31.000Z","005al00000RVvFOAA1","2026-07-21T06:08:31.000Z","","","","","","","","","","","","","","","","","4.21013E+16","","",""
"a1TWD00000209yj2AA","005al00000RVcKvAAL","false","Bristol","2026-06-24T12:33:23.000Z","005al00000RVcKvAAL","2026-07-21T06:08:31.000Z","005al00000RVvFOAA1","2026-07-21T06:08:31.000Z","","","00-00-02","","","","","","","","","","","","","","4.21072E+16","","",""
"a1TWD00000209w92AA","005al00000RVcKvAAL","false","Toulouse","2026-06-24T12:33:23.000Z","005al00000RVcKvAAL","2026-07-21T06:08:31.000Z","005al00000RVvFOAA1","2026-07-21T06:08:31.000Z","","","4","","","","","","","","","","","","","","4.21137E+16","","",""
"a1TWD00000209yN2AQ","005al00000RVcKvAAL","false","Hyd Qa","2026-06-24T12:33:23.000Z","005al00000RVcKvAAL","2026-07-21T06:08:31.000Z","005al00000RVvFOAA1","2026-07-21T06:08:31.000Z","","","test-001","test01","","","","","","","","","","","","","4.21173E+16","","",""
"a1TWD00000209z72AA","005al00000RVcKvAAL","false","Barcelona","2026-06-24T12:33:23.000Z","005al00000RVcKvAAL","2026-07-21T06:08:31.000Z","005al00000RVvFOAA1","2026-07-21T06:08:31.000Z","","","","","","","","","","","","","","","","","4.21218E+16","","",""
"a1TWD00000209yr2AA","005al00000RVcKvAAL","false","shiva001","2026-06-24T12:33:23.000Z","005al00000RVcKvAAL","2026-07-21T06:08:31.000Z","005al00000RVvFOAA1","2026-07-21T06:08:31.000Z","","","","","","","","","","","","","","","","","4.2133E+16","","",""
"a1TWD00000209zq2AA","005al00000RVcKvAAL","false","Bangalore-01","2026-06-24T12:33:23.000Z","005al00000RVcKvAAL","2026-07-21T06:08:31.000Z","005al00000RVvFOAA1","2026-07-21T06:08:31.000Z","","","","Uppal","","","","","","","","","","","","","4.21354E+16","","",""
"a1TWD00000209yi2AA","005al00000RVcKvAAL","false","Manchester","2026-06-24T12:33:23.000Z","005al00000RVcKvAAL","2026-07-21T06:08:31.000Z","005al00000RVvFOAA1","2026-07-21T06:08:31.000Z","","","00-00-01","","","","","","","","","","","","","","4.21562E+16","","",""
"a1TWD0000020A0F2AU","005al00000RVcKvAAL","false","sreekanth","2026-06-24T12:33:23.000Z","005al00000RVcKvAAL","2026-07-21T06:08:31.000Z","005al00000RVvFOAA1","2026-07-21T06:08:31.000Z","","","","","","","","","","","","","","","","","4.21578E+16","","",""
"a1TWD00000209wJ2AQ","005al00000RVcKvAAL","false","Berlin","2026-06-24T12:33:23.000Z","005al00000RVcKvAAL","2026-07-21T06:08:31.000Z","005al00000RVvFOAA1","2026-07-21T06:08:31.000Z","","","","","","","","","","","","","","","","","4.2161E+16","","",""
"a1TWD00000209vv2AA","005al00000RVcKvAAL","false","Mumbai","2026-06-24T12:33:23.000Z","005al00000RVcKvAAL","2026-07-21T06:08:31.000Z","005al00000RVvFOAA1","2026-07-21T06:08:31.000Z","","","502","Mumbai","","","","","","","","","","","","","4.21749E+16","","",""
"a1TWD00000209zw2AA","005al00000RVcKvAAL","false","Liverpool","2026-06-24T12:33:23.000Z","005al00000RVcKvAAL","2026-07-21T06:08:31.000Z","005al00000RVvFOAA1","2026-07-21T06:08:31.000Z","","","00-00-03","","","","","","","","","","","","","","4.21791E+16","","",""
"a1TWD00000209zT2AQ","005al00000RVcKvAAL","false","Seville","2026-06-24T12:33:23.000Z","005al00000RVcKvAAL","2026-07-21T06:08:31.000Z","005al00000RVvFOAA1","2026-07-21T06:08:31.000Z","","","","Seville","","","","","","","","","","","","","4.21796E+16","","",""
"a1TWD00000209zN2AQ","005al00000RVcKvAAL","false","Shiva","2026-06-24T12:33:23.000Z","005al00000RVcKvAAL","2026-07-21T06:08:31.000Z","005al00000RVvFOAA1","2026-07-21T06:08:31.000Z","","","","","","","","","","","","","","","","","4.21834E+16","","",""
"a1TWD00000209w72AA","005al00000RVcKvAAL","false","Paris","2026-06-24T12:33:23.000Z","005al00000RVcKvAAL","2026-07-21T06:08:31.000Z","005al00000RVvFOAA1","2026-07-21T06:08:31.000Z","","","2","","","","","","","","","","","","","","4.21874E+16","","",""
"a1TWD00000209yu2AA","005al00000RVcKvAAL","false","DryRunBranchUpdate","2026-06-24T12:33:23.000Z","005al00000RVcKvAAL","2026-07-21T06:08:31.000Z","005al00000RVvFOAA1","2026-07-21T06:08:31.000Z","","","123","Hyderabad","","","","","","","","","","","","","4.21903E+16","","",""
"a1TWD00000209wG2AQ","005al00000RVcKvAAL","false","Milan","2026-06-24T12:33:23.000Z","005al00000RVcKvAAL","2026-07-21T06:08:31.000Z","005al00000RVvFOAA1","2026-07-21T06:08:31.000Z","","","","","","","","","","","","","","","","","4.21937E+16","","",""
"a1TWD00000209zD2AQ","005al00000RVcKvAAL","false","Turin","2026-06-24T12:33:23.000Z","005al00000RVcKvAAL","2026-07-21T06:08:31.000Z","005al00000RVvFOAA1","2026-07-21T06:08:31.000Z","","","","","","","","","","","","","","","","","4.21938E+16","","",""
"a1TWD00000209vw2AA","005al00000RVcKvAAL","false","Toulouse","2026-06-24T12:33:23.000Z","005al00000RVcKvAAL","2026-07-21T06:08:31.000Z","005al00000RVvFOAA1","2026-07-21T06:08:31.000Z","","","4","","","","","","","","","","","","","","4.21E+16","","",""
"a1TWD00000209zy2AA","005al00000RVcKvAAL","false","Marseille","2026-06-24T12:33:23.000Z","005al00000RVcKvAAL","2026-07-21T06:08:31.000Z","005al00000RVvFOAA1","2026-07-21T06:08:31.000Z","","","3","","","","","","","","","","","","","","4.22047E+16","","",""
"a1TWD00000209zS2AQ","005al00000RVcKvAAL","false","Bristol","2026-06-24T12:33:23.000Z","005al00000RVcKvAAL","2026-07-21T06:08:31.000Z","005al00000RVvFOAA1","2026-07-21T06:08:31.000Z","","","00-00-02","Bristol","","","","","","","","","","","","","4.22242E+16","","",""
"a1TWD00000209w82AA","005al00000RVcKvAAL","false","Marseille","2026-06-24T12:33:23.000Z","005al00000RVcKvAAL","2026-07-21T06:08:31.000Z","005al00000RVvFOAA1","2026-07-21T06:08:31.000Z","","","3","","","","","","","","","","","","","","4.22324E+16","","",""
"a1TWD00000209zl2AA","005al00000RVcKvAAL","false","QA - Branch 002","2026-06-24T12:33:23.000Z","005al00000RVcKvAAL","2026-07-21T06:08:31.000Z","005al00000RVvFOAA1","2026-07-21T06:08:31.000Z","","","52","Bangalore","","","","","","","","","","","","","4.2232E+16","","",""
"a1TWD00000209w62AA","005al00000RVcKvAAL","false","Liverpool","2026-06-24T12:33:23.000Z","005al00000RVcKvAAL","2026-07-21T06:08:31.000Z","005al00000RVvFOAA1","2026-07-21T06:08:31.000Z","","","00-00-03","","","","","","","","","","","","","","4.22343E+16","","",""
"a1TWD00000209ys2AA","005al00000RVcKvAAL","false","Bangalore-01-Update","2026-06-24T12:33:23.000Z","005al00000RVcKvAAL","2026-07-21T06:08:31.000Z","005al00000RVvFOAA1","2026-07-21T06:08:31.000Z","","","500","Bangalore","","","","","","","","","","","","","4.22373E+16","","",""
"a1TWD00000209yb2AA","005al00000RVcKvAAL","false","testbranch","2026-06-24T12:33:23.000Z","005al00000RVcKvAAL","2026-07-21T06:08:31.000Z","005al00000RVvFOAA1","2026-07-21T06:08:31.000Z","","","","","","","","","","","","","","","","","4.22589E+16","","",""
"a1TWD0000020A072AE","005al00000RVcKvAAL","false","Khmm","2026-06-24T12:33:23.000Z","005al00000RVcKvAAL","2026-07-21T06:08:31.000Z","005al00000RVvFOAA1","2026-07-21T06:08:31.000Z","","","KHMM","","","","","","","","","","","","","","4.22659E+16","","",""
"a1TWD00000209zf2AA","005al00000RVcKvAAL","false","Berlin","2026-06-24T12:33:23.000Z","005al00000RVcKvAAL","2026-07-21T06:08:31.000Z","005al00000RVvFOAA1","2026-07-21T06:08:31.000Z","","","","Berlin","","","","","","","","","","","","","4.22673E+16","","",""
"a1TWD00000209vu2AA","005al00000RVcKvAAL","false","Wilmington","2026-06-24T12:33:23.000Z","005al00000RVcKvAAL","2026-07-21T06:08:31.000Z","005al00000RVvFOAA1","2026-07-21T06:08:31.000Z","","","","Wilmington","","","","","","","","","","","","","4.22704E+16","","",""
"a1TWD00000209yz2AA","005al00000RVcKvAAL","false","Manchester","2026-06-24T12:33:23.000Z","005al00000RVcKvAAL","2026-07-21T06:08:31.000Z","005al00000RVvFOAA1","2026-07-21T06:08:31.000Z","","","00-00-01","","","","","","","","","","","","","","4.22748E+16","","",""
"a1TWD00000209w12AA","005al00000RVcKvAAL","false","AR-Branch-Test","2026-06-24T12:33:23.000Z","005al00000RVcKvAAL","2026-07-21T06:08:31.000Z","005al00000RVvFOAA1","2026-07-21T06:08:31.000Z","","","","","","","","","","","","","","","","","4.22773E+16","","",""
"a1TWD00000209z22AA","005al00000RVcKvAAL","false","Paris","2026-06-24T12:33:23.000Z","005al00000RVcKvAAL","2026-07-21T06:08:31.000Z","005al00000RVvFOAA1","2026-07-21T06:08:31.000Z","","","2","","","","","","","","","","","","","","4.22794E+16","","",""
"a1TWD00000209zX2AQ","005al00000RVcKvAAL","false","Toulouse01","2026-06-24T12:33:23.000Z","005al00000RVcKvAAL","2026-07-21T06:08:31.000Z","005al00000RVvFOAA1","2026-07-21T06:08:31.000Z","","","4","Toulouse","","","","","","","","","","","","","4.22823E+16","","",""
"a1TWD00000209wL2AQ","005al00000RVcKvAAL","false","Munich","2026-06-24T12:33:23.000Z","005al00000RVcKvAAL","2026-07-21T06:08:31.000Z","005al00000RVvFOAA1","2026-07-21T06:08:31.000Z","","","","","","","","","","","","","","","","","4.22874E+16","","",""
"a1TWD00000209yl2AA","005al00000RVcKvAAL","false","Paris","2026-06-24T12:33:23.000Z","005al00000RVcKvAAL","2026-07-21T06:08:31.000Z","005al00000RVvFOAA1","2026-07-21T06:08:31.000Z","","","2","","","","","","","","","","","","","","4.22937E+16","","",""
"a1TWD0000020A0D2AU","005al00000RVcKvAAL","false","Liverpool","2026-06-24T12:33:23.000Z","005al00000RVcKvAAL","2026-07-21T06:08:31.000Z","005al00000RVvFOAA1","2026-07-21T06:08:31.000Z","","","00-00-03","","","","","","","","","","","","","","4.22E+16","","",""
"a1TWD00000209wE2AQ","005al00000RVcKvAAL","false","Seville","2026-06-24T12:33:23.000Z","005al00000RVcKvAAL","2026-07-21T06:08:31.000Z","005al00000RVvFOAA1","2026-07-21T06:08:31.000Z","","","","","","","","","","","","","","","","","4.23041E+16","","",""
"a1TWD00000209z52AA","005al00000RVcKvAAL","false","Lyon","2026-06-24T12:33:23.000Z","005al00000RVcKvAAL","2026-07-21T06:08:31.000Z","005al00000RVvFOAA1","2026-07-21T06:08:31.000Z","","","1","","","","","","","","","","","","","","4.23202E+16","","",""
