"Id","OwnerId","IsDeleted","Name","nFORMS__Description__c","nFORMS__Enable_FLS__c","nFORMS__Enforce_Masking__c","nFORMS__Filter__c","nFORMS__Form_Purpose__c","nFORMS__Is_Active__c","nFORMS__Output_Type__c","nFORMS__Page_Dimension_Unit__c","nFORMS__Page_Width__c","nFORMS__Primary_Object__c","nFORMS__Save_To_Docman__c","nFORMS__Template_Input_Type__c","nFORMS__lookupKey__c","nFORMS__Document_Output_Type__c"
"a5rWD000000C7jCYAS","005al00000RVcKvAAL","false","newData Added for Fee Template -1","","true","true","","General","false","","Inches","","Account","false","Word","42464814546014306","Word"
"a5rWD000000C7jDYAS","005al00000RVcKvAAL","false","Davillers","","true","true","","General","false","","Inches","","Account","false","Word","42476371003946995","PDF"
"a5rWD000000C7jEYAS","005al00000RVcKvAAL","false","FM061 Board Minutes","","true","true","","General","false","Word","Inches","","LLC_BI__Loan__c","false","Word","42479517625721157","Word"
"a5rWD000000C7jFYAS","005al00000RVcKvAAL","false","newData Added for Fee Template -1","","true","true","","General","false","","Inches","","Account","false","Word","42482854589402857","Word"
"a5rWD000000C7jGYAS","005al00000RVcKvAAL","false","LT023 Cert of Covenant Compliance","","true","true","","General","false","Word","Inches","","LLC_BI__Loan__c","false","Word","42489746529217129","Word"
"a5rWD000000C7jHYAS","005al00000RVcKvAAL","false","LT017 Letter of Non Crystalisation","","true","true","","General","false","Word","Inches","","LLC_BI__Loan__c","false","Word","42495846955860457","Word"
"a5rWD000000C7jIYAS","005al00000RVcKvAAL","false","newData Added for Fee Template - 2","","true","true","","General","false","","Inches","","LLC_BI__Treasury_Service__c","false","HTML","42496339935561344","PDF"
"a5rWD000000C7jJYAS","005al00000RVcKvAAL","false","newData Added for Fee Template - 2","","true","true","","General","false","","Inches","","LLC_BI__Treasury_Service__c","false","HTML","42499001784455243","PDF"
"a5rWD000000C7jKYAS","005al00000RVcKvAAL","false","newData Added for Fee Template - 2","","true","true","","General","false","","Inches","","LLC_BI__Treasury_Service__c","false","HTML","42499705792907061","PDF"
"a5rWD000000C7jLYAS","005al00000RVcKvAAL","false","newData Added for Fee Template - 2","","true","true","","General","false","","Inches","","LLC_BI__Treasury_Service__c","false","HTML","42505301679036687","PDF"
"a5rWD000000C7jMYAS","005al00000RVcKvAAL","false","FM056 Prec Legal Charge B2L","","true","true","","General","false","Word","Inches","","LLC_BI__Loan__c","false","Word","42508424923831415","Word"
"a5rWD000000C7jNYAS","005al00000RVcKvAAL","false","FM068 Sole Director Resolution","","true","true","","General","false","Word","Inches","","LLC_BI__Loan__c","false","Word","42517083755987363","Word"
"a5rWD000000C7jOYAS","005al00000RVcKvAAL","false","newData Added for Fee Template - 2","","true","true","","General","false","","Inches","","LLC_BI__Treasury_Service__c","false","HTML","42519191995555028","PDF"
"a5rWD000000C7jPYAS","005al00000RVcKvAAL","false","newData Added for Fee Template - 2","","true","true","","General","false","","Inches","","LLC_BI__Treasury_Service__c","false","HTML","42520254424175130","PDF"
"a5rWD000000C7jQYAS","005al00000RVcKvAAL","false","newData Added for Fee Template -1","","true","true","","General","false","","Inches","","Account","false","Word","42520563138866991","Word"
"a5rWD000000C7jRYAS","005al00000RVcKvAAL","false","QA_Platinum_Plan","QA_Platinum_Plan","true","true","","General","true","PDF","Inches","","LLC_BI__Deposit__c","true","HTML","42523371758461804","PDF"
"a5rWD000000C7jSYAS","005al00000RVcKvAAL","false","FM069 B2L Loan Document","","true","true","","General","false","Word","Inches","","LLC_BI__Loan__c","false","Word","42528093168152052","Word"
"a5rWD000000C7jTYAS","005al00000RVcKvAAL","false","newData Added for Fee Template - 2","","true","true","","General","false","","Inches","","LLC_BI__Treasury_Service__c","false","HTML","42529325491195898","PDF"
"a5rWD000000C7jUYAS","005al00000RVcKvAAL","false","FM066 Report on Title","","true","true","","General","false","Word","Inches","","LLC_BI__Loan__c","false","Word","42550750111686789","Word"
"a5rWD000000C7jVYAS","005al00000RVcKvAAL","false","LT005 Decline Letter","","true","true","","General","false","Word","Inches","","LLC_BI__Loan__c","false","Word","42569009729648879","Word"
"a5rWD000000C7jWYAS","005al00000RVcKvAAL","false","FM058 Prec Personal Guarantee","","true","true","","General","false","Word","Inches","","LLC_BI__Loan__c","false","Word","42589989960229561","Word"
"a5rWD000000C7jXYAS","005al00000RVcKvAAL","false","newData Added for Fee Template - 2","","true","true","","General","false","","Inches","","LLC_BI__Treasury_Service__c","false","HTML","42590651150431931","PDF"
"a5rWD000000C7jYYAS","005al00000RVcKvAAL","false","newData Added for Fee Template - 2","","true","true","","General","false","","Inches","","LLC_BI__Treasury_Service__c","false","HTML","42600744416221244","PDF"
"a5rWD000000C7jZYAS","005al00000RVcKvAAL","false","newData Added for Fee Template -1","","true","true","","General","false","","Inches","","Account","false","Word","42639638689274992","Word"
"a5rWD000000C7jaYAC","005al00000RVcKvAAL","false","newData Added for Fee Template -1","","true","true","","General","false","","Inches","","Account","false","Word","42647420735903299","Word"
"a5rWD000000C7jbYAC","005al00000RVcKvAAL","false","FM067 Board Resolution","","true","true","","General","false","Word","Inches","","LLC_BI__Loan__c","false","Word","42656086107590941","Word"
"a5rWD000000C7jcYAC","005al00000RVcKvAAL","false","IN009 Watchlist 2a Action Plan","","true","true","","General","false","Word","Inches","","Account","false","Word","42661154748624296","Word"
"a5rWD000000C7jdYAC","005al00000RVcKvAAL","false","newData Added for Fee Template -1","","true","true","","General","false","","Inches","","Account","false","Word","42666674609906711","Word"
"a5rWD000000C7jeYAC","005al00000RVcKvAAL","false","newData Added for Fee Template -1","","true","true","","General","false","","Inches","","Account","false","Word","42683498406498423","Word"
"a5rWD000000C7jfYAC","005al00000RVcKvAAL","false","newData Added for Fee Template -1","","true","true","","General","false","","Inches","","Account","false","Word","42686975318374620","Word"
"a5rWD000000C7jgYAC","005al00000RVcKvAAL","false","newData Added for Fee Template - 2","","true","true","","General","false","","Inches","","LLC_BI__Treasury_Service__c","false","HTML","42688585687192319","PDF"
"a5rWD000000C7jhYAC","005al00000RVcKvAAL","false","FM073 Loan Terms","","true","true","","General","false","Word","Inches","","LLC_BI__Loan__c","false","Word","42688922101438027","Word"
"a5rWD000000C7jiYAC","005al00000RVcKvAAL","false","newData Added for Fee Template - 2","","true","true","","General","false","","Inches","","LLC_BI__Treasury_Service__c","false","HTML","42705021422282251","PDF"
"a5rWD000000C7jjYAC","005al00000RVcKvAAL","false","newData Added for Fee Template - 2","","true","true","","General","false","","Inches","","LLC_BI__Treasury_Service__c","false","HTML","42713233946392110","PDF"
"a5rWD000000C7jkYAC","005al00000RVcKvAAL","false","newData Added for Fee Template -1","","true","true","","General","false","","Inches","","Account","false","Word","42718296566022471","Word"
"a5rWD000000C7jlYAC","005al00000RVcKvAAL","false","newData Added for Fee Template -1","","true","true","","General","false","","Inches","","Account","false","Word","42719090075374135","Word"
"a5rWD000000C7jmYAC","005al00000RVcKvAAL","false","newData Added for Fee Template -1","","true","true","","General","false","","Inches","","Account","false","Word","42729419967494398","Word"
"a5rWD000000C7jnYAC","005al00000RVcKvAAL","false","FM064 Directors Certificate","","true","true","","General","false","Word","Inches","","LLC_BI__Loan__c","false","Word","42739179341774532","Word"
"a5rWD000000C7joYAC","005al00000RVcKvAAL","false","FM059 Prec Sub Deed Multiple Loans","","true","true","","General","false","Word","Inches","","LLC_BI__Loan__c","false","Word","42743388778983018","Word"
"a5rWD000000C7jpYAC","005al00000RVcKvAAL","false","Williams","","true","true","","General","false","","Inches","","Account_Security","false","Word","42744599073187020","Words"
"a5rWD000000C7jqYAC","005al00000RVcKvAAL","false","newData Added for Fee Template -1","","true","true","","General","false","","Inches","","Account","false","Word","42747224206627082","Word"
"a5rWD000000C7jrYAC","005al00000RVcKvAAL","false","LT013 Valuation Instruction","","true","true","","General","false","Word","Inches","","LLC_BI__Loan__c","false","Word","42749439188203254","Word"
"a5rWD000000C7jsYAC","005al00000RVcKvAAL","false","newData Added for Fee Template - 2","","true","true","","General","false","","Inches","","LLC_BI__Treasury_Service__c","false","HTML","42752346008744725","PDF"
"a5rWD000000C7jtYAC","005al00000RVcKvAAL","false","newData Added for Fee Template - 2","","true","true","","General","false","","Inches","","LLC_BI__Treasury_Service__c","false","HTML","42755324254290338","PDF"
"a5rWD000000C7juYAC","005al00000RVcKvAAL","false","Consumer Adverse Action- Co-Borrowers","","true","true","","General","true","Word","Inches","","LLC_BI__Loan__c","false","Word","42765844656996028","PDF"
"a5rWD000000C7jvYAC","005al00000RVcKvAAL","false","newData Added for Fee Template - 2","","true","true","","General","false","","Inches","","LLC_BI__Treasury_Service__c","false","HTML","42766683487094494","PDF"
"a5rWD000000C7jwYAC","005al00000RVcKvAAL","false","newData Added for Fee Template -1","","true","true","","General","false","","Inches","","Account","false","Word","42770222600560503","Word"
"a5rWD000000C7jxYAC","005al00000RVcKvAAL","false","newData Added for Fee Template -1","","true","true","","General","false","","Inches","","Account","false","Word","42775563965014235","Word"
"a5rWD000000C7jyYAC","005al00000RVcKvAAL","false","newData Added for Fee Template -1","","true","true","","General","false","","Inches","","Account","false","Word","42776710443578221","Word"
"a5rWD000000C7jzYAC","005al00000RVcKvAAL","false","FM053 Prec Deed of Priority: Legal Mortgage","","true","true","","General","false","Word","Inches","","LLC_BI__Loan__c","false","Word","42780394263470950","Word"
"a5rWD000000C7k0YAC","005al00000RVcKvAAL","false","newData Added for Fee Template -1","","true","true","","General","false","","Inches","","Account","false","Word","42781337298015145","Word"
"a5rWD000000C7k1YAC","005al00000RVcKvAAL","false","Small Business Credit Memo","Credit Memo for all Small Business loans","true","true","","Credit Memo","true","HTML","Inches","","LLC_BI__Loan__c","true","HTML","42782395031682678","HTML"
"a5rWD000000C7k2YAC","005al00000RVcKvAAL","false","newData Added for Fee Template -1","","true","true","","General","false","","Inches","","Account","false","Word","42786559811169500","Word"
"a5rWD000000C7k3YAC","005al00000RVcKvAAL","false","newData Added for Fee Template -1","","true","true","","General","false","","Inches","","Account","false","Word","42792679674956710","Word"
"a5rWD000000C7k4YAC","005al00000RVcKvAAL","false","FM049 Prec Intercreditor Deed","","true","true","","General","false","Word","Inches","","LLC_BI__Loan__c","false","Word","42794611406026551","Word"
"a5rWD000000C7k5YAC","005al00000RVcKvAAL","false","newData Added for Fee Template - 2","","true","true","","General","false","","Inches","","LLC_BI__Treasury_Service__c","false","HTML","42797465637806721","PDF"
"a5rWD000000C7k6YAC","005al00000RVcKvAAL","false","newData Added for Fee Template - 2","","true","true","","General","false","","Inches","","LLC_BI__Treasury_Service__c","false","HTML","42801569345642506","PDF"
"a5rWD000000C7k7YAC","005al00000RVcKvAAL","false","newData Added for Fee Template - 2","","true","true","","General","false","","Inches","","LLC_BI__Treasury_Service__c","false","HTML","42815140349724218","PDF"
"a5rWD000000C7k8YAC","005al00000RVcKvAAL","false","newData Added for Fee Template -1","","true","true","","General","false","","Inches","","Account","false","Word","4282239835854169","Word"
"a5rWD000000C7k9YAC","005al00000RVcKvAAL","false","LT016 Fin Covenant Breach - BANK WAIVER","","true","true","","General","false","Word","Inches","","LLC_BI__Loan__c","false","Word","42826236230424836","Word"
"a5rWD000000C7kAYAS","005al00000RVcKvAAL","false","newData Added for Fee Template - 2","","true","true","","General","false","","Inches","","LLC_BI__Treasury_Service__c","false","HTML","42833702357404981","PDF"
"a5rWD000000C7kBYAS","005al00000RVcKvAAL","false","Executive Pricing Summary","","true","true","","General","false","Word","Inches","","LLC_BI__Scenario__c","false","Word","42833743782922224","Word"
"a5rWD000000C7kCYAS","005al00000RVcKvAAL","false","newData Added for Fee Template -1","","true","true","","General","false","","Inches","","Account","false","Word","42836992482810393","Word"
"a5rWD000000C7kDYAS","005al00000RVcKvAAL","false","newData Added for Fee Template -1","","true","true","","General","false","","Inches","","Account","false","Word","42840011381153742","Word"
"a5rWD000000C7kEYAS","005al00000RVcKvAAL","false","FM060 Prec Sub Deed Single Loan","","true","true","","General","false","Word","Inches","","LLC_BI__Loan__c","false","Word","42857667448911251","Word"
"a5rWD000000C7kFYAS","005al00000RVcKvAAL","false","FM044 Business Profile","","true","true","","General","false","Word","Inches","","Account","false","Word","42859665221572707","Word"
"a5rWD000000C7kGYAS","005al00000RVcKvAAL","false","Consumer - Counter Offer- Amount/Term","","true","true","","General","true","Word","Inches","","LLC_BI__Loan__c","true","Word","42872282314590968","PDF"
"a5rWD000000C7kHYAS","005al00000RVcKvAAL","false","FM011 Drawdown Instructions","","true","true","","General","false","Word","Inches","","LLC_BI__Loan__c","false","Word","42876360670694595","Word"
"a5rWD000000C7kIYAS","005al00000RVcKvAAL","false","newData Added for Fee Template - 2","","true","true","","General","false","","Inches","","LLC_BI__Treasury_Service__c","false","HTML","42884235966763107","PDF"
"a5rWD000000C7kJYAS","005al00000RVcKvAAL","false","newData Added for Fee Template - 2","","true","true","","General","false","","Inches","","LLC_BI__Treasury_Service__c","false","HTML","42896128511848576","PDF"
"a5rWD000000C7kKYAS","005al00000RVcKvAAL","false","newData Added for Fee Template -1","","true","true","","General","false","","Inches","","Account","false","Word","42897626544140930","Word"
"a5rWD000000C7kLYAS","005al00000RVcKvAAL","false","newData Added for Fee Template - 2","","true","true","","General","false","","Inches","","LLC_BI__Treasury_Service__c","false","HTML","42899850695901360","PDF"
"a5rWD000000C7kMYAS","005al00000RVcKvAAL","false","LT007 Fixed Rate Letter","","true","true","","General","false","Word","Inches","","LLC_BI__Loan__c","false","Word","42906042755499468","Word"
"a5rWD000000C7kNYAS","005al00000RVcKvAAL","false","newData Added for Fee Template -1","","true","true","","General","false","","Inches","","Account","false","Word","42919401140357783","Word"
"a5rWD000000C7kOYAS","005al00000RVcKvAAL","false","newData Added for Fee Template -1","","true","true","","General","false","","Inches","","Account","false","Word","42931877594241519","Word"
"a5rWD000000C7kPYAS","005al00000RVcKvAAL","false","newData Added for Fee Template - 2","","true","true","","General","false","","Inches","","LLC_BI__Treasury_Service__c","false","HTML","42932392930504146","PDF"
"a5rWD000000C7kQYAS","005al00000RVcKvAAL","false","newData Added for Fee Template -1","","true","true","","General","false","","Inches","","Account","false","Word","42937141512701291","Word"
"a5rWD000000C7kRYAS","005al00000RVcKvAAL","false","FM054 Prec Deed of Priority Mortgage Debenture","","true","true","","General","false","Word","Inches","","LLC_BI__Loan__c","false","Word","42941539308165819","Word"
"a5rWD000000C7kSYAS","005al00000RVcKvAAL","false","newData Added for Fee Template - 2","","true","true","","General","false","","Inches","","LLC_BI__Treasury_Service__c","false","HTML","42943349214354889","PDF"
"a5rWD000000C7kTYAS","005al00000RVcKvAAL","false","FM062 Business Monitoring Checklist","","true","true","","General","false","Word","Inches","","LLC_BI__Loan__c","false","Word","42944460708163324","Word"
"a5rWD000000C7kUYAS","005al00000RVcKvAAL","false","Adverse Action Letter-01","Loan Description-01","true","true","","General","true","HTML","Inches","","LLC_BI__Loan__c","true","HTML","42945817499168956","HTML"
"a5rWD000000C7kVYAS","005al00000RVcKvAAL","false","FM050 Prec Corporate Guarantee","","true","true","","General","false","Word","Inches","","LLC_BI__Loan__c","false","Word","42947779617735569","Word"
"a5rWD000000C7kWYAS","005al00000RVcKvAAL","false","newData Added for Fee Template - 2","","true","true","","General","false","","Inches","","LLC_BI__Treasury_Service__c","false","HTML","42957591322306856","PDF"
"a5rWD000000C7kXYAS","005al00000RVcKvAAL","false","newData Added for Fee Template -1","","true","true","","General","false","","Inches","","Account","false","Word","42959761280088420","Word"
"a5rWD000000C7kYYAS","005al00000RVcKvAAL","false","Consumer Adverse Action- Borrower","","true","true","","General","true","Word","Inches","","LLC_BI__Loan__c","false","Word","42962943840510108","PDF"
"a5rWD000000C7kZYAS","005al00000RVcKvAAL","false","FM057 Prec Legal Charge","","true","true","","General","false","Word","Inches","","LLC_BI__Loan__c","false","Word","42967669743457356","Word"
"a5rWD000000C7kaYAC","005al00000RVcKvAAL","false","FM030 How We Work with you","","true","true","","General","false","Word","Inches","","LLC_BI__Loan__c","false","Word","42968709495035317","Word"
"a5rWD000000C7kbYAC","005al00000RVcKvAAL","false","Test TISA Silver Checking","","true","true","{{IF=""A""}} {{COND=""A"" FIELD=""LLC_BI__Deposit__c.LLC_BI__Product__c"" IS=""Silver Checking""}} {{ENDIF}}","General","true","Word","Inches","","LLC_BI__Deposit__c","false","Word","42974249022515160","PDF"
"a5rWD000000C7kcYAC","005al00000RVcKvAAL","false","newData Added for Fee Template - 2","","true","true","","General","false","","Inches","","LLC_BI__Treasury_Service__c","false","HTML","42978236178149775","PDF"
"a5rWD000000C7kdYAC","005al00000RVcKvAAL","false","newData Added for Fee Template - 2","","true","true","","General","false","","Inches","","LLC_BI__Treasury_Service__c","false","HTML","42978835586809112","PDF"
"a5rWD000000C7keYAC","005al00000RVcKvAAL","false","newData Added for Fee Template -1","","true","true","","General","false","","Inches","","Account","false","Word","42979508681157988","Word"
"a5rWD000000C7kfYAC","005al00000RVcKvAAL","false","newData Added for Fee Template -1","","true","true","","General","false","","Inches","","Account","false","Word","42980543091346688","Word"
"a5rWD000000C7kgYAC","005al00000RVcKvAAL","false","Authorization to Pull Credit","Use this form to collect a customer signature to pull credit score","false","false","","General","true","Word","Inches","","Account","false","Word","a1s5f000000mhpvAAA","Word"
"a5rWD000000C7khYAC","005al00000RVcKvAAL","false","Document Checklist","","false","true","","Credit Memo","false","Word","Inches","","LLC_BI__Loan__c","false","Word","a1s5f000000mhq1AAA","Word"
"a5rWD000000C7kiYAC","005al00000RVcKvAAL","false","Adverse Action Letter","nCino Gold Standard Adverse Action Letter.","false","false","","General","true","Word","Inches","","LLC_BI__Loan__c","false","Word","a1s5f000000mhq2AAA","Word"
"a5rWD000000C7kjYAC","005al00000RVcKvAAL","false","Fees Checklist for Closing","Fee Summary Document to help the bank closers prepare GL tickets.","false","false","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__Product_Line__c"" NOT=""Card""}}{{ENDIF}}","Credit Memo","false","Word","Inches","","LLC_BI__Loan__c","false","Word","a1s5f000000mhq3AAA","Word"
"a5rWD000000C7kkYAC","005al00000RVcKvAAL","false","General Ledger Tickets","General Ledger Ticket that can used to process the Banks loan fees.","false","false","","Credit Memo","false","Word","Inches","","LLC_BI__Loan__c","false","Word","a1s5f000000mhq4AAA","Word"
"a5rWD000000C7klYAC","005al00000RVcKvAAL","false","Covenant Letter","Form letter used to notify my relationship accounts of when covenants are coming due","false","false","","General","true","Word","Inches","","Account","false","Word","a1s5f000000mhq6AAA","Word"
"a5rWD000000C7kmYAC","005al00000RVcKvAAL","false","Master Services Agreement","Master Services Agreement for nCino Financial Treasury Services","false","false","","General","true","Word","Inches","","LLC_BI__Treasury_Service__c","false","Word","a1s5f000000mhq7AAA","Word"
"a5rWD000000C7knYAC","005al00000RVcKvAAL","false","Executive Pricing Summary","Treasury Service- Executive Pricing Summary for nCino Financial Treasury Services","false","false","","General","true","Word","Inches","","LLC_BI__Scenario__c","false","Word","a1s5f000000mhq8AAA","Word"
"a5rWD000000C7koYAC","005al00000RVcKvAAL","false","Proposal Letter","nCino Gold Standard Proposal Letter.","false","false","","General","true","Word","Inches","","LLC_BI__Loan__c","false","Word","a1s5f000000mhqAAAQ","Word"
"a5rWD000000C7kpYAC","005al00000RVcKvAAL","false","Authorization to Pull Credit","Use this form to collect a customer signature to pull credit score","false","false","","General","true","Word","Inches","","Account","false","Word","a1s5f000000tCO4AAM","PDF"
"a5rWD000000C7kqYAC","005al00000RVcKvAAL","false","Document Checklist","","false","true","","General","true","Word","Inches","","LLC_BI__Loan__c","false","Word","a1s5f000000tCO5AAM","PDF"
"a5rWD000000C7krYAC","005al00000RVcKvAAL","false","Adverse Action Letter","nCino Gold Standard Adverse Action Letter.","false","false","","General","false","Word","Inches","","LLC_BI__Loan__c","false","Word","a1s5f000000tCO6AAM","PDF"
"a5rWD000000C7ksYAC","005al00000RVcKvAAL","false","Fees Checklist for Closing","Fee Summary Document to help the bank closers prepare GL tickets.","false","false","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__Product_Line__c"" NOT=""Card""}}{{ENDIF}}","General","true","Word","Inches","","LLC_BI__Loan__c","false","Word","a1s5f000000tCO7AAM","PDF"
"a5rWD000000C7ktYAC","005al00000RVcKvAAL","false","General Ledger Tickets","General Ledger Ticket that can used to process the Banks loan fees.","false","false","","General","true","Word","Inches","","LLC_BI__Loan__c","false","Word","a1s5f000000tCO8AAM","PDF"
"a5rWD000000C7kuYAC","005al00000RVcKvAAL","false","Covenant Letter","Form letter used to notify my relationship accounts of when covenants are coming due","false","false","","General","true","Word","Inches","","Account","false","Word","a1s5f000000tCOAAA2","PDF"
"a5rWD000000C7kvYAC","005al00000RVcKvAAL","false","Master Services Agreement","Master Services Agreement for nCino Financial Treasury Services","false","false","","General","true","Word","Inches","","LLC_BI__Treasury_Service__c","false","Word","a1s5f000000tCOBAA2","PDF"
"a5rWD000000C7kwYAC","005al00000RVcKvAAL","false","Executive Pricing Summary","Treasury Service- Executive Pricing Summary for nCino Financial Treasury Services","false","false","","General","true","Word","Inches","","LLC_BI__Scenario__c","false","Word","a1s5f000000tCOCAA2","PDF"
"a5rWD000000C7kxYAC","005al00000RVcKvAAL","false","Proposal Letter","nCino Gold Standard Proposal Letter.","false","false","","General","true","Word","Inches","","LLC_BI__Loan__c","false","Word","a1s5f000000tCOHAA2","PDF"
"a5rWD000000C7kyYAC","005al00000RVcKvAAL","false","Authorization to Pull Credit","Use this form to collect a customer signature to pull credit score","false","false","","General","true","Word","Inches","","Account","false","Word","a1s8c000007f8y5AAA","Word"
"a5rWD000000C7kzYAC","005al00000RVcKvAAL","false","Document Checklist","","false","true","","Credit Memo","false","Word","Inches","","LLC_BI__Loan__c","false","Word","a1s8c000007f8yBAAQ","Word"
"a5rWD000000C7l0YAC","005al00000RVcKvAAL","false","Adverse Action Letter","nCino Gold Standard Adverse Action Letter.","false","false","No filter Updated","Credit Memo","true","HTML","Inches","","LLC_BI__Loan__c","true","HTML","a1s8c000007f8yCAAQ","HTML"
"a5rWD000000C7l1YAC","005al00000RVcKvAAL","false","Fees Checklist for Closing","Fee Summary Document to help the bank closers prepare GL tickets.","false","false","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__Product_Line__c"" NOT=""Card""}}{{ENDIF}}","Credit Memo","false","PDF","Inches","","LLC_BI__Loan__c","false","Word","a1s8c000007f8yDAAQ","PDF"
"a5rWD000000C7l2YAC","005al00000RVcKvAAL","false","General Ledger Tickets","General Ledger Ticket that can used to process the Banks loan fees.","false","false","","Credit Memo","false","PDF","Inches","","LLC_BI__Loan__c","false","Word","a1s8c000007f8yEAAQ","PDF"
"a5rWD000000C7l3YAC","005al00000RVcKvAAL","false","Covenant Letter","Form letter used to notify my relationship accounts of when covenants are coming due","false","false","","General","true","Word","Inches","","Account","false","Word","a1s8c000007f8yGAAQ","Word"
"a5rWD000000C7l4YAC","005al00000RVcKvAAL","false","Master Services Agreement","Master Services Agreement for nCino Financial Treasury Services","false","false","","General","true","Word","Inches","","LLC_BI__Treasury_Service__c","false","Word","a1s8c000007f8yHAAQ","Word"
"a5rWD000000C7l5YAC","005al00000RVcKvAAL","false","Executive Pricing Summary","Treasury Service- Executive Pricing Summary for nCino Financial Treasury Services","false","false","","General","true","Word","Inches","","LLC_BI__Scenario__c","false","Word","a1s8c000007f8yIAAQ","Word"
"a5rWD000000C7l6YAC","005al00000RVcKvAAL","false","Proposal Letter","nCino Gold Standard Proposal Letter.","false","false","","General","true","Word","Inches","","LLC_BI__Loan__c","false","Word","a1s8c000007f8yKAAQ","Word"
"a5rWD000000C7l7YAC","005al00000RVcKvAAL","false","Authorization to Pull Credit","Use this form to collect a customer signature to pull credit score","false","false","","General","true","Word","Inches","","Account","false","Word","a1sHo00000cSqp5IAC","Word"
"a5rWD000000C7l8YAC","005al00000RVcKvAAL","false","Document Checklist","","false","true","","Credit Memo","false","Word","Inches","","LLC_BI__Loan__c","false","Word","a1sHo00000cSqpBIAS","Word"
"a5rWD000000C7l9YAC","005al00000RVcKvAAL","false","Adverse Action Letter","nCino Gold Standard Adverse Action Letter.","false","false","","General","true","Word","Inches","","LLC_BI__Loan__c","false","Word","a1sHo00000cSqpCIAS","Word"
"a5rWD000000C7lAYAS","005al00000RVcKvAAL","false","Fees Checklist for Closing","Fee Summary Document to help the bank closers prepare GL tickets.","false","false","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__Product_Line__c"" NOT=""Card""}}{{ENDIF}}","Credit Memo","false","Word","Inches","","LLC_BI__Loan__c","false","Word","a1sHo00000cSqpDIAS","Word"
"a5rWD000000C7lBYAS","005al00000RVcKvAAL","false","General Ledger Tickets","General Ledger Ticket that can used to process the Banks loan fees.","false","false","","Credit Memo","false","Word","Inches","","LLC_BI__Loan__c","false","Word","a1sHo00000cSqpEIAS","Word"
"a5rWD000000C7lCYAS","005al00000RVcKvAAL","false","Covenant Letter","Form letter used to notify my relationship accounts of when covenants are coming due","false","false","","General","true","Word","Inches","","Account","false","Word","a1sHo00000cSqpGIAS","Word"
"a5rWD000000C7lDYAS","005al00000RVcKvAAL","false","Master Services Agreement","Master Services Agreement for nCino Financial Treasury Services","false","false","","General","true","Word","Inches","","LLC_BI__Treasury_Service__c","false","Word","a1sHo00000cSqpHIAS","Word"
"a5rWD000000C7lEYAS","005al00000RVcKvAAL","false","Executive Pricing Summary","Treasury Service- Executive Pricing Summary for nCino Financial Treasury Services","false","false","","General","true","Word","Inches","","LLC_BI__Scenario__c","false","Word","a1sHo00000cSqpIIAS","Word"
"a5rWD000000C7lFYAS","005al00000RVcKvAAL","false","Proposal Letter","nCino Gold Standard Proposal Letter.","false","false","","General","true","Word","Inches","","LLC_BI__Loan__c","false","Word","a1sHo00000cSqpKIAS","Word"
"a5rWD000000C7lGYAS","005al00000RVcKvAAL","false","Authorization to Pull Credit","Use this form to collect a customer signature to pull credit score","false","false","","General","true","Word","Inches","","Account","false","Word","a1sHu0000076r1cIAA","Word"
"a5rWD000000C7lHYAS","005al00000RVcKvAAL","false","Document Checklist","","false","true","","Credit Memo","false","Word","Inches","","LLC_BI__Loan__c","false","Word","a1sHu0000076r1iIAA","Word"
"a5rWD000000C7lIYAS","005al00000RVcKvAAL","false","Adverse Action Letter","nCino Gold Standard Adverse Action Letter. Updated file Name 1","false","false","","General","true","Word","Inches","","LLC_BI__Loan__c","false","Word","a1sHu0000076r1jIAA","Word"
"a5rWD000000C7lJYAS","005al00000RVcKvAAL","false","Fees Checklist for Closing","Fee Summary Document to help the bank closers prepare GL tickets.","false","false","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__Product_Line__c"" NOT=""Card""}}{{ENDIF}}","Credit Memo","false","Word","Inches","","LLC_BI__Loan__c","false","Word","a1sHu0000076r1kIAA","Word"
"a5rWD000000C7lKYAS","005al00000RVcKvAAL","false","General Ledger Tickets","General Ledger Ticket that can used to process the Banks loan fees.","false","false","","Credit Memo","false","Word","Inches","","LLC_BI__Loan__c","false","Word","a1sHu0000076r1lIAA","Word"
"a5rWD000000C7lLYAS","005al00000RVcKvAAL","false","Covenant Letter","Form letter used to notify my relationship accounts of when covenants are coming due","false","false","","General","true","Word","Inches","","Account","false","Word","a1sHu0000076r1nIAA","Word"
"a5rWD000000C7lMYAS","005al00000RVcKvAAL","false","Master Services Agreement","Master Services Agreement for nCino Financial Treasury Services","false","false","","General","true","Word","Inches","","LLC_BI__Treasury_Service__c","false","Word","a1sHu0000076r1oIAA","Word"
