"Id","IsDeleted","Name","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","LastActivityDate","LastViewedDate","LastReferencedDate","LLC_BI__Budget__c","LLC_BI__Amount_Budgeted__c","LLC_BI__Category__c","LLC_BI__Description__c","LLC_BI__Notes__c","LLC_BI__Order__c","LLC_BI__Pending_Amount__c","LLC_BI__Percent_Budgeted__c","LLC_BI__Template_Percent_of_Budget__c","LLC_BI__Total_Disbursed_Amount__c","LLC_BI__lookupKey__c","LLC_BI__Percent_Disbursed__c","LLC_BI__Percent_Remaining_Disbursement__c","LLC_BI__Percent_of_Budget__c","LLC_BI__Remaining_Disbursement__c"
"a1UWD000003JyJ92AK","false","CLA-BD-0001484","2026-05-13T07:27:39.000Z","005al00000RVcKvAAL","2026-08-20T08:35:16.000Z","005al00000RVcKvAAL","2026-08-20T08:35:16.000Z","","","","a1WWD000002M0Rh2AK","0.0","","New approaches","","13.0","","","","","42167056173407720","0.0","0.0","0.0","0.0"
"a1UWD000003JyJA2A0","false","CLA-BD-0001485","2026-05-13T07:27:39.000Z","005al00000RVcKvAAL","2026-08-20T08:35:16.000Z","005al00000RVcKvAAL","2026-08-20T08:35:16.000Z","","","","a1WWD000002M0Rh2AK","0.0","","Masonry/Building","","52.0","","","","","42167292295152627","0.0","0.0","0.0","0.0"
"a1UWD000003JyJB2A0","false","CLA-BD-0001486","2026-05-13T07:27:39.000Z","005al00000RVcKvAAL","2026-08-20T08:35:16.000Z","005al00000RVcKvAAL","2026-08-20T08:35:16.000Z","","","","a1WWD000002M0Rr2AK","0.0","","Service Yard Conc/CMU","","44.0","","","","","42167392142670345","0.0","0.0","","0.0"
"a1UWD000003JyJC2A0","false","CLA-BD-0001487","2026-05-13T07:27:39.000Z","005al00000RVcKvAAL","2026-08-20T08:35:16.000Z","005al00000RVcKvAAL","2026-08-20T08:35:16.000Z","","","","a1WWD000002M0Rn2AK","0.0","","Doors & Hardware (SC w/ Metal Frame)","","8.0","","","","","42168542800351829","0.0","0.0","","0.0"
"a1UWD000003JyJD2A0","false","CLA-BD-0001488","2026-05-13T07:27:39.000Z","005al00000RVcKvAAL","2026-08-20T08:35:16.000Z","005al00000RVcKvAAL","2026-08-20T08:35:16.000Z","","","","a1WWD000002M0Rr2AK","0.0","","Framing Labor","","58.0","","","","","42168924289082108","0.0","0.0","","0.0"
"a1UWD000003JyJE2A0","false","CLA-BD-0001489","2026-05-13T07:27:39.000Z","005al00000RVcKvAAL","2026-08-20T08:35:16.000Z","005al00000RVcKvAAL","2026-08-20T08:35:16.000Z","","","","a1WWD000002M0Rh2AK","0.0","","Fire Sprinkler (if required)","","77.0","","","","","42170226308006394","0.0","0.0","0.0","0.0"
"a1UWD000003JyJF2A0","false","CLA-BD-0001490","2026-05-13T07:27:39.000Z","005al00000RVcKvAAL","2026-08-20T08:35:16.000Z","005al00000RVcKvAAL","2026-08-20T08:35:16.000Z","","","","a1WWD000002M0Rm2AK","0.0","","Change Orders","","36.0","","","","","42170675643985792","0.0","0.0","","0.0"
"a1UWD000003JyJG2A0","false","CLA-BD-0001491","2026-05-13T07:27:39.000Z","005al00000RVcKvAAL","2026-08-20T08:35:16.000Z","005al00000RVcKvAAL","2026-08-20T08:35:16.000Z","","","","a1WWD000002M0Rr2AK","0.0","","Acoustic Tile","","67.0","","","","","42170807342540267","0.0","0.0","","0.0"
"a1UWD000003JyJH2A0","false","CLA-BD-0001492","2026-05-13T07:27:39.000Z","005al00000RVcKvAAL","2026-08-20T08:35:16.000Z","005al00000RVcKvAAL","2026-08-20T08:35:16.000Z","","","","a1WWD000002M0Rg2AK","0.0","","Caulking","","91.0","","","","","42175315619277448","0.0","0.0","0.0","0.0"
"a1UWD000003JyJI2A0","false","CLA-BD-0001493","2026-05-13T07:27:39.000Z","005al00000RVcKvAAL","2026-08-20T08:35:16.000Z","005al00000RVcKvAAL","2026-08-20T08:35:16.000Z","","","","a1WWD000002M0Ri2AK","0.0","","Studs/Drywall/EIFS","","16.0","","","","","42176846389711442","0.0","0.0","","0.0"
"a1UWD000003JyJJ2A0","false","CLA-BD-0001494","2026-05-13T07:27:39.000Z","005al00000RVcKvAAL","2026-08-20T08:35:17.000Z","005al00000RVcKvAAL","2026-08-20T08:35:17.000Z","","","","a1WWD000002M0Rk2AK","0.0","","Site Demolition","","22.0","","","","","42177152423341940","0.0","0.0","","0.0"
"a1UWD000003JyJK2A0","false","CLA-BD-0001495","2026-05-13T07:27:39.000Z","005al00000RVcKvAAL","2026-08-20T08:35:17.000Z","005al00000RVcKvAAL","2026-08-20T08:35:17.000Z","","","","a1WWD000002M0Rm2AK","0.0","","HVAC","","27.0","","","","","42177971940197582","0.0","0.0","","0.0"
"a1UWD000003JyJL2A0","false","CLA-BD-0001496","2026-05-13T07:27:39.000Z","005al00000RVcKvAAL","2026-08-20T08:35:17.000Z","005al00000RVcKvAAL","2026-08-20T08:35:17.000Z","","","","a1WWD000002M0Rh2AK","0.0","","Relocate Transformer","","17.0","","","","","42181539951540127","0.0","0.0","0.0","0.0"
"a1UWD000003JyJM2A0","false","CLA-BD-0001497","2026-05-13T07:27:39.000Z","005al00000RVcKvAAL","2026-08-20T08:35:17.000Z","005al00000RVcKvAAL","2026-08-20T08:35:17.000Z","","","","a1WWD000002M0Rp2AK","0.0","","New electric service","","4.0","","","","","42183599780153861","0.0","0.0","0.0","0.0"
"a1UWD000003JyJN2A0","false","CLA-BD-0001498","2026-05-13T07:27:39.000Z","005al00000RVcKvAAL","2026-08-20T08:35:17.000Z","005al00000RVcKvAAL","2026-08-20T08:35:17.000Z","","","","a1WWD000002M0Rk2AK","0.0","","Concrete light bases","","28.0","","","","","42186177799062347","0.0","0.0","","0.0"
"a1UWD000003JyJO2A0","false","CLA-BD-0001499","2026-05-13T07:27:39.000Z","005al00000RVcKvAAL","2026-08-20T08:35:17.000Z","005al00000RVcKvAAL","2026-08-20T08:35:17.000Z","","","","a1WWD000002M0Rm2AK","0.0","","Rough Carpentry","","9.0","","","","","42186477170971291","0.0","0.0","","0.0"
"a1UWD000003JyJP2A0","false","CLA-BD-0001500","2026-05-13T07:27:39.000Z","005al00000RVcKvAAL","2026-08-20T08:35:17.000Z","005al00000RVcKvAAL","2026-08-20T08:35:17.000Z","","","","a1WWD000002M0Rk2AK","0.0","","Street light - new or relocate","","6.0","","","","","42187275572397520","0.0","0.0","","0.0"
"a1UWD000003JyJQ2A0","false","CLA-BD-0001501","2026-05-13T07:27:39.000Z","005al00000RVcKvAAL","2026-08-20T08:35:17.000Z","005al00000RVcKvAAL","2026-08-20T08:35:17.000Z","","","","a1WWD000002M0Rk2AK","0.0","","Telephone Underground","","33.0","","","","","42187573017495140","0.0","0.0","","0.0"
"a1UWD000003JyJR2A0","false","CLA-BD-0001502","2026-05-13T07:27:39.000Z","005al00000RVcKvAAL","2026-08-20T08:35:17.000Z","005al00000RVcKvAAL","2026-08-20T08:35:17.000Z","","","","a1WWD000002M0Rg2AK","0.0","","Sheet Metal","","63.0","","","","","42188408956358596","0.0","0.0","0.0","0.0"
"a1UWD000003JyJS2A0","false","CLA-BD-0001503","2026-05-13T07:27:39.000Z","005al00000RVcKvAAL","2026-08-20T08:35:17.000Z","005al00000RVcKvAAL","2026-08-20T08:35:17.000Z","","","","a1WWD000002M0Ri2AK","0.0","","Electrical","","28.0","","","","","42188989038045684","0.0","0.0","","0.0"
"a1UWD000003JyJT2A0","false","CLA-BD-0001504","2026-05-13T07:27:39.000Z","005al00000RVcKvAAL","2026-08-20T08:35:17.000Z","005al00000RVcKvAAL","2026-08-20T08:35:17.000Z","","","","a1WWD000002M0Rr2AK","0.0","","Dumpster Approach","","41.0","","","","","42190664268791184","0.0","0.0","","0.0"
"a1UWD000003JyJU2A0","false","CLA-BD-0001505","2026-05-13T07:27:39.000Z","005al00000RVcKvAAL","2026-08-20T08:35:17.000Z","005al00000RVcKvAAL","2026-08-20T08:35:17.000Z","","","","a1WWD000002M0Rh2AK","0.0","","Acoustic Tile","","67.0","","","","","42191944663585617","0.0","0.0","0.0","0.0"
"a1UWD000003JyJV2A0","false","CLA-BD-0001506","2026-05-13T07:27:39.000Z","005al00000RVcKvAAL","2026-08-20T08:35:17.000Z","005al00000RVcKvAAL","2026-08-20T08:35:17.000Z","","","","a1WWD000002M0Rp2AK","0.0","","Barricades/Signs","","45.0","","","","","42192239253638820","0.0","0.0","0.0","0.0"
"a1UWD000003JyJW2A0","false","CLA-BD-0001507","2026-05-13T07:27:39.000Z","005al00000RVcKvAAL","2026-08-20T08:35:17.000Z","005al00000RVcKvAAL","2026-08-20T08:35:17.000Z","","","","a1WWD000002M0Rr2AK","0.0","","Misc.","","92.0","","","","","42194169842629848","0.0","0.0","","0.0"
"a1UWD000003JyJX2A0","false","CLA-BD-0001508","2026-05-13T07:27:39.000Z","005al00000RVcKvAAL","2026-08-20T08:35:17.000Z","005al00000RVcKvAAL","2026-08-20T08:35:17.000Z","","","","a1WWD000002M0Rr2AK","0.0","","Toilet accessories","","72.0","","","","","42195507416887283","0.0","0.0","","0.0"
"a1UWD000003JyJY2A0","false","CLA-BD-0001509","2026-05-13T07:27:39.000Z","005al00000RVcKvAAL","2026-08-20T08:35:17.000Z","005al00000RVcKvAAL","2026-08-20T08:35:17.000Z","","","","a1WWD000002M0Rr2AK","0.0","","Water to Property line","","2.0","","","","","42199871695302012","0.0","0.0","","0.0"
"a1UWD000003JyJZ2A0","false","CLA-BD-0001510","2026-05-13T07:27:39.000Z","005al00000RVcKvAAL","2026-08-20T08:35:17.000Z","005al00000RVcKvAAL","2026-08-20T08:35:17.000Z","","","","a1WWD000002M0Rg2AK","0.0","","Concrete paving","","34.0","","","","","42200079024029368","0.0","0.0","0.0","0.0"
"a1UWD000003JyJa2AK","false","CLA-BD-0001511","2026-05-13T07:27:39.000Z","005al00000RVcKvAAL","2026-08-20T08:35:17.000Z","005al00000RVcKvAAL","2026-08-20T08:35:17.000Z","","","","a1WWD000002M0Rl2AK","0.0","","Water to Property line","","2.0","","","","","42201648372502112","0.0","0.0","","0.0"
"a1UWD000003JyJb2AK","false","CLA-BD-0001512","2026-05-13T07:27:39.000Z","005al00000RVcKvAAL","2026-08-20T08:35:17.000Z","005al00000RVcKvAAL","2026-08-20T08:35:17.000Z","","","","a1WWD000002M0Rr2AK","0.0","","100 ft secondary service","","84.0","","","","","42204880286422384","0.0","0.0","","0.0"
"a1UWD000003JyJc2AK","false","CLA-BD-0001513","2026-05-13T07:27:39.000Z","005al00000RVcKvAAL","2026-08-20T08:35:17.000Z","005al00000RVcKvAAL","2026-08-20T08:35:17.000Z","","","","a1WWD000002M0Rl2AK","0.0","","Misc.","","92.0","","","","","42206016565678220","0.0","0.0","","0.0"
"a1UWD000003JyJd2AK","false","CLA-BD-0001514","2026-05-13T07:27:39.000Z","005al00000RVcKvAAL","2026-08-20T08:35:17.000Z","005al00000RVcKvAAL","2026-08-20T08:35:17.000Z","","","","a1WWD000002M0Rg2AK","0.0","","Power pole - new or relocate","","5.0","","","","","42206251288009433","0.0","0.0","0.0","0.0"
"a1UWD000003JyJe2AK","false","CLA-BD-0001515","2026-05-13T07:27:39.000Z","005al00000RVcKvAAL","2026-08-20T08:35:17.000Z","005al00000RVcKvAAL","2026-08-20T08:35:17.000Z","","","","a1WWD000002M0Rg2AK","0.0","","Building Demolition","","48.0","","","","","42207372473423763","0.0","0.0","0.0","0.0"
"a1UWD000003JyJf2AK","false","CLA-BD-0001516","2026-05-13T07:27:39.000Z","005al00000RVcKvAAL","2026-08-20T08:35:17.000Z","005al00000RVcKvAAL","2026-08-20T08:35:17.000Z","","","","a1WWD000002M0Rk2AK","0.0","","Telephone Pole","","7.0","","","","","42207527558585657","0.0","0.0","","0.0"
"a1UWD000003JyJg2AK","false","CLA-BD-0001517","2026-05-13T07:27:39.000Z","005al00000RVcKvAAL","2026-08-20T08:35:17.000Z","005al00000RVcKvAAL","2026-08-20T08:35:17.000Z","","","","a1WWD000002M0Rf2AK","0.0","","Fabric Awnings","","23.0","","","","","42213282786068714","0.0","0.0","","0.0"
"a1UWD000003JyJh2AK","false","CLA-BD-0001518","2026-05-13T07:27:39.000Z","005al00000RVcKvAAL","2026-08-20T08:35:17.000Z","005al00000RVcKvAAL","2026-08-20T08:35:17.000Z","","","","a1WWD000002M0Rr2AK","0.0","","Lighting Fixtures","","85.0","","","","","42215949425087760","0.0","0.0","","0.0"
"a1UWD000003JyJi2AK","false","CLA-BD-0001519","2026-05-13T07:27:39.000Z","005al00000RVcKvAAL","2026-08-20T08:35:17.000Z","005al00000RVcKvAAL","2026-08-20T08:35:17.000Z","","","","a1WWD000002M0Rh2AK","0.0","","Rough Carpentry Labor","","61.0","","","","","42217825328155276","0.0","0.0","0.0","0.0"
"a1UWD000003JyJj2AK","false","CLA-BD-0001520","2026-05-13T07:27:39.000Z","005al00000RVcKvAAL","2026-08-20T08:35:17.000Z","005al00000RVcKvAAL","2026-08-20T08:35:17.000Z","","","","a1WWD000002M0Rl2AK","0.0","","Framing Labor","","58.0","","","","","42219187947961236","0.0","0.0","","0.0"
"a1UWD000003JyJk2AK","false","CLA-BD-0001521","2026-05-13T07:27:39.000Z","005al00000RVcKvAAL","2026-08-20T08:35:17.000Z","005al00000RVcKvAAL","2026-08-20T08:35:17.000Z","","","","a1WWD000002M0Rm2AK","0.0","","Allowance - Precast Concrete Pane","","35.0","","","","","42220507909550622","0.0","0.0","","0.0"
"a1UWD000003JyJl2AK","false","CLA-BD-0001522","2026-05-13T07:27:39.000Z","005al00000RVcKvAAL","2026-08-20T08:35:17.000Z","005al00000RVcKvAAL","2026-08-20T08:35:17.000Z","","","","a1WWD000002M0Rn2AK","0.0","","Site Stripping (ADA)","","17.0","","","","","42220684932176928","0.0","0.0","","0.0"
"a1UWD000003JyJm2AK","false","CLA-BD-0001523","2026-05-13T07:27:39.000Z","005al00000RVcKvAAL","2026-08-20T08:35:17.000Z","005al00000RVcKvAAL","2026-08-20T08:35:17.000Z","","","","a1WWD000002M0Rn2AK","0.0","","Ceiling","","6.0","","","","","42221293008872870","0.0","0.0","","0.0"
"a1UWD000003JyJn2AK","false","CLA-BD-0001524","2026-05-13T07:27:39.000Z","005al00000RVcKvAAL","2026-08-20T08:35:17.000Z","005al00000RVcKvAAL","2026-08-20T08:35:17.000Z","","","","a1WWD000002M0Rr2AK","0.0","","Erosion & Dust Control","","39.0","","","","","42221921378992327","0.0","0.0","","0.0"
"a1UWD000003JyJo2AK","false","CLA-BD-0001525","2026-05-13T07:27:39.000Z","005al00000RVcKvAAL","2026-08-20T08:35:17.000Z","005al00000RVcKvAAL","2026-08-20T08:35:17.000Z","","","","a1WWD000002M0Rm2AK","0.0","","Painting","","21.0","","","","","42224007828553103","0.0","0.0","","0.0"
"a1UWD000003JyJp2AK","false","CLA-BD-0001526","2026-05-13T07:27:39.000Z","005al00000RVcKvAAL","2026-08-20T08:35:17.000Z","005al00000RVcKvAAL","2026-08-20T08:35:17.000Z","","","","a1WWD000002M0Rp2AK","0.0","","Plumbing","","76.0","","","","","42224740558143605","0.0","0.0","0.0","0.0"
"a1UWD000003JyJq2AK","false","CLA-BD-0001527","2026-05-13T07:27:39.000Z","005al00000RVcKvAAL","2026-08-20T08:35:17.000Z","005al00000RVcKvAAL","2026-08-20T08:35:17.000Z","","","","a1WWD000002M0Rk2AK","0.0","","Fire Sprinkler Service","","38.0","","","","","42228655742502084","0.0","0.0","","0.0"
"a1UWD000003JyJr2AK","false","CLA-BD-0001528","2026-05-13T07:27:39.000Z","005al00000RVcKvAAL","2026-08-20T08:35:17.000Z","005al00000RVcKvAAL","2026-08-20T08:35:17.000Z","","","","a1WWD000002M0Rj2AK","0.0","","Electrical and Low Voltage","","1.0","","","","","42233422314797350","0.0","0.0","","0.0"
"a1UWD000003JyJs2AK","false","CLA-BD-0001529","2026-05-13T07:27:39.000Z","005al00000RVcKvAAL","2026-08-20T08:35:17.000Z","005al00000RVcKvAAL","2026-08-20T08:35:17.000Z","","","","a1WWD000002M0Rh2AK","0.0","","Asphalt paving & striping","","35.0","","","","","42234173799137127","0.0","0.0","0.0","0.0"
"a1UWD000003JyJt2AK","false","CLA-BD-0001530","2026-05-13T07:27:39.000Z","005al00000RVcKvAAL","2026-08-20T08:35:17.000Z","005al00000RVcKvAAL","2026-08-20T08:35:17.000Z","","","","a1WWD000002M0Rm2AK","0.0","","Building Excavator","","4.0","","","","","42234563457709883","0.0","0.0","","0.0"
"a1UWD000003JyJu2AK","false","CLA-BD-0001531","2026-05-13T07:27:39.000Z","005al00000RVcKvAAL","2026-08-20T08:35:17.000Z","005al00000RVcKvAAL","2026-08-20T08:35:17.000Z","","","","a1WWD000002M0Rp2AK","0.0","","100 ft secondary service","","84.0","","","","","42234761231708690","0.0","0.0","0.0","0.0"
"a1UWD000003JyJv2AK","false","CLA-BD-0001532","2026-05-13T07:27:39.000Z","005al00000RVcKvAAL","2026-08-20T08:35:17.000Z","005al00000RVcKvAAL","2026-08-20T08:35:17.000Z","","","","a1WWD000002M0Rh2AK","0.0","","Erosion & Dust Control","","39.0","","","","","42235224020067253","0.0","0.0","0.0","0.0"
"a1UWD000003JyJw2AK","false","CLA-BD-0001533","2026-05-13T07:27:39.000Z","005al00000RVcKvAAL","2026-08-20T08:35:17.000Z","005al00000RVcKvAAL","2026-08-20T08:35:17.000Z","","","","a1WWD000002M0Re2AK","0.0","","Concrete Fill In Plumbing Trenches","","16.0","","","","","42236629603077187","0.0","0.0","","0.0"
"a1UWD000003JyJx2AK","false","CLA-BD-0001534","2026-05-13T07:27:39.000Z","005al00000RVcKvAAL","2026-08-20T08:35:17.000Z","005al00000RVcKvAAL","2026-08-20T08:35:17.000Z","","","","a1WWD000002M0Rp2AK","0.0","","Grade fill / cut","","21.0","","","","","42236820734771253","0.0","0.0","0.0","0.0"
"a1UWD000003JyJy2AK","false","CLA-BD-0001535","2026-05-13T07:27:39.000Z","005al00000RVcKvAAL","2026-08-20T08:35:17.000Z","005al00000RVcKvAAL","2026-08-20T08:35:17.000Z","","","","a1WWD000002M0Re2AK","0.0","","Roofing","","19.0","","","","","42240424705720451","0.0","0.0","","0.0"
"a1UWD000003JyJz2AK","false","CLA-BD-0001536","2026-05-13T07:27:39.000Z","005al00000RVcKvAAL","2026-08-20T08:35:17.000Z","005al00000RVcKvAAL","2026-08-20T08:35:17.000Z","","","","a1WWD000002M0Rm2AK","0.0","","Fabric Awnings","","23.0","","","","","42243053056206176","0.0","0.0","","0.0"
"a1UWD000003JyK02AK","false","CLA-BD-0001537","2026-05-13T07:27:39.000Z","005al00000RVcKvAAL","2026-08-20T08:35:17.000Z","005al00000RVcKvAAL","2026-08-20T08:35:17.000Z","","","","a1WWD000002M0Rh2AK","0.0","","Glass & Glazing","","65.0","","","","","42248475218039040","0.0","0.0","0.0","0.0"
"a1UWD000003JyK12AK","false","CLA-BD-0001538","2026-05-13T07:27:39.000Z","005al00000RVcKvAAL","2026-08-20T08:35:17.000Z","005al00000RVcKvAAL","2026-08-20T08:35:17.000Z","","","","a1WWD000002M0Rg2AK","0.0","","Bollard w/ Covers","","37.0","","","","","42248664503149205","0.0","0.0","0.0","0.0"
"a1UWD000003JyK22AK","false","CLA-BD-0001539","2026-05-13T07:27:39.000Z","005al00000RVcKvAAL","2026-08-20T08:35:17.000Z","005al00000RVcKvAAL","2026-08-20T08:35:17.000Z","","","","a1WWD000002M0Rr2AK","0.0","","Rough Carpentry Labor","","61.0","","","","","42249517223268373","0.0","0.0","","0.0"
"a1UWD000003JyK32AK","false","CLA-BD-0001540","2026-05-13T07:27:39.000Z","005al00000RVcKvAAL","2026-08-20T08:35:17.000Z","005al00000RVcKvAAL","2026-08-20T08:35:17.000Z","","","","a1WWD000002M0Rp2AK","0.0","","New Curb & Gutter","","11.0","","","","","42250481686314941","0.0","0.0","0.0","0.0"
"a1UWD000003JyK42AK","false","CLA-BD-0001541","2026-05-13T07:27:39.000Z","005al00000RVcKvAAL","2026-08-20T08:35:17.000Z","005al00000RVcKvAAL","2026-08-20T08:35:17.000Z","","","","a1WWD000002M0Rr2AK","0.0","","Traffic signals - new or relocate","","9.0","","","","","42251505709774248","0.0","0.0","","0.0"
"a1UWD000003JyK52AK","false","CLA-BD-0001542","2026-05-13T07:27:39.000Z","005al00000RVcKvAAL","2026-08-20T08:35:17.000Z","005al00000RVcKvAAL","2026-08-20T08:35:17.000Z","","","","a1WWD000002M0Rh2AK","0.0","","Sheet Metal","","63.0","","","","","42252665831283691","0.0","0.0","0.0","0.0"
"a1UWD000003JyK62AK","false","CLA-BD-0001543","2026-05-13T07:27:39.000Z","005al00000RVcKvAAL","2026-08-20T08:35:17.000Z","005al00000RVcKvAAL","2026-08-20T08:35:17.000Z","","","","a1WWD000002M0Rl2AK","0.0","","Cedar brackets","","79.0","","","","","42253615364242791","0.0","0.0","","0.0"
"a1UWD000003JyK72AK","false","CLA-BD-0001544","2026-05-13T07:27:39.000Z","005al00000RVcKvAAL","2026-08-20T08:35:17.000Z","005al00000RVcKvAAL","2026-08-20T08:35:17.000Z","","","","a1WWD000002M0Rk2AK","0.0","","Toilet accessories","","72.0","","","","","42256006731957790","0.0","0.0","","0.0"
"a1UWD000003JyK82AK","false","CLA-BD-0001545","2026-05-13T07:27:39.000Z","005al00000RVcKvAAL","2026-08-20T08:35:17.000Z","005al00000RVcKvAAL","2026-08-20T08:35:17.000Z","","","","a1WWD000002M0Rl2AK","0.0","","Metal Doors & Frames","","55.0","","","","","42256647036099142","0.0","0.0","","0.0"
"a1UWD000003JyK92AK","false","CLA-BD-0001546","2026-05-13T07:27:39.000Z","005al00000RVcKvAAL","2026-08-20T08:35:17.000Z","005al00000RVcKvAAL","2026-08-20T08:35:17.000Z","","","","a1WWD000002M0Rf2AK","0.0","","Misc. Specialities","","22.0","","","","","42256909611715017","0.0","0.0","","0.0"
"a1UWD000003JyKA2A0","false","CLA-BD-0001547","2026-05-13T07:27:39.000Z","005al00000RVcKvAAL","2026-08-20T08:35:17.000Z","005al00000RVcKvAAL","2026-08-20T08:35:17.000Z","","","","a1WWD000002M0Rk2AK","0.0","","Misc.","","47.0","","","","","42258767515036447","0.0","0.0","","0.0"
"a1UWD000003JyKB2A0","false","CLA-BD-0001548","2026-05-13T07:27:39.000Z","005al00000RVcKvAAL","2026-08-20T08:35:17.000Z","005al00000RVcKvAAL","2026-08-20T08:35:17.000Z","","","","a1WWD000002M0Rf2AK","0.0","","Sitework","","1.0","","","","","42259876109448765","0.0","0.0","","0.0"
"a1UWD000003JyKC2A0","false","CLA-BD-0001549","2026-05-13T07:27:39.000Z","005al00000RVcKvAAL","2026-08-20T08:35:17.000Z","005al00000RVcKvAAL","2026-08-20T08:35:17.000Z","","","","a1WWD000002M0Rg2AK","0.0","","Building Concrete Labor","","50.0","","","","","42261323140418192","0.0","0.0","0.0","0.0"
"a1UWD000003JyKD2A0","false","CLA-BD-0001550","2026-05-13T07:27:39.000Z","005al00000RVcKvAAL","2026-08-20T08:35:17.000Z","005al00000RVcKvAAL","2026-08-20T08:35:17.000Z","","","","a1WWD000002M0Rk2AK","0.0","","Metal Doors & Frames","","55.0","","","","","42261836211984392","0.0","0.0","","0.0"
"a1UWD000003JyKE2A0","false","CLA-BD-0001551","2026-05-13T07:27:39.000Z","005al00000RVcKvAAL","2026-08-20T08:35:17.000Z","005al00000RVcKvAAL","2026-08-20T08:35:17.000Z","","","","a1WWD000002M0Rp2AK","0.0","","Painting","","68.0","","","","","42262576509217697","0.0","0.0","0.0","0.0"
"a1UWD000003JyKF2A0","false","CLA-BD-0001552","2026-05-13T07:27:39.000Z","005al00000RVcKvAAL","2026-08-20T08:35:17.000Z","005al00000RVcKvAAL","2026-08-20T08:35:17.000Z","","","","a1WWD000002M0Rg2AK","0.0","","Electrical site work/labor","","29.0","","","","","42263170693042897","0.0","0.0","0.0","0.0"
"a1UWD000003JyKG2A0","false","CLA-BD-0001553","2026-05-13T07:27:39.000Z","005al00000RVcKvAAL","2026-08-20T08:35:17.000Z","005al00000RVcKvAAL","2026-08-20T08:35:17.000Z","","","","a1WWD000002M0Rr2AK","0.0","","TABC - Air Balance (Required)","","75.0","","","","","42266264706262498","0.0","0.0","","0.0"
"a1UWD000003JyKH2A0","false","CLA-BD-0001554","2026-05-13T07:27:39.000Z","005al00000RVcKvAAL","2026-08-20T08:35:17.000Z","005al00000RVcKvAAL","2026-08-20T08:35:17.000Z","","","","a1WWD000002M0Rl2AK","0.0","","Sewer to Property Line","","3.0","","","","","42266505547350310","0.0","0.0","","0.0"
"a1UWD000003JyKI2A0","false","CLA-BD-0001555","2026-05-13T07:27:39.000Z","005al00000RVcKvAAL","2026-08-20T08:35:17.000Z","005al00000RVcKvAAL","2026-08-20T08:35:17.000Z","","","","a1WWD000002M0Rf2AK","0.0","","HVAC","","27.0","","","","","42268733549923004","0.0","0.0","","0.0"
"a1UWD000003JyKJ2A0","false","CLA-BD-0001556","2026-05-13T07:27:39.000Z","005al00000RVcKvAAL","2026-08-20T08:35:17.000Z","005al00000RVcKvAAL","2026-08-20T08:35:17.000Z","","","","a1WWD000002M0Rr2AK","0.0","","Concrete Foundation( Include building slab)","","51.0","","","","","42269273122953281","0.0","0.0","","0.0"
"a1UWD000003JyKK2A0","false","CLA-BD-0001557","2026-05-13T07:27:39.000Z","005al00000RVcKvAAL","2026-08-20T08:35:17.000Z","005al00000RVcKvAAL","2026-08-20T08:35:17.000Z","","","","a1WWD000002M0Rg2AK","0.0","","Finish Hardware","","57.0","","","","","42269402882173841","0.0","0.0","0.0","0.0"
"a1UWD000003JyKL2A0","false","CLA-BD-0001558","2026-05-13T07:27:39.000Z","005al00000RVcKvAAL","2026-08-20T08:35:17.000Z","005al00000RVcKvAAL","2026-08-20T08:35:17.000Z","","","","a1WWD000002M0Ri2AK","0.0","","Allowance - Precast Concrete Pane","","35.0","","","","","42269887768137400","0.0","0.0","","0.0"
"a1UWD000003JyKM2A0","false","CLA-BD-0001559","2026-05-13T07:27:39.000Z","005al00000RVcKvAAL","2026-08-20T08:35:17.000Z","005al00000RVcKvAAL","2026-08-20T08:35:17.000Z","","","","a1WWD000002M0Rg2AK","0.0","","Termite Treat","","80.0","","","","","42272170558995070","0.0","0.0","0.0","0.0"
"a1UWD000003JyKN2A0","false","CLA-BD-0001560","2026-05-13T07:27:39.000Z","005al00000RVcKvAAL","2026-08-20T08:35:17.000Z","005al00000RVcKvAAL","2026-08-20T08:35:17.000Z","","","","a1WWD000002M0Rp2AK","0.0","","Misc.","","92.0","","","","","42274099740851932","0.0","0.0","0.0","0.0"
"a1UWD000003JyKO2A0","false","CLA-BD-0001561","2026-05-13T07:27:39.000Z","005al00000RVcKvAAL","2026-08-20T08:35:17.000Z","005al00000RVcKvAAL","2026-08-20T08:35:17.000Z","","","","a1WWD000002M0Rg2AK","0.0","","Wood Doors","","56.0","","","","","42274439386099310","0.0","0.0","0.0","0.0"
"a1UWD000003JyKP2A0","false","CLA-BD-0001562","2026-05-13T07:27:39.000Z","005al00000RVcKvAAL","2026-08-20T08:35:17.000Z","005al00000RVcKvAAL","2026-08-20T08:35:17.000Z","","","","a1WWD000002M0Rf2AK","0.0","","Studs/Drywall/EIFS","","16.0","","","","","42276713881249053","0.0","0.0","","0.0"
"a1UWD000003JyKQ2A0","false","CLA-BD-0001563","2026-05-13T07:27:39.000Z","005al00000RVcKvAAL","2026-08-20T08:35:17.000Z","005al00000RVcKvAAL","2026-08-20T08:35:17.000Z","","","","a1WWD000002M0Rl2AK","0.0","","Toilet Partitions","","89.0","","","","","42277833491994927","0.0","0.0","","0.0"
