"Id","OwnerId","IsDeleted","Name","nFORCE__Address_Part__c","nFORCE__Alternate_Label__c","nFORCE__Autocomplete_Attribute_Value__c","nFORCE__Conditional_Display_Criteria__c","nFORCE__Default_Value__c","nFORCE__Defined_Picklist_Values__c","nFORCE__Field_Hint__c","nFORCE__Field_Name__c","nFORCE__Filter_Criteria__c","nFORCE__Filter_Display_Name__c","nFORCE__Format_Description__c","nFORCE__Format_Enabled__c","nFORCE__Format_Expression__c","nFORCE__Format_Message__c","nFORCE__Is_Active__c","nFORCE__Is_Conditional_Lookup__c","nFORCE__Is_Editable__c","nFORCE__Is_Filter_Active__c","nFORCE__Is_Header__c","nFORCE__Is_Hidden__c","nFORCE__Is_Important__c","nFORCE__Is_Read_Only__c","nFORCE__Is_Required__c","nFORCE__Output_Expression__c","nFORCE__Route__c","nFORCE__SLDS_Column_Size__c","nFORCE__Screen_Section__c","nFORCE__Tooltip_Contents__c","nFORCE__Tooltip_Enabled__c","nFORCE__Tooltip_Text__c","nFORCE__lookupKey__c","nFORCE__sObject_Name__c","nPortal__Picklist_Buttons_Enabled__c"
"a0SWD000001lzvD2AQ","005al00000RVcKvAAL","false","FC-002294","","","","","","","","nFORCE__Field_Name__c","","","","false","","","false","false","false","false","false","true","false","false","false","","","","a0qWD00000GSggLYAT","","false","","a3Tbn000000KmVEEA0","nFORCE__Field_Configuration__c",""
"a0SWD000001lzvE2AQ","005al00000RVcKvAAL","false","FC-002295","","","","","","","","nFORCE__Field_Name__c","","","","false","","","false","false","false","false","false","true","false","false","false","","","","a0qWD00000GSggLYAT","","false","","a3Tbn000000KmVFEA0","nFORCE__Field_Configuration__c",""
"a0SWD000001lzvF2AQ","005al00000RVcKvAAL","false","FC-002296","","","","","","","","nFORCE__Field_Name__c","","","","false","","","false","false","false","false","false","true","false","false","false","","","","a0qWD00000GSggLYAT","","false","","a3Tbn000000KmVGEA0","nFORCE__Field_Configuration__c",""
"a0SWD000001lzvG2AQ","005al00000RVcKvAAL","false","FC-002297","","","","","","","","LLC_BI__Tiers__c","","","","false","","","false","false","false","false","false","false","false","false","false","","","","a0qWD00000GSggMYAT","","false","","a3Tbn000000KmVHEA0","LLC_BI__Bill_Point__c",""
"a0SWD000001lzvH2AQ","005al00000RVcKvAAL","false","FC-002298","","","","","","","","LLC_BI__Price__c","","","","false","","","false","false","false","false","false","false","false","false","false","","","","a0qWD00000GSggMYAT","","false","","a3Tbn000000KmVIEA0","LLC_BI__Bill_Point__c",""
"a0SWD000001lzvI2AQ","005al00000RVvFOAA1","false","FC-002299","","Legal Business Name","","","","","","Name","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDXlYAO","","","","false","","a3Tbn000000KmVKEA0","Account",""
"a0SWD000001lzvJ2AQ","005al00000RVvFOAA1","false","FC-002300","","Tax Identification Number (TIN)","","","","","XX-XXXXXXX","LLC_BI__Tax_Identification_Number__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDXlYAO","1.0","","As a federally regulated bank, we are required to know our customers. We use your TIN to pull your credit bureau data, which allows us to process your application.","true","Why do we need this?","a3Tbn000000KmVLEA0","Account",""
"a0SWD000001lzvK2AQ","005al00000RVvFOAA1","false","FC-002301","","What industry does your business belong to?","","","","","","Industry","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDXlYAO","","","","false","","a3Tbn000000KmVMEA0","Account",""
"a0SWD000001lzvL2AQ","005al00000RVvFOAA1","false","FC-002302","","Number of employees","","","","","","NumberOfEmployees","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDXlYAO","","","","false","","a3Tbn000000KmVNEA0","Account",""
"a0SWD000001lzvM2AQ","005al00000RVvFOAA1","false","FC-002303","","Legal Entity Type","","","","","","Type","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDXlYAO","","","","false","","a3Tbn000000KmVOEA0","Account",""
"a0SWD000001lzvN2AQ","005al00000RVvFOAA1","false","FC-002304","","Shipping Address","","","","","","ShippingStreet","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDXlYAO","","","","false","","a3Tbn000000KmVPEA0","Account",""
"a0SWD000001lzvO2AQ","005al00000RVvFOAA1","false","FC-002305","","City","","","","","","ShippingCity","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDXlYAO","","","","false","","a3Tbn000000KmVQEA0","Account",""
"a0SWD000001lzvP2AQ","005al00000RVvFOAA1","false","FC-002306","","State","","","","","","ShippingState","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDXlYAO","2.0","","","false","","a3Tbn000000KmVREA0","Account",""
"a0SWD000001lzvQ2AQ","005al00000RVvFOAA1","false","FC-002307","","ZIP","","","","","","ShippingPostalCode","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDXlYAO","2.0","","","false","","a3Tbn000000KmVSEA0","Account",""
"a0SWD000001lzvR2AQ","005al00000RVvFOAA1","false","FC-002308","","Billing Address","","","","","","BillingStreet","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDXlYAO","","","","false","","a3Tbn000000KmVTEA0","Account",""
"a0SWD000001lzvS2AQ","005al00000RVvFOAA1","false","FC-002309","","City","","","","","","BillingCity","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDXlYAO","","","","false","","a3Tbn000000KmVUEA0","Account",""
"a0SWD000001lzvT2AQ","005al00000RVvFOAA1","false","FC-002310","","State","","","","","","BillingState","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDXlYAO","2.0","","","false","","a3Tbn000000KmVVEA0","Account",""
"a0SWD000001lzvU2AQ","005al00000RVvFOAA1","false","FC-002311","","ZIP","","","","","","BillingPostalCode","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDXlYAO","2.0","","","false","","a3Tbn000000KmVWEA0","Account",""
"a0SWD000001lzvV2AQ","005al00000RVvFOAA1","false","FC-002312","","Social Security Number (SSN)","","","","","XXX-XX-XXXX","LLC_BI__SS__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDTdYAO","1.0","","As a federally regulated bank, we are required to know our customers. We use your SSN to pull your credit bureau data, which allows us to process your application.","true","Why do we need this?","a3Tbn000000KmVXEA0","Contact",""
"a0SWD000001lzvW2AQ","005al00000RVvFOAA1","false","FC-002313","","Mobile Phone Number","","","","","","MobilePhone","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDTdYAO","","","","false","","a3Tbn000000KmVYEA0","Contact",""
"a0SWD000001lzvX2AQ","005al00000RVvFOAA1","false","FC-002314","","Residential Address","","","","","","LLC_BI__Home_Address__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDTdYAO","","","","false","","a3Tbn000000KmVZEA0","Contact",""
"a0SWD000001lzvY2AQ","005al00000RVvFOAA1","false","FC-002315","","City","","","","","","LLC_BI__Home_City__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDTdYAO","","","","false","","a3Tbn000000KmVaEAK","Contact",""
"a0SWD000001lzvZ2AQ","005al00000RVvFOAA1","false","FC-002316","","State","","","","","","LLC_BI__Home_State__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDTdYAO","2.0","","","false","","a3Tbn000000KmVbEAK","Contact",""
"a0SWD000001lzva2AA","005al00000RVvFOAA1","false","FC-002317","","ZIP","","","","","","LLC_BI__Home_Zipcode__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDTdYAO","2.0","","","false","","a3Tbn000000KmVcEAK","Contact",""
"a0SWD000001lzvb2AA","005al00000RVvFOAA1","false","FC-002318","","Mailing Address","","","","","","MailingAddress","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDTdYAO","","","","false","","a3Tbn000000KmVdEAK","Contact",""
"a0SWD000001lzvc2AA","005al00000RVvFOAA1","false","FC-002319","","City","","","","","","MailingCity","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDTdYAO","","","","false","","a3Tbn000000KmVeEAK","Contact",""
"a0SWD000001lzvd2AA","005al00000RVvFOAA1","false","FC-002320","","State","","","","","","MailingState","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDTdYAO","2.0","","","false","","a3Tbn000000KmVfEAK","Contact",""
"a0SWD000001lzve2AA","005al00000RVvFOAA1","false","FC-002321","","ZIP","","","","","","MailingPostalCode","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDTdYAO","2.0","","","false","","a3Tbn000000KmVgEAK","Contact",""
"a0SWD000001lzvf2AA","005al00000RVvFOAA1","false","FC-002322","","Social Security Number (SSN)","","","","","XXX-XX-XXXX","LLC_BI__SS__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDYaYAO","1.0","","As a federally regulated bank, we are required to know our customers. We use your SSN to pull your credit bureau data, which allows us to process your application.","true","Why do we need this?","a3Tbn000000KmVhEAK","Contact",""
"a0SWD000001lzvg2AA","005al00000RVvFOAA1","false","FC-002323","","Mobile Phone Number","","","","","","MobilePhone","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDYaYAO","","","","false","","a3Tbn000000KmViEAK","Contact",""
"a0SWD000001lzvh2AA","005al00000RVvFOAA1","false","FC-002324","","Residential Address","","","","","","LLC_BI__Home_Address__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDYaYAO","","","","false","","a3Tbn000000KmVjEAK","Contact",""
"a0SWD000001lzvi2AA","005al00000RVvFOAA1","false","FC-002325","","City","","","","","","LLC_BI__Home_City__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDYaYAO","","","","false","","a3Tbn000000KmVkEAK","Contact",""
"a0SWD000001lzvj2AA","005al00000RVvFOAA1","false","FC-002326","","State","","","","","","LLC_BI__Home_State__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDYaYAO","2.0","","","false","","a3Tbn000000KmVlEAK","Contact",""
"a0SWD000001lzvk2AA","005al00000RVvFOAA1","false","FC-002327","","ZIP","","","","","","LLC_BI__Home_Zipcode__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDYaYAO","2.0","","","false","","a3Tbn000000KmVmEAK","Contact",""
"a0SWD000001lzvl2AA","005al00000RVvFOAA1","false","FC-002328","","Mailing Address","","","","","","MailingAddress","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDYaYAO","","","","false","","a3Tbn000000KmVnEAK","Contact",""
"a0SWD000001lzvm2AA","005al00000RVvFOAA1","false","FC-002329","","City","","","","","","MailingCity","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDYaYAO","","","","false","","a3Tbn000000KmVoEAK","Contact",""
"a0SWD000001lzvn2AA","005al00000RVvFOAA1","false","FC-002330","","State","","","","","","MailingState","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDYaYAO","2.0","","","false","","a3Tbn000000KmVpEAK","Contact",""
"a0SWD000001lzvo2AA","005al00000RVvFOAA1","false","FC-002331","","ZIP","","","","","","MailingPostalCode","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDYaYAO","2.0","","","false","","a3Tbn000000KmVqEAK","Contact",""
"a0SWD000001lzvp2AA","005al00000RVvFOAA1","false","FC-002332","","Legal Business Name","","","","","","Name","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDUCYA4","","","","false","","a3Tbn000000KmVrEAK","Account",""
"a0SWD000001lzvq2AA","005al00000RVvFOAA1","false","FC-002333","","Tax Identification Number (TIN)","","","","","XX-XXXXXXX","LLC_BI__Tax_Identification_Number__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDUCYA4","1.0","","As a federally regulated bank, we are required to know our customers. We use your TIN to pull your credit bureau data, which allows us to process your application.","true","Why do we need this?","a3Tbn000000KmVsEAK","Account",""
"a0SWD000001lzvr2AA","005al00000RVvFOAA1","false","FC-002334","","What industry does your business belong to?","","","","","","Industry","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDUCYA4","","","","false","","a3Tbn000000KmVtEAK","Account",""
"a0SWD000001lzvs2AA","005al00000RVvFOAA1","false","FC-002335","","Number of employees","","","","","","NumberOfEmployees","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDUCYA4","","","","false","","a3Tbn000000KmVuEAK","Account",""
"a0SWD000001lzvt2AA","005al00000RVvFOAA1","false","FC-002336","","Legal Entity Type","","","","","","Type","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDUCYA4","","","","false","","a3Tbn000000KmVvEAK","Account",""
"a0SWD000001lzvu2AA","005al00000RVvFOAA1","false","FC-002337","","Shipping Address","","","","","","ShippingStreet","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDUCYA4","","","","false","","a3Tbn000000KmVwEAK","Account",""
"a0SWD000001lzvv2AA","005al00000RVvFOAA1","false","FC-002338","","City","","","","","","ShippingCity","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDUCYA4","","","","false","","a3Tbn000000KmVxEAK","Account",""
"a0SWD000001lzvw2AA","005al00000RVvFOAA1","false","FC-002339","","State","","","","","","ShippingState","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDUCYA4","2.0","","","false","","a3Tbn000000KmVyEAK","Account",""
"a0SWD000001lzvx2AA","005al00000RVvFOAA1","false","FC-002340","","ZIP","","","","","","ShippingPostalCode","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDUCYA4","2.0","","","false","","a3Tbn000000KmVzEAK","Account",""
"a0SWD000001lzvy2AA","005al00000RVvFOAA1","false","FC-002341","","Billing Address","","","","","","BillingStreet","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDUCYA4","","","","false","","a3Tbn000000KmW0EAK","Account",""
"a0SWD000001lzvz2AA","005al00000RVvFOAA1","false","FC-002342","","City","","","","","","BillingCity","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDUCYA4","","","","false","","a3Tbn000000KmW1EAK","Account",""
"a0SWD000001lzw02AA","005al00000RVvFOAA1","false","FC-002343","","State","","","","","","BillingState","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDUCYA4","2.0","","","false","","a3Tbn000000KmW2EAK","Account",""
"a0SWD000001lzw12AA","005al00000RVvFOAA1","false","FC-002344","","ZIP","","","","","","BillingPostalCode","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDUCYA4","2.0","","","false","","a3Tbn000000KmW3EAK","Account",""
"a0SWD000001lzw22AA","005al00000RVvFOAA1","false","FC-002345","","Social Security Number (SSN)","","","","","XXX-XX-XXXX","LLC_BI__SS__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDX9YAO","1.0","","As a federally regulated bank, we are required to know our customers. We use your SSN to pull your credit bureau data, which allows us to process your application.","true","Why do we need this?","a3Tbn000000KmW4EAK","Contact",""
"a0SWD000001lzw32AA","005al00000RVvFOAA1","false","FC-002346","","Mobile Phone Number","","","","","","MobilePhone","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDX9YAO","","","","false","","a3Tbn000000KmW5EAK","Contact",""
"a0SWD000001lzw42AA","005al00000RVvFOAA1","false","FC-002347","","Residential Address","","","","","","LLC_BI__Home_Address__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDX9YAO","","","","false","","a3Tbn000000KmW6EAK","Contact",""
"a0SWD000001lzw52AA","005al00000RVvFOAA1","false","FC-002348","","City","","","","","","LLC_BI__Home_City__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDX9YAO","","","","false","","a3Tbn000000KmW7EAK","Contact",""
"a0SWD000001lzw62AA","005al00000RVvFOAA1","false","FC-002349","","State","","","","","","LLC_BI__Home_State__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDX9YAO","2.0","","","false","","a3Tbn000000KmW8EAK","Contact",""
"a0SWD000001lzw72AA","005al00000RVvFOAA1","false","FC-002350","","ZIP","","","","","","LLC_BI__Home_Zipcode__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDX9YAO","2.0","","","false","","a3Tbn000000KmW9EAK","Contact",""
"a0SWD000001lzw82AA","005al00000RVvFOAA1","false","FC-002351","","Mailing Address","","","","","","MailingAddress","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDX9YAO","","","","false","","a3Tbn000000KmWAEA0","Contact",""
"a0SWD000001lzw92AA","005al00000RVvFOAA1","false","FC-002352","","City","","","","","","MailingCity","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDX9YAO","","","","false","","a3Tbn000000KmWBEA0","Contact",""
"a0SWD000001lzwA2AQ","005al00000RVvFOAA1","false","FC-002353","","State","","","","","","MailingState","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDX9YAO","2.0","","","false","","a3Tbn000000KmWCEA0","Contact",""
"a0SWD000001lzwB2AQ","005al00000RVvFOAA1","false","FC-002354","","ZIP","","","","","","MailingPostalCode","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDX9YAO","2.0","","","false","","a3Tbn000000KmWDEA0","Contact",""
"a0SWD000001lzwC2AQ","005al00000RVvFOAA1","false","FC-002355","","Social Security Number (SSN)","","","","","XXX-XX-XXXX","LLC_BI__SS__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDXDYA4","1.0","","As a federally regulated bank, we are required to know our customers. We use your SSN to pull your credit bureau data, which allows us to process your application.","true","Why do we need this?","a3Tbn000000KmWEEA0","Contact",""
"a0SWD000001lzwD2AQ","005al00000RVvFOAA1","false","FC-002356","","Mobile Phone Number","","","","","","MobilePhone","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDXDYA4","","","","false","","a3Tbn000000KmWFEA0","Contact",""
"a0SWD000001lzwE2AQ","005al00000RVvFOAA1","false","FC-002357","","Residential Address","","","","","","LLC_BI__Home_Address__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDXDYA4","","","","false","","a3Tbn000000KmWGEA0","Contact",""
"a0SWD000001lzwF2AQ","005al00000RVvFOAA1","false","FC-002358","","City","","","","","","LLC_BI__Home_City__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDXDYA4","","","","false","","a3Tbn000000KmWHEA0","Contact",""
"a0SWD000001lzwG2AQ","005al00000RVvFOAA1","false","FC-002359","","State","","","","","","LLC_BI__Home_State__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDXDYA4","2.0","","","false","","a3Tbn000000KmWIEA0","Contact",""
"a0SWD000001lzwH2AQ","005al00000RVvFOAA1","false","FC-002360","","ZIP","","","","","","LLC_BI__Home_Zipcode__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDXDYA4","2.0","","","false","","a3Tbn000000KmWJEA0","Contact",""
"a0SWD000001lzwI2AQ","005al00000RVvFOAA1","false","FC-002361","","Mailing Address","","","","","","MailingAddress","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDXDYA4","","","","false","","a3Tbn000000KmWKEA0","Contact",""
"a0SWD000001lzwJ2AQ","005al00000RVvFOAA1","false","FC-002362","","City","","","","","","MailingCity","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDXDYA4","","","","false","","a3Tbn000000KmWLEA0","Contact",""
"a0SWD000001lzwK2AQ","005al00000RVvFOAA1","false","FC-002363","","State","","","","","","MailingState","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDXDYA4","2.0","","","false","","a3Tbn000000KmWMEA0","Contact",""
"a0SWD000001lzwL2AQ","005al00000RVvFOAA1","false","FC-002364","","ZIP","","","","","","MailingPostalCode","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDXDYA4","2.0","","","false","","a3Tbn000000KmWNEA0","Contact",""
