"Id","IsDeleted","Name","LLC_BI__Budget__c","LLC_BI__Amount_Budgeted__c","LLC_BI__Category__c","LLC_BI__Description__c","LLC_BI__Notes__c","LLC_BI__Order__c","LLC_BI__Pending_Amount__c","LLC_BI__Percent_Budgeted__c","LLC_BI__Template_Percent_of_Budget__c","LLC_BI__Total_Disbursed_Amount__c","LLC_BI__lookupKey__c","LLC_BI__Percent_Disbursed__c","LLC_BI__Percent_Remaining_Disbursement__c","LLC_BI__Percent_of_Budget__c","LLC_BI__Remaining_Disbursement__c"
"a1UWD000006OIp42AG","false","CLA-BD-0004569","a1WWD0000033wfH2AQ","0.0","","Service Yard Conc/CMU","","44.0","","","","","a23al000006gvw2AAA","0.0","0.0","","0.0"
"a1UWD000006OIp52AG","false","CLA-BD-0004570","a1WWD0000033wfH2AQ","0.0","","Barricades/Signs","","45.0","","","","","a23al000006gvw3AAA","0.0","0.0","","0.0"
"a1UWD000006OIp62AG","false","CLA-BD-0004571","a1WWD0000033wfH2AQ","0.0","","Signage","","46.0","","","","","a23al000006gvw4AAA","0.0","0.0","","0.0"
"a1UWD000006OIp72AG","false","CLA-BD-0004572","a1WWD0000033wfH2AQ","0.0","","Misc.","","47.0","","","","","a23al000006gvw5AAA","0.0","0.0","","0.0"
"a1UWD000006OIp82AG","false","CLA-BD-0004573","a1WWD0000033wfH2AQ","0.0","","Building Demolition","","48.0","","","","","a23al000006gvw6AAA","0.0","0.0","","0.0"
"a1UWD000006OIp92AG","false","CLA-BD-0004574","a1WWD0000033wfH2AQ","0.0","","Building Concrete Material","","49.0","","","","","a23al000006gvw7AAA","0.0","0.0","","0.0"
"a1UWD000006OIpA2AW","false","CLA-BD-0004575","a1WWD0000033wfH2AQ","0.0","","Building Concrete Labor","","50.0","","","","","a23al000006gvw8AAA","0.0","0.0","","0.0"
"a1UWD000006OIpB2AW","false","CLA-BD-0004576","a1WWD0000033wfH2AQ","0.0","","Concrete Foundation( Include building slab)","","51.0","","","","","a23al000006gvw9AAA","0.0","0.0","","0.0"
"a1UWD000006OJvh2AG","false","CLA-BD-0004925","a1WWD0000033yKT2AY","0.0","","Cabinets / Millwork","","88.0","","","","","a23bn000001w0QTAAY","0.0","0.0","0.0","0.0"
"a1UWD000006OJvi2AG","false","CLA-BD-0004926","a1WWD0000033yKT2AY","0.0","","Flooring (Rubber Floor/Silica/ Res-Tek)","","90.0","","","","","a23bn000001w0QUAAY","0.0","0.0","0.0","0.0"
"a1UWD000006OJvj2AG","false","CLA-BD-0004927","a1WWD0000033yKT2AY","0.0","","Lighting Fixtures","","85.0","","","","","a23bn000001w0QVAAY","0.0","0.0","0.0","0.0"
"a1UWD000006OJvk2AG","false","CLA-BD-0004928","a1WWD0000033yKT2AY","0.0","","Corporate Decor Package Installation","","93.0","","","","","a23bn000001w0QWAAY","0.0","0.0","0.0","0.0"
"a1UWD000006OJvl2AG","false","CLA-BD-0004929","a1WWD0000033yKT2AY","0.0","","100 ft secondary service","","84.0","","","","","a23bn000001w0QXAAY","0.0","0.0","0.0","0.0"
"a1UWD000006OJvm2AG","false","CLA-BD-0004930","a1WWD0000033yKT2AY","0.0","","Fire Extinguishers","","87.0","","","","","a23bn000001w0QYAAY","0.0","0.0","0.0","0.0"
"a1UWD000006OJvn2AG","false","CLA-BD-0004931","a1WWD0000033yKT2AY","0.0","","Caulking","","91.0","","","","","a23bn000001w0QZAAY","0.0","0.0","0.0","0.0"
"a1UWD000006OJvo2AG","false","CLA-BD-0004932","a1WWD0000033yKT2AY","0.0","","Toilet Partitions","","89.0","","","","","a23bn000001w0QaAAI","0.0","0.0","0.0","0.0"
"a1UWD000006OJvp2AG","false","CLA-BD-0004933","a1WWD0000033yKT2AY","0.0","","Roofing","","59.0","","","","","a23bn000001w0QbAAI","0.0","0.0","0.0","0.0"
"a1UWD000006OJvq2AG","false","CLA-BD-0004934","a1WWD0000033yKT2AY","0.0","","Finish Carpentry Labor","","60.0","","","","","a23bn000001w0QcAAI","0.0","0.0","0.0","0.0"
"a1UWD000006OJvr2AG","false","CLA-BD-0004935","a1WWD0000033yKT2AY","0.0","","Rough Carpentry Labor","","61.0","","","","","a23bn000001w0QdAAI","0.0","0.0","0.0","0.0"
"a1UWD000006OJvs2AG","false","CLA-BD-0004936","a1WWD0000033yKT2AY","0.0","","Rough Carpentry Material","","62.0","","","","","a23bn000001w0QeAAI","0.0","0.0","0.0","0.0"
"a1UWD000006OJvt2AG","false","CLA-BD-0004937","a1WWD0000033yKT2AY","0.0","","Sheet Metal","","63.0","","","","","a23bn000001w0QfAAI","0.0","0.0","0.0","0.0"
"a1UWD000006OJvu2AG","false","CLA-BD-0004938","a1WWD0000033yKT2AY","0.0","","Insulation","","64.0","","","","","a23bn000001w0QgAAI","0.0","0.0","0.0","0.0"
"a1UWD000006OJvv2AG","false","CLA-BD-0004939","a1WWD0000033yKT2AY","0.0","","Glass & Glazing","","65.0","","","","","a23bn000001w0QhAAI","0.0","0.0","0.0","0.0"
"a1UWD000006OJvw2AG","false","CLA-BD-0004940","a1WWD0000033yKT2AY","0.0","","Ceramic tile","","69.0","","","","","a23bn000001w0QiAAI","0.0","0.0","0.0","0.0"
"a1UWD000006OJvx2AG","false","CLA-BD-0004941","a1WWD0000033yKT2AY","0.0","","Drywall & Metal Studs","","66.0","","","","","a23bn000001w0QjAAI","0.0","0.0","0.0","0.0"
"a1UWD000006OJvy2AG","false","CLA-BD-0004942","a1WWD0000033yKT2AY","0.0","","Acoustic Tile","","67.0","","","","","a23bn000001w0QkAAI","0.0","0.0","0.0","0.0"
"a1UWD000006OJvz2AG","false","CLA-BD-0004943","a1WWD0000033yKT2AY","0.0","","Painting","","68.0","","","","","a23bn000001w0QlAAI","0.0","0.0","0.0","0.0"
"a1UWD000006OJw02AG","false","CLA-BD-0004944","a1WWD0000033yKT2AY","0.0","","EIFS / Lath & Plaster","","70.0","","","","","a23bn000001w0QmAAI","0.0","0.0","0.0","0.0"
"a1UWD000006OJw12AG","false","CLA-BD-0004945","a1WWD0000033yKT2AY","0.0","","Misc. S.S.","","71.0","","","","","a23bn000001w0QnAAI","0.0","0.0","0.0","0.0"
"a1UWD000006OJw22AG","false","CLA-BD-0004946","a1WWD0000033yKT2AY","0.0","","Toilet accessories","","72.0","","","","","a23bn000001w0QoAAI","0.0","0.0","0.0","0.0"
"a1UWD000006OJw32AG","false","CLA-BD-0004947","a1WWD0000033yKT2AY","0.0","","GC Installed Items","","73.0","","","","","a23bn000001w0QpAAI","0.0","0.0","0.0","0.0"
"a1UWD000006OJw42AG","false","CLA-BD-0004948","a1WWD0000033yKT2AY","0.0","","H.V.A.C. System","","74.0","","","","","a23bn000001w0QqAAI","0.0","0.0","0.0","0.0"
"a1UWD000006OJw52AG","false","CLA-BD-0004949","a1WWD0000033yKT2AY","0.0","","TABC - Air Balance (Required)","","75.0","","","","","a23bn000001w0QrAAI","0.0","0.0","0.0","0.0"
"a1UWD000006OJw62AG","false","CLA-BD-0004950","a1WWD0000033yKT2AY","0.0","","Plumbing","","76.0","","","","","a23bn000001w0QsAAI","0.0","0.0","0.0","0.0"
"a1UWD000006OJw72AG","false","CLA-BD-0004951","a1WWD0000033yKT2AY","0.0","","Fire Sprinkler (if required)","","77.0","","","","","a23bn000001w0QtAAI","0.0","0.0","0.0","0.0"
"a1UWD000006OJw82AG","false","CLA-BD-0004952","a1WWD0000033yKT2AY","0.0","","Metal Fab","","78.0","","","","","a23bn000001w0QuAAI","0.0","0.0","0.0","0.0"
"a1UWD000006OJw92AG","false","CLA-BD-0004953","a1WWD0000033yKT2AY","0.0","","Electrical Material","","82.0","","","","","a23bn000001w0QvAAI","0.0","0.0","0.0","0.0"
"a1UWD000006OJwA2AW","false","CLA-BD-0004954","a1WWD0000033yKT2AY","0.0","","Cedar brackets","","79.0","","","","","a23bn000001w0QwAAI","0.0","0.0","0.0","0.0"
"a1UWD000006OJwB2AW","false","CLA-BD-0004955","a1WWD0000033yKT2AY","0.0","","Termite Treat","","80.0","","","","","a23bn000001w0QxAAI","0.0","0.0","0.0","0.0"
"a1UWD000006OJwC2AW","false","CLA-BD-0004956","a1WWD0000033yKT2AY","0.0","","Electrical Labor","","81.0","","","","","a23bn000001w0QyAAI","0.0","0.0","0.0","0.0"
"a1UWD000006OJwD2AW","false","CLA-BD-0004957","a1WWD0000033yKT2AY","0.0","","Power Management System","","83.0","","","","","a23bn000001w0QzAAI","0.0","0.0","0.0","0.0"
"a1UWD000006OJwE2AW","false","CLA-BD-0004958","a1WWD0000033yKT2AY","0.0","","F.R.P. and marlite","","86.0","","","","","a23bn000001w0R0AAI","0.0","0.0","0.0","0.0"
"a1UWD000006OJwF2AW","false","CLA-BD-0004959","a1WWD0000033yKT2AY","0.0","","Gas to Property Line","","1.0","","","","","a23bn000001w0R1AAI","0.0","0.0","0.0","0.0"
"a1UWD000006OJwG2AW","false","CLA-BD-0004960","a1WWD0000033yKT2AY","0.0","","Water to Property line","","2.0","","","","","a23bn000001w0R2AAI","0.0","0.0","0.0","0.0"
"a1UWD000006OJwH2AW","false","CLA-BD-0004961","a1WWD0000033yKT2AY","0.0","","Sewer to Property Line","","3.0","","","","","a23bn000001w0R3AAI","0.0","0.0","0.0","0.0"
"a1UWD000006OJwI2AW","false","CLA-BD-0004962","a1WWD0000033yKT2AY","0.0","","New electric service","","4.0","","","","","a23bn000001w0R4AAI","0.0","0.0","0.0","0.0"
"a1UWD000006OJwJ2AW","false","CLA-BD-0004963","a1WWD0000033yKT2AY","0.0","","Power pole - new or relocate","","5.0","","","","","a23bn000001w0R5AAI","0.0","0.0","0.0","0.0"
"a1UWD000006OJwK2AW","false","CLA-BD-0004964","a1WWD0000033yKT2AY","0.0","","Street light - new or relocate","","6.0","","","","","a23bn000001w0R6AAI","0.0","0.0","0.0","0.0"
"a1UWD000006OJwL2AW","false","CLA-BD-0004965","a1WWD0000033yKT2AY","0.0","","Telephone Pole","","7.0","","","","","a23bn000001w0R7AAI","0.0","0.0","0.0","0.0"
"a1UWD000006OJwM2AW","false","CLA-BD-0004966","a1WWD0000033yKT2AY","0.0","","Off site fire hydrant","","8.0","","","","","a23bn000001w0R8AAI","0.0","0.0","0.0","0.0"
"a1UWD000006OJwN2AW","false","CLA-BD-0004967","a1WWD0000033yKT2AY","0.0","","Traffic signals - new or relocate","","9.0","","","","","a23bn000001w0R9AAI","0.0","0.0","0.0","0.0"
"a1UWD000006OJwO2AW","false","CLA-BD-0004968","a1WWD0000033yKT2AY","0.0","","Offsite Demolition","","10.0","","","","","a23bn000001w0RAAAY","0.0","0.0","0.0","0.0"
"a1UWD000006OJwP2AW","false","CLA-BD-0004969","a1WWD0000033yKT2AY","0.0","","New Curb & Gutter","","11.0","","","","","a23bn000001w0RBAAY","0.0","0.0","0.0","0.0"
"a1UWD000006OJwQ2AW","false","CLA-BD-0004970","a1WWD0000033yKT2AY","0.0","","New sidewalk","","12.0","","","","","a23bn000001w0RCAAY","0.0","0.0","0.0","0.0"
"a1UWD000006OJwR2AW","false","CLA-BD-0004971","a1WWD0000033yKT2AY","0.0","","New approaches","","13.0","","","","","a23bn000001w0RDAAY","0.0","0.0","0.0","0.0"
"a1UWD000006OJwS2AW","false","CLA-BD-0004972","a1WWD0000033yKT2AY","0.0","","Street paving and markings","","14.0","","","","","a23bn000001w0REAAY","0.0","0.0","0.0","0.0"
"a1UWD000006OJwT2AW","false","CLA-BD-0004973","a1WWD0000033yKT2AY","0.0","","Temp sidewalk","","15.0","","","","","a23bn000001w0RFAAY","0.0","0.0","0.0","0.0"
"a1UWD000006OJwU2AW","false","CLA-BD-0004974","a1WWD0000033yKT2AY","0.0","","Storm Drain","","16.0","","","","","a23bn000001w0RGAAY","0.0","0.0","0.0","0.0"
"a1UWD000006OJwV2AW","false","CLA-BD-0004975","a1WWD0000033yKT2AY","0.0","","Relocate Transformer","","17.0","","","","","a23bn000001w0RHAAY","0.0","0.0","0.0","0.0"
"a1UWD000006OJwW2AW","false","CLA-BD-0004976","a1WWD0000033yKT2AY","0.0","","Survey","","18.0","","","","","a23bn000001w0RIAAY","0.0","0.0","0.0","0.0"
"a1UWD000006OJwX2AW","false","CLA-BD-0004977","a1WWD0000033yKT2AY","0.0","","Soils","","20.0","","","","","a23bn000001w0RJAAY","0.0","0.0","0.0","0.0"
"a1UWD000006OJwY2AW","false","CLA-BD-0004978","a1WWD0000033yKT2AY","0.0","","Landscaping w/ Irrigation (Required)","","36.0","","","","","a23bn000001w0RKAAY","0.0","0.0","0.0","0.0"
"a1UWD000006OJwZ2AW","false","CLA-BD-0004979","a1WWD0000033yKT2AY","0.0","","Bollard w/ Covers","","37.0","","","","","a23bn000001w0RLAAY","0.0","0.0","0.0","0.0"
"a1UWD000006OJwa2AG","false","CLA-BD-0004980","a1WWD0000033yKT2AY","0.0","","Fire Sprinkler Service","","38.0","","","","","a23bn000001w0RMAAY","0.0","0.0","0.0","0.0"
"a1UWD000006OJwb2AG","false","CLA-BD-0004981","a1WWD0000033yKT2AY","0.0","","Erosion & Dust Control","","39.0","","","","","a23bn000001w0RNAAY","0.0","0.0","0.0","0.0"
"a1UWD000006OJwc2AG","false","CLA-BD-0004982","a1WWD0000033yKT2AY","0.0","","Fire Hydrant","","40.0","","","","","a23bn000001w0ROAAY","0.0","0.0","0.0","0.0"
"a1UWD000006OJwd2AG","false","CLA-BD-0004983","a1WWD0000033yKT2AY","0.0","","Dumpster Approach","","41.0","","","","","a23bn000001w0RPAAY","0.0","0.0","0.0","0.0"
"a1UWD000006OJwe2AG","false","CLA-BD-0004984","a1WWD0000033yKT2AY","0.0","","Wheel stops","","42.0","","","","","a23bn000001w0RQAAY","0.0","0.0","0.0","0.0"
"a1UWD000006OJwf2AG","false","CLA-BD-0004985","a1WWD0000033yKT2AY","0.0","","Preasure Washing","","43.0","","","","","a23bn000001w0RRAAY","0.0","0.0","0.0","0.0"
"a1UWD000006OJwg2AG","false","CLA-BD-0004986","a1WWD0000033yKT2AY","0.0","","Service Yard Conc/CMU","","44.0","","","","","a23bn000001w0RSAAY","0.0","0.0","0.0","0.0"
"a1UWD000006OJwh2AG","false","CLA-BD-0004987","a1WWD0000033yKT2AY","0.0","","Barricades/Signs","","45.0","","","","","a23bn000001w0RTAAY","0.0","0.0","0.0","0.0"
"a1UWD000006OJwi2AG","false","CLA-BD-0004988","a1WWD0000033yKT2AY","0.0","","Signage","","46.0","","","","","a23bn000001w0RUAAY","0.0","0.0","0.0","0.0"
"a1UWD000006OJwj2AG","false","CLA-BD-0004989","a1WWD0000033yKT2AY","0.0","","Misc.","","47.0","","","","","a23bn000001w0RVAAY","0.0","0.0","0.0","0.0"
"a1UWD000006OJwk2AG","false","CLA-BD-0004990","a1WWD0000033yKT2AY","0.0","","Building Demolition","","48.0","","","","","a23bn000001w0RWAAY","0.0","0.0","0.0","0.0"
"a1UWD000006OJwl2AG","false","CLA-BD-0004991","a1WWD0000033yKT2AY","0.0","","Building Concrete Material","","49.0","","","","","a23bn000001w0RXAAY","0.0","0.0","0.0","0.0"
"a1UWD000006OJwm2AG","false","CLA-BD-0004992","a1WWD0000033yKT2AY","0.0","","Building Concrete Labor","","50.0","","","","","a23bn000001w0RYAAY","0.0","0.0","0.0","0.0"
"a1UWD000006OJwn2AG","false","CLA-BD-0004993","a1WWD0000033yKT2AY","0.0","","Concrete Foundation( Include building slab)","","51.0","","","","","a23bn000001w0RZAAY","0.0","0.0","0.0","0.0"
"a1UWD000006OJwo2AG","false","CLA-BD-0004994","a1WWD0000033yKT2AY","0.0","","Masonry/Building","","52.0","","","","","a23bn000001w0RaAAI","0.0","0.0","0.0","0.0"
"a1UWD000006OJwp2AG","false","CLA-BD-0004995","a1WWD0000033yKT2AY","0.0","","Structural Steel","","53.0","","","","","a23bn000001w0RbAAI","0.0","0.0","0.0","0.0"
"a1UWD000006OJwq2AG","false","CLA-BD-0004996","a1WWD0000033yKT2AY","0.0","","Wood Doors","","56.0","","","","","a23bn000001w0RcAAI","0.0","0.0","0.0","0.0"
"a1UWD000006OJwr2AG","false","CLA-BD-0004997","a1WWD0000033yKT2AY","0.0","","Finish Lumber & Doors","","54.0","","","","","a23bn000001w0RdAAI","0.0","0.0","0.0","0.0"
"a1UWD000006OJws2AG","false","CLA-BD-0004998","a1WWD0000033yKT2AY","0.0","","Metal Doors & Frames","","55.0","","","","","a23bn000001w0ReAAI","0.0","0.0","0.0","0.0"
"a1UWD000006OJwt2AG","false","CLA-BD-0004999","a1WWD0000033yKT2AY","0.0","","Finish Hardware","","57.0","","","","","a23bn000001w0RfAAI","0.0","0.0","0.0","0.0"
"a1UWD000006OJwu2AG","false","CLA-BD-0005000","a1WWD0000033yKT2AY","0.0","","Framing Labor","","58.0","","","","","a23bn000001w0RgAAI","0.0","0.0","0.0","0.0"
"a1UWD000006OJwv2AG","false","CLA-BD-0005001","a1WWD0000033yKT2AY","0.0","","Misc.","","92.0","","","","","a23bn000001w0RhAAI","0.0","0.0","0.0","0.0"
"a1UWD000006OJww2AG","false","CLA-BD-0005002","a1WWD0000033yKT2AY","0.0","","Grade fill / cut","","21.0","","","","","a23bn000001w0RiAAI","0.0","0.0","0.0","0.0"
"a1UWD000006OJwx2AG","false","CLA-BD-0005003","a1WWD0000033yKT2AY","0.0","","Site Demolition","","22.0","","","","","a23bn000001w0RjAAI","0.0","0.0","0.0","0.0"
"a1UWD000006OJwy2AG","false","CLA-BD-0005004","a1WWD0000033yKT2AY","0.0","","Retaining wall","","23.0","","","","","a23bn000001w0RkAAI","0.0","0.0","0.0","0.0"
"a1UWD000006OJwz2AG","false","CLA-BD-0005005","a1WWD0000033yKT2AY","0.0","","Trash Enclosure","","24.0","","","","","a23bn000001w0RlAAI","0.0","0.0","0.0","0.0"
"a1UWD000006OJx02AG","false","CLA-BD-0005006","a1WWD0000033yKT2AY","0.0","","Concrete slabs/curbs (do not include in building slab)","","25.0","","","","","a23bn000001w0RmAAI","0.0","0.0","0.0","0.0"
"a1UWD000006OJx12AG","false","CLA-BD-0005007","a1WWD0000033yKT2AY","0.0","","Storm Drain","","26.0","","","","","a23bn000001w0RnAAI","0.0","0.0","0.0","0.0"
"a1UWD000006OJx22AG","false","CLA-BD-0005008","a1WWD0000033yKT2AY","0.0","","Concrete Sidewalks","","27.0","","","","","a23bn000001w0RoAAI","0.0","0.0","0.0","0.0"
"a1UWD000006OJx32AG","false","CLA-BD-0005009","a1WWD0000033yKT2AY","0.0","","Concrete light bases","","28.0","","","","","a23bn000001w0RpAAI","0.0","0.0","0.0","0.0"
"a1UWD000006OJx42AG","false","CLA-BD-0005010","a1WWD0000033yKT2AY","0.0","","Electrical site work/labor","","29.0","","","","","a23bn000001w0RqAAI","0.0","0.0","0.0","0.0"
"a1UWD000006OJx52AG","false","CLA-BD-0005011","a1WWD0000033yKT2AY","0.0","","Site Lighting Material","","30.0","","","","","a23bn000001w0RrAAI","0.0","0.0","0.0","0.0"
"a1UWD000006OJx62AG","false","CLA-BD-0005012","a1WWD0000033yKT2AY","0.0","","Monument sign base construction Lang to verify if applicable","","31.0","","","","","a23bn000001w0RsAAI","0.0","0.0","0.0","0.0"
"a1UWD000006OJx72AG","false","CLA-BD-0005013","a1WWD0000033yKT2AY","0.0","","Plumbing sit work","","32.0","","","","","a23bn000001w0RtAAI","0.0","0.0","0.0","0.0"
"a1UWD000006OJx82AG","false","CLA-BD-0005014","a1WWD0000033yKT2AY","0.0","","Telephone Underground","","33.0","","","","","a23bn000001w0RuAAI","0.0","0.0","0.0","0.0"
"a1UWD000006OJx92AG","false","CLA-BD-0005015","a1WWD0000033yKT2AY","0.0","","Concrete paving","","34.0","","","","","a23bn000001w0RvAAI","0.0","0.0","0.0","0.0"
"a1UWD000006OJxA2AW","false","CLA-BD-0005016","a1WWD0000033yKT2AY","0.0","","Asphalt paving & striping","","35.0","","","","","a23bn000001w0RwAAI","0.0","0.0","0.0","0.0"
"a1UWD000006OJxB2AW","false","CLA-BD-0005017","a1WWD0000033yKU2AY","0.0","","Landscaping","","3.0","","","","","a23bn000001w0RxAAI","0.0","0.0","","0.0"
"a1UWD000006OJxC2AW","false","CLA-BD-0005018","a1WWD0000033yKU2AY","0.0","","Bituminous Damproofing","","11.0","","","","","a23bn000001w0RyAAI","0.0","0.0","","0.0"
"a1UWD000006OJxD2AW","false","CLA-BD-0005019","a1WWD0000033yKU2AY","0.0","","Linear Metal Ceilings","","19.0","","","","","a23bn000001w0RzAAI","0.0","0.0","","0.0"
"a1UWD000006OJxE2AW","false","CLA-BD-0005020","a1WWD0000033yKU2AY","0.0","","Hydraulic Elevators","","24.0","","","","","a23bn000001w0S0AAI","0.0","0.0","","0.0"
"a1UWD000006OJxF2AW","false","CLA-BD-0005021","a1WWD0000033yKU2AY","0.0","","Glass/Glazing","","15.0","","","","","a23bn000001w0S1AAI","0.0","0.0","","0.0"
"a1UWD000006OJxG2AW","false","CLA-BD-0005022","a1WWD0000033yKU2AY","0.0","","General Conditions","","29.0","","","","","a23bn000001w0S2AAI","0.0","0.0","","0.0"
"a1UWD000006OJxH2AW","false","CLA-BD-0005023","a1WWD0000033yKU2AY","0.0","","S & C Bond","","30.0","","","","","a23bn000001w0S3AAI","0.0","0.0","","0.0"
"a1UWD000006OJxI2AW","false","CLA-BD-0005024","a1WWD0000033yKU2AY","0.0","","Rough Carpentry","","9.0","","","","","a23bn000001w0S4AAI","0.0","0.0","","0.0"
"a1UWD000006OJxJ2AW","false","CLA-BD-0005025","a1WWD0000033yKU2AY","0.0","","Finish Carpentry/Millwork","","10.0","","","","","a23bn000001w0S5AAI","0.0","0.0","","0.0"
"a1UWD000006OJxK2AW","false","CLA-BD-0005026","a1WWD0000033yKU2AY","0.0","","HVAC","","27.0","","","","","a23bn000001w0S6AAI","0.0","0.0","","0.0"
"a1UWD000006OJxL2AW","false","CLA-BD-0005027","a1WWD0000033yKU2AY","0.0","","Acoustical Ceilings","","18.0","","","","","a23bn000001w0S7AAI","0.0","0.0","","0.0"
"a1UWD000006OJxM2AW","false","CLA-BD-0005028","a1WWD0000033yKU2AY","0.0","","Structural Steel","","8.0","","","","","a23bn000001w0S8AAI","0.0","0.0","","0.0"
"a1UWD000006OJxN2AW","false","CLA-BD-0005029","a1WWD0000033yKU2AY","0.0","","Plumbing","","25.0","","","","","a23bn000001w0S9AAI","0.0","0.0","","0.0"
"a1UWD000006OJxO2AW","false","CLA-BD-0005030","a1WWD0000033yKU2AY","0.0","","Fabric Awnings","","23.0","","","","","a23bn000001w0SAAAY","0.0","0.0","","0.0"
"a1UWD000006OJxP2AW","false","CLA-BD-0005031","a1WWD0000033yKU2AY","0.0","","Doors/Frames/Hardware","","14.0","","","","","a23bn000001w0SBAAY","0.0","0.0","","0.0"
"a1UWD000006OJxQ2AW","false","CLA-BD-0005032","a1WWD0000033yKU2AY","0.0","","Unit Masonry","","7.0","","","","","a23bn000001w0SCAAY","0.0","0.0","","0.0"
"a1UWD000006OJxR2AW","false","CLA-BD-0005033","a1WWD0000033yKU2AY","0.0","","Termite Control","","2.0","","","","","a23bn000001w0SDAAY","0.0","0.0","","0.0"
"a1UWD000006OJxS2AW","false","CLA-BD-0005034","a1WWD0000033yKU2AY","0.0","","Fire Protection","","26.0","","","","","a23bn000001w0SEAAY","0.0","0.0","","0.0"
"a1UWD000006OJxT2AW","false","CLA-BD-0005035","a1WWD0000033yKU2AY","0.0","","Joint Sealers","","13.0","","","","","a23bn000001w0SFAAY","0.0","0.0","","0.0"
"a1UWD000006OJxU2AW","false","CLA-BD-0005036","a1WWD0000033yKU2AY","0.0","","Resilient and Carpet Flooring","","20.0","","","","","a23bn000001w0SGAAY","0.0","0.0","","0.0"
"a1UWD000006OJxV2AW","false","CLA-BD-0005037","a1WWD0000033yKU2AY","0.0","","Building Excavator","","4.0","","","","","a23bn000001w0SHAAY","0.0","0.0","","0.0"
"a1UWD000006OJxW2AW","false","CLA-BD-0005038","a1WWD0000033yKU2AY","0.0","","Painting","","21.0","","","","","a23bn000001w0SIAAY","0.0","0.0","","0.0"
"a1UWD000006OJxX2AW","false","CLA-BD-0005039","a1WWD0000033yKU2AY","0.0","","Sitework","","1.0","","","","","a23bn000001w0SJAAY","0.0","0.0","","0.0"
"a1UWD000006OJxY2AW","false","CLA-BD-0005040","a1WWD0000033yKU2AY","0.0","","Misc. Specialities","","22.0","","","","","a23bn000001w0SKAAY","0.0","0.0","","0.0"
"a1UWD000006OJxZ2AW","false","CLA-BD-0005041","a1WWD0000033yKU2AY","0.0","","Electrical","","28.0","","","","","a23bn000001w0SLAAY","0.0","0.0","","0.0"
"a1UWD000006OJxa2AG","false","CLA-BD-0005042","a1WWD0000033yKU2AY","0.0","","Ceramic Tile","","17.0","","","","","a23bn000001w0SMAAY","0.0","0.0","","0.0"
"a1UWD000006OJxb2AG","false","CLA-BD-0005043","a1WWD0000033yKU2AY","0.0","","Cast in Place Concrete","","5.0","","","","","a23bn000001w0SNAAY","0.0","0.0","","0.0"
"a1UWD000006OJxc2AG","false","CLA-BD-0005044","a1WWD0000033yKU2AY","0.0","","Roofing &Sheetmetal Flashing","","12.0","","","","","a23bn000001w0SOAAY","0.0","0.0","","0.0"
"a1UWD000006OJxd2AG","false","CLA-BD-0005045","a1WWD0000033yKU2AY","0.0","","Studs/Drywall/EIFS","","16.0","","","","","a23bn000001w0SPAAY","0.0","0.0","","0.0"
"a1UWD000006OJxe2AG","false","CLA-BD-0005046","a1WWD0000033yKU2AY","0.0","","Tilt-Up Precast Concrete","","6.0","","","","","a23bn000001w0SQAAY","0.0","0.0","","0.0"
"a1UWD000006OJxf2AG","false","CLA-BD-0005047","a1WWD0000033yKU2AY","0.0","","Change Orders","","36.0","","","","","a23bn000001w0SRAAY","0.0","0.0","","0.0"
"a1UWD000006OJxg2AG","false","CLA-BD-0005048","a1WWD0000033yKU2AY","0.0","","Allowance - Precast Concrete Pane","","35.0","","","","","a23bn000001w0SSAAY","0.0","0.0","","0.0"
"a1UWD000006OJxh2AG","false","CLA-BD-0005049","a1WWD0000033yKU2AY","0.0","","Allowance - Drywall Support/Finishing","","34.0","","","","","a23bn000001w0STAAY","0.0","0.0","","0.0"
"a1UWD000006OJxi2AG","false","CLA-BD-0005050","a1WWD0000033yKU2AY","0.0","","Fee","","31.0","","","","","a23bn000001w0SUAAY","0.0","0.0","","0.0"
"a1UWD000006OJxj2AG","false","CLA-BD-0005051","a1WWD0000033yKU2AY","0.0","","Allowance - Add'l Steel Support","","33.0","","","","","a23bn000001w0SVAAY","0.0","0.0","","0.0"
"a1UWD000006OJxk2AG","false","CLA-BD-0005052","a1WWD0000033yKU2AY","0.0","","Allowance - Mis Paving Earthwork","","32.0","","","","","a23bn000001w0SWAAY","0.0","0.0","","0.0"
"a1UWD000006OJxl2AG","false","CLA-BD-0005053","a1WWD0000033yKV2AY","0.0","","Exterior Glass (7xS450)","","21.0","","","","","a23bn000001w0SXAAY","0.0","0.0","","0.0"
"a1UWD000006OJxm2AG","false","CLA-BD-0005054","a1WWD0000033yKV2AY","0.0","","General Conditions","","22.0","","","","","a23bn000001w0SYAAY","0.0","0.0","","0.0"
"a1UWD000006OJxn2AG","false","CLA-BD-0005055","a1WWD0000033yKV2AY","0.0","","O&P","","23.0","","","","","a23bn000001w0SZAAY","0.0","0.0","","0.0"
"a1UWD000006OJxo2AG","false","CLA-BD-0005056","a1WWD0000033yKV2AY","0.0","","Insurance","","24.0","","","","","a23bn000001w0SaAAI","0.0","0.0","","0.0"
"a1UWD000006OJxp2AG","false","CLA-BD-0005057","a1WWD0000033yKV2AY","0.0","","Millwork","","14.0","","","","","a23bn000001w0SbAAI","0.0","0.0","","0.0"
