"Id","OwnerId","IsDeleted","Name","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","LastActivityDate","LastViewedDate","LastReferencedDate","LLC_BI__Budget_Template_Id__c","LLC_BI__Budget_Template__c","LLC_BI__Description__c","LLC_BI__Is_Initially_Editable__c","LLC_BI__Is_Template__c","LLC_BI__Pending_Amount__c","LLC_BI__Total_Allocated__c","LLC_BI__Total_Budget_Amount__c","LLC_BI__Total_Disbursed_Amount__c","LLC_BI__Total_Hard_Costs__c","LLC_BI__Total_Other_Costs__c","LLC_BI__Total_Soft_Costs__c","LLC_BI__lookupKey__c","LLC_BI__Percent_Allocated__c","LLC_BI__Percent_Disbursed__c","LLC_BI__Percent_Hard_Costs__c","LLC_BI__Percent_Other_Costs__c","LLC_BI__Percent_Remaining_Disbursement__c","LLC_BI__Percent_Remaining__c","LLC_BI__Percent_Soft_Costs__c","LLC_BI__Remaining_Disbursement__c","LLC_BI__Total_Remaining__c","AutorabitExtId__c","YM_ExternalIDSource__c"
"a1WWE000005dcgN2AQ","005al00000RVvFOAA1","false","LLC BI  Budget 006-fa9477","2026-09-02T19:30:15.000Z","005al00000RVvFOAA1","2026-09-02T19:30:15.000Z","005al00000RVvFOAA1","2026-09-02T19:30:15.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42276595660946033","","","","","","","","0.0","0.0","",""
"a1WWE000005dcfp2AA","005al00000RVvFOAA1","false","LLC BI  Budget 002-0912e8","2026-09-02T13:30:12.000Z","005al00000RVvFOAA1","2026-09-02T13:30:12.000Z","005al00000RVvFOAA1","2026-09-02T13:30:12.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42278915639344888","","","","","","","","0.0","0.0","",""
"a1WWE000005dcja2AA","005al00000RVvFOAA1","false","LLC BI  Budget 005-854d6d","2026-09-04T09:30:13.000Z","005al00000RVvFOAA1","2026-09-04T09:30:13.000Z","005al00000RVvFOAA1","2026-09-04T09:30:13.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42282649661777829","","","","","","","","0.0","0.0","",""
"a1WWE000005dcfj2AA","005al00000RVvFOAA1","false","LLC BI  Budget 006-fa9477","2026-09-02T11:30:03.000Z","005al00000RVvFOAA1","2026-09-02T11:30:03.000Z","005al00000RVvFOAA1","2026-09-02T11:30:03.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42283941176614884","","","","","","","","0.0","0.0","",""
"a1WWE000005dcjH2AQ","005al00000RVvFOAA1","false","CLA Complex Budget 1 Template","2026-09-04T07:14:11.000Z","005al00000RVvFOAA1","2026-09-04T07:14:11.000Z","005al00000RVvFOAA1","2026-09-04T07:14:11.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42285520643009579","","","","","","","","0.0","0.0","",""
"a1WWE000005dcjE2AQ","005al00000RVvFOAA1","false","CLA Complex Budget 1 Template","2026-09-04T07:14:11.000Z","005al00000RVvFOAA1","2026-09-04T07:14:11.000Z","005al00000RVvFOAA1","2026-09-04T07:14:11.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42286607588187362","","","","","","","","0.0","0.0","",""
"a1WWE000005dciX2AQ","005al00000RVvFOAA1","false","LLC BI  Budget 010-6b5a1e","2026-09-03T23:30:12.000Z","005al00000RVvFOAA1","2026-09-03T23:30:12.000Z","005al00000RVvFOAA1","2026-09-03T23:30:12.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42287964215866927","","","","","","","","0.0","0.0","",""
"a1WWE000005dchw2AA","005al00000RVvFOAA1","false","LLC BI  Budget 003-c93a45","2026-09-03T17:30:27.000Z","005al00000RVvFOAA1","2026-09-03T17:30:27.000Z","005al00000RVvFOAA1","2026-09-03T17:30:27.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42291152646258370","","","","","","","","0.0","0.0","",""
"a1WWE000005dciH2AQ","005al00000RVvFOAA1","false","LLC BI  Budget 004-db7112","2026-09-03T19:30:03.000Z","005al00000RVvFOAA1","2026-09-03T19:30:03.000Z","005al00000RVvFOAA1","2026-09-03T19:30:03.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42295053985164585","","","","","","","","0.0","0.0","",""
"a1WWE000005dcjV2AQ","005al00000RVvFOAA1","false","LLC BI  Budget 010-6b5a1e","2026-09-04T09:30:13.000Z","005al00000RVvFOAA1","2026-09-04T09:30:13.000Z","005al00000RVvFOAA1","2026-09-04T09:30:13.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42302600761511415","","","","","","","","0.0","0.0","",""
"a1WWE000005dcg82AA","005al00000RVvFOAA1","false","LLC BI  Budget 001-3b8992","2026-09-02T17:30:10.000Z","005al00000RVvFOAA1","2026-09-02T17:30:10.000Z","005al00000RVvFOAA1","2026-09-02T17:30:10.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42303992276203108","","","","","","","","0.0","0.0","",""
"a1WWE000005dcjS2AQ","005al00000RVvFOAA1","false","LLC BI  Budget 007-ed7281","2026-09-04T07:30:03.000Z","005al00000RVvFOAA1","2026-09-04T07:30:03.000Z","005al00000RVvFOAA1","2026-09-04T07:30:03.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42306101223864790","","","","","","","","0.0","0.0","",""
"a1WWE000005dchT2AQ","005al00000RVvFOAA1","false","LLC BI  Budget 004-db7112","2026-09-03T09:30:31.000Z","005al00000RVvFOAA1","2026-09-03T09:30:31.000Z","005al00000RVvFOAA1","2026-09-03T09:30:31.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42309981520824647","","","","","","","","0.0","0.0","",""
"a1WWE000005dcfY2AQ","005al00000RVvFOAA1","false","LLC BI  Budget 005-854d6d","2026-09-02T09:30:03.000Z","005al00000RVvFOAA1","2026-09-02T09:30:03.000Z","005al00000RVvFOAA1","2026-09-02T09:30:03.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42317426925514191","","","","","","","","0.0","0.0","",""
"a1WWE000005dchc2AA","005al00000RVvFOAA1","false","LLC BI  Budget 003-c93a45","2026-09-03T11:30:07.000Z","005al00000RVvFOAA1","2026-09-03T11:30:07.000Z","005al00000RVvFOAA1","2026-09-03T11:30:07.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42319303652745305","","","","","","","","0.0","0.0","",""
"a1WWE000005dchW2AQ","005al00000RVvFOAA1","false","LLC BI  Budget 007-ed7281","2026-09-03T09:30:31.000Z","005al00000RVvFOAA1","2026-09-03T09:30:31.000Z","005al00000RVvFOAA1","2026-09-03T09:30:31.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42321341710515130","","","","","","","","0.0","0.0","",""
"a1WWE000005dcgg2AA","005al00000RVvFOAA1","false","LLC BI  Budget 005-854d6d","2026-09-02T23:30:06.000Z","005al00000RVvFOAA1","2026-09-02T23:30:06.000Z","005al00000RVvFOAA1","2026-09-02T23:30:06.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42328063052429257","","","","","","","","0.0","0.0","",""
"a1WWE000005dcfH2AQ","005al00000RVvFOAA1","false","LLC BI  Budget 008-248f83","2026-09-02T05:30:14.000Z","005al00000RVvFOAA1","2026-09-02T05:30:14.000Z","005al00000RVvFOAA1","2026-09-02T05:30:14.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42332572644186132","","","","","","","","0.0","0.0","",""
"a1WWE000005dcgI2AQ","005al00000RVvFOAA1","false","LLC BI  Budget 001-3b8992","2026-09-02T19:30:15.000Z","005al00000RVvFOAA1","2026-09-02T19:30:15.000Z","005al00000RVvFOAA1","2026-09-02T19:30:15.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42334244069039032","","","","","","","","0.0","0.0","",""
"a1WWE000005dci02AA","005al00000RVvFOAA1","false","LLC BI  Budget 007-ed7281","2026-09-03T17:30:27.000Z","005al00000RVvFOAA1","2026-09-03T17:30:27.000Z","005al00000RVvFOAA1","2026-09-03T17:30:27.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42337920270223765","","","","","","","","0.0","0.0","",""
"a1WWE000005dchB2AQ","005al00000RVvFOAA1","false","LLC BI  Budget 006-fa9477","2026-09-03T05:30:04.000Z","005al00000RVvFOAA1","2026-09-03T05:30:04.000Z","005al00000RVvFOAA1","2026-09-03T05:30:04.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42339385783113027","","","","","","","","0.0","0.0","",""
"a1WWE000005dcic2AA","005al00000RVvFOAA1","false","LLC BI  Budget 005-854d6d","2026-09-03T23:30:12.000Z","005al00000RVvFOAA1","2026-09-03T23:30:12.000Z","005al00000RVvFOAA1","2026-09-03T23:30:12.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42354579015398753","","","","","","","","0.0","0.0","",""
"a1WWE000005dcjO2AQ","005al00000RVvFOAA1","false","LLC BI  Budget 003-c93a45","2026-09-04T07:30:03.000Z","005al00000RVvFOAA1","2026-09-04T07:30:03.000Z","005al00000RVvFOAA1","2026-09-04T07:30:03.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42361578871572659","","","","","","","","0.0","0.0","",""
"a1WWE000005dcgX2AQ","005al00000RVvFOAA1","false","LLC BI  Budget 006-fa9477","2026-09-02T21:30:06.000Z","005al00000RVvFOAA1","2026-09-02T21:30:06.000Z","005al00000RVvFOAA1","2026-09-02T21:30:06.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42365448747807081","","","","","","","","0.0","0.0","",""
"a1WWE000005dcir2AA","005al00000RVvFOAA1","false","LLC BI  Budget 010-6b5a1e","2026-09-04T03:30:23.000Z","005al00000RVvFOAA1","2026-09-04T03:30:23.000Z","005al00000RVvFOAA1","2026-09-04T03:30:23.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42371376398899965","","","","","","","","0.0","0.0","",""
"a1WWE000005dcgj2AA","005al00000RVvFOAA1","false","LLC BI  Budget 008-248f83","2026-09-02T23:30:06.000Z","005al00000RVvFOAA1","2026-09-02T23:30:06.000Z","005al00000RVvFOAA1","2026-09-02T23:30:06.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42375009252499469","","","","","","","","0.0","0.0","",""
"a1WWE000005dcfT2AQ","005al00000RVvFOAA1","false","LLC BI  Budget 010-6b5a1e","2026-09-02T09:30:03.000Z","005al00000RVvFOAA1","2026-09-02T09:30:03.000Z","005al00000RVvFOAA1","2026-09-02T09:30:03.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42375096954469643","","","","","","","","0.0","0.0","",""
"a1WWE000005dcgH2AQ","005al00000RVvFOAA1","false","LLC BI  Budget 010-6b5a1e","2026-09-02T19:30:15.000Z","005al00000RVvFOAA1","2026-09-02T19:30:15.000Z","005al00000RVvFOAA1","2026-09-02T19:30:15.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42375399595041341","","","","","","","","0.0","0.0","",""
"a1WWE000005dcho2AA","005al00000RVvFOAA1","false","LLC BI  Budget 005-854d6d","2026-09-03T13:30:08.000Z","005al00000RVvFOAA1","2026-09-03T13:30:08.000Z","005al00000RVvFOAA1","2026-09-03T13:30:08.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42381918614508275","","","","","","","","0.0","0.0","",""
"a1WWE000005dcib2AA","005al00000RVvFOAA1","false","LLC BI  Budget 004-db7112","2026-09-03T23:30:12.000Z","005al00000RVvFOAA1","2026-09-03T23:30:12.000Z","005al00000RVvFOAA1","2026-09-03T23:30:12.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42385778278857794","","","","","","","","0.0","0.0","",""
"a1WWE000005dciA2AQ","005al00000RVvFOAA1","false","LLC BI  Budget 007-ed7281","2026-09-03T15:30:24.000Z","005al00000RVvFOAA1","2026-09-03T15:30:24.000Z","005al00000RVvFOAA1","2026-09-03T15:30:24.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42387369828392188","","","","","","","","0.0","0.0","",""
"a1WWE000005dciS2AQ","005al00000RVvFOAA1","false","LLC BI  Budget 005-854d6d","2026-09-03T21:30:05.000Z","005al00000RVvFOAA1","2026-09-03T21:30:05.000Z","005al00000RVvFOAA1","2026-09-03T21:30:05.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42390600560613567","","","","","","","","0.0","0.0","",""
"a1WWE000005dcit2AA","005al00000RVvFOAA1","false","LLC BI  Budget 002-0912e8","2026-09-04T03:30:23.000Z","005al00000RVvFOAA1","2026-09-04T03:30:23.000Z","005al00000RVvFOAA1","2026-09-04T03:30:23.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42396464819797553","","","","","","","","0.0","0.0","",""
"a1WWE000005dcjR2AQ","005al00000RVvFOAA1","false","LLC BI  Budget 006-fa9477","2026-09-04T07:30:03.000Z","005al00000RVvFOAA1","2026-09-04T07:30:03.000Z","005al00000RVvFOAA1","2026-09-04T07:30:03.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42403910767457382","","","","","","","","0.0","0.0","",""
"a1WWE000005dcgz2AA","005al00000RVvFOAA1","false","LLC BI  Budget 004-db7112","2026-09-03T03:30:03.000Z","005al00000RVvFOAA1","2026-09-03T03:30:03.000Z","005al00000RVvFOAA1","2026-09-03T03:30:03.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42404022585935346","","","","","","","","0.0","0.0","",""
"a1WWE000005dciP2AQ","005al00000RVvFOAA1","false","LLC BI  Budget 002-0912e8","2026-09-03T21:30:05.000Z","005al00000RVvFOAA1","2026-09-03T21:30:05.000Z","005al00000RVvFOAA1","2026-09-03T21:30:05.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42405857764990009","","","","","","","","0.0","0.0","",""
"a1WWE000005dcid2AA","005al00000RVvFOAA1","false","LLC BI  Budget 006-fa9477","2026-09-03T23:30:12.000Z","005al00000RVvFOAA1","2026-09-03T23:30:12.000Z","005al00000RVvFOAA1","2026-09-03T23:30:12.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42408453611202166","","","","","","","","0.0","0.0","",""
"a1WWE000005dcgB2AQ","005al00000RVvFOAA1","false","LLC BI  Budget 004-db7112","2026-09-02T17:30:10.000Z","005al00000RVvFOAA1","2026-09-02T17:30:10.000Z","005al00000RVvFOAA1","2026-09-02T17:30:10.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42411068548306450","","","","","","","","0.0","0.0","",""
"a1WWE000005dche2AA","005al00000RVvFOAA1","false","LLC BI  Budget 005-854d6d","2026-09-03T11:30:07.000Z","005al00000RVvFOAA1","2026-09-03T11:30:07.000Z","005al00000RVvFOAA1","2026-09-03T11:30:07.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42413902363221029","","","","","","","","0.0","0.0","",""
"a1WWE000005dciJ2AQ","005al00000RVvFOAA1","false","LLC BI  Budget 006-fa9477","2026-09-03T19:30:03.000Z","005al00000RVvFOAA1","2026-09-03T19:30:03.000Z","005al00000RVvFOAA1","2026-09-03T19:30:03.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42416401652584287","","","","","","","","0.0","0.0","",""
"a1WWE000005dch32AA","005al00000RVvFOAA1","false","LLC BI  Budget 008-248f83","2026-09-03T03:30:03.000Z","005al00000RVvFOAA1","2026-09-03T03:30:03.000Z","005al00000RVvFOAA1","2026-09-03T03:30:03.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42420115441682633","","","","","","","","0.0","0.0","",""
"a1WWE000005dcj82AA","005al00000RVvFOAA1","false","LLC BI  Budget 007-ed7281","2026-09-04T05:30:08.000Z","005al00000RVvFOAA1","2026-09-04T05:30:08.000Z","005al00000RVvFOAA1","2026-09-04T05:30:08.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42420735682422164","","","","","","","","0.0","0.0","",""
"a1WWE000005dcfP2AQ","005al00000RVvFOAA1","false","LLC BI  Budget 006-fa9477","2026-09-02T07:30:03.000Z","005al00000RVvFOAA1","2026-09-02T07:30:03.000Z","005al00000RVvFOAA1","2026-09-02T07:30:03.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42428079456392899","","","","","","","","0.0","0.0","",""
"a1WWE000005dcfZ2AQ","005al00000RVvFOAA1","false","LLC BI  Budget 006-fa9477","2026-09-02T09:30:03.000Z","005al00000RVvFOAA1","2026-09-02T09:30:03.000Z","005al00000RVvFOAA1","2026-09-02T09:30:03.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42429141079254162","","","","","","","","0.0","0.0","",""
"a1WWE000005dciG2AQ","005al00000RVvFOAA1","false","LLC BI  Budget 003-c93a45","2026-09-03T19:30:03.000Z","005al00000RVvFOAA1","2026-09-03T19:30:03.000Z","005al00000RVvFOAA1","2026-09-03T19:30:03.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42429532595698099","","","","","","","","0.0","0.0","",""
"a1WWE000005dcfQ2AQ","005al00000RVvFOAA1","false","LLC BI  Budget 007-ed7281","2026-09-02T07:30:03.000Z","005al00000RVvFOAA1","2026-09-02T07:30:03.000Z","005al00000RVvFOAA1","2026-09-02T07:30:03.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42430757781386743","","","","","","","","0.0","0.0","",""
"a1WWE000005dcjK2AQ","005al00000RVvFOAA1","false","CLA Complex Budget 1 Template","2026-09-04T07:14:11.000Z","005al00000RVvFOAA1","2026-09-04T07:14:11.000Z","005al00000RVvFOAA1","2026-09-04T07:14:11.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42436418282702402","","","","","","","","0.0","0.0","",""
"a1WWE000005dcj42AA","005al00000RVvFOAA1","false","LLC BI  Budget 003-c93a45","2026-09-04T05:30:08.000Z","005al00000RVvFOAA1","2026-09-04T05:30:08.000Z","005al00000RVvFOAA1","2026-09-04T05:30:08.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42436786551308719","","","","","","","","0.0","0.0","",""
"a1WWE000005dcge2AA","005al00000RVvFOAA1","false","LLC BI  Budget 003-c93a45","2026-09-02T23:30:06.000Z","005al00000RVvFOAA1","2026-09-02T23:30:06.000Z","005al00000RVvFOAA1","2026-09-02T23:30:06.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42440660208119783","","","","","","","","0.0","0.0","",""
"a1WWE000005dcgy2AA","005al00000RVvFOAA1","false","LLC BI  Budget 003-c93a45","2026-09-03T03:30:03.000Z","005al00000RVvFOAA1","2026-09-03T03:30:03.000Z","005al00000RVvFOAA1","2026-09-03T03:30:03.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42445535124237410","","","","","","","","0.0","0.0","",""
"a1WWE000005dchv2AA","005al00000RVvFOAA1","false","LLC BI  Budget 002-0912e8","2026-09-03T17:30:27.000Z","005al00000RVvFOAA1","2026-09-03T17:30:27.000Z","005al00000RVvFOAA1","2026-09-03T17:30:27.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42447258178384481","","","","","","","","0.0","0.0","",""
"a1WWE000005dcgu2AA","005al00000RVvFOAA1","false","LLC BI  Budget 009-9c3f69","2026-09-03T01:30:13.000Z","005al00000RVvFOAA1","2026-09-03T01:30:13.000Z","005al00000RVvFOAA1","2026-09-03T01:30:13.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42449673852953040","","","","","","","","0.0","0.0","",""
"a1WWE000005dcfa2AA","005al00000RVvFOAA1","false","LLC BI  Budget 007-ed7281","2026-09-02T09:30:03.000Z","005al00000RVvFOAA1","2026-09-02T09:30:03.000Z","005al00000RVvFOAA1","2026-09-02T09:30:03.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42450810079982190","","","","","","","","0.0","0.0","",""
"a1WWE000005dcgx2AA","005al00000RVvFOAA1","false","LLC BI  Budget 002-0912e8","2026-09-03T03:30:03.000Z","005al00000RVvFOAA1","2026-09-03T03:30:03.000Z","005al00000RVvFOAA1","2026-09-03T03:30:03.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42451476702696007","","","","","","","","0.0","0.0","",""
"a1WWE000005dcip2AA","005al00000RVvFOAA1","false","LLC BI  Budget 008-248f83","2026-09-04T01:30:13.000Z","005al00000RVvFOAA1","2026-09-04T01:30:13.000Z","005al00000RVvFOAA1","2026-09-04T01:30:13.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42452114074308900","","","","","","","","0.0","0.0","",""
"a1WWE000005dcil2AA","005al00000RVvFOAA1","false","LLC BI  Budget 004-db7112","2026-09-04T01:30:13.000Z","005al00000RVvFOAA1","2026-09-04T01:30:13.000Z","005al00000RVvFOAA1","2026-09-04T01:30:13.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42453374140846920","","","","","","","","0.0","0.0","",""
"a1WWE000005dcjG2AQ","005al00000RVvFOAA1","false","CLA Simple Budget 2 Template","2026-09-04T07:14:11.000Z","005al00000RVvFOAA1","2026-09-04T07:14:11.000Z","005al00000RVvFOAA1","2026-09-04T07:14:11.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42453590668978374","","","","","","","","0.0","0.0","",""
"a1WWE000005dchd2AA","005al00000RVvFOAA1","false","LLC BI  Budget 004-db7112","2026-09-03T11:30:07.000Z","005al00000RVvFOAA1","2026-09-03T11:30:07.000Z","005al00000RVvFOAA1","2026-09-03T11:30:07.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42455240724121926","","","","","","","","0.0","0.0","",""
"a1WWE000005dci72AA","005al00000RVvFOAA1","false","LLC BI  Budget 004-db7112","2026-09-03T15:30:24.000Z","005al00000RVvFOAA1","2026-09-03T15:30:24.000Z","005al00000RVvFOAA1","2026-09-03T15:30:24.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42455778374553048","","","","","","","","0.0","0.0","",""
"a1WWE000005dchQ2AQ","005al00000RVvFOAA1","false","LLC BI  Budget 001-3b8992","2026-09-03T09:30:31.000Z","005al00000RVvFOAA1","2026-09-03T09:30:31.000Z","005al00000RVvFOAA1","2026-09-03T09:30:31.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42461016053309378","","","","","","","","0.0","0.0","",""
"a1WWE000005dcgR2AQ","005al00000RVvFOAA1","false","LLC BI  Budget 010-6b5a1e","2026-09-02T21:30:06.000Z","005al00000RVvFOAA1","2026-09-02T21:30:06.000Z","005al00000RVvFOAA1","2026-09-02T21:30:06.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42461717246027099","","","","","","","","0.0","0.0","",""
"a1WWE000005dcfz2AA","005al00000RVvFOAA1","false","LLC BI  Budget 002-0912e8","2026-09-02T15:30:18.000Z","005al00000RVvFOAA1","2026-09-02T15:30:18.000Z","005al00000RVvFOAA1","2026-09-02T15:30:18.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42465712747766523","","","","","","","","0.0","0.0","",""
"a1WWE000005dcgn2AA","005al00000RVvFOAA1","false","LLC BI  Budget 002-0912e8","2026-09-03T01:30:13.000Z","005al00000RVvFOAA1","2026-09-03T01:30:13.000Z","005al00000RVvFOAA1","2026-09-03T01:30:13.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42466495500560860","","","","","","","","0.0","0.0","",""
"a1WWE000005dciq2AA","005al00000RVvFOAA1","false","LLC BI  Budget 009-9c3f69","2026-09-04T01:30:13.000Z","005al00000RVvFOAA1","2026-09-04T01:30:13.000Z","005al00000RVvFOAA1","2026-09-04T01:30:13.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42467269557434389","","","","","","","","0.0","0.0","",""
"a1WWE000005dcgV2AQ","005al00000RVvFOAA1","false","LLC BI  Budget 004-db7112","2026-09-02T21:30:06.000Z","005al00000RVvFOAA1","2026-09-02T21:30:06.000Z","005al00000RVvFOAA1","2026-09-02T21:30:06.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42472737245142658","","","","","","","","0.0","0.0","",""
"a1WWE000005dch12AA","005al00000RVvFOAA1","false","LLC BI  Budget 006-fa9477","2026-09-03T03:30:03.000Z","005al00000RVvFOAA1","2026-09-03T03:30:03.000Z","005al00000RVvFOAA1","2026-09-03T03:30:03.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42475985148789636","","","","","","","","0.0","0.0","",""
"a1WWE000005dcfM2AQ","005al00000RVvFOAA1","false","LLC BI  Budget 003-c93a45","2026-09-02T07:30:03.000Z","005al00000RVvFOAA1","2026-09-02T07:30:03.000Z","005al00000RVvFOAA1","2026-09-02T07:30:03.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42478021772626770","","","","","","","","0.0","0.0","",""
"a1WWE000005dchV2AQ","005al00000RVvFOAA1","false","LLC BI  Budget 006-fa9477","2026-09-03T09:30:31.000Z","005al00000RVvFOAA1","2026-09-03T09:30:31.000Z","005al00000RVvFOAA1","2026-09-03T09:30:31.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42480711790911862","","","","","","","","0.0","0.0","",""
"a1WWE000005dcht2AA","005al00000RVvFOAA1","false","LLC BI  Budget 010-6b5a1e","2026-09-03T17:30:27.000Z","005al00000RVvFOAA1","2026-09-03T17:30:27.000Z","005al00000RVvFOAA1","2026-09-03T17:30:27.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42481783307719772","","","","","","","","0.0","0.0","",""
"a1WWE000005dcgt2AA","005al00000RVvFOAA1","false","LLC BI  Budget 008-248f83","2026-09-03T01:30:13.000Z","005al00000RVvFOAA1","2026-09-03T01:30:13.000Z","005al00000RVvFOAA1","2026-09-03T01:30:13.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42491226360751004","","","","","","","","0.0","0.0","",""
"a1WWE000005dcft2AA","005al00000RVvFOAA1","false","LLC BI  Budget 006-fa9477","2026-09-02T13:30:12.000Z","005al00000RVvFOAA1","2026-09-02T13:30:12.000Z","005al00000RVvFOAA1","2026-09-02T13:30:12.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42491322454033231","","","","","","","","0.0","0.0","",""
