"Id","IsDeleted","Name","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","LastActivityDate","LastViewedDate","LastReferencedDate","LLC_BI__Budget__c","LLC_BI__Amount_Budgeted__c","LLC_BI__Category__c","LLC_BI__Description__c","LLC_BI__Notes__c","LLC_BI__Order__c","LLC_BI__Pending_Amount__c","LLC_BI__Percent_Budgeted__c","LLC_BI__Template_Percent_of_Budget__c","LLC_BI__Total_Disbursed_Amount__c","LLC_BI__lookupKey__c","LLC_BI__Percent_Disbursed__c","LLC_BI__Percent_Remaining_Disbursement__c","LLC_BI__Percent_of_Budget__c","LLC_BI__Remaining_Disbursement__c"
"a1UWD000005tJQX2A2","false","CLA-BD-0002456","2026-07-20T18:19:34.000Z","005al00000RVvFOAA1","2026-07-20T18:19:34.000Z","005al00000RVvFOAA1","2026-07-20T18:19:34.000Z","","","","a1WWD000002iGw22AE","0.0","","Cast in Place Concrete","","5.0","","","","","42868893641757338","0.0","0.0","","0.0"
"a1UWD000005tJQY2A2","false","CLA-BD-0002457","2026-07-20T18:19:34.000Z","005al00000RVvFOAA1","2026-07-20T18:19:34.000Z","005al00000RVvFOAA1","2026-07-20T18:19:34.000Z","","","","a1WWD000002iGw72AE","0.0","","Gas to Property Line","","1.0","","","","","42868967418988411","0.0","0.0","","0.0"
"a1UWD000005tJQZ2A2","false","CLA-BD-0002458","2026-07-20T18:19:34.000Z","005al00000RVvFOAA1","2026-07-20T18:19:34.000Z","005al00000RVvFOAA1","2026-07-20T18:19:34.000Z","","","","a1WWD000002iGw32AE","0.0","","Toilet accessories","","72.0","","","","","42869820092455162","0.0","0.0","0.0","0.0"
"a1UWD000005tJQa2AM","false","CLA-BD-0002459","2026-07-20T18:19:34.000Z","005al00000RVvFOAA1","2026-07-20T18:19:34.000Z","005al00000RVvFOAA1","2026-07-20T18:19:34.000Z","","","","a1WWD000002iGw32AE","0.0","","Painting","","68.0","","","","","42872615715311853","0.0","0.0","0.0","0.0"
"a1UWD000005tJQb2AM","false","CLA-BD-0002460","2026-07-20T18:19:34.000Z","005al00000RVvFOAA1","2026-07-20T18:19:34.000Z","005al00000RVvFOAA1","2026-07-20T18:19:34.000Z","","","","a1WWD000002iGw72AE","0.0","","Flooring (Rubber Floor/Silica/ Res-Tek)","","90.0","","","","","42875028184119283","0.0","0.0","","0.0"
"a1UWD000005tJQc2AM","false","CLA-BD-0002461","2026-07-20T18:19:34.000Z","005al00000RVvFOAA1","2026-07-20T18:19:34.000Z","005al00000RVvFOAA1","2026-07-20T18:19:34.000Z","","","","a1WWD000002iGwE2AU","0.0","","Insulation","","64.0","","","","","42875046098663553","0.0","0.0","","0.0"
"a1UWD000005tJQd2AM","false","CLA-BD-0002462","2026-07-20T18:19:34.000Z","005al00000RVvFOAA1","2026-07-20T18:19:34.000Z","005al00000RVvFOAA1","2026-07-20T18:19:34.000Z","","","","a1WWD000002iGwC2AU","0.0","","Corporate Decor Package Installation","","93.0","","","","","42876070348922759","0.0","0.0","0.0","0.0"
"a1UWD000005tJQe2AM","false","CLA-BD-0002463","2026-07-20T18:19:34.000Z","005al00000RVvFOAA1","2026-07-20T18:19:34.000Z","005al00000RVvFOAA1","2026-07-20T18:19:34.000Z","","","","a1WWD000002iGw82AE","0.0","","Plumbing sit work","","32.0","","","","","42876141718436004","0.0","0.0","","0.0"
"a1UWD000005tJQf2AM","false","CLA-BD-0002464","2026-07-20T18:19:34.000Z","005al00000RVvFOAA1","2026-07-20T18:19:34.000Z","005al00000RVvFOAA1","2026-07-20T18:19:34.000Z","","","","a1WWD000002iGw62AE","0.0","","Structural ( Entry Feature)","","15.0","","","","","42877190900538025","0.0","0.0","","0.0"
"a1UWD000005tJQg2AM","false","CLA-BD-0002465","2026-07-20T18:19:34.000Z","005al00000RVvFOAA1","2026-07-20T18:19:34.000Z","005al00000RVvFOAA1","2026-07-20T18:19:34.000Z","","","","a1WWD000002iGw82AE","0.0","","Fire Hydrant","","40.0","","","","","42880779333657761","0.0","0.0","","0.0"
"a1UWD000005tJQh2AM","false","CLA-BD-0002466","2026-07-20T18:19:34.000Z","005al00000RVvFOAA1","2026-07-20T18:19:34.000Z","005al00000RVvFOAA1","2026-07-20T18:19:34.000Z","","","","a1WWD000002iGw42AE","0.0","","Concrete paving","","34.0","","","","","42881311605373256","0.0","0.0","0.0","0.0"
"a1UWD000005tJQi2AM","false","CLA-BD-0002467","2026-07-20T18:19:34.000Z","005al00000RVvFOAA1","2026-07-20T18:19:34.000Z","005al00000RVvFOAA1","2026-07-20T18:19:34.000Z","","","","a1WWD000002iGw72AE","0.0","","Building Demolition","","48.0","","","","","42883208332746510","0.0","0.0","","0.0"
"a1UWD000005tJQj2AM","false","CLA-BD-0002468","2026-07-20T18:19:34.000Z","005al00000RVvFOAA1","2026-07-20T18:19:34.000Z","005al00000RVvFOAA1","2026-07-20T18:19:34.000Z","","","","a1WWD000002iGw22AE","0.0","","Plumbing","","25.0","","","","","42885514890756302","0.0","0.0","","0.0"
"a1UWD000005tJQk2AM","false","CLA-BD-0002469","2026-07-20T18:19:34.000Z","005al00000RVvFOAA1","2026-07-20T18:19:34.000Z","005al00000RVvFOAA1","2026-07-20T18:19:34.000Z","","","","a1WWD000002iGw32AE","0.0","","Insulation","","64.0","","","","","42886776841283092","0.0","0.0","0.0","0.0"
"a1UWD000005tJQl2AM","false","CLA-BD-0002470","2026-07-20T18:19:34.000Z","005al00000RVvFOAA1","2026-07-20T18:19:34.000Z","005al00000RVvFOAA1","2026-07-20T18:19:34.000Z","","","","a1WWD000002iGw22AE","0.0","","Fee","","31.0","","","","","42888396426444669","0.0","0.0","","0.0"
"a1UWD000005tJQm2AM","false","CLA-BD-0002471","2026-07-20T18:19:34.000Z","005al00000RVvFOAA1","2026-07-20T18:19:34.000Z","005al00000RVvFOAA1","2026-07-20T18:19:34.000Z","","","","a1WWD000002iGwC2AU","0.0","","New approaches","","13.0","","","","","42888734355435812","0.0","0.0","0.0","0.0"
"a1UWD000005tJQn2AM","false","CLA-BD-0002472","2026-07-20T18:19:34.000Z","005al00000RVvFOAA1","2026-07-20T18:19:34.000Z","005al00000RVvFOAA1","2026-07-20T18:19:34.000Z","","","","a1WWD000002iGw22AE","0.0","","Landscaping","","3.0","","","","","42888837201434333","0.0","0.0","","0.0"
"a1UWD000005tJQo2AM","false","CLA-BD-0002473","2026-07-20T18:19:34.000Z","005al00000RVvFOAA1","2026-07-20T18:19:34.000Z","005al00000RVvFOAA1","2026-07-20T18:19:34.000Z","","","","a1WWD000002iGw72AE","0.0","","Plumbing","","76.0","","","","","42889685054737527","0.0","0.0","","0.0"
"a1UWD000005tJQp2AM","false","CLA-BD-0002474","2026-07-20T18:19:34.000Z","005al00000RVvFOAA1","2026-07-20T18:19:34.000Z","005al00000RVvFOAA1","2026-07-20T18:19:34.000Z","","","","a1WWD000002iGwC2AU","0.0","","Off site fire hydrant","","8.0","","","","","42890923872330109","0.0","0.0","0.0","0.0"
"a1UWD000005tJQq2AM","false","CLA-BD-0002475","2026-07-20T18:19:34.000Z","005al00000RVvFOAA1","2026-07-20T18:19:34.000Z","005al00000RVvFOAA1","2026-07-20T18:19:34.000Z","","","","a1WWD000002iGw22AE","0.0","","Linear Metal Ceilings","","19.0","","","","","42895504456678961","0.0","0.0","","0.0"
"a1UWD000005tJS92AM","false","CLA-BD-0002476","2026-07-20T18:19:34.000Z","005al00000RVvFOAA1","2026-07-20T18:19:34.000Z","005al00000RVvFOAA1","2026-07-20T18:19:34.000Z","","","","a1WWD000002iGw32AE","0.0","","Water to Property line","","2.0","","","","","42896189342196538","0.0","0.0","0.0","0.0"
"a1UWD000005tJSA2A2","false","CLA-BD-0002477","2026-07-20T18:19:34.000Z","005al00000RVvFOAA1","2026-07-20T18:19:34.000Z","005al00000RVvFOAA1","2026-07-20T18:19:34.000Z","","","","a1WWD000002iGw72AE","0.0","","Rough Carpentry Material","","62.0","","","","","42896937507607799","0.0","0.0","","0.0"
"a1UWD000005tJSB2A2","false","CLA-BD-0002478","2026-07-20T18:19:34.000Z","005al00000RVvFOAA1","2026-07-20T18:19:34.000Z","005al00000RVvFOAA1","2026-07-20T18:19:34.000Z","","","","a1WWD000002iGwE2AU","0.0","","Storm Drain","","16.0","","","","","42897268510239366","0.0","0.0","","0.0"
"a1UWD000005tJSC2A2","false","CLA-BD-0002479","2026-07-20T18:19:34.000Z","005al00000RVvFOAA1","2026-07-20T18:19:34.000Z","005al00000RVvFOAA1","2026-07-20T18:19:34.000Z","","","","a1WWD000002iGw32AE","0.0","","Fire Sprinkler Service","","38.0","","","","","42898421101468205","0.0","0.0","0.0","0.0"
"a1UWD000005tJSD2A2","false","CLA-BD-0002480","2026-07-20T18:19:34.000Z","005al00000RVvFOAA1","2026-07-20T18:19:34.000Z","005al00000RVvFOAA1","2026-07-20T18:19:34.000Z","","","","a1WWD000002iGw12AE","0.0","","Millwork","","14.0","","","","","42900207537813516","0.0","0.0","","0.0"
"a1UWD000005tJSE2A2","false","CLA-BD-0002481","2026-07-20T18:19:34.000Z","005al00000RVvFOAA1","2026-07-20T18:19:34.000Z","005al00000RVvFOAA1","2026-07-20T18:19:34.000Z","","","","a1WWD000002iGw32AE","0.0","","F.R.P. and marlite","","86.0","","","","","42900494201121480","0.0","0.0","0.0","0.0"
"a1UWD000005tJSF2A2","false","CLA-BD-0002482","2026-07-20T18:19:34.000Z","005al00000RVvFOAA1","2026-07-20T18:19:34.000Z","005al00000RVvFOAA1","2026-07-20T18:19:34.000Z","","","","a1WWD000002iGw42AE","0.0","","Drywall & Metal Studs","","66.0","","","","","42900775984395782","0.0","0.0","0.0","0.0"
"a1UWD000005tJSG2A2","false","CLA-BD-0002483","2026-07-20T18:19:34.000Z","005al00000RVvFOAA1","2026-07-20T18:19:34.000Z","005al00000RVvFOAA1","2026-07-20T18:19:34.000Z","","","","a1WWD000002iGwC2AU","0.0","","Concrete slabs/curbs (do not include in building slab)","","25.0","","","","","42905359980352770","0.0","0.0","0.0","0.0"
"a1UWD000005tJSH2A2","false","CLA-BD-0002484","2026-07-20T18:19:34.000Z","005al00000RVvFOAA1","2026-07-20T18:19:34.000Z","005al00000RVvFOAA1","2026-07-20T18:19:34.000Z","","","","a1WWD000002iGw82AE","0.0","","Preasure Washing","","43.0","","","","","42906438688347370","0.0","0.0","","0.0"
"a1UWD000005tJSI2A2","false","CLA-BD-0002485","2026-07-20T18:19:34.000Z","005al00000RVvFOAA1","2026-07-20T18:19:34.000Z","005al00000RVvFOAA1","2026-07-20T18:19:34.000Z","","","","a1WWD000002iGwC2AU","0.0","","Trash Enclosure","","24.0","","","","","42906862812408897","0.0","0.0","0.0","0.0"
"a1UWD000005tJSJ2A2","false","CLA-BD-0002486","2026-07-20T18:19:34.000Z","005al00000RVvFOAA1","2026-07-20T18:19:34.000Z","005al00000RVvFOAA1","2026-07-20T18:19:34.000Z","","","","a1WWD000002iGw82AE","0.0","","GC Installed Items","","73.0","","","","","42910626166619344","0.0","0.0","","0.0"
"a1UWD000005tJSK2A2","false","CLA-BD-0002487","2026-07-20T18:19:34.000Z","005al00000RVvFOAA1","2026-07-20T18:19:34.000Z","005al00000RVvFOAA1","2026-07-20T18:19:34.000Z","","","","a1WWD000002iGwE2AU","0.0","","Wheel stops","","42.0","","","","","42911046562258096","0.0","0.0","","0.0"
"a1UWD000005tJSL2A2","false","CLA-BD-0002488","2026-07-20T18:19:34.000Z","005al00000RVvFOAA1","2026-07-20T18:19:34.000Z","005al00000RVvFOAA1","2026-07-20T18:19:34.000Z","","","","a1WWD000002iGw72AE","0.0","","Dumpster Approach","","41.0","","","","","42911365438613852","0.0","0.0","","0.0"
"a1UWD000005tJSM2A2","false","CLA-BD-0002489","2026-07-20T18:19:34.000Z","005al00000RVvFOAA1","2026-07-20T18:19:34.000Z","005al00000RVvFOAA1","2026-07-20T18:19:34.000Z","","","","a1WWD000002iGwC2AU","0.0","","Dumpster Approach","","41.0","","","","","42911735193569444","0.0","0.0","0.0","0.0"
"a1UWD000005tJSN2A2","false","CLA-BD-0002490","2026-07-20T18:19:34.000Z","005al00000RVvFOAA1","2026-07-20T18:19:34.000Z","005al00000RVvFOAA1","2026-07-20T18:19:34.000Z","","","","a1WWD000002iGwC2AU","0.0","","Finish Carpentry Labor","","60.0","","","","","42914816031893969","0.0","0.0","0.0","0.0"
"a1UWD000005tJSO2A2","false","CLA-BD-0002491","2026-07-20T18:19:34.000Z","005al00000RVvFOAA1","2026-07-20T18:19:34.000Z","005al00000RVvFOAA1","2026-07-20T18:19:34.000Z","","","","a1WWD000002iGw82AE","0.0","","Plumbing","","76.0","","","","","42919572271175200","0.0","0.0","","0.0"
"a1UWD000005tJSP2A2","false","CLA-BD-0002492","2026-07-20T18:19:34.000Z","005al00000RVvFOAA1","2026-07-20T18:19:34.000Z","005al00000RVvFOAA1","2026-07-20T18:19:34.000Z","","","","a1WWD000002iGw82AE","0.0","","Building Demolition","","48.0","","","","","42920145425957913","0.0","0.0","","0.0"
"a1UWD000005tJSQ2A2","false","CLA-BD-0002493","2026-07-20T18:19:34.000Z","005al00000RVvFOAA1","2026-07-20T18:19:34.000Z","005al00000RVvFOAA1","2026-07-20T18:19:34.000Z","","","","a1WWD000002iGw72AE","0.0","","Insulation","","64.0","","","","","42924225671710160","0.0","0.0","","0.0"
"a1UWD000005tJSR2A2","false","CLA-BD-0002494","2026-07-20T18:19:34.000Z","005al00000RVvFOAA1","2026-07-20T18:19:34.000Z","005al00000RVvFOAA1","2026-07-20T18:19:34.000Z","","","","a1WWD000002iGw72AE","0.0","","Offsite Demolition","","10.0","","","","","42925249400415671","0.0","0.0","","0.0"
"a1UWD000005tJSS2A2","false","CLA-BD-0002495","2026-07-20T18:19:34.000Z","005al00000RVvFOAA1","2026-07-20T18:19:34.000Z","005al00000RVvFOAA1","2026-07-20T18:19:34.000Z","","","","a1WWD000002iGw72AE","0.0","","Plumbing sit work","","32.0","","","","","42925773496597555","0.0","0.0","","0.0"
"a1UWD000005tHoY2AU","false","CLA-BD-0002496","2026-07-20T18:19:35.000Z","005al00000RVvFOAA1","2026-07-20T18:19:35.000Z","005al00000RVvFOAA1","2026-07-20T18:19:35.000Z","","","","a1WWD000002iGwC2AU","0.0","","Building Concrete Labor","","50.0","","","","","4292582833447335","0.0","0.0","0.0","0.0"
"a1UWD000005tHoZ2AU","false","CLA-BD-0002497","2026-07-20T18:19:35.000Z","005al00000RVvFOAA1","2026-07-20T18:19:35.000Z","005al00000RVvFOAA1","2026-07-20T18:19:35.000Z","","","","a1WWD000002iGw82AE","0.0","","Fire Sprinkler (if required)","","77.0","","","","","42926054490061307","0.0","0.0","","0.0"
"a1UWD000005tHoa2AE","false","CLA-BD-0002498","2026-07-20T18:19:35.000Z","005al00000RVvFOAA1","2026-07-20T18:19:35.000Z","005al00000RVvFOAA1","2026-07-20T18:19:35.000Z","","","","a1WWD000002iGwC2AU","0.0","","Landscaping w/ Irrigation (Required)","","36.0","","","","","42926893021773158","0.0","0.0","0.0","0.0"
"a1UWD000005tHob2AE","false","CLA-BD-0002499","2026-07-20T18:19:35.000Z","005al00000RVvFOAA1","2026-07-20T18:19:35.000Z","005al00000RVvFOAA1","2026-07-20T18:19:35.000Z","","","","a1WWD000002iGwE2AU","0.0","","Electrical site work/labor","","29.0","","","","","42929001826150228","0.0","0.0","","0.0"
"a1UWD000005tHoc2AE","false","CLA-BD-0002500","2026-07-20T18:19:35.000Z","005al00000RVvFOAA1","2026-07-20T18:19:35.000Z","005al00000RVvFOAA1","2026-07-20T18:19:35.000Z","","","","a1WWD000002iGw42AE","0.0","","Cabinets / Millwork","","88.0","","","","","42929527847880751","0.0","0.0","0.0","0.0"
"a1UWD000005tHod2AE","false","CLA-BD-0002501","2026-07-20T18:19:35.000Z","005al00000RVvFOAA1","2026-07-20T18:19:35.000Z","005al00000RVvFOAA1","2026-07-20T18:19:35.000Z","","","","a1WWD000002iGw82AE","0.0","","Telephone Underground","","33.0","","","","","42930044833190108","0.0","0.0","","0.0"
"a1UWD000005tHoe2AE","false","CLA-BD-0002502","2026-07-20T18:19:35.000Z","005al00000RVvFOAA1","2026-07-20T18:19:35.000Z","005al00000RVvFOAA1","2026-07-20T18:19:35.000Z","","","","a1WWD000002iGwC2AU","0.0","","Building Concrete Material","","49.0","","","","","42931359670352283","0.0","0.0","0.0","0.0"
"a1UWD000005tHof2AE","false","CLA-BD-0002503","2026-07-20T18:19:35.000Z","005al00000RVvFOAA1","2026-07-20T18:19:35.000Z","005al00000RVvFOAA1","2026-07-20T18:19:35.000Z","","","","a1WWD000002iGw42AE","0.0","","Toilet Partitions","","89.0","","","","","42935130384375517","0.0","0.0","0.0","0.0"
"a1UWD000005tHog2AE","false","CLA-BD-0002504","2026-07-20T18:19:35.000Z","005al00000RVvFOAA1","2026-07-20T18:19:35.000Z","005al00000RVvFOAA1","2026-07-20T18:19:35.000Z","","","","a1WWD000002iGw82AE","0.0","","Finish Hardware","","57.0","","","","","42935408971636922","0.0","0.0","","0.0"
"a1UWD000005tHoh2AE","false","CLA-BD-0002505","2026-07-20T18:19:35.000Z","005al00000RVvFOAA1","2026-07-20T18:19:35.000Z","005al00000RVvFOAA1","2026-07-20T18:19:35.000Z","","","","a1WWD000002iGwE2AU","0.0","","Metal Doors & Frames","","55.0","","","","","42935860890684830","0.0","0.0","","0.0"
"a1UWD000005tHoi2AE","false","CLA-BD-0002506","2026-07-20T18:19:35.000Z","005al00000RVvFOAA1","2026-07-20T18:19:35.000Z","005al00000RVvFOAA1","2026-07-20T18:19:35.000Z","","","","a1WWD000002iGw82AE","0.0","","Rough Carpentry Labor","","61.0","","","","","42939653507654623","0.0","0.0","","0.0"
"a1UWD000005tHoj2AE","false","CLA-BD-0002507","2026-07-20T18:19:35.000Z","005al00000RVvFOAA1","2026-07-20T18:19:35.000Z","005al00000RVvFOAA1","2026-07-20T18:19:35.000Z","","","","a1WWD000002iGw42AE","0.0","","Offsite Demolition","","10.0","","","","","42941338160317401","0.0","0.0","0.0","0.0"
"a1UWD000005tHok2AE","false","CLA-BD-0002508","2026-07-20T18:19:35.000Z","005al00000RVvFOAA1","2026-07-20T18:19:35.000Z","005al00000RVvFOAA1","2026-07-20T18:19:35.000Z","","","","a1WWD000002iGwE2AU","0.0","","H.V.A.C. System","","74.0","","","","","42942008907382511","0.0","0.0","","0.0"
"a1UWD000005tHol2AE","false","CLA-BD-0002509","2026-07-20T18:19:35.000Z","005al00000RVvFOAA1","2026-07-20T18:19:35.000Z","005al00000RVvFOAA1","2026-07-20T18:19:35.000Z","","","","a1WWD000002iGw72AE","0.0","","Caulking","","91.0","","","","","42942031516344671","0.0","0.0","","0.0"
"a1UWD000005tHom2AE","false","CLA-BD-0002510","2026-07-20T18:19:35.000Z","005al00000RVvFOAA1","2026-07-20T18:19:35.000Z","005al00000RVvFOAA1","2026-07-20T18:19:35.000Z","","","","a1WWD000002iGwE2AU","0.0","","Caulking","","91.0","","","","","42943938595485863","0.0","0.0","","0.0"
"a1UWD000005tHon2AE","false","CLA-BD-0002511","2026-07-20T18:19:35.000Z","005al00000RVvFOAA1","2026-07-20T18:19:35.000Z","005al00000RVvFOAA1","2026-07-20T18:19:35.000Z","","","","a1WWD000002iGw42AE","0.0","","Telephone Pole","","7.0","","","","","42944202441370028","0.0","0.0","0.0","0.0"
"a1UWD000005tHoo2AE","false","CLA-BD-0002512","2026-07-20T18:19:35.000Z","005al00000RVvFOAA1","2026-07-20T18:19:35.000Z","005al00000RVvFOAA1","2026-07-20T18:19:35.000Z","","","","a1WWD000002iGw92AE","0.0","","Tilt-Up Precast Concrete","","6.0","","","","","42944621735887303","0.0","0.0","","0.0"
"a1UWD000005tHop2AE","false","CLA-BD-0002513","2026-07-20T18:19:35.000Z","005al00000RVvFOAA1","2026-07-20T18:19:35.000Z","005al00000RVvFOAA1","2026-07-20T18:19:35.000Z","","","","a1WWD000002iGw72AE","0.0","","Grade fill / cut","","21.0","","","","","42945022669230283","0.0","0.0","","0.0"
"a1UWD000005tHoq2AE","false","CLA-BD-0002514","2026-07-20T18:19:35.000Z","005al00000RVvFOAA1","2026-07-20T18:19:35.000Z","005al00000RVvFOAA1","2026-07-20T18:19:35.000Z","","","","a1WWD000002iGw42AE","0.0","","Monument sign base construction Lang to verify if applicable","","31.0","","","","","42945260179706668","0.0","0.0","0.0","0.0"
"a1UWD000005tHor2AE","false","CLA-BD-0002515","2026-07-20T18:19:35.000Z","005al00000RVvFOAA1","2026-07-20T18:19:35.000Z","005al00000RVvFOAA1","2026-07-20T18:19:35.000Z","","","","a1WWD000002iGw52AE","0.0","","Painting","","21.0","","","","","42945955614515466","0.0","0.0","","0.0"
"a1UWD000005tJTl2AM","false","CLA-BD-0002516","2026-07-20T18:19:35.000Z","005al00000RVvFOAA1","2026-07-20T18:19:35.000Z","005al00000RVvFOAA1","2026-07-20T18:19:35.000Z","","","","a1WWD000002iGwE2AU","0.0","","Flooring (Rubber Floor/Silica/ Res-Tek)","","90.0","","","","","42948650732868398","0.0","0.0","","0.0"
"a1UWD000005tJTm2AM","false","CLA-BD-0002517","2026-07-20T18:19:35.000Z","005al00000RVvFOAA1","2026-07-20T18:19:35.000Z","005al00000RVvFOAA1","2026-07-20T18:19:35.000Z","","","","a1WWD000002iGw42AE","0.0","","Temp sidewalk","","15.0","","","","","42949725669250699","0.0","0.0","0.0","0.0"
"a1UWD000005tJTn2AM","false","CLA-BD-0002518","2026-07-20T18:19:35.000Z","005al00000RVvFOAA1","2026-07-20T18:19:35.000Z","005al00000RVvFOAA1","2026-07-20T18:19:35.000Z","","","","a1WWD000002iGw52AE","0.0","","Glass/Glazing","","15.0","","","","","42950694888604392","0.0","0.0","","0.0"
"a1UWD000005tJTo2AM","false","CLA-BD-0002519","2026-07-20T18:19:35.000Z","005al00000RVvFOAA1","2026-07-20T18:19:35.000Z","005al00000RVvFOAA1","2026-07-20T18:19:35.000Z","","","","a1WWD000002iGw42AE","0.0","","Misc. S.S.","","71.0","","","","","42951167888572330","0.0","0.0","0.0","0.0"
"a1UWD000005tJTp2AM","false","CLA-BD-0002520","2026-07-20T18:19:35.000Z","005al00000RVvFOAA1","2026-07-20T18:19:35.000Z","005al00000RVvFOAA1","2026-07-20T18:19:35.000Z","","","","a1WWD000002iGwC2AU","0.0","","Acoustic Tile","","67.0","","","","","42951310136610518","0.0","0.0","0.0","0.0"
"a1UWD000005tJTq2AM","false","CLA-BD-0002521","2026-07-20T18:19:35.000Z","005al00000RVvFOAA1","2026-07-20T18:19:35.000Z","005al00000RVvFOAA1","2026-07-20T18:19:35.000Z","","","","a1WWD000002iGw42AE","0.0","","New Curb & Gutter","","11.0","","","","","42952428970784351","0.0","0.0","0.0","0.0"
"a1UWD000005tJTr2AM","false","CLA-BD-0002522","2026-07-20T18:19:35.000Z","005al00000RVvFOAA1","2026-07-20T18:19:35.000Z","005al00000RVvFOAA1","2026-07-20T18:19:35.000Z","","","","a1WWD000002iGw82AE","0.0","","Traffic signals - new or relocate","","9.0","","","","","42953932265365794","0.0","0.0","","0.0"
"a1UWD000005tGHR2A2","false","CLA-BD-0004398","2026-07-20T18:20:50.000Z","005al00000RVvFOAA1","2026-07-20T18:20:50.000Z","005al00000RVvFOAA1","2026-07-20T18:20:50.000Z","","","","a1WWD000002iH2c2AE","","Financing cost","","","","","","","","42955660997186461","0.0","","","0.0"
"a1UWD000005tJTs2AM","false","CLA-BD-0002523","2026-07-20T18:19:35.000Z","005al00000RVvFOAA1","2026-07-20T18:19:35.000Z","005al00000RVvFOAA1","2026-07-20T18:19:35.000Z","","","","a1WWD000002iGw72AE","0.0","","Trash Enclosure","","24.0","","","","","42957144833843068","0.0","0.0","","0.0"
"a1UWD000005tJTt2AM","false","CLA-BD-0002524","2026-07-20T18:19:35.000Z","005al00000RVvFOAA1","2026-07-20T18:19:35.000Z","005al00000RVvFOAA1","2026-07-20T18:19:35.000Z","","","","a1WWD000002iGw32AE","0.0","","Fire Extinguishers","","87.0","","","","","42957992536500053","0.0","0.0","0.0","0.0"
"a1UWD000005tLYv2AM","false","CLA-BD-0004663","2026-07-20T18:21:00.000Z","005al00000RVvFOAA1","2026-07-20T18:21:00.000Z","005al00000RVvFOAA1","2026-07-20T18:21:00.000Z","","","","a1WWD000002iH5e2AE","","Soft cost","","","","0.0","","","0.0","42958483679828112","0.0","","","0.0"
"a1UWD000005tJTu2AM","false","CLA-BD-0002525","2026-07-20T18:19:35.000Z","005al00000RVvFOAA1","2026-07-20T18:19:35.000Z","005al00000RVvFOAA1","2026-07-20T18:19:35.000Z","","","","a1WWD000002iGwC2AU","0.0","","Drywall & Metal Studs","","66.0","","","","","42960172856302197","0.0","0.0","0.0","0.0"
"a1UWD000005tJTv2AM","false","CLA-BD-0002526","2026-07-20T18:19:35.000Z","005al00000RVvFOAA1","2026-07-20T18:19:35.000Z","005al00000RVvFOAA1","2026-07-20T18:19:35.000Z","","","","a1WWD000002iGwE2AU","0.0","","Painting","","68.0","","","","","42960473234178277","0.0","0.0","","0.0"
"a1UWD000005tJTw2AM","false","CLA-BD-0002527","2026-07-20T18:19:35.000Z","005al00000RVvFOAA1","2026-07-20T18:19:35.000Z","005al00000RVvFOAA1","2026-07-20T18:19:35.000Z","","","","a1WWD000002iGwC2AU","0.0","","Soils","","20.0","","","","","42960672057482873","0.0","0.0","0.0","0.0"
"a1UWD000005tJTx2AM","false","CLA-BD-0002528","2026-07-20T18:19:35.000Z","005al00000RVvFOAA1","2026-07-20T18:19:35.000Z","005al00000RVvFOAA1","2026-07-20T18:19:35.000Z","","","","a1WWD000002iGw32AE","0.0","","Survey","","18.0","","","","","42961211006589616","0.0","0.0","0.0","0.0"
"a1UWD000005tJTy2AM","false","CLA-BD-0002529","2026-07-20T18:19:35.000Z","005al00000RVvFOAA1","2026-07-20T18:19:35.000Z","005al00000RVvFOAA1","2026-07-20T18:19:35.000Z","","","","a1WWD000002iGw72AE","0.0","","Service Yard Conc/CMU","","44.0","","","","","42961620602749951","0.0","0.0","","0.0"
"a1UWD000005tJTz2AM","false","CLA-BD-0002530","2026-07-20T18:19:35.000Z","005al00000RVvFOAA1","2026-07-20T18:19:35.000Z","005al00000RVvFOAA1","2026-07-20T18:19:35.000Z","","","","a1WWD000002iGwE2AU","0.0","","Wood Doors","","56.0","","","","","42962133120177464","0.0","0.0","","0.0"
"a1UWD000005tJU02AM","false","CLA-BD-0002531","2026-07-20T18:19:35.000Z","005al00000RVvFOAA1","2026-07-20T18:19:35.000Z","005al00000RVvFOAA1","2026-07-20T18:19:35.000Z","","","","a1WWD000002iGwC2AU","0.0","","Insulation","","64.0","","","","","42964377072095800","0.0","0.0","0.0","0.0"
"a1UWD000005tJU12AM","false","CLA-BD-0002532","2026-07-20T18:19:35.000Z","005al00000RVvFOAA1","2026-07-20T18:19:35.000Z","005al00000RVvFOAA1","2026-07-20T18:19:35.000Z","","","","a1WWD000002iGw32AE","0.0","","Misc.","","92.0","","","","","42964992893548291","0.0","0.0","0.0","0.0"
"a1UWD000005tJU22AM","false","CLA-BD-0002533","2026-07-20T18:19:35.000Z","005al00000RVvFOAA1","2026-07-20T18:19:35.000Z","005al00000RVvFOAA1","2026-07-20T18:19:35.000Z","","","","a1WWD000002iGwC2AU","0.0","","Bollard w/ Covers","","37.0","","","","","42965031945854227","0.0","0.0","0.0","0.0"
"a1UWD000005tJU32AM","false","CLA-BD-0002534","2026-07-20T18:19:35.000Z","005al00000RVvFOAA1","2026-07-20T18:19:35.000Z","005al00000RVvFOAA1","2026-07-20T18:19:35.000Z","","","","a1WWD000002iGwE2AU","0.0","","Fire Sprinkler (if required)","","77.0","","","","","42966503580359737","0.0","0.0","","0.0"
